timestamp,roll,pitch,yaw,thrust_body[0]
8004000,0.041808926,0.053670213,-0.006202266,0.15
8008000,0.04181069,0.0536767,-0.006202055,0.15
8012000,0.04182869,0.05365045,-0.006201964,0.15
8016000,0.041838046,0.053566962,-0.00620347,0.15
8020000,0.041832868,0.053511288,-0.006204901,0.15
8024000,0.041943632,0.053473838,-0.006285125,0.15
8028000,0.041955695,0.053445745,-0.006285299,0.15
8032000,0.041961115,0.053467836,-0.006284605,0.15
8036000,0.041924108,0.05349442,-0.006285396,0.15
8040000,0.04186986,0.053471737,-0.006287925,0.15
8044000,0.041846547,0.053419903,-0.006289945,0.15
8048000,0.041884955,0.053354267,-0.006319022,0.15
8052000,0.041906234,0.05330316,-0.006319363,0.15
8056000,0.041903447,0.053256366,-0.006320505,0.15
8060000,0.04186373,0.053192865,-0.006323388,0.15
8064000,0.041863803,0.05319213,-0.006323401,0.15
8068000,0.04185942,0.053260084,-0.00632206,0.15
8076000,0.04174383,0.053287875,-0.006280759,0.15
8080000,0.041757036,0.05324157,-0.006281293,0.15
8084000,0.041758727,0.053264648,-0.006280719,0.15
8088000,0.04177095,0.053267214,-0.006280208,0.15
8092000,0.041785557,0.053236574,-0.006280343,0.15
8096000,0.041863486,0.05317284,-0.006335903,0.15
8100000,0.041865513,0.05312887,-0.006336802,0.15
8104000,0.041838028,0.053158022,-0.006337176,0.15
8112000,0.04185573,0.053179137,-0.006336052,0.15
8116000,0.041843213,0.05313331,-0.006337531,0.15
8124000,0.041898206,0.05318172,-0.00639119,0.15
8128000,0.041903917,0.053147003,-0.006391747,0.15
8132000,0.04190527,0.0531053,-0.006392619,0.15
8136000,0.041902117,0.053108502,-0.006392665,0.15
8140000,0.04190624,0.053120606,-0.006392244,0.15
8144000,0.041973624,0.053122114,-0.006410208,0.15
8148000,0.04199266,0.053104166,-0.006409899,0.15
8152000,0.041991618,0.05307218,-0.006410648,0.15
8156000,0.041981187,0.053030875,-0.006411948,0.15
8160000,0.041954983,0.052977726,-0.006414095,0.15
8164000,0.041967075,0.052953765,-0.006414177,0.15
8168000,0.041949175,0.052913565,-0.006399937,0.15
8172000,0.041938603,0.052843187,-0.006401885,0.15
8176000,0.041936968,0.05280639,-0.00640276,0.15
8184000,0.04191232,0.052793834,-0.006403945,0.15
8188000,0.041881856,0.052797697,-0.006404984,0.15
8192000,0.041901063,0.052831203,-0.006441579,0.15
8196000,0.041900076,0.05282227,-0.006441813,0.15
8200000,0.041885212,0.052829634,-0.006442199,0.15
8204000,0.041878533,0.05289653,-0.00644097,0.15
8208000,0.041902468,0.05288916,-0.006440247,0.15
8212000,0.041920345,0.052848186,-0.006440493,0.15
8220000,0.04188052,0.052833192,-0.00642567,0.15
8224000,0.04188813,0.052843664,-0.006425157,0.15
8232000,0.04187047,0.05273443,-0.006428221,0.15
8236000,0.041879397,0.052687913,-0.006428918,0.15
8244000,0.030794343,0.052670654,-0.006428918,0
8248000,0.030753843,0.052580196,-0.006428918,0
8252000,0.03072491,0.05258065,-0.006428918,0
8256000,0.030715138,0.05262956,-0.006428918,0
8260000,0.030696658,0.052624866,-0.006428918,0
8264000,0.030665122,0.05259348,-0.006428918,1
8268000,0.030651914,0.052591525,-0.006428918,1
8272000,0.030631036,0.05260451,-0.006428918,1
8276000,0.030618604,0.052603804,-0.006428918,1
8280000,0.030641505,0.05260974,-0.006428918,1
8284000,0.03064727,0.05263886,-0.006428918,1
8288000,0.03062664,0.052608844,-0.006428918,1
8292000,0.030597057,0.052548517,-0.006428918,1
8296000,0.030574797,0.052496932,-0.006428918,1
8300000,0.030521186,0.05242299,-0.006428918,1
8304000,0.030478586,0.052364964,-0.006428918,1
8308000,0.030498626,0.052359384,-0.006428918,1
8312000,0.03050956,0.052377112,-0.006428918,1
8316000,0.030502101,0.052380662,-0.006428918,1
8320000,0.030481488,0.052381888,-0.006428918,1
8324000,0.030456927,0.052373808,-0.006428918,1
8328000,0.030420851,0.052321367,-0.006428918,1
8336000,0.030407038,0.052283913,-0.006428918,1
8340000,0.03041244,0.052267008,-0.006428918,1
8344000,0.030379986,0.05227337,-0.006428918,1
8348000,0.030354122,0.052255172,-0.006428918,1
8352000,0.030363772,0.052254777,-0.006428918,1
8356000,0.030347686,0.052240305,-0.006428918,1
8360000,0.030339515,0.05217836,-0.006428918,1
8364000,0.030378094,0.052141592,-0.006428918,1
8368000,0.03041397,0.05212183,-0.006428918,1
8372000,0.030403724,0.05208621,-0.006428918,1
8376000,0.030417418,0.05200186,-0.006428918,1
8380000,0.030432919,0.05197055,-0.006428918,1
8384000,0.030428981,0.051966622,-0.006428918,1
8388000,0.030450454,0.051921945,-0.006428918,1
8392000,0.030462233,0.0519278,-0.006428918,1
8400000,0.030486932,0.05191356,-0.006428918,1
8404000,0.030470377,0.051883083,-0.006428918,1
8408000,0.030437434,0.05183579,-0.006428918,1
8412000,0.030448627,0.051789112,-0.006428918,1
8416000,0.030472675,0.05180179,-0.006428918,1
8424000,0.030474277,0.051723007,-0.006428918,1
8428000,0.030470416,0.051674403,-0.006428918,1
8432000,0.030504344,0.051653977,-0.006428918,1
8436000,0.030530434,0.05167947,-0.006428918,1
8440000,0.030505938,0.051714752,-0.006428918,1
8444000,0.030484034,0.051726267,-0.006428918,1
8448000,0.030452916,0.05167271,-0.006428918,1
8456000,0.030398674,0.051491383,-0.006428918,1
8464000,0.030318253,0.051317714,-0.006428918,1
8468000,0.030288404,0.05127477,-0.006428918,1
8472000,0.03029345,0.05124186,-0.006428918,1
8476000,0.030316722,0.051203005,-0.006428918,1
8480000,0.030329438,0.05112083,-0.006428918,1
8484000,0.03033585,0.051036194,-0.006428918,1
8488000,0.030334605,0.05102456,-0.006428918,1
8492000,0.03033424,0.051028777,-0.006428918,1
8496000,0.030341826,0.050981943,-0.006428918,1
8500000,0.030341325,0.05090199,-0.006428918,1
8504000,0.030342922,0.05088771,-0.006428918,1
8508000,0.030360635,0.050867297,-0.006428918,1
8512000,0.030362733,0.050871495,-0.006428918,1
8516000,0.030360315,0.050882906,-0.006428918,1
8520000,0.030363105,0.050854355,-0.006428918,1
8524000,0.030380787,0.05088862,-0.006428918,1
8528000,0.030376397,0.05088464,-0.006428918,1
8532000,0.030355768,0.050854698,-0.006428918,1
8536000,0.03033797,0.05085618,-0.006428918,1
8540000,0.030305987,0.050827622,-0.006428918,1
8544000,0.030295804,0.050776944,-0.006428918,1
8548000,0.03028602,0.050719265,-0.006428918,1
8552000,0.030265028,0.050678536,-0.006428918,1
8556000,0.03026253,0.050650902,-0.006428918,1
8560000,0.030263761,0.050611474,-0.006428918,1
8564000,0.030247493,0.050572198,-0.006428918,1
8568000,0.030266112,0.05049692,-0.006428918,1
8572000,0.030303555,0.05046618,-0.006428918,1
8576000,0.030353991,0.0504151,-0.006428918,1
8580000,0.030392922,0.050309826,-0.006428918,1
8584000,0.030421238,0.050233718,-0.006428918,1
8588000,0.030443728,0.05018389,-0.006428918,1
8592000,0.030479694,0.050160445,-0.006428918,1
8596000,0.030546091,0.05015952,-0.006428918,1
8600000,0.030585928,0.050093584,-0.006428918,1
8604000,0.03061331,0.05003423,-0.006428918,1
8608000,0.030653229,0.05001269,-0.006428918,1
8612000,0.030688819,0.049955126,-0.006428918,1
8616000,0.030720338,0.04992006,-0.006428918,1
8620000,0.030744966,0.049858924,-0.006428918,1
8624000,0.0307549,0.04975504,-0.006428918,1
8628000,0.03074449,0.049695432,-0.006428918,1
8632000,0.030755956,0.04965721,-0.006428918,1
8640000,0.030831225,0.049514335,-0.006428918,1
8644000,0.03081508,0.049455944,-0.006428918,1
8648000,0.030826313,0.049384598,-0.006428918,1
8652000,0.030872645,0.04934164,-0.006428918,1
8656000,0.030893637,0.0493292,-0.006428918,1
8660000,0.030916898,0.04926701,-0.006428918,1
8664000,0.030954497,0.049204133,-0.006428918,1
8668000,0.031020842,0.049149346,-0.006428918,1
8672000,0.031054892,0.04902796,-0.006428918,1
8676000,0.031076217,0.048901003,-0.006428918,1
8680000,0.03112631,0.04880332,-0.006428918,1
8684000,0.03117642,0.048708506,-0.006428918,1
8688000,0.031216362,0.048622325,-0.006428918,1
8692000,0.031247878,0.048543885,-0.006428918,1
8696000,0.031286106,0.048490986,-0.006428918,1
8700000,0.03130749,0.04846882,-0.006428918,1
8704000,0.031319063,0.048408963,-0.006428918,1
8708000,0.031330362,0.048336476,-0.006428918,1
8712000,0.03136287,0.04829278,-0.006428918,1
8716000,0.031404246,0.04822258,-0.006428918,1
8724000,0.031465463,0.048167013,-0.006428918,1
8728000,0.03146718,0.04812115,-0.006428918,1
8732000,0.03149815,0.048056696,-0.006428918,1
8736000,0.031554777,0.047969125,-0.006428918,1
8740000,0.03158389,0.047871165,-0.006428918,1
8744000,0.031605776,-0.55835396,-0.006428918,1
8748000,0.031640198,-0.5583572,-0.006428918,1
8752000,0.03168113,-0.5583819,-0.006428918,1
8756000,0.03169493,-0.5584468,-0.006428918,1
8760000,0.031695172,-0.5584623,-0.006428918,1
8764000,0.031672362,-0.55848885,-0.006428918,1
8768000,0.0316127,-0.5307007,-0.006428918,1
8776000,0.031537794,-0.53086275,-0.006428918,1
8784000,0.031428203,-0.53099555,-0.006428918,1
8788000,0.031302724,-0.53110385,-0.006428918,1
8792000,0.0311525,-0.5048898,-0.006428918,1
8796000,0.031000273,-0.50499094,-0.006428918,1
8800000,0.030799495,-0.5050266,-0.006428918,1
8804000,0.030546017,-0.50504684,-0.006428918,1
8808000,0.030271726,-0.5050662,-0.006428918,1
8812000,0.029947117,-0.5050771,-0.006428918,1
8816000,0.029581506,-0.4802751,-0.006428918,1
8820000,0.02916734,-0.48026657,-0.006428918,1
8824000,0.028720776,-0.48028323,-0.006428918,1
8828000,0.028223872,-0.48030102,-0.006428918,1
8832000,0.02767014,-0.48037887,-0.006428918,1
8840000,0.026405543,-0.4570801,-0.006428918,1
8844000,0.025744675,-0.45714504,-0.006428918,1
8848000,0.02504039,-0.45723894,-0.006428918,1
8852000,0.02426537,-0.45733568,-0.006428918,1
8856000,0.023444828,-0.45747933,-0.006428918,1
