timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
7636000,0.000975226,0,1.5002149,1.6253479,0.03581381,nan,0.28647888
8140000,0.007721141,0,2.4093,1.6237888,-0.22308016,nan,0.28647888
8644000,0,0,2.3730526,2.3375392,-1.5695162,223.7204,36.930305
9124000,0,-0.14141561,2.4486058,2.3631446,-7.0916157,217.59883,60.2049
9628000,0,0.002117723,2.5538473,2.4007149,-14.714979,209.68144,66.44666
10132000,0,0.14053743,2.6738489,2.4420493,-22.395931,201.35138,66.53488
10636000,0,0.2896374,2.7995625,2.4829695,-29.320915,192.90227,64.86725
11140000,0.43633232,0.34906584,2.5529327,2.5219946,-2.9130025,184.5085,62.37235
11644000,0.8639488,0.3414059,2.6638157,2.5603733,-9.535332,176.02338,60.75324
12124000,0.7936349,0.19723625,2.7616787,2.5919337,-14.354372,167.76064,56.80471
12628000,0.70076734,0.20542583,2.828324,2.619287,-17.894157,158.6522,56.525024
13132000,0.47928607,0.20498662,2.85282,2.6349173,-19.116901,148.91977,56.274292
13636000,0.108724855,0.20424078,2.8284938,2.6345365,-17.760582,138.97389,56.074577
14140000,-0.22407961,0.20467281,2.7686129,2.6192875,-14.580427,129.25946,56.20831
14644000,-0.413563,0.20651817,2.691377,2.5927935,-10.36248,119.86556,56.284634
15124000,-0.4946407,0.21058899,2.6148794,2.5614614,-6.1342583,110.99911,56.561268
15628000,-0.5184467,0.21655753,2.5356233,2.522593,-1.6645737,101.6176,56.604816
16132000,-0.490277,0.2229194,2.4749522,2.4869835,1.7673225,92.070564,56.54541
16636000,-0.43154332,0.22885485,2.4275594,2.4525151,4.4234505,82.35671,56.298283
17140000,-0.3510289,0.23403193,2.3980486,2.4229915,6.0417786,72.55181,55.966824
17644000,-0.2621713,0.23887497,2.3819683,2.3965325,6.884342,62.717796,55.552673
18124000,-0.19000521,0.21973453,2.368942,2.337056,-2.1218586,320.06647,55.128284
18628000,-0.16008215,0.22377877,2.3456173,2.3331494,-0.84553146,310.26416,55.72382
19132000,-0.12764926,0.22771047,2.3322575,2.3307595,-0.1009655,300.40714,55.646378
19636000,-0.113168195,0.23070292,2.3132915,2.3271494,0.9511585,290.5692,55.45893
20140000,-0.082674295,0.23335408,2.3093934,2.3262796,1.1639662,280.77246,55.29997
20644000,-0.052094907,0.23631291,2.3095486,2.3261712,1.1525756,270.99524,55.165363
21124000,-0.032460738,0.23918849,2.3071475,2.325529,1.28202,261.7012,55.037594
21628000,-0.015038917,0.24226929,2.3073063,2.325383,1.2706285,251.97456,54.922813
22132000,0.002950472,0.24558195,2.3130813,2.3264997,0.95167637,242.27043,54.817112
22636000,0.005573035,0.24899936,2.3132424,2.3263824,0.9402847,232.5945,54.668514
23140000,0.017960021,0.25214934,2.3231645,2.3286428,0.39713478,222.93604,54.562645
23644000,0.013137137,0.25551608,2.3248897,2.329009,0.30238533,213.29767,54.450867
24124000,0.006175837,0.258674,2.3266203,2.3294086,0.20762825,204.14186,54.313328
24628000,0.003540812,0.26195538,2.332499,2.3309984,-0.11132431,194.55644,54.148567
25132000,-0.013143173,0.2652146,2.328563,2.3298774,0.101486206,185.00204,53.975544
25636000,-0.018569665,0.26830745,2.330318,2.3303883,0.006729126,175.48508,53.791916
26140000,-0.02891991,0.27135083,2.326349,2.3291037,0.21953964,165.9964,53.622997
26644000,-0.026958685,0.27436036,2.328107,2.3296301,0.12478256,156.53738,53.416927
27124000,-0.028722508,0.27716812,2.3256698,2.3287034,0.2542305,147.56067,53.260456
27628000,-0.02983067,0.28002226,2.3232157,2.3276548,0.38367462,138.15546,53.08562
28132000,-0.032044403,0.28282315,2.3191757,2.3257947,0.5964813,128.78659,52.93947
28636000,-0.025119869,0.28566304,2.3209372,2.3262262,0.5017319,119.43674,52.781216
29140000,-0.0246527,0.28838482,2.318438,2.324706,0.63116455,110.12756,52.576115
29644000,-0.018196233,0.29102433,2.3202107,2.3251154,0.5364227,100.83739,52.42431
30124000,-0.024944128,0.112628266,2.3127446,2.3207645,0.8900528,92.14396,50.29197
30628000,-0.013211629,0.036815282,2.3157296,2.3218808,0.7119522,83.425415,48.389645
31132000,0.005890798,0.016452407,2.3208907,2.3244233,0.45048523,74.975296,47.15931
31636000,0.025516044,0.013204755,2.3263884,2.3275967,0.18899536,66.68759,46.609943
32140000,0.04337133,0.019410366,2.332001,2.33167,-0.07249451,58.453426,46.5376
32644000,0.056862038,0.027874343,2.3375905,2.3370883,-0.33396912,50.20079,46.727097
33124000,0.052481107,0.03582672,2.3339658,2.2358787,-5.3512726,334.6457,47.02115
33628000,0.020498918,0.043806355,2.3120928,2.233257,-4.3597364,326.30347,47.363113
34132000,0.000810051,0.051301874,2.2977355,2.2315488,-3.7061043,317.89957,47.670673
34636000,-0.007316422,0.05660764,2.28783,2.2303936,-3.2492738,309.45,47.8785
35140000,-0.009981185,0.061271735,2.2780735,2.229173,-2.7924387,300.97018,48.03972
35644000,-0.012998554,0.06493722,2.264392,2.2272015,-2.1388094,292.46848,48.10168
36124000,-0.005495234,0.067008704,2.2577891,2.226298,-1.8230848,284.35812,48.144215
36628000,0.003634259,0.07008073,2.2523756,2.2255595,-1.5630484,275.8362,48.15751
37132000,0.005975698,0.071427755,2.2429204,2.2240314,-1.1062174,267.32693,48.085213
37636000,0.020802619,0.07265712,2.2445781,2.224469,-1.1840839,258.81876,48.011353
38140000,0.026531655,0.07383119,2.2421446,2.2241454,-1.0651608,250.33795,47.915768
38644000,0.034368265,0.07413615,2.2438176,2.2246172,-1.1430264,241.87627,47.820927
39148000,0.03978333,0.07449869,2.2454965,2.2251234,-1.2208958,233.43007,47.727207
39628000,0.031623147,0.074749425,2.2389157,2.223909,-0.90517235,225.41133,47.636765
40132000,0.033683952,0.075069234,2.2405896,2.224426,-0.9830475,217.01285,47.54713
40636000,0.03394441,0.07557424,2.2422905,2.2249851,-1.0609055,208.63162,47.413685
41140000,0.038061485,0.07560334,2.2469857,2.2262816,-1.2798882,200.27545,47.281773
41644000,0.0330483,0.075172506,2.244541,2.2259376,-1.1609612,191.9511,47.14482
42124000,0.028467663,0.075197436,2.24207,2.2255626,-1.0420341,184.03905,47.03367
42628000,0.033861507,0.075195685,2.2467985,2.227066,-1.2610092,175.75146,46.908447
43132000,0.03020978,0.074736275,2.24433,2.22671,-1.1420784,167.4947,46.77877
43636000,0.027000804,0.07437657,2.241841,2.2263174,-1.023159,159.26122,46.66339
44140000,0.028176012,0.07450075,2.2435668,2.2271967,-1.1010284,151.04114,46.55204
44644000,0.03331305,0.074495055,2.2483594,2.2291396,-1.3199997,142.84666,46.409405
45124000,0.033472728,0.07403815,2.2489061,2.229834,-1.342186,135.06241,46.299652
45628000,0.029481357,0.0740123,2.246399,2.2295442,-1.2232666,126.90816,46.190884
46132000,0.020640459,0.074435204,2.2396107,2.227537,-0.9075241,118.76931,46.075493
46636000,0.026216459,0.07377765,2.2444172,2.2300658,-1.1265106,110.64459,45.97671
47140000,0.022682413,0.07368808,2.2418675,2.2297256,-1.007576,102.53648,45.89729
47644000,0.019867051,0.07383625,2.239319,2.2293258,-0.888649,94.45002,45.79501
48124000,0.02176848,0.073626295,2.23984,2.2304265,-0.9108505,86.759026,45.712536
48628000,0.02314568,0.07350643,2.2403655,2.231744,-0.9330063,78.69629,45.62148
49132000,0.030146083,0.072855264,2.2452066,2.2361786,-1.1519852,70.65622,45.549385
49636000,0.027248338,0.072948635,2.2426229,2.2364287,-1.0330734,62.62457,45.493855
50140000,0.027583405,0.07281834,2.243148,2.2391727,-1.0552444,54.604126,45.41988
50644000,0.02342418,0.072143584,2.2405617,2.2400408,-0.9363098,46.600304,45.347843
