timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
8188000,-0.000997855,-0.0049255,-0.001022727,0.034463253,-0.008491126,-0.0982977
9196000,0.001223737,-0.006660282,0.004026156,0.032513138,-6.18E-05,-0.10100463
10188000,0.001623512,-0.00691075,0.004540787,0.004830403,0.009614923,-0.09248443
11188000,7.25E-05,-0.006826501,0.005432184,-0.031680565,-0.015165302,-0.079242
12188000,-0.000820626,-0.006830737,0.006394855,-0.054600615,-0.022783648,-0.067773916
13187999,-0.001164357,-0.006858286,0.007098377,-0.066360645,-0.023295393,-0.06919114
14188000,-0.001407181,-0.006898014,0.007641174,-0.07327526,-0.012682419,-0.07532291
15188000,-0.002124792,-0.006849319,0.007722865,-0.08171664,0.05250276,-0.083792366
16188000,-0.003159739,-0.006946626,0.005676461,-0.11979258,0.14716054,-0.096266106
17188000,-0.003645492,-0.006871125,0.003527557,-0.1429401,0.19186412,-0.10441479
18188000,-0.003659151,-0.00671684,0.002431307,-0.14957474,0.20025188,-0.10933328
19188000,-0.003479906,-0.006584247,0.001884201,-0.15440746,0.19732551,-0.11304005
20188000,-0.003252596,-0.006532876,0.001667833,-0.16151102,0.19048803,-0.115588896
21188000,-0.002942507,-0.006500605,0.001502218,-0.17238902,0.18048772,-0.119141154
22188000,-0.002675708,-0.006499995,0.001419067,-0.18399425,0.17083241,-0.122294486
23188000,-0.002413779,-0.006485072,0.001346787,-0.19560014,0.1589706,-0.12470373
24188000,-0.002212068,-0.006474473,0.001290987,-0.20464392,0.14894997,-0.12561774
25188000,-0.002069923,-0.006464848,0.001182743,-0.20982186,0.14038107,-0.1252023
26188000,-0.00193684,-0.006443416,0.001062321,-0.21364304,0.13132712,-0.123549715
27188000,-0.001822178,-0.006395404,0.000965916,-0.21568565,0.12282893,-0.121319175
28188000,-0.001753299,-0.006341416,0.000876795,-0.21533732,0.116495796,-0.11800579
29195999,-0.001688584,-0.00629608,0.000775622,-0.21470083,0.11047952,-0.114050426
30196000,-0.001642786,-0.006226977,0.000656819,-0.21233019,0.105118684,-0.10951953
31196000,-0.001600086,-0.006180614,0.000567252,-0.21091981,0.10096267,-0.1060166
32196000,-0.001553549,-0.006128504,0.000454652,-0.20883831,0.096441224,-0.10237643
33196000,-0.001508324,-0.006065879,0.00034875,-0.20631112,0.09241378,-0.0993037
34196000,-0.001477658,-0.006002602,0.000278116,-0.20332365,0.089235656,-0.09668988
35196000,-0.001450247,-0.005948131,0.000189121,-0.19985399,0.0860255,-0.09419643
36196000,-0.001433015,-0.005901584,0.000120207,-0.19712594,0.08366149,-0.09309776
37196000,-0.001428166,-0.005859231,5.66E-05,-0.1935147,0.08224212,-0.09051616
38196000,-0.001421507,-0.005829061,1.38E-05,-0.19027767,0.08125802,-0.08683539
39196000,-0.001421552,-0.005801044,-2.68E-05,-0.18729688,0.08074119,-0.08276439
40196000,-0.001411928,-0.005789421,-4.38E-05,-0.18516003,0.08016502,-0.07767263
41196000,-0.001405878,-0.005776955,-4.02E-05,-0.18375085,0.08016897,-0.07296383
42196000,-0.001393145,-0.005766262,-4.68E-05,-0.18264866,0.07974376,-0.06759663
43196000,-0.001374855,-0.005765035,-5.88E-05,-0.18210483,0.079026654,-0.063295625
44196000,-0.001364965,-0.00575713,-4.63E-05,-0.18183912,0.07907776,-0.0587277
45196000,-0.001356371,-0.0057525,-4.98E-05,-0.18168542,0.078817904,-0.0549053
46196000,-0.001341589,-0.005744646,-4.09E-05,-0.1815434,0.078538775,-0.050855704
47196000,-0.001325999,-0.005738355,-4.61E-05,-0.18129013,0.07799795,-0.047252096
48196000,-0.001304356,-0.00572521,-4.00E-05,-0.1810845,0.07767349,-0.043871723
49196000,-0.001278996,-0.005718737,-4.43E-05,-0.18094128,0.077196814,-0.04000666
50196000,-0.001257219,-0.00571171,-4.55E-05,-0.18071544,0.07678942,-0.036938813
51196000,-0.001244975,-0.005709021,-4.56E-05,-0.18075436,0.07660186,-0.0327136
52196000,-0.001223097,-0.005708454,-4.07E-05,-0.18078485,0.076284625,-0.02920202
53196000,-0.001202008,-0.005709602,-3.91E-05,-0.18118906,0.075716704,-0.024882717
54196000,-0.001191056,-0.005713462,-5.17E-05,-0.18138169,0.075132355,-0.021084337
55196000,-0.001175842,-0.005702573,-4.67E-05,-0.18123592,0.0751502,-0.017281031
56196000,-0.001154678,-0.005692507,-4.82E-05,-0.18058427,0.075381465,-0.014841095
57196000,-0.001143095,-0.005683566,-4.74E-05,-0.18031406,0.07560443,-0.01366887
58196000,-0.001135462,-0.005684797,-5.72E-05,-0.17985338,0.07546193,-0.012422623
59196000,-0.001139663,-0.005689551,-5.80E-05,-0.17980817,0.075298265,-0.011894055
60196000,-0.001156686,-0.005697861,-4.10E-05,-0.18035111,0.07534689,-0.011666424
61196000,-0.001179456,-0.005707786,-1.85E-05,-0.18055686,0.0756498,-0.010581045
