timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
8020000,0.007606469,0,2.4094367,0,0.35795346,0.001361387,0.003551218,0.9337317,0.15
8044000,0.007634607,0,2.4093,0,0.35801724,0.001366667,0.003564261,0.9337072,0.15
8068000,0.007591037,0,2.4093,0,0.35801724,0.001358868,0.00354392,0.93370724,0.15
8092000,0.007646292,0,2.4093,0,0.3580172,0.001368759,0.003569716,0.9337071,0.15
8116000,0.007701286,0,2.4093,0,0.35801718,0.001378603,0.00359539,0.93370706,0.15
8140000,0.007721141,0,2.4093,0,0.35801715,0.001382157,0.00360466,0.933707,0.15
8164000,0.00770584,0,2.4091632,0,0.35808104,0.001379665,0.003597422,0.9336825,0.15
8188000,0.007742704,0,2.4091632,0,0.35808104,0.001386265,0.003614632,0.93368244,0.15
8212000,0.007726597,0,2.3758206,0,0.37359628,0.001443321,0.003583549,0.9275834,0.15
8236000,0,0,1.623432,0,0.68825454,0,0,0.7254693,0
8260000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8284000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8308000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8332000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8356000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8380000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8404000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8428000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8452000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8476000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8500000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8524000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8548000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8572000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8596000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8620000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8644000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8668000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8692000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8716000,0,0,1.623432,0,0.68825454,0,0,0.7254693,1
8740000,0,-0.30315313,1.623432,0,0.6803632,0.10954355,-0.10392424,0.7171513,1
8764000,0,-0.2892299,1.623432,0,0.6810702,0.1045484,-0.09918533,0.71789646,1
8788000,0,-0.27605796,1.623432,0,0.68170863,0.099818125,-0.09469771,0.71856946,1
8812000,0,-0.26366,1.623432,0,0.68228257,0.09536184,-0.09047002,0.7191744,1
8836000,0,-0.2519102,1.623432,0,0.68280226,0.091135144,-0.08646014,0.7197222,1
8860000,0,-0.24070822,1.623432,0,0.6832758,0.08710257,-0.08263443,0.7202214,1
8884000,0,-0.2299728,1.623432,0,0.68370956,0.0832354,-0.07896563,0.72067857,1
8908000,0,-0.21972144,1.623432,0,0.68410534,0.07954035,-0.07546013,0.72109574,1
8932000,0,-0.20988335,1.623432,0,0.6844682,0.0759923,-0.07209409,0.7214782,1
8956000,0,-0.20040008,1.623432,0,0.68480235,0.07257047,-0.06884779,0.7218304,1
8980000,0,-0.19122282,1.623432,0,0.6851111,0.069257505,-0.06570477,0.72215587,1
9004000,0,-0.18235126,1.623432,0,0.6853958,0.06605351,-0.062665135,0.722456,1
9028000,0,-0.17374408,1.623432,0,0.6856591,0.06294376,-0.059714902,0.72273356,1
9052000,0,-0.16536605,1.623432,0,0.68590325,0.059915677,-0.056842152,0.7229909,1
9076000,0,-0.15718696,1.623432,0,0.68613,0.056958474,-0.05403665,0.7232299,1
9100000,0,-0.14921233,1.623432,0,0.68634,0.054074284,-0.05130041,0.7234512,1
9124000,0,-0.14141561,1.623432,0,0.68653476,0.05125361,-0.048624426,0.72365654,1
9148000,0,-0.13377368,1.623432,0,0.68671554,0.048488177,-0.046000857,0.7238471,1
9172000,0,-0.12626633,1.623432,0,0.6868834,0.045770753,-0.04342283,0.724024,1
9196000,0,-0.118896544,1.623432,0,0.6870387,0.043102495,-0.040891446,0.72418773,1
9220000,0,-0.11164646,1.623432,0,0.6871824,0.040477008,-0.03840064,0.72433925,1
9244000,0,-0.104500316,1.623432,0,0.6873153,0.03788864,-0.035945047,0.72447926,1
9268000,0,-0.09744409,1.623432,0,0.68743783,0.035332363,-0.0335199,0.7246084,1
9292000,0,-0.0904652,1.623432,0,0.6875506,0.032803673,-0.031120928,0.7247273,1
9316000,0,-0.08356767,1.623432,0,0.68765384,0.03030407,-0.028749548,0.7248361,1
9340000,0,-0.07674015,1.623432,0,0.68774796,0.027829483,-0.0264019,0.7249353,1
9364000,0,-0.06997242,1.623432,0,0.68783337,0.025376242,-0.024074504,0.72502536,1
9388000,0,-0.06325521,1.623432,0,0.6879104,0.022941032,-0.021764215,0.7251065,1
9412000,0,-0.056589376,1.623432,0,0.68797904,0.020524189,-0.01947135,0.7251789,1
9436000,0,-0.0499667,1.623432,0,0.6880397,0.018122768,-0.017193116,0.72524285,1
9460000,0,-0.04337972,1.623432,0,0.68809265,0.015734093,-0.014926974,0.72529864,1
9484000,0,-0.03682161,1.623432,0,0.6881379,0.01335572,-0.012670605,0.7253463,1
9508000,0,-0.030291598,1.623432,0,0.6881756,0.010987392,-0.010423766,0.7253861,1
9532000,0,-0.023783702,1.623432,0,0.6882059,0.00862697,-0.008184427,0.72541803,1
9556000,0,-0.017292468,1.623432,0,0.6882288,0.006272499,-0.005950735,0.7254422,1
9580000,0,-0.01081287,1.623432,0,0.68824446,0.003922184,-0.003720985,0.7254587,1
9604000,0,-0.004344268,1.623432,0,0.68825287,0.001575815,-0.00149498,0.72546756,1
9628000,0,0.002117723,1.623432,0,0.6882542,-0.000768171,0.000728766,0.7254689,1
9652000,0,0.008577114,1.623432,0,0.6882482,-0.003111207,0.00295161,0.7254626,1
9676000,0,0.015037577,1.623432,0,0.6882351,-0.005454599,0.005174791,0.7254488,1
9700000,0,0.021501113,1.623432,0,0.6882148,-0.007799048,0.007398977,0.7254274,1
9724000,0,0.027970828,1.623432,0,0.68818724,-0.010145658,0.00962521,0.72539836,1
9748000,0,0.034449574,1.623432,0,0.68815243,-0.012495437,0.011854452,0.72536165,1
9772000,0,0.040939957,1.623432,0,0.68811035,-0.014849304,0.014087573,0.7253173,1
9796000,0,0.047441676,1.623432,0,0.6880609,-0.017207127,0.016324444,0.7252652,1
9820000,0,0.05395696,1.623432,0,0.6880041,-0.019569684,0.01856581,0.7252053,1
9844000,0,0.06048782,1.623432,0,0.6879398,-0.021937683,0.020812336,0.72513753,1
9868000,0,0.06703608,1.623432,0,0.687868,-0.024311753,0.023064623,0.72506183,1
9892000,0,0.07360337,1.623432,0,0.6877885,-0.026692465,0.025323208,0.7249781,1
9916000,0,0.080190375,1.623432,0,0.6877014,-0.029080033,0.0275883,0.72488624,1
9940000,0,0.086798415,1.623432,0,0.6876065,-0.031474907,0.029860325,0.7247862,1
9964000,0,0.09342864,1.623432,0,0.6875037,-0.03387748,0.03213965,0.72467786,1
9988000,0,0.10008207,1.623432,0,0.68739295,-0.036288086,0.0344266,0.72456115,1
10012000,0,0.10675977,1.623432,0,0.6872742,-0.03870708,0.036721505,0.7244359,1
10036000,0,0.11346249,1.623432,0,0.68714726,-0.041134704,0.0390246,0.7243022,1
10060000,0,0.120190814,1.623432,0,0.68701214,-0.043571137,0.041336045,0.72415966,1
10084000,0,0.12694521,1.623432,0,0.6868686,-0.046016514,0.043655984,0.72400844,1
10108000,0,0.13372734,1.623432,0,0.6867166,-0.048471406,0.045984946,0.7238482,1
10132000,0,0.14053743,1.623432,0,0.68655604,-0.05093585,0.04832297,0.72367895,1
10156000,0,0.14737557,1.623432,0,0.68638676,-0.05340986,0.05067007,0.72350055,1
10180000,0,0.1542418,1.623432,0,0.6862088,-0.0558934,0.053026207,0.7233129,1
10204000,0,0.16113588,1.623432,0,0.6860219,-0.058386352,0.05539128,0.723116,1
10228000,0,0.16805767,1.623432,0,0.6858261,-0.060888622,0.05776519,0.72290957,1
10252000,0,0.1750069,1.623432,0,0.6856213,-0.06340008,0.06014782,0.7226937,1
10276000,0,0.18198325,1.623432,0,0.68540734,-0.06592058,0.06253902,0.72246814,1
10300000,0,0.18898657,1.623432,0,0.6851841,-0.06845001,0.064938694,0.7222329,1
10324000,0,0.19601642,1.623432,0,0.68495166,-0.07098817,0.067346655,0.7219878,1
10348000,0,0.20307225,1.623432,0,0.6847098,-0.07353484,0.069762684,0.72173285,1
10372000,0,0.21015349,1.623432,0,0.6844585,-0.076089755,0.07218654,0.721468,1
10396000,0,0.21726128,1.623432,0,0.6841976,-0.07865329,0.07461857,0.721193,1
10420000,0,0.2243949,1.623432,0,0.6839271,-0.08122514,0.077058494,0.72090787,1
10444000,0,0.23155358,1.623432,0,0.6836469,-0.083804995,0.079506,0.7206125,1
10468000,0,0.23873651,1.623432,0,0.68335694,-0.0863925,0.08196078,0.7203069,1
10492000,0,0.24594282,1.623432,0,0.68305725,-0.088987306,0.084422484,0.71999097,1
10516000,0,0.2531725,1.623432,0,0.6827476,-0.09158938,0.08689107,0.7196646,1
10540000,0,0.2604246,1.623432,0,0.682428,-0.09419831,0.08936617,0.71932775,1
10564000,0,0.26769823,1.623432,0,0.68209845,-0.09681374,0.091847435,0.7189804,1
10588000,0,0.27499238,1.623432,0,0.68175894,-0.09943526,0.09433448,0.7186225,1
10612000,0,0.28230575,1.623432,0,0.6814095,-0.102062374,0.09682683,0.71825415,1
10636000,0,0.2896374,1.623432,0,0.68104994,-0.104694664,0.09932409,0.7178752,1
10660000,0,0.29698625,1.623432,0,0.6806804,-0.10733174,0.10182589,0.7174856,1
10684000,0,0.3043514,1.623432,0,0.6803008,-0.10997319,0.10433184,0.7170855,1
10708000,0,0.31173375,1.623432,0,0.679911,-0.11261933,0.10684224,0.7166746,1
10732000,0,0.31913227,1.623432,0,0.6795112,-0.11526973,0.10935668,0.71625316,1
10756000,0,0.32654592,1.623432,0,0.6791011,-0.11792395,0.11187475,0.7158209,1
10780000,0,0.33397365,1.623432,0,0.67868096,-0.12058159,0.11439606,0.71537805,1
10804000,0,0.34141573,1.623432,0,0.6782506,-0.123242706,0.116920665,0.7149244,1
10828000,0,0.3488711,1.623432,0,0.67781,-0.12590685,0.11944815,0.7144601,1
10852000,0,0.34906584,1.623432,0,0.6777984,-0.12597643,0.119514145,0.71444774,1
10876000,0,0.34906584,1.623432,0,0.6777984,-0.12597643,0.119514145,0.71444774,1
10900000,0,0.34906584,1.623432,0,0.6777984,-0.12597643,0.119514145,0.71444774,1
10924000,0.43633232,0.34906584,2.5062122,0,0.33603913,-0.09446578,0.25544247,0.9016114,1
10948000,0.43633232,0.34906584,2.5063746,0,0.33596593,-0.09448652,0.2554348,0.9016386,1
10972000,0.43633232,0.34906584,2.5146697,0,0.33222347,-0.095545106,0.2550407,0.9030243,1
10996000,0.43633232,0.34906584,2.5230002,0,0.32845926,-0.096606605,0.25464052,0.9044003,1
11020000,0.43633232,0.34906584,2.527197,0,0.32656085,-0.09714071,0.25443727,0.9050875,1
11044000,0.43633232,0.34906584,2.5315738,0,0.3245793,-0.0976973,0.25422406,0.9058,1
11068000,0.43633232,0.34906584,2.5358012,0,0.322664,-0.09823443,0.254017,0.906484,1
11092000,0.43633232,0.34906584,2.544232,0,0.31884,-0.099304326,0.25360063,0.90783614,1
11116000,0.43633232,0.34906584,2.5526924,0,0.31499675,-0.10037623,0.2531783,0.90917677,1
11140000,0.43633232,0.34906584,2.5529327,0,0.31488752,-0.10040666,0.25316623,0.9092146,1
11164000,0.43633232,0.34906584,2.5614357,0,0.31101918,-0.10148208,0.25273708,0.9105451,1
11188000,0.43633232,0.34906584,2.5657423,0,0.30905777,-0.10202606,0.25251794,0.91121274,1
11212000,0.43633232,0.34906584,2.570228,0,0.30701324,-0.102592185,0.2522885,0.9119036,1
11236000,0.43633232,0.34906584,2.5745544,0,0.3050399,-0.10313769,0.25206596,0.9125656,1
11260000,0.43633232,0.34906584,2.5831368,0,0.30112115,-0.10421838,0.25162107,0.9138662,1
11284000,0.43633232,0.34906584,2.5876615,0,0.2990529,-0.10478737,0.25138465,0.9145451,1
11308000,0.43633232,0.34906584,2.5920298,0,0.29705465,-0.10533619,0.25115517,0.9151961,1
11332000,0.43633232,0.34906584,2.600683,0,0.29309222,-0.10642183,0.25069708,0.91647273,1
11356000,0.43633232,0.34906584,2.6009812,0,0.29295555,-0.10645923,0.2506812,0.9165165,1
11380000,0.43633232,0.34906584,2.6096742,0,0.28896913,-0.107547805,0.25021613,0.9177811,1
11404000,0.43633232,0.34906584,2.614105,0,0.2869352,-0.10810186,0.24997723,0.91841906,1
11428000,0.43633232,0.34906584,2.6187017,0,0.2848236,-0.108676106,0.24972813,0.9190761,1
11452000,0.43633232,0.34906584,2.6231437,0,0.28278163,-0.10923048,0.24948613,0.9197064,1
11476000,0.43633232,0.34906584,2.6319058,0,0.27874967,-0.11032246,0.24900521,0.92093647,1
11500000,0.43633232,0.34906584,2.6322172,0,0.27860627,-0.11036122,0.24898803,0.92097986,1
11524000,0.43633232,0.34906584,2.64101,0,0.27455455,-0.1114548,0.24850042,0.92219585,1
11548000,0.43633232,0.34906584,2.6454926,0,0.27248698,-0.11201148,0.24825001,0.9228088,1
11572000,0.43633232,0.34906584,2.6501548,0,0.27033508,-0.11258988,0.24798821,0.9234416,1
11596000,0.43633232,0.34906584,2.654654,0,0.268257,-0.11314746,0.2477343,0.92404735,1
