timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,yaw,dist_bottom
8052000,39.8714137,32.7368418,0.014780331,0.017308107,-0.11868231,0.019390257,0.043482788,-0.06850845,0.000972126,0.029676562,0.004258938,1.6237854,0.11018436
8148000,39.8714137,32.7368418,0.01566675,0.014553474,-0.11739272,0.020088559,0.040491816,-0.0654444,0.020083155,0.04483704,-0.012960284,1.6237534,0.10560483
8252000,39.8714137,32.7368418,0.015175195,0.010240591,-0.11466738,0.021431401,0.033923186,-0.06165432,0.074961595,-0.001828477,-0.04499964,1.6234031,0.10937413
8348000,39.8714137,32.7368418,0.014321059,0.026512023,-0.11219658,-0.048899855,1.3287481,-0.02462823,-2.7298317,50.98291,1.362197,1.6231796,0.10665366
8452000,39.8714137,32.7368418,-0.006800771,0.42905304,-0.097988024,-0.31192932,6.3456397,0.11689039,-2.164222,42.71696,1.1433055,1.6227299,0.1
8548000,39.8714137,32.7368418,-0.04744975,1.216154,-0.07507232,-0.5017369,9.990794,0.21580972,-1.8111641,33.882233,0.8015744,1.6223578,0.1
8652000,39.8714137,32.7368418,-0.098857306,2.4122608,-0.04405416,-0.64288956,13.089284,0.29321408,-1.330229,26.691113,0.68673676,1.6213874,0.1
8748000,39.8714137,32.7368418,-0.1571983,3.774793,-0.010584033,-0.7325288,15.369846,0.34450957,-0.94893295,21.608994,0.48555896,1.6216645,0.1
8852000,39.8714137,32.7368418,-0.19467928,5.4736724,0.020318165,-0.69906783,17.433914,0.33153975,-0.9810555,18.033129,0.017517244,1.6390631,0.1
8948000,39.8714137,32.7368418,-0.22775127,7.215954,0.042807955,-0.7729775,18.98206,0.3030109,-1.982456,14.556073,-0.08926074,1.657376,0.1
9052000,39.8714137,32.7368418,-0.25035822,9.254526,0.05456453,-0.8661241,20.289368,0.2558077,-1.9451252,11.014888,-0.037701797,1.648662,0.1
9156000,39.8714137,32.7368418,-0.28189865,11.41249,0.061750684,-0.92944515,21.267736,0.26539227,-1.2932678,8.304817,0.58121043,1.6231855,0.1
9252000,39.8714137,32.7368418,-0.30035543,13.487555,0.06440124,-0.9145873,21.946346,0.27359074,-0.981377,6.260154,0.073249444,1.6038066,0.1
9348000,39.8714137,32.7368418,-0.32324347,15.620153,0.063615404,-0.92248106,22.454689,0.17660052,-1.2467453,4.514862,-1.652616,1.600549,0.1
9452000,39.8714137,32.7368418,-0.35119656,17.981615,0.038184606,-0.9886772,22.832922,-0.14366916,-1.8042381,2.9117367,-3.847337,1.6130211,0.1
9548000,39.8714137,32.7368418,-0.39539275,20.189867,-0.02182937,-1.1279769,23.050953,-0.59116143,-2.4040742,1.7952808,-4.8258247,1.6282609,0.1
