timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
53996000,15.740534,15.801131,16.19054,15.733294,16.12103
54996000,15.133729,15.190832,15.564528,15.140627,15.51309
55996000,15.370991,15.422905,15.800257,15.426181,15.803614
56996000,15.69978,15.757069,16.140165,15.795551,16.179585
57996000,15.8387,15.892827,16.276932,16.020842,16.408041
58996000,15.964303,16.036312,16.421564,16.138947,16.526651
59996000,16.154596,16.229153,16.616898,16.22517,16.612822
60995999,16.15887,16.224901,16.610197,16.293133,16.68005
61995999,16.236734,16.30591,16.690681,16.376392,16.762825
62995999,16.36597,16.442509,16.828344,16.477737,16.8644
63996000,16.505817,16.58594,16.972904,16.594353,16.981514
64996000,16.664703,16.742395,17.130573,16.736057,17.124075
65996000,16.778135,16.855791,17.244026,16.868555,17.257086
66996000,16.945887,17.031885,17.421507,16.99322,17.381956
67996000,17.072386,17.145048,17.534645,17.125526,17.514666
68996000,17.234724,17.305368,17.69621,17.25411,17.643793
69996000,17.229868,17.30111,17.689146,17.338507,17.727383
70996000,16.962498,17.031866,17.412083,17.07014,17.451212
71996000,17.593082,17.664392,18.058304,17.642527,18.035952
72996000,17.936804,18.00266,18.404325,17.83999,18.238026
73996000,17.69489,17.75448,18.151793,17.568861,17.962019
74996000,17.388601,17.438217,17.830156,17.249165,17.636852
75996000,17.125523,17.170954,17.558613,17.011187,17.395239
76996000,17.127605,17.173334,17.562595,16.888771,17.27158
77996000,17.007517,17.051788,17.43972,16.805052,17.187372
78996000,16.828812,16.870066,17.25515,16.736656,17.118694
79996000,16.810799,16.853617,17.239868,16.701738,17.084509
80996000,16.861303,16.902203,17.290876,16.65048,17.033365
81996000,16.751461,16.79168,17.17929,16.599964,16.98315
82996000,16.779772,16.820845,17.210564,16.56228,16.946009
83996000,16.816008,16.85596,17.24764,16.542671,16.92707
84996000,16.691563,16.732885,17.123379,16.502125,16.887234
85996000,16.66845,16.70755,17.098707,16.465029,16.850506
86996000,16.65995,16.699924,17.092546,16.430965,16.817265
87996000,16.54248,16.580774,16.971983,16.388584,16.775259
88996000,16.5521,16.594828,16.987713,16.34709,16.734112
89996000,16.572115,16.614962,17.009766,16.287985,16.67502
90996000,16.362854,16.40778,16.799286,16.244362,16.63197
91996000,16.397448,16.438477,16.832243,16.197466,16.585459
92996000,16.357336,16.396591,16.790663,16.13435,16.52212
93996000,16.23904,16.276546,16.669285,16.094332,16.482676
94996000,16.279055,16.32071,16.716043,16.054415,16.443298
95996000,16.22023,16.25746,16.652681,16.018936,16.408361
96996000,16.214205,16.254751,16.651413,15.975135,16.364975
97996000,15.718661,15.755453,16.14136,15.596038,15.978039
98996000,15.265164,15.29887,15.673959,15.0054,15.373293
99996000,15.263525,15.294612,15.669461,15.039197,15.407786
100996000,15.477884,15.484547,15.863828,15.241544,15.614872
101996000,15.753902,15.723234,16.107868,15.421627,15.798883
102996000,15.665152,15.604443,15.986283,15.470299,15.848856
103996000,15.714194,15.650169,16.03322,15.432247,15.809964
104996000,15.56439,15.501073,15.880419,15.38434,15.760829
105996000,15.47072,15.400483,15.777628,15.329504,15.704911
106996000,15.488501,15.410475,15.787883,15.276955,15.6510935
107996000,15.450838,15.366978,15.74337,15.2318,15.604881
108996000,15.354545,15.264336,15.638138,15.2088995,15.581345
109996000,15.378413,15.28779,15.662272,15.187513,15.559539
110996000,15.387464,15.289976,15.664542,15.158908,15.530263
111996000,15.311201,15.208473,15.580973,15.142551,15.513437
112996000,15.316547,15.217042,15.589844,15.127014,15.497609
113996000,15.353401,15.249664,15.623332,15.102202,15.472258
114996000,15.356387,15.246899,15.620484,15.063584,15.432679
115996000,15.211773,15.098492,15.468617,15.033951,15.402494
116996000,15.416378,15.29951,15.674469,15.243168,15.616746
117996000,17.259232,17.145613,17.565989,17.110899,17.530426
118996000,15.952401,15.878988,16.26903,15.8618,16.25142
119996000,14.610938,14.548891,14.906144,14.66134,15.021356
120996000,14.609382,14.562187,14.918018,14.753013,15.113506
121996000,15.1748295,15.13366,15.501118,15.358084,15.730989
122996000,15.491188,15.459991,15.833069,15.743778,16.123705
123996000,15.517708,15.499263,15.871004,15.906963,16.288483
124996000,15.767918,15.760314,16.136286,15.961484,16.342255
125996000,15.69262,15.698399,16.07101,15.971213,16.3503
126996000,15.571992,15.581294,15.9491205,15.990249,16.36773
127996000,15.721483,15.732674,16.10216,16.029985,16.406454
128996000,15.916709,15.92587,16.297802,16.095604,16.4715
129996000,15.957759,15.957725,16.32833,16.161808,16.537153
130996000,15.989685,15.986798,16.355724,16.214603,16.588785
131996000,16.088684,16.083569,16.45291,16.27724,16.65103
132996000,16.174982,16.161472,16.530495,16.337576,16.710619
133996000,16.30535,16.296074,16.665838,16.465416,16.839024
134996000,16.439615,16.428516,16.799149,16.547134,16.920443
135996000,16.38875,16.372124,16.739262,16.607565,16.979982
136996000,16.888672,16.877268,17.253408,17.035162,17.41482
137996000,16.839931,16.83405,17.207813,17.046942,17.425434
138996000,17.01611,17.006905,17.384155,17.095829,17.475052
139996000,17.735676,17.718988,18.112425,17.819065,18.214725
140996000,18.141266,18.108124,18.512093,18.26758,18.675106
141996000,18.00299,17.97033,18.373774,18.110228,18.516813
142996000,17.827803,17.799118,18.201025,17.908749,18.313131
143996000,17.631744,17.599718,17.99955,17.707483,18.109764
144996000,17.504753,17.4789,17.878347,17.543848,17.944778
145996000,17.374372,17.34902,17.747232,17.414227,17.813936
146996000,17.214857,17.188313,17.584684,17.312063,17.71129
147996000,17.076044,17.055748,17.450594,17.253675,17.653103
148996000,16.977386,16.959394,17.353708,17.193628,17.593388
149996000,16.94634,16.938597,17.334055,17.169178,17.570019
150996000,17.005335,17.007828,17.406345,17.147814,17.549612
151996000,16.941736,16.94947,17.348112,17.10727,17.509632
152996000,16.938322,16.950298,17.350784,17.056776,17.459776
153996000,16.879398,16.892202,17.29287,17.006824,17.410212
154996000,16.78588,16.804146,17.204557,16.955225,17.359236
155996000,16.755161,16.775826,17.177176,16.888424,17.292469
156996000,16.69553,16.716766,17.118484,16.832258,17.236752
157996000,16.550993,16.573208,16.97298,16.76743,17.171886
158996000,16.523046,16.548693,16.949724,16.700064,17.104763
159996000,16.457254,16.488054,16.889215,16.64389,17.048841
160996000,16.448921,16.481207,16.883974,16.607145,17.01299
161996000,16.953058,16.984608,17.401037,17.171272,17.59228
162996000,16.712873,16.745054,17.15668,16.860834,17.275305
163996000,15.3299265,15.368179,15.746041,15.476574,15.857101
164996000,14.893265,14.926229,15.292094,14.925678,15.291529
165996000,15.204024,15.246434,15.617944,15.208485,15.57907
166996000,15.348248,15.387343,15.759955,15.521119,15.89697
167996000,15.589127,15.632551,16.00903,15.584609,15.959934
168996000,15.518925,15.556184,15.929173,15.568374,15.941654
169996000,15.569976,15.6076565,15.980286,15.5708475,15.942589
170996000,15.524738,15.561365,15.931175,15.545229,15.914656
171996000,15.505475,15.542327,15.910202,15.53092,15.898525
172996000,15.457672,15.495392,15.860453,15.509795,15.875196
173996000,15.487769,15.525692,15.89023,15.49279,15.856557
174996000,15.521917,15.563648,15.927256,15.508544,15.870865
175996000,15.616206,15.660382,16.02477,15.540001,15.901588
176996000,15.478777,15.522981,15.882777,15.599498,15.961068
177996000,15.538085,15.583033,15.942676,15.670548,16.032211
178996000,15.788642,15.837375,16.201517,15.727579,16.089197
179996000,15.7009115,15.748138,16.108627,15.778463,16.139647
180996000,15.764086,15.8135605,16.17419,15.810214,16.170767
181996000,15.81056,15.862184,16.222605,15.825708,16.1853
182996000,15.739355,15.792726,16.14989,15.832539,16.190603
183996000,15.834327,15.887017,16.244905,15.849389,16.206429
184996000,15.772306,15.825498,16.180412,15.870571,16.226498
185996000,15.80083,15.854935,16.20912,15.890395,16.245373
186996000,15.875722,15.934215,16.288452,15.922107,16.276075
187996000,17.581146,17.654196,18.045029,17.56598,17.954855
188996000,18.406017,18.47337,18.883276,18.420218,18.828943
189996000,17.303045,17.367792,17.754974,17.3303,17.716644
190996000,17.029844,17.083797,17.465775,16.970936,17.35039
191996000,16.45262,16.499235,16.868746,16.524538,16.894615
192996000,16.166935,16.214853,16.578234,16.260939,16.62535
193996000,16.247982,16.29971,16.664518,16.219507,16.582521
194996000,16.20134,16.250572,16.61376,16.218508,16.580978
195996000,16.173746,16.222086,16.584578,16.247665,16.61073
196996000,16.118708,16.163563,16.524288,16.250362,16.613024
197996000,16.181656,16.2298,16.591879,16.262049,16.62485
198996000,16.248161,16.295818,16.659094,16.261662,16.624176
199996000,16.183264,16.233513,16.595194,16.253551,16.61568
200996000,16.227015,16.277653,16.639984,16.245481,16.607098
201996000,16.23493,16.285341,16.647772,16.220198,16.581179
202996000,16.093931,16.140448,16.4995,16.19075,16.550922
203996000,16.155132,16.197989,16.558117,16.16606,16.525476
204996000,16.08353,16.117523,16.475693,16.13104,16.489511
205996000,16.082623,16.1137,16.471619,16.104366,16.462076
206996000,16.034256,16.060122,16.416788,16.068481,16.425333
207996000,16.118364,16.140177,16.49857,16.039518,16.395676
208996000,16.096073,16.110462,16.468212,16.011915,16.367477
209996000,16.176836,16.189148,16.548388,16.064367,16.420837
210996000,15.758621,15.75325,16.102594,15.706167,16.054468
211996000,16.371712,16.359255,16.720835,16.362785,16.724443
212996000,17.284311,17.27916,17.660198,17.33998,17.722359
213996000,17.04239,17.04258,17.418901,17.031897,17.407982
214996000,16.89778,16.916647,17.290861,16.987562,17.363348
215996000,16.780882,16.829836,17.202618,16.813517,17.185936
216996000,16.76942,16.818243,17.19112,16.79608,17.168467
217996000,16.600878,16.646378,17.015614,16.618834,16.98746
218996000,16.490746,16.53313,16.899746,16.39449,16.75803
219996000,16.323687,16.363085,16.725758,16.198177,16.557196
220996000,16.222687,16.259813,16.61997,16.09287,16.449331
221996000,16.109896,16.144882,16.502022,16.092916,16.448908
222996000,16.338991,16.377228,16.739368,16.177423,16.535147
223996000,16.270756,16.303482,16.663704,16.258392,16.617619
224996000,16.378647,16.418335,16.781158,16.30275,16.66302
225996000,16.274868,16.319277,16.679886,16.257345,16.616585
226996000,16.131563,16.174395,16.531687,16.145529,16.502182
227996000,16.037794,16.048897,16.403288,15.9860325,16.339037
228996000,15.895251,15.893546,16.244356,15.887542,16.238218
229996000,16.088333,16.08005,16.434546,15.930936,16.282146
230996000,16.163975,16.152613,16.5086,16.02042,16.373495
231996000,16.11082,16.100103,16.455061,16.053795,16.407732
232996000,16.132116,16.119324,16.474741,15.975886,16.328142
233996000,15.895837,15.88453,16.234516,15.821489,16.170086
234996000,15.885433,15.871319,16.221176,15.66567,16.010994
235996000,15.738332,15.725003,16.071415,15.585039,15.928369
236996000,15.670445,15.65904,16.003998,15.638966,15.983481
237996000,15.452729,15.439442,15.779064,15.348283,15.685901
238996000,14.375156,14.362279,14.678354,14.313915,14.628926
239996000,13.807848,13.794201,14.097564,13.833131,14.13735
240996000,13.6752,13.664013,13.964055,13.674158,13.974423
241996000,13.74158,13.729518,14.030666,13.638299,13.937448
242996000,13.654962,13.642737,13.9416895,13.623084,13.921606
243996000,13.555556,13.544939,13.84155,13.540821,13.837341
244996000,13.404218,13.394233,13.687484,13.3957615,13.689046
245996000,13.103043,13.091633,13.378062,13.076451,13.362549
246996000,12.794011,12.781606,13.060777,12.740618,13.018893
247996000,12.916958,12.9003105,13.180525,12.894353,13.174428
248996000,12.940228,12.920053,13.199432,12.836765,13.114345
249996000,12.670562,12.647851,12.920198,12.673967,12.9468775
250996000,12.51187,12.489493,12.757421,12.520828,12.789428
251996000,12.40829,12.3848095,12.649397,12.391925,12.656664
252995999,12.223671,12.199795,12.459349,12.276193,12.537372
253995999,12.024072,12.00233,12.256705,12.164182,12.421988
254995999,12.066644,12.045993,12.300369,12.060855,12.315546
255995999,11.79889,11.781085,12.028749,11.963828,12.215335
256995999,11.766581,11.757328,12.003373,11.864313,12.112597
257995999,11.64985,11.640635,11.883365,11.760178,12.005401
258995999,11.568944,11.56112,11.801265,11.656737,11.898868
259995999,11.534543,11.530796,11.769323,11.552852,11.791836
260995999,11.342913,11.339666,11.573273,11.474133,11.710508
261995999,11.339336,11.335347,11.567949,11.385083,11.618707
262995999,11.318571,11.316045,11.547278,11.305533,11.536551
263995999,11.113146,11.114541,11.340785,11.220958,11.449368
264996000,11.038677,11.041061,11.26481,11.144881,11.370733
265996000,11.149195,11.152418,11.3777275,11.068049,11.291655
266996000,10.968301,10.970841,11.19142,11.00567,11.226948
267996000,10.947573,10.952037,11.171475,10.938912,11.158088
268996000,10.8193445,10.827199,11.04329,10.877059,11.094145
269996000,10.650862,10.657074,10.869012,10.820046,11.035226
270996000,10.608166,10.618807,10.829221,10.759567,10.972771
271996000,10.723801,10.735195,10.9471,10.722581,10.934232
272996000,10.75177,10.763896,10.975478,10.719682,10.930395
273996000,10.71272,10.721649,10.931446,10.968608,11.183237
274996000,1.833675,1.8457004,1.8817561,2.2346287,2.2782822
275996000,-1.3896189,-1.3983393,-1.4256523,0.14049068,0.14323482
276996000,-0.6559832,-0.659774,-0.672662,0.15311155,0.15610243
277996000,-0.9352997,-0.9407007,-0.95908195,0.1687991,0.17209743
