timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
73952000,-0.10232272,-0.11432272,0.40060008,-0.42046538,13.253862,18.839664,-0.11171604,18.58076,0.10999999,-18.460255
74144000,-0.1609954,-0.1729954,0.40060034,-0.47554487,13.254112,22.679007,-0.18849789,15.565506,0.10999999,-21.895573
74336000,-0.20777747,-0.21977748,0.40060034,-0.36121574,13.254049,24.928059,-0.23348019,12.183592,0.10999999,-28.768105
74552000,-0.14101306,-0.15301307,0.40060034,0.56582355,13.254065,25.858376,-0.25208622,8.638829,0.10999999,-38.651867
74744000,0.11771293,0.10571293,0.40060008,1.4431131,13.254233,25.73158,-0.24954695,6.0895433,0.10999999,-47.69599
74936000,0.5353123,0.52331233,0.40059882,2.1915026,13.254442,25.16429,-0.23819694,4.1430497,0.10999999,-56.054985
75152000,1.179519,1.1675191,0.40059882,3.0581117,13.254829,24.317776,-0.22125892,2.53399,0.10999999,-64.14993
75344000,1.9057823,1.8937824,0.40059882,3.800354,13.255218,23.61678,-0.20723122,1.506358,0.10999999,-70.178246
75536000,2.772594,2.760594,0.40060282,4.5267673,13.255729,23.035398,-0.19559339,0.7657238,0.10999999,-75.25619
75752000,3.9137537,3.9017537,0.40060282,5.3653636,13.256525,22.561182,-0.18609314,0.18053138,0.10999999,-80.13354
75944000,5.0778074,5.0658073,0.40060282,6.130131,13.257214,22.264734,-0.1801504,-0.18543138,0.10999999,-83.90337
76136000,6.3778267,6.365827,0.40058687,6.7425375,13.257971,22.082758,-0.17649575,-0.4054476,0.10999999,-87.30809
76352000,7.9504924,7.938493,0.40058687,7.1934342,13.25889,21.980762,-0.17443745,-0.5426911,0.10999999,-90.863434
76544000,9.415204,9.403205,0.400571,7.468766,13.259815,21.943975,-0.1736832,-0.6125876,0.10999999,-93.86634
76736000,10.052629,10.900403,2.0444098,7.529613,13.260939,21.85013,-0.17178382,-1.3707485,0.105881006,-92.48344
76952000,10.816194,12.577551,3.1707327,7.459089,13.261801,21.36663,-0.16209659,-2.2011268,0.09961876,-89.62934
77144000,11.662214,14.025352,3.5627716,7.1047897,13.262797,20.873802,-0.1522201,-2.079437,0.09419693,-87.44786
77336000,12.573147,15.378475,3.7223687,6.581441,13.2636385,20.559803,-0.14592329,-1.6496775,0.08889883,-85.526306
77552000,13.63043,16.793118,3.7886467,6.1358643,13.264499,20.416853,-0.14304708,-1.232483,0.08295475,-83.53871
77744000,14.582247,17.980042,3.8071864,5.849462,13.265351,20.410612,-0.14290522,-0.97753495,0.07762316,-81.85362
77936000,15.538724,19.114313,3.8113623,5.619057,13.266104,20.452333,-0.14372459,-0.83108324,0.07219785,-80.19293
78152000,16.617098,20.343084,3.8099139,5.4259696,13.266943,20.492935,-0.14451984,-0.7436243,0.06599977,-78.340935
78344000,17.576515,21.402328,3.8070843,5.3099275,13.267491,20.514616,-0.14494249,-0.6937544,0.06042727,-76.705734
78536000,18.53627,22.442022,3.804041,5.231302,13.268305,20.47615,-0.14415692,-0.6648086,0.054833323,-75.091774
78752000,19.616154,23.598434,3.800596,5.1818376,13.268918,20.405104,-0.14272371,-0.6294925,0.048558023,-73.31876
78944000,20.576118,24.616589,3.7978776,5.1745563,13.269662,20.324085,-0.14108847,-0.6068668,0.043013033,-71.785774
79136000,21.53611,25.635448,3.7949972,5.1915197,13.270326,20.228565,-0.13916479,-0.5881256,0.037511535,-70.298416
79352000,22.616114,26.782907,3.7916884,5.1978736,13.270981,20.10261,-0.13663258,-0.55498385,0.03139101,-68.68967
79544000,23.57612,27.797983,3.788935,5.1744785,13.271601,20.015652,-0.13488102,-0.51342225,0.02600612,-67.31341
79736000,24.536123,28.804253,3.7866216,5.1341586,13.272424,19.931723,-0.13318597,-0.47020265,0.020661348,-65.97818
79952000,25.61613,29.922794,3.784695,5.074514,13.273024,19.892447,-0.13238846,-0.42615384,0.014681676,-64.511925
80144000,26.576138,30.906565,3.7835069,5.0144944,13.273654,19.85211,-0.13156912,-0.39129055,0.00937848,-63.226852
80336000,27.536144,31.875595,3.7830555,4.950237,13.274286,19.818804,-0.13089035,-0.3645169,0.004092234,-61.956882
80552000,28.616152,32.950985,3.7832866,4.8764787,13.274955,19.777231,-0.13004552,-0.33292118,-0.001822941,-60.546223
80744000,29.576159,33.89269,3.7842016,4.817489,13.275488,19.742786,-0.12934597,-0.31019714,-0.007044938,-59.30737
80936000,30.536165,34.823166,3.7856781,4.7634273,13.2762985,19.715752,-0.12878905,-0.2834605,-0.012240351,-58.073814
81152000,31.616167,35.852676,3.7881389,4.700257,13.276785,19.702723,-0.12851875,-0.26066878,-0.018054347,-56.68571
