timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,yaw,dist_bottom
73072000,39.8714138,32.7368418,-0.000318032,0.002360268,-0.08355664,-0.001913414,-0.004359384,-0.013673464,0.099927455,0.06319275,0.045191493,1.615645,0.1
73168000,39.8714138,32.7368418,-0.000457322,0.001855599,-0.08428364,-0.002102457,-0.005602873,-0.01268541,-0.09130682,0.07706474,0.037954185,1.6157306,0.1
73272000,39.8714138,32.7368418,-0.000677804,0.001368041,-0.08370464,-0.004979552,0.0324201,-0.009558405,-0.33875892,8.184762,0.22440775,1.6155499,0.10307111
73368000,39.8714138,32.7368418,-0.010204465,0.20782466,-0.07666231,-0.20713277,4.5262356,0.11506093,-2.1432242,47.093723,1.3189138,1.6156259,0.1
73472000,39.8714138,32.7368418,-0.042122394,0.9117458,-0.055558346,-0.40422976,8.8432045,0.23564823,-1.6512845,36.610847,1.0143509,1.615782,0.1
73568000,39.8714138,32.7368418,-0.08724639,1.9145168,-0.026466887,-0.5434001,11.960087,0.32357517,-1.4138392,29.117462,0.85273474,1.6155032,0.1
73672000,39.8714138,32.7368418,-0.14391242,3.3013103,0.010853635,-0.659782,14.644074,0.39524412,-0.9597921,22.981453,0.6107846,1.6156026,0.1
73768000,39.8714138,32.7368418,-0.19351833,4.804353,0.047658093,-0.6880984,16.688469,0.42510867,-0.55045396,19.638607,0.08375011,1.6257526,0.1
73872000,39.8714138,32.7368418,-0.2461901,6.63682,0.08733562,-0.78259134,18.510712,0.4263224,-1.7657961,15.897461,-0.008332542,1.6538961,0.1
73968000,39.8714138,32.7368418,-0.29386014,8.48321,0.11969517,-0.9540248,19.853062,0.4193203,-2.2414262,12.277499,0.044411045,1.6580133,0.1
74072000,39.8714138,32.7368418,-0.3615031,10.607988,0.15276392,-1.1115919,20.953114,0.44481477,-1.7504989,9.198437,0.7588574,1.638793,0.1
74168000,39.8714138,32.7368418,-0.41504723,12.653427,0.18013586,-1.1519289,21.707079,0.48521054,-0.91249853,6.889037,0.57810354,1.6171798,0.1
74272000,39.8714138,32.7368418,-0.4786546,14.942452,0.2089515,-1.1887659,22.321781,0.45897624,-1.1984217,5.1667786,-0.5331365,1.6104194,0.1
74368000,39.8714138,32.7368418,-0.5278118,17.108732,0.22281712,-1.2626214,22.739727,0.27539405,-1.845014,3.6499326,-2.9060588,1.6200955,0.1
74472000,39.8714138,32.7368418,-0.60194695,19.491974,0.20576908,-1.4214796,23.032625,-0.15599243,-2.4229474,2.1406143,-4.64821,1.6348702,0.1
74568000,39.8714138,32.7368418,-0.6730706,21.71501,0.13888279,-1.5880221,23.190994,-0.64765126,-2.4728193,1.2502054,-4.826306,1.6433287,0.1
74672000,39.8714138,32.7368418,-0.7815308,24.135021,0.01389284,-1.7807992,23.283022,-1.1396976,-2.2937994,0.6408616,-4.1503725,1.6477567,0.20998164
74768000,39.8714138,32.7368418,-0.89068305,26.37678,-0.14993384,-1.9348813,23.315962,-1.5389762,-2.2352448,0.14539947,-3.7817914,1.6512674,0.37380832
74872000,39.8714138,32.7368418,-1.0416985,28.80442,-0.36684063,-2.1099603,23.305893,-1.9400053,-2.1987574,-0.32033023,-3.5730133,1.6588547,0.5907151
74968000,39.8714138,32.7368418,-1.1924018,31.04315,-0.607143,-2.2690802,23.25955,-2.318116,-2.075915,-0.604329,-3.7853138,1.6685139,0.8310175
75072000,39.8714138,32.7368418,-1.3888891,33.460335,-0.9067871,-2.4624665,23.173056,-2.7350953,-2.2217057,-0.92068136,-3.797013,1.6794981,1.1306616
75168000,39.8714138,32.7368418,-1.5878505,35.69034,-1.2225597,-2.6407316,23.068926,-3.1219988,-2.1853871,-1.2026212,-3.8867424,1.6886575,1.4464341
75272000,39.8714138,32.7368418,-1.836594,38.08943,-1.6036228,-2.8371677,22.933413,-3.5261645,-2.0339284,-1.3824482,-3.6579108,1.6974506,1.8274972
75368000,39.8714138,32.7368418,-2.0819874,40.29499,-1.9945705,-3.0083985,22.794933,-3.891429,-2.0013916,-1.5826359,-3.5900247,1.7055806,2.218445
75472000,39.8714138,32.7368418,-2.37758,42.66392,-2.4556022,-3.1960142,22.622833,-4.283529,-1.9359224,-1.6746874,-3.5850282,1.7153732,2.6794767
75568000,39.8714138,32.7368418,-2.6689484,44.840813,-2.9188514,-3.3690233,22.45296,-4.6490474,-1.9953762,-1.9824352,-3.6499758,1.7253789,3.142726
75672000,39.8714138,32.7368418,-3.0119765,47.17448,-3.4584484,-3.5603054,22.247543,-5.0494223,-1.976688,-2.1053178,-3.7524884,1.7360198,3.682323
75768000,39.8714138,32.7368418,-3.3509798,49.31597,-3.99331,-3.7365396,22.045824,-5.42874,-1.8739107,-2.225575,-3.916511,1.7456285,4.2171845
75872000,39.8714138,32.7368418,-3.742509,51.6083,-4.6118712,-3.926285,21.805176,-5.844504,-1.8615632,-2.4127514,-4.008653,1.7559991,4.835746
75968000,39.8714138,32.7368418,-4.1267333,53.707123,-5.221585,-4.1016784,21.579975,-6.220222,-1.8448482,-2.502498,-3.6203673,1.7655703,5.4454594
76072000,39.8714138,32.7368418,-4.565585,55.951397,-5.919854,-4.3169565,21.339455,-6.5671673,-2.3710809,-2.2606595,-2.8913224,1.7790806,6.1437287
76168000,39.8714138,32.7368418,-4.9999475,58.005627,-6.5928316,-4.583471,21.129946,-6.820553,-3.0270338,-2.2783806,-2.3167346,1.7952998,6.816706
76272000,39.8714138,32.7368418,-5.5038877,60.20383,-7.345592,-4.9337792,20.891867,-7.044917,-3.6269705,-2.35176,-1.8879621,1.8155601,7.5694666
76368000,39.8714138,32.7368418,-6.0123672,62.2178,-8.058388,-5.311709,20.666693,-7.221125,-3.902369,-2.5273457,-1.5652719,1.8346474,8.282262
76472000,39.8714138,32.7368418,-6.605144,64.369995,-8.848102,-5.752138,20.411839,-7.3808637,-4.1524286,-2.5218189,-1.2113433,1.8558323,9.071976
76568000,39.8714138,32.7368418,-7.1976995,66.33644,-9.589378,-6.1771913,20.176676,-7.4948554,-4.3190284,-2.574485,-1.0359175,1.8763506,9.813252
76672000,39.8714138,32.7368418,-7.8844953,68.436035,-10.400971,-6.6259627,19.820583,-7.5549254,-3.6279292,-6.0921345,0.38576216,1.9009707,10.6248455
76768000,39.8714138,32.7368418,-8.562206,70.32928,-11.149573,-7.000929,19.211851,-7.523208,-3.936888,-6.417677,0.17490795,1.9321035,11.373447
76872000,39.8714138,32.7368418,-9.336585,72.31185,-11.957961,-7.432244,18.589605,-7.508219,-3.9908595,-5.5921454,0.36370474,1.9665153,12.181835
76968000,39.8714138,32.7368418,-10.095814,74.093605,-12.700753,-7.8156843,18.130812,-7.4420443,-3.6057339,-4.137478,1.2919166,1.9907264,12.924627
77072000,39.8714138,32.7368418,-10.9568405,75.97969,-13.491815,-8.193508,17.785896,-7.2745333,-3.252491,-2.7382905,2.1454523,2.008854,13.715689
77168000,39.8714138,32.7368418,-11.790634,77.699554,-14.200281,-8.515349,17.589167,-7.040643,-2.9481523,-1.724924,2.7391965,2.0222735,14.424155
77272000,39.8714138,32.7368418,-12.725813,79.543396,-14.938695,-8.847862,17.452452,-6.750858,-2.9507687,-1.394292,2.8063936,2.0380926,15.162569
77368000,39.8714138,32.7368418,-13.62228,81.234795,-15.594585,-9.161952,17.335814,-6.503201,-3.1235156,-1.4559205,2.4501257,2.055823,15.8184595
77472000,39.8714138,32.7368418,-14.626422,83.05177,-16.28021,-9.509118,17.190464,-6.2793636,-3.193662,-1.6333716,1.9712708,2.076668,16.504086
77568000,39.8714138,32.7368418,-15.588897,84.7178,-16.894264,-9.839529,17.032078,-6.1088066,-3.189907,-1.9365602,1.710805,2.0961027,17.11814
77672000,39.8714138,32.7368418,-16.665838,86.503716,-17.541906,-10.195212,16.84531,-5.9494348,-3.1871886,-1.9069047,1.5375911,2.116421,17.765781
77768000,39.8714138,32.7368418,-17.69306,88.134735,-18.124428,-10.5129175,16.663816,-5.8165655,-3.0395787,-2.0854533,1.3814474,2.1344864,18.348303
77872000,39.8714138,32.7368418,-18.839062,89.880585,-18.741365,-10.84266,16.455927,-5.688002,-2.9174647,-2.0697744,1.1498555,2.1537123,18.96524
77968000,39.8714138,32.7368418,-19.926472,91.47226,-19.299189,-11.133105,16.253479,-5.587432,-2.6957762,-2.1971695,1.086602,2.1716194,19.523064
78072000,39.8714138,32.7368418,-21.13379,93.17337,-19.893234,-11.431537,16.027468,-5.4919176,-2.5685263,-2.3523507,0.839157,2.1912103,20.11711
78168000,39.8714138,32.7368418,-22.273563,94.72098,-20.432405,-11.692064,15.813938,-5.4140897,-2.4699922,-2.4097457,0.86743563,2.2093177,20.65628
78272000,39.8714138,32.7368418,-23.536318,96.37406,-21.008057,-11.962204,15.580438,-5.348645,-2.329075,-2.322128,0.594072,2.228682,21.231932
78368000,39.8714138,32.7368418,-24.726444,97.87814,-21.533075,-12.190812,15.364786,-5.2971153,-2.1669724,-2.3268025,0.5497988,2.2454119,21.75695
78472000,39.8714138,32.7368418,-26.04244,99.485344,-22.096937,-12.423118,15.133889,-5.2525444,-1.9093932,-2.3388796,0.4448844,2.2625804,22.320812
78568000,39.8714138,32.7368418,-27.274412,100.94546,-22.61436,-12.618863,14.928247,-5.2226295,-1.7575816,-2.1972516,0.1944024,2.2775326,22.838236
78672000,39.8714138,32.7368418,-28.631235,102.50626,-23.171928,-12.811438,14.717114,-5.1973953,-1.6112375,-1.9633038,0.22731161,2.2926178,23.395803
