timestamp,indicated_airspeed_m_s,true_airspeed_m_s
73016000,0.8708344,0.8878509
73040000,0.87211454,0.8891544
73064000,-1.448303,-1.4765866
73088000,-1.7422224,-1.776252
73112000,-1.3757999,-1.4026744
73136000,1.3730114,1.3998401
73160000,-1.1510125,-1.1735079
73184000,1.267593,1.2923474
73208000,-0.89371425,-0.91117364
73236000,0.97738767,0.9964815
73256000,-1.1791024,-1.2021362
73284000,-0.8054428,-0.82117814
73304000,1.5184996,1.5481783
73328000,3.088196,3.1485298
73352000,4.1058626,4.1860504
73376000,4.8497324,4.9444833
73400000,5.95153,6.0678253
73424000,6.92438,7.0596433
73448000,8.033073,8.190042
73472000,8.761819,8.933081
73496000,9.432114,9.616451
73520000,10.4179735,10.621488
73544000,11.125177,11.342543
73568000,11.907077,12.139712
73596000,12.604394,12.850642
73616000,13.054385,13.309357
73640000,13.69658,13.964167
73664000,14.176649,14.453574
73688000,14.739951,15.027945
73712000,15.358844,15.658787
73736000,15.803506,16.112293
73764000,16.37173,16.691656
73784000,16.758358,17.085884
73808000,17.199411,17.53531
73832000,17.604856,17.948706
73856000,17.908201,18.258142
73880000,18.27237,18.629532
73904000,18.645391,19.009495
73928000,19.039593,19.411722
73952000,19.427761,19.807354
73976000,19.608114,19.991272
74000000,19.882128,20.270638
74024000,20.129892,20.523258
74052000,20.46368,20.863577
74072000,20.627306,21.030247
74096000,20.847628,21.255138
74120000,20.951984,21.361225
74144000,21.261276,21.676514
74168000,21.376455,21.793898
74192000,21.58005,22.001476
74216000,21.692307,22.115992
74240000,21.767048,22.192392
74264000,21.993658,22.423475
74288000,22.051712,22.48265
74312000,22.182749,22.615942
74336000,22.273396,22.708637
74360000,22.331186,22.767292
74388000,22.535942,22.976261
74408000,22.452751,22.891247
74432000,22.65973,23.102566
74456000,22.73358,23.178051
74480000,22.654436,23.09721
74504000,22.774927,23.220024
74528000,22.822042,23.268215
74552000,22.86881,23.315857
74576000,22.844723,23.291348
74600000,22.966002,23.414753
74624000,22.963482,23.412409
74652000,22.974941,23.4242
74672000,23.050196,23.500713
74696000,23.080624,23.531984
74720000,23.090302,23.541672
74744000,23.101568,23.553316
74768000,23.158186,23.611124
74792000,23.164103,23.617235
74816000,23.144375,23.597145
74840000,23.193605,23.647615
74864000,23.124449,23.576803
74888000,23.1013,23.553463
74912000,23.096537,23.548574
74936000,23.221518,23.675974
74960000,23.19285,23.64698
74984000,23.14172,23.594946
75008000,23.146353,23.599773
75032000,23.18171,23.635902
75056000,23.105545,23.55812
75080000,23.132795,23.585983
75104000,23.148579,23.602322
75128000,23.113115,23.566519
75152000,23.141743,23.59563
75176000,23.174597,23.62924
75200000,23.12999,23.583633
75224000,23.092672,23.545694
75248000,23.10118,23.554651
75272000,23.05083,23.503403
75296000,23.030863,23.482983
75320000,23.04254,23.495125
75344000,23.001593,23.453386
75368000,22.989243,23.44102
75392000,23.01113,23.463509
75416000,22.996334,23.44858
75440000,22.996136,23.448347
75464000,23.050098,23.503334
75488000,23.068426,23.522356
75512000,22.99674,23.44909
75536000,23.011658,23.464727
75560000,22.950197,23.402252
75584000,22.920649,23.372126
75608000,22.96693,23.419474
75632000,22.91778,23.369354
75660000,22.83215,23.2822
75680000,22.817938,23.267803
75704000,22.830406,23.28088
75728000,22.778196,23.227566
75752000,22.80482,23.255125
75776000,22.746433,23.19579
75800000,22.765917,23.215584
75824000,22.748766,23.198343
75848000,22.7062,23.155155
75872000,22.702915,23.151926
75896000,22.631044,23.078773
75920000,22.653593,23.101788
75944000,22.603336,23.050894
75968000,22.595839,23.04336
75992000,22.543777,22.990501
76016000,22.58703,23.034761
76040000,22.545319,22.992476
76064000,22.572866,23.020403
76088000,22.529877,22.976915
76112000,22.4931,22.939606
76140000,22.484058,22.930504
76164000,22.482231,22.928913
76184000,22.436354,22.882341
76208000,22.43307,22.879217
76232000,22.393568,22.838919
76256000,22.389143,22.834953
76280000,22.397722,22.843832
76304000,22.35741,22.802607
76328000,22.311403,22.756054
76352000,22.313915,22.758892
76376000,22.320637,22.76562
76400000,22.262438,22.706688
76428000,22.313765,22.759146
76452000,22.30254,22.747978
76472000,22.250381,22.694817
76496000,22.264193,22.70911
76520000,22.22075,22.66538
76544000,22.199432,22.64353
76568000,22.193188,22.637417
76592000,22.182049,22.626474
76616000,22.089186,22.531525
76640000,22.144585,22.58853
76664000,22.028648,22.470358
76688000,21.911104,22.350872
76712000,21.818506,22.256405
76736000,21.73228,22.168722
76760000,21.60001,22.033981
76784000,21.55655,21.989807
76808000,21.531042,21.964008
76832000,21.392223,21.822365
76856000,21.341143,21.770693
76884000,21.169807,21.596224
76904000,21.117332,21.542559
76932000,21.092554,21.517414
76952000,21.032015,21.455986
76976000,21.01058,21.434256
77000000,20.896048,21.317827
77024000,20.839167,21.259947
77048000,20.769747,21.189081
77072000,20.757788,21.177132
77096000,20.702858,21.121328
77120000,20.71711,21.136127
77144000,20.716074,21.135374
77168000,20.680662,21.099318
77192000,20.625446,21.043177
77216000,20.610332,21.02799
77240000,20.60014,21.017574
77264000,20.645618,21.064272
77288000,20.583183,21.001003
77312000,20.65183,21.071005
77336000,20.57522,20.992931
77360000,20.51612,20.932861
77384000,20.548727,20.96627
77408000,20.535282,20.952662
77432000,20.567215,20.985624
77460000,20.489952,20.90662
77480000,20.464508,20.880775
77504000,20.44087,20.856728
77528000,20.50705,20.924696
77552000,20.453808,20.870493
77576000,20.445436,20.86199
77600000,20.483963,20.901527
77624000,20.443512,20.860456
77648000,20.510126,20.928596
77672000,20.494467,20.91262
77696000,20.490677,20.908888
77720000,20.462849,20.880716
77744000,20.402185,20.819025
77768000,20.444845,20.862494
77792000,20.407127,20.824293
77816000,20.40759,20.825005
77840000,20.372854,20.789612
77864000,20.360695,20.777393
77888000,20.378006,20.7952
77912000,20.459042,20.877798
77936000,20.36005,20.777065
77960000,20.329695,20.746326
77984000,20.382673,20.800299
78008000,20.337938,20.754988
78036000,20.32357,20.740229
78056000,20.28058,20.696926
78080000,20.319595,20.73671
78104000,20.287691,20.70425
78128000,20.225515,20.640917
78152000,20.31054,20.727621
78176000,20.338278,20.756168
78200000,20.258207,20.674757
78228000,20.26652,20.683422
78248000,20.216366,20.632292
78276000,20.281174,20.698471
78296000,20.261024,20.677887
78320000,20.185047,20.60076
78344000,20.322008,20.740622
78368000,20.192427,20.608488
78392000,20.114702,20.529364
78416000,20.052101,20.465479
78440000,20.154665,20.570234
78464000,20.071617,20.485674
78488000,20.158932,20.57499
78512000,20.182741,20.599188
78540000,20.050535,20.46446
78560000,20.117,20.532438
78584000,20.081171,20.496128
78612000,20.131338,20.547293
78632000,20.02529,20.439318
78656000,20.052011,20.466637
78680000,20.087114,20.502539
78704000,20.026138,20.44037
78728000,20.045208,20.459923
78752000,19.999336,20.41342
78776000,20.004349,20.418568
78800000,20.045506,20.460846
78824000,19.950863,20.364464
78848000,19.977594,20.391594
78872000,19.994728,20.40934
78900000,19.989285,20.403898
78920000,19.96126,20.375355
78944000,19.92548,20.338964
78968000,19.92407,20.337877
78992000,19.870659,20.283192
79016000,19.873251,20.285934
79040000,19.872484,20.28524
79064000,19.893505,20.307121
79088000,19.893154,20.30679
79112000,19.893532,20.307163
79136000,19.83086,20.243538
79164000,19.88662,20.30049
79184000,19.73412,20.145018
79208000,19.844103,20.257263
79232000,19.845728,20.258856
79256000,19.878614,20.292791
79280000,19.828289,20.241598
79304000,19.850853,20.26461
79328000,19.76279,20.174898
79352000,19.736017,20.147572
79376000,19.67771,20.088318
79400000,19.780758,20.193476
79424000,19.736874,20.149117
79448000,19.73067,20.142622
79472000,19.797832,20.211493
79496000,19.7037,20.115326
79520000,19.757196,20.170094
79544000,19.69861,20.11045
79568000,19.602684,20.012537
79592000,19.675827,20.087515
79616000,19.689436,20.10162
79640000,19.700558,20.112946
79664000,19.729828,20.142817
79688000,19.690605,20.102928
79716000,19.662598,20.074614
79736000,19.72718,20.14084
79760000,19.677067,20.089647
79784000,19.605776,20.017096
79808000,19.678886,20.091778
79836000,19.582243,19.993055
79856000,19.66904,20.081833
79884000,19.729576,20.143751
79904000,19.636927,20.049313
79928000,19.633793,20.046286
79952000,19.631327,20.043604
79976000,19.569761,19.981005
80000000,19.576445,19.98812
80024000,19.699974,20.11416
80048000,19.595112,20.007227
80072000,19.60712,20.019794
80096000,19.649673,20.063278
80120000,19.548998,19.960535
80144000,19.644588,20.05808
80168000,19.60539,20.01849
80192000,19.577902,19.99049
80216000,19.57452,19.987085
80240000,19.61957,20.033377
80264000,19.511177,19.92269
80288000,19.619518,20.033442
80312000,19.497726,19.909159
80336000,19.517937,19.930075
80360000,19.525867,19.93815
80384000,19.552336,19.965181
80408000,19.52111,19.93353
80432000,19.470818,19.88223
80456000,19.50671,19.918943
80484000,19.469316,19.881062
