timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
72992000,0.48842677,0.48842677,12.404602
74000000,242.12067,242.12067,12.4045105
75008000,328.14914,328.14914,12.397522
75992000,311.28595,311.28595,12.367218
77000000,267.44498,267.44498,12.318573
78008000,253.34943,253.34943,12.276459
78992000,241.84138,241.84138,12.242279
80000000,234.73279,234.73279,12.208282
80988000,231.97913,231.97913,12.176819
81992000,227.35799,227.35799,12.146362
83000000,226.37964,226.37964,12.117065
84008000,224.35443,224.35443,12.088501
84992000,211.09839,211.09839,12.061005
86000000,170.56874,170.56874,12.045532
87008000,158.63765,158.63765,12.048584
87992000,160.63322,160.63322,12.058594
89000000,164.83675,164.83675,12.068878
90008000,165.4181,165.4181,12.07666
90992000,202.39134,202.39134,12.081055
92000000,231.22043,231.22043,12.064728
92984000,237.08691,237.08691,12.032532
93996000,231.41522,231.41522,11.994385
95000000,221.96455,221.96455,11.954559
96008000,214.0738,214.0738,11.914734
96992000,206.80219,206.80219,11.877197
98000000,199.0094,199.0094,11.840576
99008000,193.90152,193.90152,11.805603
99992000,192.32211,192.32211,11.772675
101000000,167.23322,167.23322,11.740784
102008000,136.64157,136.64157,11.72821
102992000,135.10788,135.10788,11.733276
104000000,142.1649,142.1649,11.743103
105008000,146.6853,146.6853,11.751129
105992000,147.46529,147.46529,11.755798
107000000,147.97575,147.97575,11.757996
108008000,151.16286,151.16286,11.7586975
108992000,147.65254,147.65254,11.7586975
110000000,147.46472,147.46472,11.758453
111008000,146.54367,146.54367,11.758087
111992000,145.45064,145.45064,11.757629
113000000,144.88141,144.88141,11.757111
114008000,143.54764,143.54764,11.756622
114992000,144.97104,144.97104,11.756195
116000000,141.503,141.503,11.755829
116984000,141.68747,141.68747,11.755493
117992000,140.7102,140.7102,11.75528
119000000,139.01718,139.01718,11.755096
120008000,137.43921,137.43921,11.755005
120992000,137.27534,137.27534,11.754883
122000000,139.62885,139.62885,11.754913
123008000,141.95117,141.95117,11.75528
123992000,142.25961,142.25961,11.756348
124999999,147.43936,147.43936,11.75824
126008000,143.12457,143.12457,11.75943
126992000,139.52722,139.52722,11.7595215
127999999,139.70082,139.70082,11.759064
129008000,139.3158,139.3158,11.758545
129992000,139.64656,139.64656,11.758026
131000000,138.23737,138.23737,11.757416
132008000,137.25604,137.25604,11.756683
132992000,137.08876,137.08876,11.75592
134000000,135.90813,135.90813,11.7552185
135008000,135.12968,135.12968,11.754639
135992000,133.1346,133.1346,11.754211
137000000,134.593,134.593,11.753906
138008000,133.33427,133.33427,11.753662
138996000,134.57922,134.57922,11.753387
140000000,134.61765,134.61765,11.753113
141008000,133.1087,133.1087,11.752869
141992000,132.16666,132.16666,11.752655
143000000,132.51645,132.51645,11.752411
144008000,133.03683,133.03683,11.752228
144996000,132.71217,132.71217,11.752136
146004000,130.54648,130.54648,11.752106
147008000,128.71465,128.71465,11.752167
147992000,129.68988,129.68988,11.752319
149000000,128.76884,128.76884,11.752502
150008000,128.40666,128.40666,11.752655
150992000,131.03455,131.03455,11.752777
152004000,161.70721,161.70721,11.7534485
153008000,171.81342,171.81342,11.746216
153992000,147.23145,147.23145,11.733551
