timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
73016000,399.60184,12.404602,96616.48,1.1479635
73040000,399.4422,12.404602,96618.32,1.1479855
73064000,399.49857,12.404602,96617.65,1.1479775
73088000,399.52203,12.404602,96617.37,1.1479741
73112000,399.6253,12.404602,96616.18,1.1479601
73136000,399.69104,12.404602,96615.43,1.1479511
73160000,399.43753,12.404602,96618.34,1.1479857
73184000,399.5549,12.404602,96617,1.1479698
73208000,399.5549,12.404602,96617.03,1.1479702
73236000,399.5408,12.404602,96617.16,1.1479716
73256000,399.56427,12.404602,96616.89,1.1479685
73284000,399.70514,12.404602,96615.29,1.1479495
73304000,399.57367,12.404602,96616.8,1.1479673
73328000,399.461,12.404602,96618.086,1.1479827
73352000,399.58307,12.404602,96616.69,1.147966
73376000,399.63,12.404602,96616.11,1.1479592
73400000,399.5361,12.404602,96617.25,1.1479727
73424000,399.6253,12.404602,96616.17,1.14796
73448000,399.7286,12.404602,96614.984,1.1479459
73472000,399.68634,12.404602,96615.49,1.1479518
73496000,399.5408,12.404602,96617.16,1.1479716
73520000,399.59714,12.404602,96616.53,1.1479642
73544000,399.58307,12.404602,96616.66,1.1479657
73568000,399.57367,12.404602,96616.81,1.1479676
73596000,399.48917,12.404602,96617.79,1.1479791
73616000,399.57367,12.404602,96616.805,1.1479675
73640000,399.52203,12.404602,96617.36,1.147974
73664000,399.59714,12.404602,96616.516,1.147964
73688000,399.4469,12.404602,96618.28,1.147985
73712000,399.61124,12.404602,96616.37,1.1479622
73736000,399.6488,12.404602,96615.94,1.1479572
73764000,399.69104,12.404602,96615.43,1.1479511
73784000,399.4563,12.404602,96618.14,1.1479833
73808000,399.48917,12.404602,96617.79,1.1479791
73832000,399.6394,12.404572,96616.03,1.1479583
73856000,399.7333,12.404572,96614.93,1.1479452
73880000,399.42813,12.404572,96618.484,1.1479874
73904000,399.70984,12.404541,96615.2,1.1479484
73928000,399.60654,12.404541,96616.42,1.1479629
73952000,399.6441,12.404541,96616,1.1479579
73976000,399.6394,12.4045105,96616.03,1.1479583
74000000,399.6488,12.4045105,96615.89,1.1479566
74024000,399.65817,12.40448,96615.8,1.1479555
74052000,399.5361,12.404449,96617.2,1.1479722
74072000,399.74738,12.404449,96614.79,1.1479435
74096000,399.50323,12.404449,96617.59,1.1479769
74120000,399.47037,12.404419,96618,1.1479816
74144000,399.43753,12.404419,96618.36,1.1479859
74168000,399.4469,12.404419,96618.29,1.1479851
74192000,399.49387,12.404388,96617.695,1.1479781
74216000,399.6441,12.404388,96615.96,1.1479574
74240000,399.67697,12.404388,96615.59,1.147953
74264000,399.66757,12.404388,96615.695,1.1479543
74288000,399.4422,12.404358,96618.31,1.1479853
74312000,399.6488,12.404358,96615.92,1.147957
74336000,399.4516,12.404327,96618.17,1.1479837
74360000,399.60654,12.404297,96616.375,1.1479623
74388000,399.47037,12.404266,96618,1.1479816
74408000,399.68634,12.404205,96615.484,1.1479517
74432000,399.8272,12.404114,96613.875,1.1479326
74456000,399.7239,12.404053,96615.055,1.1479467
74480000,399.70044,12.403931,96615.305,1.1479497
74504000,399.8178,12.403809,96613.96,1.1479337
74528000,399.79434,12.403687,96614.24,1.147937
74552000,399.8319,12.403503,96613.78,1.1479316
74576000,399.66757,12.403351,96615.72,1.1479546
74600000,399.8319,12.403137,96613.8,1.1479317
74624000,399.9164,12.402924,96612.836,1.1479204
74652000,399.77087,12.40271,96614.516,1.1479403
74672000,399.95398,12.402466,96612.37,1.1479148
74696000,399.83658,12.402191,96613.74,1.1479311
74720000,399.95398,12.4019165,96612.375,1.1479149
74744000,400.02438,12.401611,96611.59,1.1479056
74768000,400.09012,12.401306,96610.83,1.1478964
74792000,400.1136,12.401001,96610.52,1.1478928
74816000,400.3202,12.400665,96608.16,1.1478647
74840000,400.1183,12.40033,96610.49,1.1478925
74864000,400.3155,12.399963,96608.24,1.1478658
74888000,400.3014,12.399597,96608.34,1.147867
74912000,400.2967,12.3992,96608.45,1.1478683
74936000,400.47043,12.398804,96606.39,1.1478437
74960000,400.55493,12.398376,96605.45,1.1478326
74984000,400.63943,12.397949,96604.45,1.1478207
75008000,400.70987,12.397522,96603.64,1.147811
75032000,400.63474,12.397034,96604.51,1.1478213
75056000,400.70987,12.396576,96603.695,1.1478117
75080000,400.89767,12.396088,96601.51,1.1477857
75104000,401.16058,12.395599,96598.44,1.1477492
75128000,401.12302,12.395081,96598.88,1.1477545
75152000,401.21692,12.394531,96597.805,1.1477417
75176000,401.1465,12.393982,96598.62,1.1477513
75200000,401.2404,12.393433,96597.52,1.1477383
75224000,401.46106,12.392853,96594.99,1.1477083
75248000,401.5409,12.392273,96594.06,1.1476972
75272000,401.5174,12.391663,96594.35,1.1477007
75296000,401.7005,12.391052,96592.2,1.1476752
75320000,401.72867,12.390442,96591.87,1.1476712
75344000,401.91177,12.389801,96589.805,1.1476467
75368000,402.05264,12.38913,96588.16,1.1476271
75392000,402.09958,12.388458,96587.59,1.1476204
75416000,402.1841,12.387787,96586.65,1.1476091
75440000,402.1747,12.387085,96586.7,1.1476098
75464000,402.43762,12.386383,96583.72,1.1475743
75488000,402.33435,12.385651,96584.875,1.1475881
75512000,402.663,12.384918,96581.086,1.1475431
75536000,402.82263,12.384155,96579.24,1.1475211
75560000,402.8508,12.383392,96578.94,1.1475176
75584000,402.98694,12.382629,96577.38,1.1474991
75608000,403.00574,12.381836,96577.13,1.1474961
75632000,403.15128,12.381012,96575.484,1.1474766
75660000,403.24048,12.3802185,96574.42,1.1474639
75680000,403.5222,12.379364,96571.13,1.1474248
75704000,403.4987,12.3785095,96571.45,1.1474286
75728000,403.81796,12.377655,96567.734,1.1473844
75752000,403.99167,12.37677,96565.75,1.1473608
75776000,403.9635,12.375885,96566.055,1.1473645
75800000,404.17007,12.375,96563.66,1.147336
75824000,404.35788,12.374054,96561.52,1.1473106
75848000,404.47058,12.373138,96560.195,1.1472949
75872000,404.60202,12.372192,96558.69,1.147277
75896000,404.6443,12.371216,96558.21,1.1472713
75920000,404.9307,12.370239,96554.88,1.1472317
75944000,405.04337,12.369232,96553.6,1.1472166
75968000,405.24054,12.368225,96551.3,1.1471891
75992000,405.3814,12.367218,96549.68,1.14717
76016000,405.59738,12.36618,96547.21,1.1471406
76040000,405.50818,12.365143,96548.25,1.1471529
76064000,405.79456,12.364075,96544.91,1.1471132
76088000,405.97296,12.363007,96542.875,1.147089
76112000,406.08566,12.361938,96541.52,1.147073
76140000,406.3204,12.36087,96538.85,1.1470412
76164000,406.5082,12.359772,96536.65,1.1470151
76184000,406.70538,12.358673,96534.38,1.1469882
76208000,406.73355,12.357544,96534.09,1.1469847
76232000,407.1655,12.356415,96529.08,1.1469251
76256000,407.29227,12.355316,96527.61,1.1469077
76280000,407.24533,12.3541565,96528.164,1.1469142
76304000,407.5505,12.353027,96524.64,1.1468724
76328000,407.78525,12.351898,96521.91,1.14684
76352000,407.7289,12.350739,96522.586,1.146848
76376000,408.07632,12.349579,96518.57,1.1468003
76400000,408.18903,12.348419,96517.27,1.1467849
76428000,408.43317,12.347229,96514.47,1.1467515
76452000,408.4942,12.346069,96513.766,1.1467432
76472000,408.682,12.344879,96511.58,1.1467172
76496000,409.14212,12.343689,96506.266,1.1466541
76520000,409.09985,12.342499,96506.76,1.14666
76544000,409.32523,12.341309,96504.164,1.1466291
76568000,409.66794,12.340118,96500.17,1.1465816
76592000,409.5365,12.338928,96501.71,1.1466
76616000,409.94025,12.3377075,96497.05,1.1465446
76640000,410.03885,12.336517,96495.87,1.1465305
76664000,410.391,12.335297,96491.87,1.146483
76688000,410.41446,12.334106,96491.57,1.1464795
76712000,410.6539,12.332886,96488.79,1.1464465
76736000,410.8323,12.331696,96486.734,1.146422
76760000,410.98724,12.330505,96484.94,1.1464007
76784000,411.19382,12.329285,96482.586,1.1463727
76808000,411.19852,12.3280945,96482.484,1.1463715
76832000,411.56943,12.326904,96478.22,1.1463208
76856000,411.84644,12.325714,96475.016,1.1462828
76884000,411.7807,12.324524,96475.79,1.146292
76904000,411.91687,12.323334,96474.2,1.1462731
76932000,412.21265,12.322144,96470.82,1.146233
76952000,412.3535,12.320953,96469.195,1.1462137
76976000,412.71033,12.319763,96465.05,1.1461643
77000000,412.86057,12.318573,96463.31,1.1461437
77024000,412.86057,12.317413,96463.32,1.1461438
77048000,413.0906,12.316254,96460.64,1.146112
77072000,413.31128,12.315094,96458.11,1.1460819
77096000,413.55072,12.313934,96455.36,1.1460493
77120000,413.82303,12.312805,96452.2,1.1460117
77144000,413.91223,12.311676,96451.18,1.1459996
77168000,414.10004,12.310547,96449.01,1.1459738
77192000,414.316,12.309448,96446.516,1.1459441
77216000,414.33478,12.30835,96446.3,1.1459415
77240000,414.60242,12.307251,96443.2,1.1459048
77264000,414.63058,12.306183,96442.86,1.1459007
77288000,414.978,12.305115,96438.875,1.1458534
77312000,415.086,12.304047,96437.664,1.145839
77336000,415.29727,12.303009,96435.21,1.1458099
77360000,415.4381,12.301971,96433.57,1.1457903
77384000,415.55548,12.300934,96432.234,1.1457745
77408000,415.88882,12.299927,96428.38,1.1457287
77432000,415.78085,12.29892,96429.62,1.1457434
77460000,415.90292,12.297913,96428.195,1.1457264
77480000,415.98743,12.2969055,96427.22,1.1457149
77504000,416.37244,12.295929,96422.78,1.1456622
77528000,416.49918,12.294922,96421.305,1.1456445
77552000,416.5602,12.293945,96420.625,1.1456366
77576000,416.7668,12.292999,96418.234,1.1456081
77600000,416.9593,12.292023,96416.016,1.1455817
77624000,417.12363,12.291077,96414.13,1.1455594
77648000,417.1518,12.2901,96413.8,1.1455554
77672000,417.28796,12.289185,96412.234,1.1455368
77696000,417.49454,12.288239,96409.86,1.1455086
77720000,417.6917,12.2872925,96407.58,1.1454815
77744000,417.66824,12.286377,96407.85,1.1454848
77768000,417.92648,12.285431,96404.88,1.1454495
77792000,418.14246,12.284515,96402.36,1.1454195
77816000,418.21756,12.2836,96401.55,1.1454098
77840000,418.39127,12.282684,96399.48,1.1453853
77864000,418.53214,12.281799,96397.86,1.1453661
77888000,418.48047,12.280884,96398.48,1.1453733
77912000,418.734,12.279999,96395.51,1.145338
77936000,418.95468,12.279114,96393.01,1.1453084
77960000,418.9077,12.278229,96393.555,1.1453149
77984000,419.20822,12.277344,96390.08,1.1452736
78008000,419.15186,12.276459,96390.695,1.145281
78036000,419.4195,12.275574,96387.67,1.145245
78056000,419.64014,12.274719,96385.1,1.1452144
78080000,419.74344,12.273834,96383.9,1.1452001
78104000,419.8655,12.27298,96382.48,1.1451832
78128000,419.84204,12.272095,96382.8,1.145187
78152000,420.058,12.27124,96380.29,1.1451572
