timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
73924000,-0.0006210984,-0.005220602,0.0,-0.0032983082
73944000,-0.00074913894,-0.0055104312,0.0,-0.0035914467
73964000,-0.00088245206,-0.005780398,0.0,-0.0038437815
73984000,-0.0010174912,-0.0060288603,0.0,-0.004050883
74004000,-0.00114446,-0.0062391213,0.0,-0.0042108535
74024000,-0.0012737694,-0.0064350786,0.0,-0.004325371
74044000,-0.0014046328,-0.006622919,0.0,-0.004399221
74064000,-0.0015359118,-0.0067916703,0.0,-0.0044356165
74084000,-0.0016670271,-0.0069509917,0.0,-0.004442093
74104000,-0.0017950588,-0.007098413,0.0,-0.004419659
74124000,-0.0019216982,-0.007242114,0.0,-0.004370046
74144000,-0.0020470773,-0.007388919,0.0,-0.0043039694
74164000,-0.0021704086,-0.0075412677,0.0,-0.0042261514
74184000,-0.0022929658,-0.007701,0.0,-0.004137279
74204000,-0.0024135786,-0.007867681,0.0,-0.0040490436
74224000,-0.002534754,-0.008043196,0.0,-0.003970415
74244000,-0.0026540575,-0.00819825,0.0,-0.003931736
74264000,-0.0027725475,-0.008359515,0.0,-0.0039162594
74284000,-0.0028910798,-0.008535531,0.0,-0.0039208177
74304000,-0.0030072578,-0.008728391,0.0,-0.0039430894
74324000,-0.0031224084,-0.008942071,0.0,-0.003985549
74344000,-0.0032367401,-0.009170407,0.0,-0.0040494157
74364000,-0.0033519915,-0.009411831,0.0,-0.0041319323
74384000,-0.0034656944,-0.009666299,0.0,-0.0042303773
74404000,-0.0035782151,-0.00992498,0.0,-0.0043469043
74424000,-0.0036906719,-0.010190997,0.0,-0.004476154
74444000,-0.0038017621,-0.010460681,0.0,-0.004619378
74464000,-0.003910718,-0.010730867,0.0,-0.004770865
74484000,-0.0040193237,-0.010998702,0.0,-0.0049308133
74504000,-0.004126363,-0.011263148,0.0,-0.00509551
74524000,-0.0042315805,-0.0115189,0.0,-0.0052608782
74544000,-0.0043361597,-0.011763221,0.0,-0.0054280213
74564000,-0.004438984,-0.0120031545,0.0,-0.005594143
74584000,-0.0045398036,-0.012230884,0.0,-0.005761993
74604000,-0.004638803,-0.012455811,0.0,-0.005929871
74628000,-0.0047576893,-0.012710764,0.0,-0.0061359
74644000,-0.004837052,-0.012879035,0.0,-0.0062708287
74668000,-0.004954901,-0.0131212175,0.0,-0.0064758854
74684000,-0.0050316807,-0.013273156,0.0,-0.0066148215
74704000,-0.0051275515,-0.013464047,0.0,-0.006792003
74724000,-0.0052224826,-0.013646622,0.0,-0.006974142
74748000,-0.0053359387,-0.013867214,0.0,-0.0071977517
74764000,-0.0054125814,-0.014012358,0.0,-0.007353176
74784000,-0.0055075465,-0.014191711,0.0,-0.007557927
74804000,-0.0056020245,-0.014365909,0.0,-0.007770899
74824000,-0.0056968615,-0.014539043,0.0,-0.0079944655
74844000,-0.005790226,-0.014705121,0.0,-0.008229426
74864000,-0.005883717,-0.0148742525,0.0,-0.008474557
74888000,-0.005997215,-0.015072422,0.0,-0.008783823
74904000,-0.006072946,-0.015203941,0.0,-0.008999541
74924000,-0.00616654,-0.015366269,0.0,-0.009282696
74944000,-0.006259194,-0.0155250495,0.0,-0.009578831
74964000,-0.0063512255,-0.015684126,0.0,-0.009884836
74984000,-0.0064441585,-0.01583993,0.0,-0.010194473
75004000,-0.0065373145,-0.015990896,0.0,-0.010503456
75024000,-0.0066291853,-0.016141267,0.0,-0.010812387
75044000,-0.0067215613,-0.016294101,0.0,-0.011118166
75064000,-0.006813327,-0.016445406,0.0,-0.01142653
75084000,-0.0069055567,-0.016593637,0.0,-0.011732335
75104000,-0.0069963653,-0.016733894,0.0,-0.012038877
75124000,-0.0070866807,-0.016868781,0.0,-0.012344008
