timestamp,x,y,z,temperature
32936000,-0.14561065,0.24957761,-9.771596,-6.64E-34
33036000,-0.054787457,0.20898262,-9.8558445,-6.64E-34
33136000,-0.15876049,0.18214108,-9.843223,-6.64E-34
33236000,-0.17588572,0.12631488,-9.974643,-6.64E-34
33336000,-0.20749325,0.29642567,-9.974241,-6.64E-34
33432000,-0.14619306,0.2158909,-9.89805,-6.64E-34
33536000,-0.1250285,0.18212727,-9.881909,-6.64E-34
33636000,-0.15954648,0.105452314,-9.930985,-6.64E-34
33736000,-0.12821385,0.20675376,-9.894935,-6.64E-34
33836000,-0.1325629,0.15779786,-9.890055,-6.64E-34
33936000,-0.05236674,0.16124542,-9.9465885,-6.64E-34
34036000,-0.162376,0.1685933,-10.024646,12.404602
34136000,-0.18180227,0.2556248,-9.879695,-6.64E-34
34236000,-0.11450707,0.3339267,-9.913194,-6.64E-34
34336000,32.494377,0.18827535,-9.498521,-6.64E-34
34436000,46.629654,0.13660057,-9.358943,-6.64E-34
34536000,36.49782,0.18515784,-9.45255,-6.64E-34
34636000,29.16087,0.19731244,-9.649624,12.404602
34736000,23.418673,-0.038583014,-9.780713,-6.64E-34
34836000,17.970583,-0.41319674,-10.270999,-6.64E-34
34936000,12.939592,-0.48956794,-9.442538,-6.64E-34
35036000,10.860531,0.08609344,-10.162661,-6.64E-34
35136000,8.934064,0.29829612,-10.230098,-6.64E-34
35236000,5.4176245,-1.8021514,-9.6090145,12.404419
35336000,4.6469617,-1.4199269,-9.587258,12.404388
35436000,4.0129004,-0.31388387,-11.2685585,-6.64E-34
35532000,2.834575,0.05871629,-12.881089,-6.64E-34
35636000,2.0794833,0.30813438,-13.571645,-6.64E-34
35736000,1.5587846,-0.004949227,-13.478067,-6.64E-34
35836000,1.2834356,-0.08783644,-12.950855,12.402679
35936000,1.0586296,-0.3905428,-12.536654,-6.64E-34
36036000,0.7456265,-0.3372514,-12.790478,-6.64E-34
36136000,0.7083428,-0.18333085,-13.116402,-6.64E-34
36236000,0.61246616,-0.27301002,-13.411579,-6.64E-34
36336000,0.59876126,-0.3392568,-13.285266,-6.64E-34
36436000,0.7775659,-0.48418394,-13.080577,12.394196
36536000,0.79609793,-0.50967103,-13.077159,12.392181
36636000,0.84292763,-0.6057409,-13.040364,-6.64E-34
36736000,0.8608096,-0.6702021,-13.259588,-6.64E-34
36836000,0.8958465,-0.51226985,-13.205764,-6.64E-34
36936000,1.2118541,-0.6009248,-13.1689625,-6.64E-34
37036000,1.2152112,-0.77174383,-13.24043,12.3784485
37136000,1.3274639,-0.8077396,-13.207297,-6.64E-34
37236000,1.5393094,-0.8129897,-13.185074,-6.64E-34
37336000,1.6598876,-0.6398425,-12.52006,-6.64E-34
37436000,1.8811446,-0.7586878,-11.84341,-6.64E-34
37536000,1.8504769,-0.5368574,-11.662302,-6.64E-34
37636000,2.0401146,-0.54332584,-11.385088,12.355591
37736000,2.0089664,-0.5704252,-11.232134,-6.64E-34
37836000,2.1504667,-0.54191923,-10.837503,-6.64E-34
37936000,2.262927,-0.66727656,-10.566826,-6.64E-34
38036000,2.4105568,-0.7217079,-10.382797,-6.64E-34
38136000,-1.209831,-0.41542262,-10.97501,-6.64E-34
38236000,-0.6576166,-0.2558601,-11.430534,12.329987
38336000,0.2468682,-0.2506138,-10.826419,-6.64E-34
38436000,0.76954824,-0.15275371,-9.816398,-6.64E-34
38536000,1.3719081,-0.24643162,-9.024061,-6.64E-34
38636000,1.7661254,-0.40093517,-8.6684885,-6.64E-34
38736000,1.9755983,-0.44280893,-9.281997,-6.64E-34
38836000,1.9323068,-0.44105834,-10.085933,12.307159
38936000,1.9272461,-0.5168569,-11.010751,-6.64E-34
39036000,1.9242828,-0.4506055,-11.509702,-6.64E-34
39136000,1.7764009,-0.41625407,-12.18902,-6.64E-34
39236000,1.8811665,-0.42634162,-12.836873,-6.64E-34
39336000,1.7693667,-0.3230294,-13.394463,-6.64E-34
39436000,1.8414192,-0.19858176,-13.849871,12.289337
39536000,1.9289315,-0.34751037,-14.489041,-6.64E-34
39636000,1.9181103,-0.23346406,-15.1130705,-6.64E-34
39736000,2.0346715,0.015744556,-15.546056,-6.64E-34
39836000,1.9591101,-0.053616993,-16.127327,-6.64E-34
39936000,2.1812456,0.098679416,-16.443367,-6.64E-34
40036000,2.3005335,0.16763043,-16.652462,12.273773
40136000,2.3536232,0.19821855,-16.684074,-6.64E-34
40236000,2.415603,0.14879766,-16.497766,-6.64E-34
40336000,2.5075338,0.070044845,-16.050463,-6.64E-34
40436000,2.520682,0.05418786,-15.627912,-6.64E-34
40536000,2.5035355,0.002009712,-15.089151,-6.64E-34
40636000,2.1637828,-0.17976953,-14.496997,12.259277
40736000,2.1283553,-0.35652202,-13.906695,-6.64E-34
40836000,1.9282459,-0.52406883,-13.478093,-6.64E-34
40936000,1.9476376,-0.6962551,-13.161771,-6.64E-34
41036000,1.8743404,-0.94844425,-12.855677,-6.64E-34
41136000,1.6297692,-1.0484167,-12.522153,-6.64E-34
41236000,1.4415914,-1.1745623,-12.602868,12.2473755
41336000,1.4642196,-1.1700723,-12.5353775,-6.64E-34
41436000,1.1823888,-1.2977558,-12.509662,-6.64E-34
41536000,1.1579591,-1.3238013,-12.330166,-6.64E-34
41636000,1.1173677,-1.4035912,-12.303836,-6.64E-34
41736000,0.9668054,-1.4811295,-12.313866,-6.64E-34
41836000,0.95047164,-1.5489032,-12.486259,12.2388
41936000,0.7813636,-1.5304835,-12.752426,-6.64E-34
42036000,0.7417188,-1.4709221,-13.037023,-6.64E-34
42136000,0.756614,-1.5410922,-13.435285,-6.64E-34
42236000,0.65293396,-1.3767099,-13.930284,-6.64E-34
42336000,0.7196255,-1.1756704,-14.573378,-6.64E-34
42436000,0.81882674,-1.1493442,-15.101268,12.23172
42536000,0.7918879,-0.88007134,-15.453565,-6.64E-34
42636000,0.81981504,-0.8099661,-16.051573,-6.64E-34
42736000,0.8746323,-0.5838527,-16.416449,-6.64E-34
42836000,1.1226783,-0.2682928,-16.734755,-6.64E-34
42936000,1.2823433,-0.05866023,-16.84082,-6.64E-34
43036000,1.2674329,0.09752828,-16.70487,12.220459
43136000,1.5549735,0.24572878,-16.44394,-6.64E-34
43236000,1.6028558,0.3116001,-16.113033,-6.64E-34
43336000,1.8735441,0.35955206,-15.962544,-6.64E-34
43436000,1.9763746,0.48970166,-15.550075,-6.64E-34
43536000,1.938579,0.59377885,-14.882486,-6.64E-34
43636000,2.1941125,0.6317613,-14.154685,12.19931
43736000,2.236814,0.6606249,-13.265142,-6.64E-34
43836000,2.403064,0.61987203,-12.442055,-6.64E-34
43936000,2.6054437,0.64535177,-11.590042,-6.64E-34
44036000,2.5923705,0.64784235,-11.1089945,-6.64E-34
44136000,2.6547344,0.50772864,-10.838323,-6.64E-34
44236000,2.6509066,0.47496176,-10.399223,12.169861
44336000,2.7794926,0.5145432,-10.098624,-6.64E-34
44436000,2.7408133,0.43976346,-9.82348,-6.64E-34
44536000,2.9092598,0.42615554,-9.615056,-6.64E-34
44636000,2.9860015,0.41571715,-9.793066,-6.64E-34
44736000,2.8328547,0.48120028,-9.533527,-6.64E-34
44836000,2.9718575,0.33460766,-9.422894,12.138153
44936000,2.9598277,0.38657603,-9.556488,-6.64E-34
45036000,2.8934584,0.24538407,-9.502578,-6.64E-34
45136000,2.9339905,0.17011729,-9.788464,-6.64E-34
45236000,2.8913782,0.10955762,-9.839339,-6.64E-34
45336000,2.9732208,-0.016972948,-9.907076,-6.64E-34
45436000,2.919177,-0.05724598,-10.002062,12.106873
45536000,2.9770973,-0.13674511,-10.148368,-6.64E-34
45636000,2.9604852,-0.20480178,-10.351781,-6.64E-34
45736000,2.976967,-0.20681047,-10.430135,-6.64E-34
45836000,2.9570088,-0.28807285,-10.424328,-6.64E-34
45936000,2.9992762,-0.69601995,-10.56747,-6.64E-34
46036000,2.998417,-0.6822601,-10.585217,12.07663
46136000,2.3699362,-0.94501555,-10.762904,-6.64E-34
46236000,0.9969187,-0.9978787,-10.679151,-6.64E-34
46336000,0.19714533,-0.9902542,-10.042348,-6.64E-34
46436000,-0.16797754,-0.9113996,-9.394655,-6.64E-34
46536000,-0.24357714,-0.9007038,-8.695472,-6.64E-34
46636000,-0.18322143,-0.97722405,-7.885008,12.048676
46736000,-0.19217622,-1.0875403,-7.2701955,-6.64E-34
46836000,-0.01555323,-1.0837407,-6.6492505,-6.64E-34
46936000,-0.09378046,-1.2669078,-6.200387,-6.64E-34
47036000,-0.082780465,-1.3361243,-6.0976405,-6.64E-34
