timestamp,x,y,z,temperature
32936000,-0.002175978,-0.002861468,-0.00217294,-6.64E-34
33036000,0.000457409,-0.003832058,0.003015163,-6.64E-34
33136000,0.004941803,-0.004891814,-0.003317901,-6.64E-34
33236000,0.003199591,-0.003229575,0.006789569,-6.64E-34
33336000,-0.000175475,-0.006662103,0.004819723,-6.64E-34
33436000,-0.013379761,-0.00687657,-0.010980889,12.404602
33536000,-0.008291952,-0.002388632,0.011566196,-6.64E-34
33636000,0.009051344,-0.002845212,0.00268855,-6.64E-34
33736000,-0.013714081,-0.005949672,-0.007982647,-6.64E-34
33836000,-0.00515117,0.002174152,0.005090224,-6.64E-34
33936000,-0.013793027,-0.007630481,-0.002155419,-6.64E-34
34036000,-0.007150701,-0.00961925,-0.000296744,12.404602
34136000,-0.007104305,-0.016078785,0.013028791,-6.64E-34
34236000,0.009009471,-0.009368953,0.00175379,-6.64E-34
34336000,0.004444343,-0.002087761,0.004009944,-6.64E-34
34436000,-0.003672037,-0.007153384,0.000526464,-6.64E-34
34536000,0.000180712,-0.00753815,-0.00549188,-6.64E-34
34636000,-0.004589478,0.002676,0.002025025,12.404602
34736000,0.009817592,-0.002778832,0.13123208,-6.64E-34
34836000,0.18587512,-0.22723424,0.2593216,-6.64E-34
34936000,0.20982717,-0.07575653,0.22575153,-6.64E-34
35036000,0.23901789,0.10724657,-0.08572322,-6.64E-34
35136000,0.2836561,-0.031359572,-0.3877568,-6.64E-34
35236000,0.22795331,-0.060731694,-0.3312132,12.404419
35336000,0.18417196,0.061978053,-0.08122533,12.404388
35436000,0.1925,0.114217356,0.17085281,-6.64E-34
35536000,0.16634299,0.15164468,0.24520662,-6.64E-34
35636000,0.11741522,0.17549701,0.124235176,-6.64E-34
35736000,0.072604775,0.14249592,-0.02041407,-6.64E-34
35836000,0.052099276,0.11731085,-0.039975014,12.402679
35936000,0.05158665,0.108868234,0.034808278,-6.64E-34
36036000,0.04436695,0.13379359,0.10871085,-6.64E-34
36136000,0.0409927,0.15860021,0.10031301,-6.64E-34
36236000,0.024187347,0.16210006,0.07428523,-6.64E-34
36336000,0.009931431,0.16170259,0.027940657,-6.64E-34
36436000,0.008106875,0.15031119,0.0342058,12.394196
36536000,0.002688808,0.14815615,0.044358663,12.392181
36636000,-0.000794661,0.16131979,0.06922022,-6.64E-34
36736000,-0.00067447,0.15794247,0.06794237,-6.64E-34
36836000,-0.009417998,0.1654004,0.053161934,-6.64E-34
36936000,-0.010029152,0.17550951,0.034435045,-6.64E-34
37036000,-0.016713694,0.16795066,0.04878051,12.3784485
37136000,-0.00832619,0.16370353,0.053057548,-6.64E-34
37236000,-0.007585959,0.15116812,0.04908485,-6.64E-34
37336000,0.4411475,0.12527354,0.06759124,-6.64E-34
37436000,0.5468232,0.09276343,0.10293675,-6.64E-34
37536000,0.48433575,0.11284015,0.13189873,-6.64E-34
37636000,0.39682546,0.11560739,0.12513806,12.355591
37736000,0.30701604,0.11007953,0.12176375,-6.64E-34
37836000,0.24758312,0.09991227,0.13646005,-6.64E-34
37936000,0.20451494,0.09367272,0.15783198,-6.64E-34
38036000,0.15265176,0.10317957,0.16720076,-6.64E-34
38136000,0.41382903,0.16992289,0.22745927,-6.64E-34
38236000,0.41219842,0.18059492,0.2910747,12.329987
38336000,0.36776334,0.13279928,0.2642687,-6.64E-34
38436000,0.310872,0.082817875,0.22948278,-6.64E-34
38536000,0.25794506,0.07611585,0.22821994,-6.64E-34
38636000,0.22508281,0.11541952,0.2392652,-6.64E-34
38736000,0.1732747,0.15187405,0.27199623,-6.64E-34
38836000,0.14154135,0.2121017,0.2968746,12.307159
38936000,0.10468479,0.26740867,0.30024827,-6.64E-34
39036000,0.07399372,0.28360695,0.2902073,-6.64E-34
39136000,0.04794215,0.3092514,0.29897976,-6.64E-34
39236000,0.01605238,0.33743507,0.3140056,-6.64E-34
39336000,-0.002953494,0.36343703,0.33039767,-6.64E-34
39436000,-0.015579471,0.3939274,0.3480803,12.289337
39536000,-0.025492935,0.43900666,0.35113093,-6.64E-34
39636000,-0.048819933,0.46213397,0.35560632,-6.64E-34
39736000,-0.056888655,0.48722848,0.3641082,-6.64E-34
