timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,yaw,dist_bottom
32988000,39.8714137,32.7364371,0.037373297,-0.020362647,-0.027875967,0.028744135,-0.038798727,0.010853265,0.001291657,0.015892081,-0.06428267,1.5977963,0.102481276
33092000,39.8714137,32.7364371,0.03760824,-0.021158677,-0.02960956,0.027682323,-0.038853105,0.009932012,0.05088528,-0.009556206,-0.012242234,1.5978913,0.10291725
33188000,39.8714137,32.7364371,0.038045578,-0.021742143,-0.030141218,0.026193094,-0.040345803,0.007629427,0.04155609,0.014066987,0.008885748,1.5979286,0.10698641
33292000,39.8714137,32.7364371,0.038109213,-0.022433378,-0.031857055,0.026158668,-0.041322164,0.006819842,-0.025195796,-0.06737565,0.03347266,1.597959,0.10195233
33388000,39.8714137,32.7364371,0.03781596,-0.023121905,-0.03429592,0.024246696,-0.042917527,0.004593159,-0.008014903,-0.0697505,-0.05614012,1.5979037,0.102388024
33492000,39.8714137,32.7364371,0.03716939,-0.02357338,-0.03708364,0.023158658,-0.04493386,0.004334904,0.05903038,0.001947919,-0.004776753,1.5978814,0.10253482
33596000,39.8714137,32.7364371,0.036287516,-0.02380235,-0.03944767,0.021960532,-0.043825172,0.005044927,0.029056652,-0.010871073,-0.007867812,1.5979605,0.10395774
33692000,39.8714137,32.7364371,0.03551902,-0.024364607,-0.04137516,0.02093488,-0.046488307,0.004882508,-0.001492779,-0.029254382,0.06681959,1.5979701,0.10366352
33788000,39.8714137,32.7364371,0.034603376,-0.02487012,-0.043793365,0.021470452,-0.04503528,0.00350832,-0.06691222,-0.0557977,0.015815718,1.5978972,0.103241414
33892000,39.8714137,32.7364371,0.033959553,-0.025577579,-0.046027567,0.020454831,-0.045534153,0.001718748,0.051448934,-0.04657249,0.022572463,1.597807,0.10482764
33988000,39.8714137,32.7364371,0.033349782,-0.026009746,-0.046766084,0.019756116,-0.044940714,0.001088965,-0.03421759,-0.011781666,0.02561882,1.5977476,0.10903975
34092000,39.8714137,32.7364371,0.03293742,-0.026671961,-0.04699274,0.017451039,-0.043580152,0.001390705,-0.003535722,0.005562571,-0.005407258,1.5978041,0.10897548
34188000,39.8714137,32.7364371,0.03225799,-0.026762342,-0.04685838,0.018056406,-0.0433546,0.004265891,0.016358243,-0.040504444,-0.038431954,1.5979333,0.106625
34292000,39.8714137,32.7364371,0.031919803,-0.027265893,-0.04711428,0.016687676,-0.044330504,0.005002232,0.036294017,0.005936657,-0.004526227,1.5979913,0.10539736
34388000,39.8714137,32.7364371,0.02931027,0.050130513,-0.04524834,-0.06105297,2.7758582,0.07241905,-1.3303288,52.49979,1.324418,1.5981357,0.10789238
34492000,39.8714137,32.7364371,0.013979355,0.6036544,-0.03177836,-0.19283739,7.590606,0.18579723,-1.1724695,40.950073,0.91753525,1.5981956,0.1
34588000,39.8714137,32.7364371,-0.011406955,1.5103909,-0.010509333,-0.29000357,11.072464,0.26753378,-0.8528218,32.409256,0.749208,1.5982897,0.1
34692000,39.8714137,32.7364371,-0.04527515,2.8274577,0.019617245,-0.35614103,14.085369,0.3407705,-0.25380394,25.918686,0.63385624,1.6009156,0.1
34788000,39.8714137,32.7364371,-0.075310424,4.292223,0.05016782,-0.39365885,16.342756,0.33206934,-0.5491233,21.269156,-0.74428594,1.6146567,0.1
34892000,39.8714137,32.7364371,-0.11058585,6.0942407,0.07870819,-0.43796492,18.22269,0.3434358,-0.5413858,15.398428,0.83252037,1.6410731,0.1
34988000,39.8714137,32.7364371,-0.13380715,7.9018555,0.10537727,-0.47287974,19.501331,0.42089003,-0.9718792,12.006301,0.6356444,1.6596469,0.1
35092000,39.8714137,32.7364371,-0.16637743,9.98697,0.13778743,-0.5983698,20.644361,0.4223939,-1.8639565,10.18003,-0.22165756,1.6481158,0.1
35188000,39.8714137,32.7364371,-0.1946838,12.013139,0.16060323,-0.66391313,21.483507,0.40307546,-0.15871848,7.3287797,0.2860799,1.6093453,0.1
35292000,39.8714137,32.7364371,-0.22614019,14.282233,0.18534508,-0.5429749,22.099863,0.43774298,1.23542,5.030271,0.54981464,1.574186,0.1
35388000,39.8714137,32.7364371,-0.23017845,16.426191,0.20688735,-0.4566737,22.574596,0.45256543,-0.6953872,4.9301505,-0.001378357,1.5660843,0.1
35492000,39.8714137,32.7364371,-0.2416476,18.797508,0.22714438,-0.52875495,23.00587,0.3081643,-1.4892021,3.386587,-2.1603675,1.5837512,0.1
35596000,39.8714137,32.7364371,-0.25749657,21.213793,0.21649803,-0.6862782,23.29522,-0.012960324,-2.3973274,2.246835,-3.429474,1.6081046,0.1
35692000,39.8714137,32.7364371,-0.29898342,23.462618,0.17316343,-0.889618,23.461462,-0.36959743,-2.5033722,1.3516808,-3.6527169,1.6199919,0.1
35788000,39.8714137,32.7364371,-0.35418585,25.728127,0.09168176,-1.0804892,23.566277,-0.7164458,-2.2588842,0.76319766,-3.2314322,1.6199405,0.1490794
35892000,39.8714137,32.7364371,-0.44357583,28.18778,-0.028593432,-1.2671915,23.632797,-1.0349973,-2.0107045,0.5055044,-2.7398996,1.6178669,0.26935458
35988000,39.8714137,32.7364371,-0.5416081,30.467604,-0.17284158,-1.4237266,23.65918,-1.303834,-1.8892438,0.09290175,-2.6011186,1.6224587,0.41360274
36092000,39.8714137,32.7364371,-0.673948,32.933945,-0.35631436,-1.609668,23.647585,-1.6059252,-1.9977558,-0.28487095,-2.8371828,1.6349299,0.5970755
36188000,39.8714137,32.7364371,-0.8150368,35.213783,-0.5567479,-1.8007197,23.602922,-1.9203312,-2.2017977,-0.6186065,-3.271666,1.6473584,0.7975091
36292000,39.8714137,32.7364371,-0.9956975,37.67317,-0.8083138,-2.0173686,23.52916,-2.2756073,-2.1607845,-0.73711294,-3.2970457,1.6568946,1.0490749
36396000,39.8714137,32.7364371,-1.2009196,40.13123,-1.0986695,-2.2255306,23.436953,-2.6253793,-1.9808655,-1.0164896,-3.0673413,1.6628556,1.3394307
36492000,39.8714137,32.7364371,-1.4133459,42.386364,-1.3980936,-2.4045906,23.340412,-2.9265985,-1.9305367,-0.96442443,-2.8970518,1.6685467,1.6388547
36588000,39.8714137,32.7364371,-1.6456488,44.635303,-1.7255868,-2.580185,23.236094,-3.219415,-1.9049656,-1.2027261,-2.916512,1.6765417,1.9663479
36692000,39.8714137,32.7364371,-1.919403,47.055336,-2.11155,-2.7720351,23.101788,-3.546076,-1.8743308,-1.426983,-3.0674913,1.6866491,2.3523111
36788000,39.8714137,32.7364371,-2.1937501,49.28445,-2.4997203,-2.951825,22.967329,-3.8638742,-1.9108747,-1.5169437,-3.2060022,1.6960131,2.7404814
36892000,39.8714137,32.7364371,-2.5122232,51.67952,-2.953255,-3.1468842,22.804382,-4.213416,-1.831913,-1.6704887,-3.2372837,1.7049172,3.194016
36988000,39.8714137,32.7364371,-2.8276513,53.8782,-3.4048178,-3.321994,22.64837,-4.5354576,-1.7641696,-1.6947311,-3.198279,1.7125345,3.6455789
37092000,39.8714137,32.7364371,-3.188816,56.239147,-3.927438,-3.5024753,22.469257,-4.8805847,-1.6988153,-1.8247035,-3.2438018,1.7207072,4.168199
37188000,39.8714137,32.7364371,-3.5452356,58.410103,-4.439132,-3.672136,22.296494,-5.1994276,-1.5845637,-1.9380252,-3.2671316,1.7289228,4.6798935
37292000,39.8714137,32.7364371,-3.9497745,60.73944,-5.0265455,-3.8518326,22.104181,-5.536717,-1.6820941,-1.8730692,-2.9790046,1.7376845,5.267307
37388000,39.8714137,32.7364371,-4.342748,62.87606,-5.5968003,-4.037068,21.942587,-5.7899475,-2.0479307,-1.7374505,-2.1440413,1.7474396,5.8375616
37492000,39.8714137,32.7364371,-4.7905607,65.1704,-6.2388363,-4.2940435,21.774767,-5.9892955,-2.7593288,-1.6846929,-1.4707623,1.7622465,6.4795976
37588000,39.8714137,32.7364371,-5.234304,67.275955,-6.846748,-4.592954,21.621239,-6.1248693,-3.2453632,-1.781457,-1.1671455,1.7783619,7.087509
37692000,39.8714137,32.7364371,-5.7491794,69.53662,-7.51989,-4.965917,21.448296,-6.242998,-3.603182,-1.741875,-0.9073093,1.7962674,7.760651
37788000,39.8714137,32.7364371,-6.2642837,71.60886,-8.151282,-5.345011,21.286585,-6.321581,-3.9169116,-1.7651132,-0.5642613,1.812602,8.392043
37892000,39.8714137,32.7364371,-6.864592,73.834595,-8.840627,-5.7717037,21.114403,-6.36544,-4.0199294,-1.7248824,-0.13606156,1.830886,9.0813875
37988000,39.8714137,32.7364371,-7.460007,75.87505,-9.4805565,-6.1772523,20.95952,-6.377362,-4.1399426,-1.7099861,0.079953104,1.8492244,9.721317
38092000,39.8714137,32.7364371,-8.1479845,78.066345,-10.172941,-6.6138606,20.729412,-6.34998,-3.7146251,-4.613453,1.0378919,1.870325,10.413702
38188000,39.8714137,32.7364371,-8.821952,80.05228,-10.806727,-7.006021,20.235735,-6.260564,-4.3356333,-5.3376927,0.9840745,1.8992625,11.047488
38292000,39.8714137,32.7364371,-9.598326,82.14873,-11.483756,-7.5144157,19.699612,-6.176884,-4.9903774,-5.00689,1.0654917,1.9359804,11.724517
38388000,39.8714137,32.7364371,-10.366524,84.03899,-12.09953,-8.018016,19.273642,-6.0492163,-5.09401,-4.00941,1.8430473,1.9650774,12.340291
38492000,39.8714137,32.7364371,-11.254513,86.04627,-12.746409,-8.559055,18.912153,-5.824657,-4.9351964,-3.1641583,2.5767813,1.99089,12.98717
38588000,39.8714137,32.7364371,-12.121875,87.86855,-13.319761,-9.0519495,18.653019,-5.562814,-4.9806433,-2.6239936,3.005775,2.0129237,13.560522
38692000,39.8714137,32.7364371,-13.114833,89.817154,-13.912581,-9.600127,18.403255,-5.264199,-5.3100257,-2.48483,2.8537524,2.040667,14.153342
38788000,39.8714137,32.7364371,-14.084467,91.59189,-14.43198,-10.149315,18.14433,-5.0126967,-5.8503537,-3.0135138,2.5228357,2.0716224,14.672741
38892000,39.8714137,32.7364371,-15.199243,93.485115,-14.969142,-10.801981,17.804329,-4.784404,-6.3095307,-3.8229048,2.0497859,2.1103692,15.209903
38988000,39.8714137,32.7364371,-16.289188,95.19584,-15.444976,-11.451906,17.418953,-4.608656,-6.778016,-4.516492,1.7785997,2.1492386,15.685737
39092000,39.8714137,32.7364371,-17.544703,97.00569,-15.940476,-12.192681,16.927898,-4.446874,-7.0829163,-5.256496,1.4977129,2.194003,16.181238
39188000,39.8714137,32.7364371,-18.770374,98.62484,-16.383465,-12.895923,16.40198,-4.317865,-7.2790074,-5.958348,1.2898397,2.2374132,16.624226
39292000,39.8714137,32.7364371,-20.176218,100.319405,-16.850286,-13.674556,15.760547,-4.1976385,-7.409873,-6.5940514,1.1353232,2.2873182,17.091047
39388000,39.8714137,32.7364371,-21.542828,101.81797,-17.270338,-14.395176,15.09782,-4.1004434,-7.3771696,-7.4234314,1.0137688,2.3360174,17.511099
39492000,39.8714137,32.7364371,-23.104784,103.36832,-17.715584,-15.18353,14.298027,-4.0088253,-7.4825087,-8.235572,0.7584616,2.3922887,17.956345
39588000,39.8714137,32.7364371,-24.616346,104.71867,-18.117975,-15.905867,13.476232,-3.942218,-7.3825383,-9.109498,0.630374,2.447325,18.358736
39692000,39.8714137,32.7364371,-26.335941,106.09098,-18.54715,-16.683065,12.492712,-3.8895195,-7.174861,-9.999348,0.43381375,2.5096776,18.78791
39788000,39.8714137,32.7364371,-27.989128,107.25882,-18.93823,-17.374542,11.497629,-3.8583226,-6.9520783,-10.845332,0.3629895,2.5698678,19.178991
39892000,39.8714137,32.7364371,-29.856607,108.416306,-19.357578,-18.091896,10.339909,-3.83367,-6.5522504,-11.702399,0.29092652,2.6368651,19.59834
39988000,39.8714137,32.7364371,-31.641756,109.37008,-19.742294,-18.707195,9.197208,-3.815295,-6.0534854,-12.299455,0.22929719,2.700229,19.983055
40092000,39.8714137,32.7364371,-33.649582,110.2794,-20.157393,-19.319866,7.9057918,-3.7955031,-5.3500605,-12.729482,0.26297662,2.7688859,20.398153
40188000,39.8714137,32.7364371,-35.54956,110.99303,-20.537945,-19.812656,6.6747093,-3.7681227,-4.6399117,-12.969012,0.41191465,2.831599,20.778706
40292000,39.8714137,32.7364371,-37.663162,111.63586,-20.945915,-20.26799,5.328472,-3.7260098,-3.8257034,-13.089692,0.4459703,2.8975284,21.186676
40388000,39.8714137,32.7364371,-39.64684,112.1006,-21.31671,-20.606482,4.0920806,-3.668793,-3.042523,-12.846653,0.7954956,2.9561496,21.55747
40492000,39.8714137,32.7364371,-41.842373,112.472855,-21.708652,-20.900972,2.7815142,-3.5811412,-2.151504,-12.482532,0.96336097,3.0164168,21.949413
40588000,39.8714137,32.7364371,-43.88347,112.69291,-22.0591,-21.094742,1.6080483,-3.4771082,-1.4997106,-12.085978,1.2158742,3.0690901,22.29986
40692000,39.8714137,32.7364371,-46.123264,112.81083,-22.424849,-21.240545,0.38720855,-3.343156,-0.85577226,-11.540698,1.3720094,3.1231813,22.66561
40788000,39.8714137,32.7364371,-48.191456,112.805046,-22.74951,-21.30656,-0.6952192,-3.2071111,-0.20693521,-11.038915,1.519151,-3.1125958,22.99027
40892000,39.8714137,32.7364371,-50.444866,112.687675,-23.08517,-21.326769,-1.8196929,-3.0478885,0.35585228,-10.645039,1.601667,-3.0635955,23.325932
40988000,39.8714137,32.7364371,-52.51463,112.47378,-23.381569,-21.287365,-2.8142452,-2.894375,0.7888419,-10.194532,1.6441689,-3.020289,23.62233
41092000,39.8714137,32.7364371,-54.758533,112.13888,-23.686567,-21.202026,-3.8465517,-2.7218962,1.3039299,-9.771819,1.7113479,-2.9749696,23.927328
41188000,39.8714137,32.7364371,-56.811646,111.73277,-23.951498,-21.072083,-4.77045,-2.567244,1.7068605,-9.538438,1.6109524,-2.9342008,24.192259
41292000,39.8714137,32.7364371,-59.027744,111.19605,-24.221289,-20.88851,-5.739104,-2.4017463,2.2794247,-9.200394,1.5588644,-2.890812,24.46205
41388000,39.8714137,32.7364371,-61.04629,110.60945,-24.454647,-20.671955,-6.6135693,-2.255667,2.681234,-8.991012,1.517658,-2.8508863,24.695408
41492000,39.8714137,32.7364371,-63.213478,109.88346,-24.691908,-20.395586,-7.535692,-2.108874,3.0430918,-8.80454,1.347089,-2.8082523,24.932669
41588000,39.8714137,32.7364371,-65.179955,109.12709,-24.898237,-20.10041,-8.363037,-1.9770328,3.3051639,-8.421014,1.4390842,-2.7700198,25.138998
41692000,39.8714137,32.7364371,-67.28653,108.21733,-25.108965,-19.750647,-9.230002,-1.8401749,3.7392693,-8.261143,1.317935,-2.729022,25.349726
41796000,39.8714137,32.7364371,-69.34675,107.21686,-25.306831,-19.356932,-10.068673,-1.7219443,4.1258154,-7.9538927,1.1013606,-2.688033,25.547592
