timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
164992000,14.44966,14.383584,14.7019205,13.262,13.555513
165992000,14.009055,13.936325,14.244749,12.792434,13.075542
166992000,15.5653,15.472208,15.813872,14.335142,14.651697
167992000,16.41162,16.304522,16.664463,15.158678,15.493325
168992000,15.989462,15.873573,16.225458,14.785067,15.112822
169992000,15.644007,15.522438,15.867656,14.340216,14.659142
170992000,15.220357,15.093907,15.430104,14.039503,14.352214
171992000,15.189671,15.059657,15.395272,14.078837,14.392595
172992000,14.888022,14.75969,15.088404,13.891782,14.201165
173992000,14.821429,14.694121,15.021513,13.843618,14.152061
174992000,14.719047,14.612559,14.937897,14.008619,14.320511
175992000,14.737198,14.6782875,15.005491,14.547436,14.871723
176992000,14.311743,14.262124,14.581074,15.044169,15.380609
177992000,14.511934,14.462493,14.786208,15.673045,16.023857
178992000,15.229422,15.183704,15.523127,16.322174,16.687046
179992000,15.728245,15.690799,16.04029,16.990591,17.369034
180992000,16.279827,16.264479,16.625704,17.518456,17.90753
181992000,16.709692,16.7168,17.087206,17.911774,18.308657
182992000,17.04107,17.083933,17.461252,18.24086,18.643732
183992000,17.410345,17.491222,17.876562,18.397644,18.802954
184992000,17.491497,17.586517,17.972818,18.333124,18.735825
185992000,17.626745,17.716608,18.105087,18.163986,18.562275
186992000,17.796776,17.883657,18.27502,18.012383,18.406563
187992000,17.893908,17.974033,18.366919,17.8332,18.223005
188992000,17.87969,17.954035,18.34589,17.607336,17.991623
189992000,17.752445,17.821619,18.210047,17.23517,17.610815
190992000,17.4896,17.554293,17.936522,16.592815,16.95411
191992000,16.76815,16.82782,17.19474,15.724508,16.067373
192992000,15.997118,16.05182,16.40337,14.8618555,15.187344
193992000,15.469816,15.522451,15.863638,14.179372,14.491037
194992000,14.998984,15.046812,15.378408,13.77607,14.079661
195992000,14.715627,14.757027,15.083034,13.61133,13.912026
196992000,14.404628,14.432719,14.751689,13.474325,13.772115
197992000,14.0669565,14.092833,14.404689,13.281292,13.57519
198992000,13.683239,13.712549,14.0162945,13.114862,13.405369
199992000,13.483345,13.551061,13.851398,13.277961,13.572245
200992000,13.7816925,13.874336,14.181583,13.738035,14.042265
201992000,14.114841,14.226924,14.541814,14.2268,14.541688
202992000,14.155752,14.281341,14.597297,14.5942745,14.917152
203992000,14.285951,14.421617,14.740621,14.861482,15.190216
204992000,14.293287,14.43517,14.754457,15.0781555,15.411665
205992000,14.269811,14.414554,14.733357,15.313618,15.652307
206992000,14.356556,14.502682,14.823398,15.588239,15.932961
207992000,14.371924,14.512309,14.833337,15.548922,15.89288
208992000,13.634032,13.759727,14.063816,14.908311,15.237785
209992000,13.542002,13.664996,13.966302,14.757773,15.083175
210992000,13.4763365,13.590123,13.889193,14.747736,15.07228
211992000,13.502167,13.609195,13.90828,14.731049,15.054789
212992000,13.318503,13.418055,13.712739,14.677825,15.000175
213992000,13.319121,13.412204,13.706461,14.500529,14.818664
214992000,13.059792,13.141957,13.42962,14.362439,14.676817
215992000,13.278322,13.358311,13.649597,14.473054,14.78865
216992000,13.254004,13.329658,13.619296,14.501953,14.817063
217992000,13.177932,13.247207,13.534121,14.479969,14.793583
218992000,13.2672825,13.331109,13.618783,14.456914,14.768881
219992000,13.261389,13.318103,13.604491,14.43912,14.749615
220992000,13.234654,13.281175,13.565831,14.421181,14.730271
221992000,13.092235,13.129766,13.41007,14.4110775,14.718737
222992000,13.273655,13.306748,13.589947,14.405404,14.711985
223992000,13.242267,13.26628,13.547537,14.40811,14.713575
224992000,13.228643,13.244126,13.524054,14.418857,14.723613
225992000,13.217155,13.225679,13.504111,14.440971,14.744981
226992000,13.192349,13.19189,13.468646,14.45289,14.756102
227992000,13.300181,13.2874155,13.565132,14.467056,14.769428
228992000,13.252999,13.229761,13.50526,14.488092,14.789794
229992000,13.458038,13.427635,13.706029,14.524422,14.825554
230992000,13.489543,13.450611,13.728443,14.579025,14.880167
231992000,13.441784,13.397004,13.672795,14.64415,14.945614
232992000,13.6149235,13.564282,13.842456,14.715636,15.017422
233992000,13.570904,13.5162,13.79205,14.782266,15.083955
234992000,13.587574,13.526634,13.801742,14.862921,15.165205
235992000,13.825591,13.755391,14.033977,14.942592,15.245221
236992000,13.782218,13.705512,13.982087,15.020416,15.323526
237992000,13.9789,13.894112,14.172977,15.10472,15.407885
238992000,13.997824,13.9065275,14.184598,15.194595,15.498422
239992000,13.939075,13.839352,14.114984,15.190769,15.493317
240992000,13.746246,13.640904,13.911989,14.963463,15.260829
241992000,13.649897,13.536643,13.80526,14.794547,15.088126
242992000,13.559219,13.437487,13.703728,14.734271,15.026206
243992000,13.520769,13.392288,13.657144,14.709294,15.000195
244992000,13.49437,13.358329,13.622102,14.685831,14.975817
245992000,13.4668455,13.323024,13.585534,14.647449,14.936055
246992000,13.46044,13.308086,13.570239,14.610793,14.898608
247992000,13.238471,13.078444,13.335683,14.341483,14.623565
248992000,12.943538,12.778695,13.029466,14.02612,14.301371
249992000,12.673937,12.505629,12.75027,13.867294,14.138573
250992000,6.28088,6.2276554,6.3493323,7.9844027,8.140404
251992000,0.8953188,0.90375394,0.92141134,2.0760467,2.1166081
252992000,-0.78569114,-0.78885955,-0.80427176,2.090399,2.1312397
253992000,1.2832378,1.2952111,1.3205185,2.137118,2.178876
254992000,1.0872653,1.09741,1.1188662,2.2069895,2.2501402
