timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
17956000,-0.00059575425,-0.0054780743,0.0,-0.0031554895
17972000,-0.0006964213,-0.0057355696,0.0,-0.003391202
17992000,-0.0008194117,-0.006020206,0.0,-0.0036469668
18012000,-0.00094508636,-0.006279252,0.0,-0.0038518342
18032000,-0.0010749968,-0.0065244655,0.0,-0.004007774
18052000,-0.0012075632,-0.006745493,0.0,-0.0041135848
18072000,-0.0013409241,-0.006949213,0.0,-0.004174264
18092000,-0.0014665755,-0.0071297674,0.0,-0.00419364
18112000,-0.0015907773,-0.0073005324,0.0,-0.0041699996
18132000,-0.0017143274,-0.0074685295,0.0,-0.0041154744
18152000,-0.0018352912,-0.0076349718,0.0,-0.0040303823
18172000,-0.0019548703,-0.0078018936,0.0,-0.003922814
18192000,-0.0020730502,-0.007971203,0.0,-0.0037951148
18212000,-0.0021908286,-0.00814844,0.0,-0.003659172
18232000,-0.0023068944,-0.008300331,0.0,-0.0035583277
18252000,-0.002423307,-0.008444327,0.0,-0.0034834864
18272000,-0.0025386373,-0.0085874945,0.0,-0.0034339114
18292000,-0.0026529543,-0.008724735,0.0,-0.0034192966
18312000,-0.0027676127,-0.008863582,0.0,-0.0034405028
18332000,-0.0028833218,-0.009019257,0.0,-0.0034957598
18352000,-0.0029992117,-0.009196903,0.0,-0.0035734705
18372000,-0.0031143373,-0.009405732,0.0,-0.003665961
18392000,-0.0032293526,-0.009644866,0.0,-0.0037668163
18412000,-0.0033439498,-0.009905838,0.0,-0.0038765154
18432000,-0.0034569749,-0.010181126,0.0,-0.0039921305
18452000,-0.0035681003,-0.010471403,0.0,-0.0041052504
18472000,-0.0036774229,-0.010768355,0.0,-0.00421692
18492000,-0.00378667,-0.01106614,0.0,-0.0043277005
18512000,-0.0038951484,-0.011366488,0.0,-0.0044357846
18532000,-0.0040006437,-0.011654758,0.0,-0.0045393696
18552000,-0.0041065323,-0.011929845,0.0,-0.004639311
18572000,-0.0042106053,-0.012195817,0.0,-0.004736438
18592000,-0.0043126685,-0.012447429,0.0,-0.0048273816
18612000,-0.0044141943,-0.012686086,0.0,-0.0049164086
18632000,-0.004513088,-0.012913662,0.0,-0.0050046765
18652000,-0.0046122824,-0.013127935,0.0,-0.0050941627
18672000,-0.004711317,-0.013331719,0.0,-0.0051908116
18692000,-0.0048101824,-0.013528217,0.0,-0.0052943025
18712000,-0.004908376,-0.01371568,0.0,-0.0054069785
18732000,-0.0050052125,-0.01389848,0.0,-0.005528988
18752000,-0.005101395,-0.014077563,0.0,-0.005662785
18772000,-0.0051975995,-0.014253899,0.0,-0.005811163
18792000,-0.005292978,-0.014431001,0.0,-0.0059757032
18812000,-0.005389237,-0.014607671,0.0,-0.006154985
18836000,-0.005504411,-0.014817261,0.0,-0.0063903513
18852000,-0.005580962,-0.014959049,0.0,-0.0065592215
18872000,-0.0056766192,-0.0151369935,0.0,-0.006784508
18892000,-0.005771999,-0.015316682,0.0,-0.007022801
18916000,-0.0058862716,-0.015531561,0.0,-0.0073244274
18932000,-0.005962103,-0.015674468,0.0,-0.0075395266
18956000,-0.0060744393,-0.015891025,0.0,-0.007874752
18972000,-0.0061500226,-0.016033983,0.0,-0.008106155
18992000,-0.006242551,-0.016211292,0.0,-0.0084047355
19012000,-0.006336475,-0.016382666,0.0,-0.008711885
19032000,-0.006429206,-0.016551998,0.0,-0.009016522
19052000,-0.0065217167,-0.01671703,0.0,-0.009316356
19072000,-0.006613909,-0.01688137,0.0,-0.009615961
19092000,-0.0067055123,-0.017039986,0.0,-0.009912478
19112000,-0.0067972234,-0.017196633,0.0,-0.010204107
