timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius
48464000,16.950052,17.360907,11.788452
48488000,16.895924,17.305367,11.787781
48516000,17.011688,17.424078,11.787079
48536000,17.02694,17.439804,11.786407
48560000,17.002758,17.41495,11.785706
48588000,16.920433,17.330915,11.785034
48608000,16.925444,17.336082,11.784363
48632000,16.949135,17.360416,11.783661
48656000,16.94892,17.360481,11.7829895
48680000,16.95238,17.36402,11.782318
48704000,16.971613,17.383701,11.781647
48728000,16.906599,17.317244,11.780975
48752000,16.988562,17.40105,11.780273
48776000,16.8833,17.293484,11.779602
48800000,16.856285,17.265968,11.778931
48824000,16.9777,17.390331,11.778259
48848000,16.860615,17.270464,11.777588
48872000,16.883797,17.294218,11.7769165
48896000,16.93044,17.342365,11.776245
48920000,16.901957,17.313177,11.775574
48944000,16.880064,17.290977,11.774902
48968000,16.90119,17.312517,11.774231
48992000,16.83821,17.248331,11.77356
49016000,16.91975,17.331844,11.772888
49040000,16.84273,17.25293,11.772217
49064000,16.915548,17.327518,11.771545
49088000,16.930243,17.342781,11.770874
49112000,16.910883,17.323118,11.770203
49136000,17.073357,17.489508,11.769531
49160000,16.924625,17.337149,11.76886
49184000,16.846912,17.25774,11.768188
49208000,16.841505,17.2521,11.767517
49236000,16.851805,17.263163,11.766815
49256000,16.86477,17.276302,11.766144
49284000,16.864582,17.276196,11.765472
49308000,17.014664,17.429937,11.764801
49328000,16.910099,17.322971,11.76413
49352000,16.920618,17.333841,11.763458
49376000,16.901014,17.313814,11.762817
49400000,16.973722,17.388237,11.762146
49424000,18.151157,18.594782,11.761444
49448000,18.178028,18.622332,11.760712
49472000,18.156652,18.60048,11.759979
49496000,18.105392,18.54811,11.759247
49520000,18.014168,18.454882,11.758514
49544000,18.010921,18.451584,11.757751
49568000,17.947065,18.386333,11.757019
49592000,17.90182,18.340158,11.756287
49616000,17.918041,18.356659,11.755554
49640000,17.770388,18.205622,11.754791
49664000,17.813437,18.24963,11.754059
49692000,17.700697,18.134281,11.753326
49712000,17.677221,18.110369,11.752563
49736000,17.627676,18.059782,11.751831
49760000,17.610401,18.042122,11.751099
49784000,17.493961,17.923018,11.750366
49808000,17.397318,17.823923,11.749634
49832000,17.496038,17.925367,11.748901
49856000,17.359982,17.786053,11.748169
49880000,17.476603,17.905552,11.747437
49904000,17.383518,17.810398,11.746704
49928000,17.329187,17.75468,11.745972
49952000,17.196678,17.619062,11.74527
49976000,17.156439,17.577908,11.744537
50000000,17.129549,17.550352,11.743835
50024000,17.050959,17.470032,11.743134
50048000,16.927048,17.343176,11.742432
50072000,16.91443,17.330282,11.74173
50096000,16.780104,17.192741,11.741028
50120000,16.76305,17.175606,11.740356
50144000,16.673376,17.083626,11.739685
50168000,16.572657,16.980562,11.739014
50192000,16.50562,16.91195,11.738342
50216000,16.438782,16.843552,11.737701
50240000,16.289589,16.690626,11.737061
50264000,16.31117,16.713003,11.73642
50292000,16.175617,16.57415,11.735809
50312000,16.16057,16.55881,11.735199
50336000,16.048023,16.443493,11.734589
50360000,15.98994,16.38404,11.734009
50384000,15.929334,16.321962,11.733459
50408000,15.802643,16.192495,11.73291
50432000,15.832331,16.222872,11.732361
50456000,15.791447,16.181019,11.731842
50480000,15.620576,16.006067,11.731354
50504000,15.621109,16.006504,11.7308655
50528000,15.612833,15.998095,11.730377
50556000,15.505967,15.888767,11.729919
50576000,15.380023,15.759503,11.729492
50600000,15.389095,15.769066,11.729095
50624000,15.271548,15.648654,11.728668
50648000,15.300929,15.678799,11.728302
50672000,15.234534,15.610781,11.727936
50696000,15.253231,15.630001,11.7276
50720000,15.227263,15.603345,11.727264
50744000,15.063422,15.435592,11.726959
50768000,15.058378,15.430473,11.726685
50792000,15.016729,15.387867,11.72641
50816000,14.982883,15.353249,11.726135
50840000,14.964258,15.334146,11.725891
50864000,14.977355,15.347586,11.7256775
50888000,14.855261,15.222481,11.725464
50912000,14.782005,15.147485,11.725281
50936000,14.841748,15.208728,11.725098
50960000,14.84914,15.216251,11.724945
50984000,14.784228,15.14981,11.7247925
51008000,14.736194,15.100582,11.72464
51032000,14.69453,15.057827,11.724518
51056000,14.624227,14.985781,11.724426
51080000,14.691309,15.054612,11.724335
51104000,14.669091,15.031885,11.724243
51132000,14.682912,15.046004,11.724182
51152000,14.681038,15.044166,11.724121
51176000,14.660797,15.023411,11.72406
51204000,14.546134,14.90584,11.72403
51224000,14.536902,14.896332,11.723999
51248000,14.563748,14.924005,11.723999
51272000,14.491889,14.85022,11.723999
51296000,14.557729,14.917684,11.723999
51320000,14.327359,14.681739,11.72403
51344000,14.45162,14.809105,11.72406
51368000,14.604094,14.965212,11.724121
51392000,14.409722,14.766136,11.724152
51416000,14.411343,14.767835,11.724243
51440000,14.44036,14.797458,11.724304
51464000,14.483748,14.841815,11.724396
51488000,14.526859,14.886122,11.724487
51512000,14.413292,14.769557,11.724579
51536000,14.489407,14.847653,11.724701
51560000,14.452633,14.810068,11.724823
51584000,14.376584,14.731916,11.724945
51608000,14.319123,14.673226,11.725098
51632000,14.374789,14.730165,11.72522
51656000,14.32495,14.679113,11.725372
51680000,14.337401,14.691828,11.725555
51704000,14.275704,14.628597,11.725708
51728000,14.359104,14.71405,11.725891
51756000,14.493675,14.85192,11.726074
51776000,14.441101,14.798071,11.726257
51800000,14.3034525,14.656829,11.726471
51824000,14.466322,14.823803,11.726654
51848000,14.355503,14.7102785,11.726868
51872000,14.246504,14.598557,11.727081
51896000,14.347054,14.701429,11.727295
51920000,14.449632,14.806531,11.727539
51944000,14.512532,14.871224,11.727753
51968000,14.400175,14.75597,11.727997
51992000,14.369649,14.724621,11.728241
52016000,14.548453,14.907768,11.728485
52040000,14.377266,14.732208,11.728729
52064000,14.398827,14.754442,11.728973
52088000,14.565291,14.924832,11.729218
52112000,14.442279,14.798833,11.729492
52136000,14.377862,14.732718,11.729736
52160000,14.472829,14.830193,11.730011
52184000,14.456504,14.813477,11.730286
52208000,14.465193,14.822232,11.73056
52232000,14.483246,14.840594,11.730835
52256000,14.51208,14.870289,11.73111
52284000,14.547473,14.906413,11.731384
52304000,14.418301,14.774124,11.731659
52328000,14.514386,14.872498,11.731934
52352000,14.569688,14.928971,11.732239
52376000,14.482348,14.839635,11.732513
52400000,14.590202,14.950061,11.732788
52424000,14.487138,14.844528,11.733093
52448000,14.53896,14.897568,11.733398
52472000,14.4388685,14.794941,11.733673
52496000,14.540089,14.898593,11.733978
52520000,14.571512,14.930748,11.734253
52544000,14.653947,15.015091,11.734558
52568000,14.664412,15.026003,11.734863
52592000,14.646847,15.007957,11.735168
52616000,14.571733,14.93097,11.735474
52640000,14.4763155,14.83307,11.735748
52664000,14.702042,15.06441,11.736053
52688000,14.573407,14.932516,11.736359
52712000,14.655684,15.016685,11.736664
52736000,14.7192,15.0819,11.736969
52760000,14.764977,15.1285925,11.737274
52784000,14.689897,15.051797,11.737549
52808000,14.676033,15.037623,11.737854
52832000,14.708022,15.070092,11.738159
52856000,14.749761,15.113064,11.738464
52880000,14.664201,15.025283,11.73877
52904000,14.759737,15.122936,11.739044
52928000,14.732247,15.095017,11.739349
52952000,14.701501,15.063365,11.739655
52976000,14.833898,15.19896,11.73996
53000000,14.710573,15.072585,11.740234
53024000,14.753056,15.116135,11.74054
53048000,14.840963,15.206062,11.740845
53072000,14.811042,15.175396,11.741119
53096000,14.783462,15.14713,11.741425
53120000,14.771153,15.134329,11.741699
53144000,14.787857,15.151648,11.742004
53168000,14.840889,15.205869,11.742279
53192000,14.910033,15.27663,11.742584
53216000,14.803829,15.167842,11.742859
53240000,15.019333,15.388449,11.743134
53264000,14.874092,15.239662,11.743439
53288000,14.852336,15.217364,11.743713
53312000,14.921436,15.288287,11.744019
53336000,14.984493,15.352787,11.744293
53364000,14.784247,15.147548,11.744568
53384000,14.953339,15.320745,11.744873
53408000,14.876223,15.24179,11.745148
53436000,14.934272,15.301205,11.745453
53456000,15.047563,15.417226,11.745728
53480000,14.97694,15.344914,11.746002
53504000,14.9994335,15.367771,11.746307
53528000,15.043912,15.413399,11.746582
53552000,14.927888,15.294547,11.746857
53576000,15.079394,15.449557,11.747162
53600000,15.0800905,15.450364,11.747437
53624000,15.12029,15.491539,11.747711
53648000,14.971003,15.338436,11.747986
53672000,15.134278,15.505781,11.7482605
53696000,15.08987,15.460263,11.748535
53724000,16.387115,16.789358,11.748779
53744000,16.424114,16.82718,11.748993
53768000,16.319103,16.719715,11.7491455
53792000,16.391205,16.79331,11.749329
53816000,16.285807,16.685556,11.749481
53840000,16.327402,16.728167,11.749634
53864000,16.263521,16.662565,11.749786
53888000,16.330757,16.73155,11.749939
53912000,16.228437,16.626303,11.750061
53936000,16.296696,16.696402,11.750214
53964000,16.281319,16.680529,11.750336
53984000,16.271044,16.670237,11.750458
54008000,16.186848,16.583849,11.75058
54032000,16.258018,16.656881,11.750702
54056000,16.09622,16.491083,11.750824
54080000,16.084139,16.478722,11.750916
54104000,16.106882,16.501774,11.751038
54128000,16.076027,16.470364,11.751129
54152000,16.03472,16.427967,11.751251
54176000,16.017181,16.410004,11.751343
54200000,16.019308,16.412294,11.751465
54224000,15.968865,16.360529,11.751556
54248000,15.968322,16.359854,11.751678
54272000,16.10244,16.497267,11.75177
54300000,15.92521,16.315678,11.751892
54320000,15.879025,16.268206,11.752014
54344000,15.959101,16.350311,11.752106
54368000,17.154016,17.574598,11.752136
54392000,16.992924,17.409533,11.752106
54416000,16.978678,17.395004,11.752075
54440000,16.997158,17.41399,11.752045
54464000,17.034117,17.451807,11.752014
54488000,16.900038,17.314241,11.751953
54516000,16.887045,17.301136,11.751923
54536000,16.867374,17.280743,11.751862
54560000,16.801004,17.212896,11.751801
54584000,16.813807,17.226044,11.7517395
54608000,16.585093,16.991692,11.751678
54632000,16.607388,17.014713,11.751617
54656000,16.676394,17.085281,11.751526
54684000,16.495937,16.900349,11.751465
54708000,16.50658,16.911285,11.751404
54728000,16.446787,16.850061,11.751312
54752000,16.37896,16.780622,11.751221
54776000,16.294361,16.693983,11.75116
54800000,16.337677,16.738419,11.751068
54824000,16.377861,16.779655,11.751007
54848000,16.176168,16.572992,11.750916
54872000,16.254667,16.653362,11.7508545
54900000,16.257374,16.656008,11.750763
54920000,16.186886,16.583769,11.750702
54944000,16.075254,16.469477,11.750641
54968000,16.066364,16.460539,11.75058
54992000,16.149149,16.545277,11.750519
55016000,16.081411,16.475863,11.750458
55040000,16.003325,16.39586,11.750427
55064000,16.02755,16.4207,11.750366
55088000,16.01275,16.405518,11.750305
55112000,15.94193,16.33296,11.750275
55136000,15.873114,16.262455,11.750244
55160000,15.976966,16.368916,11.750214
55184000,15.847814,16.236496,11.750153
55208000,15.89906,16.288963,11.750122
55232000,15.932426,16.32314,11.750092
55260000,15.919156,16.309574,11.750061
55280000,15.765255,16.151985,11.7500305
55304000,15.76207,16.14871,11.75
55328000,15.685519,16.070282,11.7499695
55352000,15.752431,16.13887,11.749939
55376000,15.758027,16.14452,11.749908
55400000,15.69788,16.082954,11.749878
55424000,15.690037,16.074821,11.749878
55448000,15.618235,16.001444,11.749847
55472000,15.648971,16.032894,11.749817
55496000,15.609983,15.992994,11.749817
55520000,15.718132,16.103819,11.749817
55544000,15.651948,16.035822,11.749786
55568000,15.6964855,16.081625,11.749786
55596000,15.555361,15.9368515,11.749786
55616000,15.596613,15.979202,11.749786
55640000,15.547346,15.928916,11.749786
55664000,15.597811,15.980391,11.749817
55692000,15.628625,16.012043,11.749817
55712000,15.594942,15.977651,11.749847
55736000,15.601357,15.984303,11.749878
55760000,15.64431,16.028086,11.749908
55784000,15.631515,16.014904,11.749939
55808000,15.608678,15.991654,11.75
55832000,15.551686,15.933235,11.7500305
55856000,15.589313,15.971726,11.750092
55880000,15.550369,15.931809,11.750153
55904000,15.564657,15.946313,11.750214
55928000,15.514594,15.8951235,11.750275
55952000,15.5694275,15.951207,11.750336
55976000,15.653654,16.037773,11.750427
56004000,15.565728,15.947588,11.750488
56024000,15.551838,15.933359,11.75058
56048000,15.553196,15.934724,11.750641
56072000,15.56452,15.946342,11.750732
56096000,15.534246,15.915165,11.750824
56120000,15.470729,15.850151,11.750916
56144000,15.545976,15.927299,11.751007
56168000,15.408582,15.786609,11.751129
56196000,15.583729,15.965803,11.751221
56216000,15.562565,15.944352,11.751312
56240000,15.572633,15.954616,11.751434
56264000,15.405974,15.783797,11.751526
56288000,15.512762,15.893197,11.751648
56312000,15.542147,15.923311,11.7517395
56336000,15.509435,15.889628,11.751862
56360000,15.4783325,15.857656,11.751984
56384000,15.514853,15.895242,11.752106
56408000,15.480035,15.859681,11.752228
56436000,15.543264,15.924362,11.75235
56456000,15.560967,15.9424305,11.752472
56480000,15.504073,15.884213,11.752594
56504000,15.551057,15.932236,11.752716
56528000,15.5187,15.899091,11.752838
56552000,15.478468,15.857701,11.752991
56576000,15.579052,15.960853,11.753113
56600000,15.491505,15.87114,11.753235
56628000,15.484689,15.864197,11.753387
56648000,15.675232,16.059425,11.7535095
56676000,15.535414,15.9160595,11.753662
56696000,15.50172,15.881611,11.753815
56720000,15.52116,15.901614,11.753937
56744000,15.54424,15.924989,11.754089
56768000,15.658317,16.042067,11.754211
56796000,15.539755,15.920508,11.754364
56816000,15.501657,15.881436,11.754517
56840000,15.582385,15.964115,11.754669
56864000,15.532264,15.9125,11.754791
56888000,15.587588,15.969425,11.754944
56912000,15.55513,15.936114,11.755096
56936000,15.541087,15.921599,11.7552185
56960000,15.461337,15.839919,11.755371
56984000,15.532707,15.913152,11.755524
57008000,15.393888,15.770914,11.755646
57032000,15.580066,15.961464,11.755798
57056000,15.580251,15.961791,11.755951
57080000,15.528306,15.908598,11.756073
57104000,15.655561,16.038918,11.756226
57128000,15.560251,15.941292,11.756348
57152000,15.523347,15.903502,11.75647
57176000,15.501619,15.881199,11.756622
57200000,15.590371,15.97188,11.756744
57224000,15.533144,15.913345,11.756866
57248000,15.551617,15.932317,11.757019
57276000,15.516599,15.896387,11.757141
57296000,15.57686,15.958016,11.757263
57320000,15.507132,15.886694,11.757385
57344000,15.496332,15.875575,11.757507
57368000,15.467595,15.846203,11.757629
57392000,15.570363,15.951365,11.757751
57420000,15.543551,15.92397,11.757874
57440000,15.429095,15.806676,11.757965
57464000,15.5352125,15.91539,11.758087
57488000,15.472027,15.85059,11.758209
57512000,15.619933,16.002132,11.758301
57536000,15.481505,15.860288,11.758423
57560000,15.566992,15.947983,11.758514
57584000,15.461202,15.839483,11.758636
57608000,15.502117,15.881378,11.758728
57632000,15.477214,15.855919,11.75882
57656000,15.413221,15.790416,11.758942
57680000,15.48141,15.860276,11.759033
57704000,15.417411,15.79458,11.759125
57728000,15.528816,15.908693,11.759216
57752000,15.4306,15.808019,11.759308
57776000,15.46018,15.838463,11.759399
57800000,15.467445,15.845771,11.75946
57824000,15.392283,15.768829,11.759552
57848000,15.511366,15.890863,11.759644
57872000,15.443853,15.821449,11.759705
57896000,15.439403,15.817005,11.759796
57920000,15.413962,15.791064,11.759857
57944000,15.468699,15.8470745,11.759949
57968000,15.479604,15.858158,11.76001
57992000,15.301252,15.675424,11.760071
58016000,15.475283,15.853829,11.760132
58040000,15.361227,15.736953,11.760193
58064000,15.330306,15.705118,11.760254
58088000,15.421246,15.798393,11.760315
58112000,15.328796,15.703521,11.760376
58136000,15.454793,15.832699,11.760437
58164000,15.414575,15.791493,11.760498
58184000,15.334601,15.709442,11.760559
58208000,15.361565,15.73714,11.76059
58232000,15.375446,15.751401,11.760651
58256000,15.246037,15.618795,11.760681
58280000,15.291374,15.665302,11.760742
58308000,15.299918,15.673984,11.760773
58328000,15.346374,15.721704,11.760834
58352000,15.364394,15.740135,11.760864
58376000,15.372254,15.748138,11.760895
58400000,15.282393,15.656069,11.760925
58424000,15.290978,15.664887,11.760986
58448000,15.268011,15.641555,11.761017
58472000,15.41017,15.786959,11.761047
58496000,15.234996,15.607599,11.761078
58520000,15.252088,15.624991,11.761108
58544000,15.130347,15.500275,11.761139
58568000,15.282942,15.6564665,11.761169
58592000,15.221538,15.593613,11.761169
58616000,15.10684,15.476059,11.7612
58640000,15.210985,15.582888,11.76123
58664000,15.298204,15.67213,11.761261
58688000,15.346396,15.721515,11.761261
58712000,15.287676,15.661395,11.7612915
58736000,15.209035,15.580857,11.761322
58764000,15.285675,15.65932,11.761322
58784000,15.160267,15.530895,11.761353
58808000,15.106736,15.476036,11.761383
58832000,15.2007675,15.572444,11.761383
58856000,15.20249,15.57411,11.761414
58880000,15.042395,15.409997,11.761414
58904000,15.090626,15.459564,11.761444
58928000,15.325045,15.69958,11.761444
58952000,15.129991,15.4997,11.761475
58976000,15.120709,15.490175,11.761475
59000000,15.091329,15.46021,11.761505
59028000,15.206294,15.578036,11.761505
59048000,15.096725,15.4658,11.761536
59072000,15.126996,15.496706,11.761536
59096000,15.154606,15.524985,11.761566
59120000,15.233318,15.6056795,11.761566
59144000,15.246116,15.6188135,11.761597
59168000,15.180321,15.551337,11.761597
59192000,15.175963,15.546991,11.761627
59216000,15.071825,15.440199,11.761627
59240000,15.118467,15.487904,11.761658
59268000,15.127357,15.497085,11.761658
59288000,15.110184,15.479594,11.761688
59312000,15.163797,15.534344,11.761688
59336000,15.205113,15.57662,11.761688
59360000,15.183206,15.554248,11.761719
59384000,15.135036,15.505054,11.761719
59408000,15.207849,15.579432,11.761749
59432000,15.142923,15.513066,11.761749
59456000,15.053449,15.421479,11.76178
59480000,15.151082,15.521442,11.76178
59504000,15.093115,15.461995,11.76181
59528000,15.037093,15.404604,11.76181
59552000,15.059692,15.427851,11.761841
59576000,15.109582,15.478865,11.761841
59600000,15.085924,15.454851,11.761871
59624000,15.19194,15.563301,11.761871
59648000,15.1189995,15.488603,11.761902
59672000,15.079378,15.447878,11.761902
59696000,15.112434,15.481686,11.761932
59720000,15.028458,15.395754,11.761932
59744000,15.0026865,15.369417,11.761963
59768000,15.109419,15.478737,11.761963
59792000,15.1053915,15.474636,11.761993
59816000,15.0303545,15.397747,11.761993
59840000,15.090358,15.459122,11.762024
59864000,15.092814,15.461586,11.762024
59888000,15.108128,15.477371,11.762054
59912000,15.053445,15.421398,11.762054
59936000,15.084299,15.452953,11.762085
59960000,15.140723,15.510814,11.7621155
59984000,15.108848,15.478102,11.7621155
60008000,15.072976,15.441452,11.762146
60032000,15.096291,15.465321,11.762146
60056000,15.050419,15.418164,11.7621765
60080000,15.08391,15.452466,11.7621765
60104000,15.009518,15.376333,11.762207
60128000,15.092793,15.461522,11.762207
60152000,15.057611,15.425565,11.762238
60176000,15.043488,15.411088,11.762238
60200000,15.14518,15.515354,11.762268
60224000,15.061281,15.429396,11.762299
60248000,15.017174,15.384133,11.762299
60272000,15.1513405,15.521647,11.762329
60296000,15.035633,15.403072,11.762329
60320000,15.125374,15.495013,11.76236
60344000,15.093617,15.46248,11.76236
60372000,15.121247,15.490768,11.76239
60396000,15.142094,15.512033,11.762421
60416000,15.083006,15.451686,11.762421
60444000,14.959725,15.325273,11.762451
60464000,15.0995,15.468531,11.762451
60488000,15.01169,15.378607,11.762482
60512000,15.115543,15.4849825,11.762512
60536000,15.030564,15.397819,11.762512
60560000,15.02483,15.392019,11.762543
60583999,15.021616,15.388734,11.762543
60607999,15.089957,15.458728,11.762573
60631999,15.066815,15.434959,11.762573
60655999,14.966797,15.332654,11.762604
60680000,15.098887,15.467838,11.762634
60704000,14.9979,15.364499,11.762634
60728000,15.11334,15.482632,11.762665
60752000,15.037393,15.404717,11.762665
60776000,15.130412,15.5000105,11.762695
60800000,15.077225,15.445671,11.762726
60827999,15.018439,15.3855,11.762726
60848000,15.021412,15.388373,11.762756
60872000,15.0837345,15.452297,11.762756
60896000,15.065959,15.43405,11.762787
60920000,15.060628,15.428557,11.762817
60944000,15.099784,15.468901,11.762817
60967999,15.078786,15.447176,11.762848
60991999,14.996895,15.363252,11.762848
61015999,15.083681,15.452233,11.762878
61040000,15.060812,15.428833,11.762909
61064000,15.119281,15.488561,11.762909
61088000,15.0821295,15.450597,11.762939
61112000,15.062846,15.430974,11.762939
61136000,15.084992,15.453518,11.76297
61160000,15.031037,15.398172,11.7630005
61184000,15.044631,15.412218,11.7630005
61208000,15.021356,15.388498,11.763031
61235999,15.108695,15.477716,11.763031
61256000,15.03793,15.405321,11.763062
61280000,15.063798,15.431989,11.763092
61304000,14.948953,15.314145,11.763092
61327999,15.12073,15.490256,11.763123
61351999,15.039426,15.406963,11.763123
61375999,15.038624,15.40609,11.763153
61399999,15.033796,15.401051,11.763153
61424000,15.08586,15.454488,11.763184
61448000,14.960803,15.326346,11.763214
61472000,15.018588,15.385518,11.763214
61496000,15.108215,15.477321,11.763245
61520000,15.147265,15.517426,11.763245
61548000,15.067116,15.435386,11.763275
61568000,14.917298,15.281862,11.763275
61592000,15.041329,15.408824,11.763306
61619999,15.041091,15.408425,11.763306
61640000,15.076387,15.444915,11.763336
61664000,15.09889,15.467726,11.763367
61688000,14.961094,15.326498,11.763367
61711999,14.897955,15.261848,11.763397
61735999,14.996623,15.363,11.763397
61759999,15.01001,15.376526,11.763428
61783999,15.047133,15.4147215,11.763428
61808000,15.06659,15.434653,11.763458
61832000,15.009446,15.376176,11.763458
61856000,15.011316,15.378113,11.763489
61880000,15.025486,15.392559,11.763489
61904000,15.088861,15.457557,11.763519
61928000,15.085508,15.454001,11.763519
61955999,15.040838,15.40822,11.76355
61976000,15.114214,15.48344,11.76355
62000000,14.994364,15.360482,11.76358
62024000,15.087168,15.455555,11.76358
62052000,15.021794,15.388806,11.763611
62071999,14.941919,15.306905,11.763611
62095999,15.125184,15.494711,11.763641
62119999,15.070269,15.438342,11.763641
62143999,15.060079,15.4281,11.763641
62168000,15.055017,15.422627,11.763672
62192000,15.043303,15.410877,11.763672
62216000,15.013474,15.380322,11.763702
62240000,14.983828,15.349846,11.763702
62264000,15.124005,15.493291,11.763702
62288000,14.980253,15.346216,11.763733
62312000,15.041084,15.408331,11.763733
62336000,15.125528,15.494983,11.763763
62360000,15.038129,15.405538,11.763763
62384000,15.009151,15.375756,11.763763
62408000,15.164798,15.535329,11.763794
62432000,15.056613,15.424181,11.763794
62455999,15.054774,15.422509,11.763794
62484000,15.024416,15.391309,11.763794
62503999,14.990171,15.356305,11.763824
62527999,15.065246,15.433067,11.763824
62552000,14.953492,15.318757,11.763824
62576000,15.028808,15.395901,11.763855
62600000,15.000857,15.36723,11.763855
62624000,15.094156,15.462988,11.763855
62648000,15.031581,15.398753,11.763855
62672000,15.067774,15.435889,11.763855
62699999,15.135855,15.505572,11.7638855
62720000,14.9383745,15.303314,11.7638855
62747999,15.013145,15.379972,11.7638855
62768000,15.0276165,15.3945875,11.7638855
62792000,15.016042,15.382784,11.7638855
62816000,15.066791,15.434903,11.763916
62839999,15.111598,15.480656,11.763916
62863999,15.080922,15.449351,11.763916
62887999,15.072595,15.440736,11.763916
62912000,15.087737,15.456461,11.763916
62936000,15.042801,15.41031,11.763916
62960000,15.03171,15.398799,11.763916
62984000,15.023746,15.390781,11.763916
63008000,15.098739,15.467486,11.763916
63032000,15.089985,15.458497,11.763947
63056000,15.082284,15.45066,11.763947
63080000,15.080792,15.449138,11.763947
63104000,15.048231,15.4158745,11.763947
63128000,15.003976,15.370276,11.763947
63152000,15.064617,15.4326,11.763947
63176000,15.069755,15.437825,11.763947
63199999,15.017295,15.384121,11.763947
63223999,15.094686,15.463204,11.763947
63247999,15.108003,15.47694,11.763947
63271999,14.960914,15.32652,11.763947
63296000,15.112111,15.481241,11.763947
63320000,15.067842,15.435781,11.763947
63348000,15.087632,15.456281,11.763947
63368000,15.00055,15.366987,11.763947
63392000,14.982771,15.348738,11.763947
63416000,15.171252,15.541898,11.763947
63440000,15.088903,15.45749,11.763916
63464000,15.150279,15.520379,11.763916
63488000,15.039289,15.406621,11.763916
63512000,15.128187,15.497681,11.763916
63536000,15.039511,15.406747,11.763916
63560000,14.958893,15.324179,11.763916
63583999,16.2306,16.627146,11.763916
63607999,16.249563,16.646545,11.763916
63632000,16.29184,16.689783,11.7638855
63660000,16.369616,16.769455,11.7638855
63680000,16.264725,16.662067,11.7638855
63704000,16.31622,16.71486,11.763855
63728000,16.257256,16.654316,11.763855
63752000,16.285036,16.682728,11.763824
63776000,16.259983,16.657091,11.763824
63800000,16.211548,16.607544,11.763794
63824000,16.076313,16.468971,11.763763
63848000,16.197254,16.592949,11.763733
63872000,16.193928,16.589592,11.763672
63900000,16.04116,16.433008,11.763641
63920000,16.058258,16.450624,11.76358
63944000,15.950543,16.340126,11.763519
63968000,15.984913,16.375374,11.763428
63992000,15.93098,16.320038,11.763367
64016000,15.836136,16.2231,11.763275
64040000,15.842272,16.229156,11.763184
64064000,15.842445,16.229465,11.763092
64088000,15.761538,16.146767,11.7630005
64116000,15.722041,16.106182,11.762909
64136000,15.691542,16.074905,11.762787
64160000,15.661835,16.044529,11.762695
64184000,15.626726,16.008652,11.762573
64208000,15.683839,16.066967,11.762451
64232000,15.611134,15.992631,11.762329
64260000,15.595443,15.976572,11.762207
64280000,15.479893,15.858189,11.762085
64304000,15.586272,15.967146,11.761963
64332000,15.410761,15.787467,11.761841
64352000,15.456364,15.834238,11.761719
64376000,15.553667,15.933742,11.761597
64400000,15.565778,15.946157,11.761475
64428000,15.33918,15.714178,11.761353
64448000,15.4147415,15.791581,11.76123
64472000,15.32156,15.696107,11.761108
64496000,15.282319,15.65585,11.761017
64520000,15.431967,15.809226,11.760895
64544000,15.306639,15.681011,11.760803
64568000,15.326055,15.700719,11.760681
64592000,15.215513,15.58749,11.76059
64616000,15.191065,15.5624695,11.760468
64640000,15.238887,15.611542,11.760376
64664000,15.290381,15.664245,11.760284
64688000,15.214761,15.586846,11.760193
64712000,15.163888,15.534723,11.760101
64736000,15.179258,15.550503,11.76001
64760000,15.226727,15.599027,11.759918
64784000,15.0995655,15.468747,11.759827
64808000,15.163747,15.534688,11.759735
64832000,15.135254,15.50546,11.759644
64856000,15.017233,15.384446,11.759552
64884000,15.1151085,15.484859,11.75946
64904000,14.902141,15.266657,11.759369
64928000,14.918265,15.283434,11.759308
64952000,14.936603,15.301983,11.759216
64976000,14.821671,15.184402,11.759155
65000000,14.824701,15.187378,11.759064
65024000,14.821851,15.184443,11.759003
65048000,14.8569765,15.220475,11.758942
65072000,14.875817,15.239851,11.758881
65096000,15.067045,15.435777,11.75885
65120000,15.178464,15.549877,11.758789
65144000,15.358859,15.734653,11.758759
65168000,15.542376,15.922619,11.758728
65192000,15.58741,15.968652,11.758667
65216000,15.79877,16.185358,11.758667
65240000,15.9673195,16.358093,11.758636
65264000,15.970439,16.361147,11.758606
65288000,16.141548,16.536573,11.758575
65312000,16.112202,16.506311,11.758545
65336000,16.329327,16.728868,11.758514
65364000,16.355925,16.756136,11.758453
65384000,16.461832,16.864616,11.758423
65408000,17.885128,18.322775,11.758392
65432000,17.861738,18.298784,11.758362
65456000,17.965454,18.404995,11.758331
65480000,17.963488,18.403048,11.758301
65504000,17.946291,18.385403,11.75824
65528000,17.960238,18.399618,11.758179
65552000,18.050722,18.492434,11.758087
65580000,18.083462,18.525835,11.758026
65600000,18.089987,18.532614,11.757904
65624000,18.09117,18.533878,11.7578125
65648000,17.949074,18.388351,11.75769
65672000,17.992907,18.433287,11.757538
65696000,17.992018,18.432388,11.757385
65724000,18.014366,18.455128,11.757233
65744000,17.948547,18.387758,11.75705
65768000,17.882204,18.320105,11.756866
65796000,17.94819,18.387667,11.756683
65816000,17.816864,18.252996,11.75647
65840000,17.815033,18.251213,11.756226
65864000,17.88875,18.326757,11.755981
65888000,17.76142,18.196146,11.755737
65912000,17.773232,18.208447,11.755463
65936000,17.806107,18.242258,11.755188
65960000,17.714846,18.148663,11.754913
65984000,17.686773,18.120066,11.754608
