timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
17960000,-0.07487635,-0.086876355,0.40060008,-0.25882685,13.254067,18.128925,-0.09749716,18.815306,0.10999999,-19.249914
18176000,-0.106426425,-0.11842643,0.40060008,-0.28655794,13.254008,22.60751,-0.18707003,15.473323,0.10999999,-22.725004
18368000,-0.12574391,-0.13774392,0.40060034,-0.23864266,13.25395,24.834232,-0.23160563,12.118677,0.10999999,-29.506363
18560000,-0.07378625,-0.08578625,0.40060008,0.5234996,13.253976,25.763035,-0.25018117,8.997462,0.10999999,-38.14187
18776000,0.19634975,0.18434975,0.40060034,1.4658482,13.254129,25.710785,-0.24913311,6.1208663,0.10999999,-48.262337
18968000,0.58762175,0.5756217,0.40060085,2.1825688,13.254404,25.169573,-0.23830336,4.1758165,0.10999999,-56.58718
19160000,1.1225265,1.1105266,0.40059882,2.9611013,13.254618,24.445831,-0.22382426,2.706972,0.10999999,-63.864174
19376000,1.8981354,1.8861355,0.40059882,3.7600644,13.255059,23.654297,-0.20798475,1.5300658,0.10999999,-70.74252
19568000,2.731602,2.719602,0.40059483,4.4682717,13.255687,23.08104,-0.19650705,0.7878287,0.10999999,-75.85758
19760000,3.703462,3.691462,0.40059483,5.205406,13.256202,22.642061,-0.18771718,0.25523353,0.10999999,-80.25768
19976000,4.9658194,4.9538193,0.40060282,6.038603,13.256741,22.305632,-0.18097782,-0.17315353,0.10999999,-84.5611
20168000,6.22859,6.2165904,0.40058687,6.6414976,13.257797,22.106138,-0.17696682,-0.40159467,0.10999999,-87.99303
20360000,7.5829816,7.5709815,0.40060282,7.031868,13.258645,22.022518,-0.17527746,-0.5236808,0.10999999,-91.17284
20576000,9.176211,9.164211,0.40060282,7.3318768,13.259516,22.000834,-0.17482635,-0.594815,0.10999999,-94.587875
20768000,9.920703,10.616357,1.8394418,7.396663,13.260433,22.005327,-0.17489788,-1.1795316,0.10653483,-93.90447
20960000,10.553814,12.052216,3.0099936,7.2669816,13.261536,21.639011,-0.1675495,-2.097302,0.1008875,-91.244354
21176000,11.482464,13.62557,3.5383284,6.9324813,13.262253,21.050377,-0.15576248,-2.12002,0.09470354,-88.642044
21368000,12.387946,14.951672,3.7191901,6.5421796,13.263306,20.69301,-0.1485941,-1.7672753,0.08937227,-86.61423
21560000,13.324478,16.213493,3.7898374,6.2804976,13.264117,20.478628,-0.14429021,-1.4266536,0.08411374,-84.76287
21776000,14.393612,17.590147,3.8147063,6.1465063,13.264923,20.431475,-0.14333104,-1.1499186,0.07817396,-82.798706
21968000,15.349697,18.791454,3.8169727,6.1028824,13.265694,20.40693,-0.14282474,-0.9709068,0.0728143,-81.1115
22160000,16.308014,19.987762,3.8112721,6.094926,13.26654,20.402817,-0.14272554,-0.7905613,0.06739161,-79.480125
22376000,17.387241,21.330742,3.8010728,6.100426,13.267279,20.38936,-0.14244163,-0.5672852,0.0611947,-77.69785
22568000,18.346968,22.52142,3.7905426,6.0553255,13.268178,20.39715,-0.14257944,-0.34549397,0.055611316,-76.16581
22760000,19.30685,23.694286,3.7803383,5.898657,13.268938,20.443062,-0.14348248,-0.16580585,0.049921248,-74.65898
22976000,20.386803,24.96013,3.7712348,5.5977087,13.269569,20.502539,-0.14465939,-0.032158535,0.043401916,-72.983795
23168000,21.34679,26.017736,3.766417,5.243952,13.270431,20.52916,-0.14517458,0.015594556,0.03753753,-71.50818
23360000,22.30679,27.007128,3.7650113,4.852663,13.271107,20.54479,-0.14547367,0.006660793,0.031633653,-70.03323
23576000,23.386797,28.036385,3.7675488,4.4232793,13.271761,20.576096,-0.1460867,-0.05671938,0.02497367,-68.35815
23768000,24.346802,28.878132,3.7733977,4.0844736,13.272369,20.562935,-0.1458113,-0.12654656,0.019081423,-66.850174
23960000,25.306807,29.663986,3.782169,3.8234165,13.272904,20.540518,-0.14535226,-0.18843089,0.013257589,-65.32272
24176000,26.386814,30.5029,3.7942238,3.643098,13.273335,20.492662,-0.14438653,-0.24707885,0.006811581,-63.573162
24368000,27.34682,31.231888,3.8057747,3.606514,13.274071,20.436895,-0.14325649,-0.24135235,0.001204644,-61.994923
24560000,28.306828,31.975937,3.8165727,3.6840522,13.274476,20.371185,-0.14193419,-0.15822546,-0.004279683,-60.399178
24776000,29.386835,32.855164,3.8266118,3.8506238,13.274848,20.362322,-0.14174947,0.010636631,-0.010336427,-58.578163
24968000,30.346842,33.670483,3.833846,3.9421036,13.275471,20.362476,-0.14174011,0.16899881,-0.015660737,-56.92845
25160000,31.306845,34.50742,3.8399994,3.9519708,13.276069,20.384827,-0.14217515,0.26855952,-0.020956254,-55.244804
25376000,32.386837,35.45861,3.8463755,3.8805914,13.276708,20.456059,-0.14358701,0.29809436,-0.026900992,-53.305576
25568000,33.34683,36.289738,3.8528187,3.7741666,13.277283,20.533419,-0.14512272,0.26008573,-0.032194782,-51.52788
25760000,34.30682,37.10474,3.8600683,3.6725552,13.277853,20.589516,-0.14623325,0.18512975,-0.03748885,-49.698273
25976000,35.38681,38.003952,3.8691072,3.6209369,13.278283,20.670443,-0.14784318,0.07088963,-0.043429684,-47.578438
26168000,36.346806,38.794487,3.8775802,3.6205256,13.278883,20.650845,-0.14743923,-0.031916026,-0.048673708,-45.6483
26360000,37.306797,39.575855,3.8865113,3.6569402,13.279416,20.602472,-0.14646111,-0.11790889,-0.053834334,-43.69804
26576000,38.386787,40.45944,3.8963318,3.7577732,13.279872,20.579685,-0.14599626,-0.20517494,-0.059535313,-41.481716
26768000,39.34678,41.259956,3.9043055,3.8849404,13.280448,20.525892,-0.14490889,-0.25701007,-0.06450984,-39.49593
26960000,40.30677,42.075966,3.9115045,4.000319,13.280777,20.441048,-0.1432054,-0.28956962,-0.06939006,-37.50537
27176000,41.38676,43.009705,3.918817,4.11288,13.281452,20.391827,-0.14220749,-0.31307352,-0.07476456,-35.26827
27368000,42.346752,43.85286,3.9246588,4.2001033,13.282032,20.350044,-0.14136024,-0.3251463,-0.07946644,-33.272163
27560000,43.306744,44.705086,3.930047,4.2678266,13.2825775,20.295198,-0.14025241,-0.31841788,-0.08409956,-31.271906
27776000,44.386734,45.67694,3.935454,4.33196,13.283269,20.25311,-0.13939683,-0.3028296,-0.08922796,-29.022228
27968000,45.346725,46.546215,3.9399898,4.3778152,13.28378,20.18674,-0.13805921,-0.28448093,-0.09370486,-27.030264
28160000,46.306717,47.418285,3.9443858,4.4160323,13.284261,20.141293,-0.13714063,-0.25352067,-0.0981155,-25.041107
28376000,47.386707,48.401936,3.9492028,4.450314,13.284834,20.10915,-0.13648632,-0.22014615,-0.103018664,-22.796524
28568000,48.3467,49.27949,3.9533246,4.4761643,13.28554,20.09475,-0.1361842,-0.1925271,-0.10732668,-20.795618
28760000,49.241943,50.15876,2.8957996,4.4957385,13.286032,20.074232,-0.135764,-0.19124664,-0.11159619,-18.790152
28976000,49.72848,51.144524,1.0689023,4.376383,13.286725,19.970015,-0.13366579,-0.7861181,-0.116461195,-16.609306
29167999,49.90373,51.974022,0.38707587,4.026008,13.287205,19.611324,-0.12648238,-1.3830543,-0.12082582,-14.882019
29383999,49.984867,52.799793,0.049352765,3.3958986,13.287846,19.020344,-0.11464996,-1.7489092,-0.12563051,-13.298017
29575999,50.014095,53.404247,-0.08774593,2.7325888,13.288295,18.50291,-0.10429231,-1.850967,-0.12974824,-12.221894
29767999,50.026676,53.88687,-0.15778738,2.1203163,13.288561,18.018261,-0.094594,-1.8549666,-0.13371803,-11.421342
29984000,50.0325,54.296215,-0.19957994,1.4818505,13.2889,17.593855,-0.08609909,-1.738461,-0.13803813,-10.783826
30176000,50.034595,54.546486,-0.21974532,0.9597956,13.289122,17.322523,-0.080668025,-1.5625926,-0.14177488,-10.393203
30368000,50.035503,54.69762,-0.23056272,0.48572874,13.289051,17.095953,-0.076138034,-1.3745234,-0.14543046,-10.119504
30584000,50.035927,54.762383,-0.23530553,0.020768017,13.289287,16.95277,-0.07326967,-1.1436163,-0.1494593,-9.900757
30776000,50.036076,54.742443,-0.23493691,-0.3295941,13.289181,16.922318,-0.07266273,-0.95656544,-0.15300241,-9.732718
30968000,50.03614,54.659397,-0.23103568,-0.62099224,13.28925,16.92539,-0.07272279,-0.802157,-0.15652019,-9.557401
31184000,50.03617,54.505173,-0.2234501,-0.88447857,13.289068,16.911959,-0.072457805,-0.644917,-0.16042778,-9.33572
31376000,50.03617,54.326084,-0.21449566,-1.0659112,13.288863,16.908628,-0.0723953,-0.53511846,-0.16383354,-9.111424
31568000,50.03617,54.11566,-0.20397453,-1.2044189,13.288878,16.897497,-0.07217237,-0.44496864,-0.1671692,-8.851363
31784000,50.03617,53.8513,-0.19075643,-1.3163006,13.288675,16.890835,-0.07204319,-0.35656694,-0.17082366,-8.511266
31976000,50.03617,53.599655,-0.17817421,-1.381743,13.28855,16.873415,-0.07169729,-0.30469492,-0.17398278,-8.160103
32168000,50.03617,53.339413,-0.16516209,-1.4147398,13.288384,16.846224,-0.071156785,-0.24756777,-0.17703421,-7.7712727
32384000,50.03617,53.04432,-0.15040742,-1.4247748,13.288064,16.832714,-0.070893,-0.20326601,-0.1803533,-7.278586
32576000,50.03617,52.778942,-0.13713856,-1.4138143,13.288135,16.79415,-0.0701203,-0.16337232,-0.18318461,-6.8003087
32768000,50.03617,52.5178,-0.124081425,-1.3850147,13.287931,16.74187,-0.06907879,-0.1317962,-0.18589717,-6.2879424
32984000,50.03617,52.230415,-0.10971222,-1.3416761,13.28751,16.720984,-0.06866947,-0.11342053,-0.18882275,-5.664687
33176000,50.03617,51.981876,-0.09728527,-1.2932265,13.287475,16.712599,-0.06850248,-0.09655683,-0.19132586,-5.0635233
33392000,50.03617,51.715477,-0.0839653,-1.2239463,13.287287,16.711252,-0.06847931,-0.086044185,-0.19403869,-4.3346615
33584000,50.03617,51.49283,-0.072832875,-1.1557782,13.287207,16.713297,-0.068521805,-0.07761257,-0.1963669,-3.6408968
33776000,50.03617,51.282887,-0.062335778,-1.0847762,13.287043,16.701189,-0.068282925,-0.0707987,-0.19862115,-2.9065366
33968000,50.03617,51.08485,-0.052433968,-1.0158166,13.286966,16.724997,-0.0687606,-0.07000477,-0.20080587,-2.1340027
34184000,50.03617,50.87402,-0.041892435,-0.9490228,13.286718,16.750607,-0.06927776,-0.060846463,-0.20320404,-1.2110935
34376000,50.03617,50.699577,-0.03317032,-0.88570154,13.2867155,16.752373,-0.069313146,-0.064923115,-0.20527434,-0.35239685
34568000,50.03617,50.536053,-0.024994088,-0.82755107,13.286495,16.761602,-0.069502145,-0.06736995,-0.20729522,0.5426787
34784000,50.03617,50.367107,-0.016546821,-0.76292056,13.286331,16.731756,-0.0689085,-0.07025123,-0.20949215,1.5776188
34976000,50.03617,50.228878,-0.009635353,-0.70626044,13.286294,16.72501,-0.06877432,-0.06508073,-0.21138342,2.5212631
35168000,50.03617,50.10101,-0.003241921,-0.6561121,13.286314,16.688631,-0.06804634,-0.065420926,-0.21321881,3.4840505
35384000,50.03617,49.970642,0.003276444,-0.59688276,13.286188,16.671263,-0.06770149,-0.06249916,-0.21521845,4.585786
35576000,50.03617,49.860176,0.008799744,-0.5566422,13.286026,16.64171,-0.06711368,-0.0597505,-0.2169392,5.5790935
35768000,50.03617,49.76039,0.013788986,-0.51734775,13.285953,16.655874,-0.06739843,-0.055879835,-0.2186216,6.5906672
35984000,50.03617,49.655605,0.019028282,-0.47084808,13.285922,16.649605,-0.067273654,-0.05717392,-0.2204747,7.7503157
36176000,50.03617,49.572563,0.02318039,-0.42819148,13.285905,16.652079,-0.067323476,-0.069148995,-0.22208941,8.798257
36368000,50.03617,49.498363,0.026890373,-0.39217702,13.285829,16.666777,-0.06761896,-0.06690209,-0.22368418,9.864607
36584000,50.03617,49.425518,0.030532647,-0.3529589,13.285919,16.630844,-0.066898495,-0.074594796,-0.22543535,11.07153
36776000,50.03617,49.36779,0.03341904,-0.31977558,13.285609,16.618895,-0.0666657,-0.08157135,-0.22696145,12.152117
36968000,50.03617,49.31701,0.0359581,-0.2867335,13.285536,16.616772,-0.066624716,-0.08619619,-0.22846295,13.239436
37184000,50.03617,49.266243,0.0384964,-0.2576109,13.285634,16.584631,-0.065979935,-0.09362374,-0.23012426,14.46835
37376000,50.03617,49.221554,0.04073086,-0.23707278,13.285637,16.546978,-0.06522682,-0.09188902,-0.23156177,15.557253
37568000,50.03617,49.182137,0.04270172,-0.2169232,13.28579,16.522638,-0.064736955,-0.10175782,-0.23296677,16.644089
37784000,50.03617,49.146023,0.04450741,-0.19995868,13.285691,16.499681,-0.0642798,-0.09919912,-0.23451285,17.863882
37976000,50.03617,49.118206,0.045898248,-0.18952903,13.285457,16.497246,-0.064235784,-0.096982025,-0.23587221,18.951656
38168000,50.03617,49.094803,0.047068406,-0.17211565,13.285622,16.465733,-0.06360222,-0.09933881,-0.23721527,20.040047
38384000,50.03617,49.07446,0.048085596,-0.15272638,13.285612,16.46497,-0.06358715,-0.11099127,-0.23870857,21.263954
38576000,50.03617,49.05865,0.048876,-0.14217478,13.285679,16.482433,-0.063935086,-0.114304125,-0.24003386,22.35733
38768000,50.03617,49.048626,0.04937725,-0.12743631,13.285515,16.459152,-0.06347275,-0.11989921,-0.24135663,23.454071
38984000,50.03617,49.041363,0.04974041,-0.1128818,13.285632,16.444746,-0.06318228,-0.12562126,-0.24282257,24.679266
39176000,50.03617,49.034187,0.050099183,-0.09896617,13.285601,16.414398,-0.06257595,-0.14002684,-0.24411581,25.76565
39368000,50.03617,49.030155,0.050300788,-0.09097561,13.28558,16.36695,-0.061627388,-0.13799502,-0.24538198,26.839216
39584000,50.03617,49.028725,0.050372314,-0.08620437,13.285513,16.332476,-0.060939252,-0.13491663,-0.24677072,28.0284
39776000,50.03617,49.027645,0.050426293,-0.08203343,13.285531,16.34011,-0.061091594,-0.13221763,-0.24800588,29.086288
39968000,50.193913,49.02559,1.6965743,-0.07486968,15.329525,16.331055,-0.020030593,0.14372684,-0.2485822,29.80094
40184000,50.88326,49.046326,3.1767924,0.18489796,15.329531,16.675312,-0.026915627,1.5741078,-0.24870883,30.512003
40376000,51.70254,49.168526,3.7327344,0.98297447,15.329543,17.434566,-0.042100467,2.4924722,-0.24893714,31.477818
40568000,52.601963,49.478832,3.986494,2.076302,15.32979,18.293774,-0.05927967,2.716739,-0.24946399,32.850964
40784000,53.653915,50.064774,4.1138086,3.1542575,15.330371,19.077698,-0.07494654,2.423159,-0.25045738,34.836567
40976000,54.603798,50.76335,4.163631,3.909207,15.330554,19.498674,-0.08336241,2.0026686,-0.25160855,36.877937
41168000,55.559437,51.59328,4.186065,4.4910746,15.331156,19.682905,-0.087034985,1.609334,-0.25288394,39.054474
41384000,56.637413,52.641083,4.195076,4.9591713,15.332188,19.718765,-0.08773155,1.2478473,-0.25436762,41.56002
41576000,57.59668,53.64133,4.1956973,5.2320843,15.332365,19.676239,-0.08687748,0.9891695,-0.25567597,43.776386
41768000,58.556362,54.685116,4.1926365,5.3741245,15.333338,19.625189,-0.08583702,0.7873528,-0.25697514,45.962337
41984000,59.63621,55.877834,4.1876287,5.4052505,15.334454,19.573683,-0.08478458,0.60238135,-0.25843042,48.375263
42176000,60.59615,56.94062,4.182614,5.393141,15.334919,19.521479,-0.08373119,0.44350907,-0.2597307,50.48281
42368000,61.556118,58.000732,4.1777334,5.36815,15.335741,19.51453,-0.08357578,0.29770836,-0.26104373,52.559147
42584000,62.636097,59.185715,4.1724834,5.342828,15.336969,19.486227,-0.08298515,0.13897023,-0.26255077,54.868004
42776000,63.596092,60.23403,4.1680675,5.340632,15.337447,19.443357,-0.082118206,0.015346379,-0.26389137,56.88477
42968000,64.55611,61.27921,4.1639366,5.3691826,15.3383,19.38839,-0.081001796,-0.09524118,-0.26523176,58.86905
43184000,65.63613,62.478268,4.1579847,6.4996367,15.339497,19.417467,-0.081559405,4.2495046,-0.26673725,61.057858
43376000,66.59615,63.765907,4.141604,6.618337,15.339893,20.053558,-0.0942733,1.7232687,-0.26843572,63.11103
43568000,67.556175,65.06224,4.1247883,6.5901623,15.340911,20.130583,-0.09579343,0.20235409,-0.27051502,65.24744
43784000,68.6362,66.48865,4.107469,6.384479,15.3424015,19.703829,-0.087228544,-0.6293607,-0.27280375,67.47746
