timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
25664000,764000,39.8714138,32.7364368,-70.551636,60.60068,-36.698265,2.0606887,-20.273352,-3.719148,7.0556364,0.20247348,0.91780996,36.86842
25760000,764000,39.8714138,32.7364368,-70.34864,58.6699,-37.10474,2.6748376,-20.221466,-3.6725552,6.19996,0.4339809,0.7639294,37.274895
25864000,764000,39.8714138,32.7364368,-70.06374,56.583347,-37.537518,3.257427,-20.145359,-3.6358607,5.3464975,0.72114074,0.6996467,37.707672
25960000,764000,39.8714138,32.7364368,-69.75359,54.66604,-37.93728,3.7193403,-20.061092,-3.6222103,4.7020726,0.7311441,0.3989171,38.107433
26064000,764000,39.8714138,32.7364368,-69.36991,52.59748,-38.36677,4.1529493,-19.963171,-3.614808,4.128647,0.8576379,0.3494499,38.536926
26160000,764000,39.8714138,32.7364368,-68.9781,50.693687,-38.76156,4.494934,-19.871546,-3.619555,3.3573613,0.9330337,0.21623354,38.931713
26264000,764000,39.8714138,32.7364368,-68.51725,48.63838,-39.1851,4.802047,-19.77388,-3.631189,2.8147185,0.8417101,0.078862526,39.355255
26360000,764000,39.8714138,32.7364368,-68.06584,46.748672,-39.575855,5.0352335,-19.685696,-3.6569402,2.293695,0.85068893,-0.030932015,39.74601
26464000,764000,39.8714138,32.7364368,-67.55314,44.709576,-39.999203,5.2406225,-19.592196,-3.6981661,1.9600204,0.89236915,-0.2509998,40.169357
26560000,764000,39.8714138,32.7364368,-67.063095,42.834545,-40.393337,5.38731,-19.50984,-3.7478478,1.5173043,0.877773,-0.37802845,40.56349
26664000,764000,39.8714138,32.7364368,-66.51794,40.81094,-40.824085,5.500945,-19.425446,-3.8129635,1.0466732,0.7777477,-0.42023042,40.99424
26760000,764000,39.8714138,32.7364368,-66.00493,38.949764,-41.22607,5.5698786,-19.356678,-3.8792598,0.74019593,0.622531,-0.43159813,41.396225
26864000,764000,39.8714138,32.7364368,-65.44369,36.93967,-41.66639,5.6074624,-19.290377,-3.9451098,0.31600997,0.6030465,-0.4165936,41.836544
26960000,764000,39.8714138,32.7364368,-64.92136,35.08633,-42.075966,5.6158967,-19.242392,-4.000319,0.11370182,0.47874913,-0.34675652,42.24612
