timestamp,pressure,temperature
17000000,966.1697,12.404602
17096000,966.1593,12.404602
17192000,966.16016,12.404602
17288000,966.18054,12.404602
17384000,966.19977,12.404602
17504000,966.16284,12.404602
17600000,966.18115,12.404602
17696000,966.1645,12.404602
17792000,966.15753,12.404602
17888000,966.1808,12.404572
17988000,966.1627,12.4045105
18104000,966.16473,12.404449
18200000,966.1772,12.404419
18296000,966.1586,12.404388
18392000,966.158,12.404327
18488000,966.16724,12.404175
18584000,966.15436,12.403717
18704000,966.13684,12.4027405
18800000,966.1341,12.401703
18896000,966.0922,12.400452
18992000,966.0767,12.398987
19088000,966.0201,12.397278
19184000,965.9961,12.395325
19280000,965.9538,12.393158
19400000,965.91254,12.390137
19496000,965.85693,12.387512
19592000,965.8025,12.384644
19688000,965.75714,12.381531
19784000,965.69196,12.378235
19904000,965.6048,12.373749
20000000,965.55835,12.369934
20096000,965.4808,12.365875
20192000,965.4097,12.361664
20288000,965.3419,12.35733
20384000,965.2417,12.352844
20504000,965.1635,12.347137
20604000,965.07825,12.342499
20700000,964.97754,12.337799
20792000,964.9052,12.333069
20888000,964.81116,12.3284
20984000,964.74365,12.3237915
21104000,964.62427,12.318115
21200000,964.54315,12.31369
21296000,964.4811,12.309387
21392000,964.39343,12.305237
21488000,964.3151,12.301147
21584000,964.24506,12.29715
21680000,964.2065,12.293243
21800000,964.10114,12.288361
21896000,964.01013,12.284485
21992000,963.9764,12.28064
22092000,963.8912,12.276825
22184000,963.82874,12.27298
22304000,963.74817,12.268188
22400000,963.66656,12.264343
22496000,963.611,12.260529
22592000,963.55414,12.256714
22688000,963.4694,12.25293
22784000,963.4155,12.249176
22904000,963.3285,12.244629
23000000,963.2604,12.241058
23096000,963.2051,12.237579
23192000,963.13104,12.234192
23288000,963.0723,12.230957
23384000,963.0283,12.227814
23504000,962.9521,12.22403
23600000,962.8999,12.22113
23696000,962.8572,12.218323
23792000,962.79785,12.215607
23888000,962.7775,12.212982
23984000,962.7259,12.210388
24104000,962.6716,12.207245
24200000,962.6056,12.204773
24296000,962.576,12.202301
24392000,962.52936,12.199799
24488000,962.4947,12.197296
24584000,962.4455,12.194733
24704000,962.3866,12.191467
24800000,962.33276,12.188782
24896000,962.2719,12.186035
24992000,962.23035,12.183258
25088000,962.18677,12.180481
25184000,962.146,12.177704
25304000,962.0922,12.174225
