timestamp,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
17984000,0,-0.19640963,1.5995768,0.6935009,0.07032019,-0.06832491,0.71375304,1
18008000,0,-0.1877233,1.5995768,0.6937911,0.067219585,-0.06531228,0.7140517,1
18032000,0,-0.17927033,1.5995768,0.69406086,0.06420107,-0.062379416,0.7143294,1
18056000,0,-0.17101991,1.5995768,0.69431233,0.061253775,-0.05951575,0.71458817,1
18080000,0,-0.16298223,1.5995768,0.6945459,0.058381464,-0.05672494,0.7148286,1
18104000,0,-0.15512943,1.5995768,0.69476324,0.05557432,-0.053997446,0.7150523,1
18128000,0,-0.1474374,1.5995768,0.6949658,0.052823815,-0.051324982,0.71526074,1
18152000,0,-0.13988504,1.5995768,0.69515467,0.050122492,-0.048700307,0.7154551,1
18176000,0,-0.13245387,1.5995768,0.6953308,0.047463823,-0.046117075,0.71563643,1
18200000,0,-0.12514742,1.5995768,0.69549465,0.044849124,-0.043576565,0.715805,1
18224000,0,-0.11794921,1.5995768,0.695647,0.042272586,-0.041073136,0.7159618,1
18248000,0,-0.110844746,1.5995768,0.6957885,0.039729062,-0.038601782,0.7161075,1
18272000,0,-0.10382113,1.5995768,0.69591975,0.03721399,-0.036158074,0.71624255,1
18296000,0,-0.09687789,1.5995768,0.6960411,0.03472725,-0.03374189,0.7163674,1
18320000,0,-0.090003826,1.5995768,0.6961529,0.03226487,-0.03134938,0.7164825,1
18344000,0,-0.083188914,1.5995768,0.69625574,0.029823305,-0.028977092,0.7165884,1
18368000,0,-0.076424055,1.5995768,0.6963498,0.02739933,-0.026621895,0.7166851,1
18392000,0,-0.06971173,1.5995768,0.69643515,0.024993869,-0.024284687,0.71677303,1
18416000,0,-0.063043684,1.5995768,0.6965123,0.022603996,-0.021962626,0.7168524,1
18440000,0,-0.056412388,1.5995768,0.6965813,0.020227045,-0.01965312,0.7169234,1
18464000,0,-0.049810946,1.5995768,0.69664234,0.017860575,-0.017353795,0.71698624,1
18488000,0,-0.04323816,1.5995768,0.6966956,0.015504184,-0.015064266,0.7170411,1
18512000,0,-0.036688007,1.5995768,0.6967412,0.013155742,-0.012782458,0.717088,1
18536000,0,-0.030154973,1.5995768,0.69677925,0.010813295,-0.010506476,0.71712714,1
18560000,0,-0.023634002,1.5995768,0.6968098,0.008475059,-0.008234586,0.7171586,1
18584000,0,-0.017124217,1.5995768,0.6968329,0.006140744,-0.005966505,0.7171824,1
18608000,0,-0.010621192,1.5995768,0.69684863,0.003808788,-0.003700716,0.71719855,1
18632000,0,-0.00412088,1.5995768,0.696857,0.001477765,-0.001435834,0.71720713,1
18656000,0,0.00238042,1.5995768,0.696858,-0.000853629,0.000829408,0.71720815,1
18680000,0,0.008882398,1.5995768,0.6968516,-0.003185256,0.003094877,0.71720165,1
18704000,0,0.015388269,1.5995768,0.69683784,-0.005518246,0.00536167,0.71718746,1
18728000,0,0.021900982,1.5995768,0.6968167,-0.00785363,0.00763079,0.71716565,1
18752000,0,0.028423239,1.5995768,0.69678813,-0.010192353,0.009903153,0.71713626,1
18776000,0,0.03495746,1.5995768,0.696752,-0.012535259,0.012179581,0.71709913,1
18800000,0,0.041504115,1.5995768,0.69670844,-0.014882487,0.014460209,0.71705425,1
18824000,0,0.04806526,1.5995768,0.69665724,-0.017234752,0.01674573,0.71700156,1
18848000,0,0.054642778,1.5995768,0.6965984,-0.019592699,0.019036772,0.71694106,1
18872000,0,0.061238375,1.5995768,0.69653183,-0.021956917,0.021333907,0.7168725,1
18896000,0,0.06785179,1.5995768,0.6964575,-0.024327278,0.023637012,0.716796,1
18920000,0,0.07448445,1.5995768,0.69637525,-0.026704274,0.025946561,0.71671134,1
18944000,0,0.081137605,1.5995768,0.6962851,-0.029088316,0.02826296,0.7166186,1
18968000,0,0.087812334,1.5995768,0.69618684,-0.03147977,0.030586556,0.71651745,1
18992000,0,0.09451039,1.5995768,0.69608057,-0.033879224,0.032917928,0.716408,1
19016000,0,0.10123257,1.5995768,0.695966,-0.036286943,0.03525733,0.7162901,1
19040000,0,0.107979536,1.5995768,0.6958431,-0.03870312,0.03760495,0.71616364,1
19064000,0,0.11475182,1.5995768,0.69571173,-0.041127928,0.039960954,0.71602845,1
19088000,0,0.121548735,1.5995768,0.69557196,-0.043561075,0.042325065,0.71588457,1
