timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
12052000,4.12E-06,5.58E-06,-9.20E-07,0
12072000,4.00E-06,5.03E-06,-1.72E-06,0
12092000,3.96E-06,4.15E-06,-7.32E-07,0
12112000,3.68E-06,4.97E-06,-2.62E-06,0
12132000,4.10E-06,4.15E-06,-8.09E-07,0
12152000,4.06E-06,3.83E-06,-2.45E-08,0
12172000,3.70E-06,4.11E-06,-1.62E-06,0
12196000,3.98E-06,5.38E-06,-1.76E-06,0
12212000,3.86E-06,4.91E-06,-6.35E-07,0
12232000,3.85E-06,4.43E-06,2.00E-07,0
12252000,4.35E-06,4.58E-06,-1.51E-06,0
12272000,3.87E-06,3.91E-06,-1.81E-06,0
12292000,2.73E-06,6.56E-06,0,0
12312000,3.39E-06,3.32E-06,0,0
12332000,3.47E-06,4.83E-06,0,0
12352000,3.52E-06,3.68E-06,0,0
12376000,2.59E-06,4.42E-06,0,1.55E-06
12392000,3.10E-06,4.14E-06,0,4.05E-06
12412000,3.36E-06,4.98E-06,0,9.95E-06
12432000,3.18E-06,4.57E-06,0,1.68E-05
12452000,2.43E-06,4.54E-06,0,2.98E-05
12472000,3.09E-06,4.93E-06,0,4.48E-05
12492000,3.10E-06,4.75E-06,0,6.07E-05
12512000,3.23E-06,3.84E-06,0,7.30E-05
12531999,3.38E-06,3.05E-06,0,8.47E-05
12551999,3.63E-06,3.68E-06,0,9.79E-05
12572000,3.54E-06,4.45E-06,0,0.000105961
12595999,3.50E-06,2.62E-06,0,0.000116106
12615999,3.00E-06,4.27E-06,0,0.000120581
12636000,2.93E-06,3.56E-06,0,0.000124058
12659999,3.01E-06,2.28E-06,0,0.000114715
12684000,3.14E-06,3.21E-06,0,8.39E-05
12700000,2.55E-06,1.90E-06,0,3.47E-05
12723999,2.54E-06,1.89E-06,0,-8.37E-05
12743999,1.07E-05,-0.000692607,0,-0.000219372
12764000,1.22E-05,-0.00149748,0,-0.000395652
12787999,-1.10E-05,-0.002287226,0,-0.00068807
12807999,-4.95E-05,-0.002785372,0,-0.000985323
12828000,-0.000104237,-0.003233834,0,-0.00132651
12851999,-0.000180817,-0.003728019,0,-0.001790317
12876000,-0.000271012,-0.004186058,0,-0.002290299
12892000,-0.000329206,-0.004463003,0,-0.00263638
12920000,-0.000432575,-0.004952156,0,-0.003260923
12935999,-0.000494012,-0.005249894,0,-0.003620831
12956000,-0.000573103,-0.005655177,0,-0.004061889
12976000,-0.000657518,-0.006089862,0,-0.004481789
12999999,-0.000755768,-0.006603247,0,-0.0049297
13019999,-0.000843771,-0.007039317,0,-0.005250315
13040000,-0.000937227,-0.007471924,0,-0.005518046
