timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
12168000,-0.001184429,-0.005752765,0.000728276,0.020129848,-0.007450344,-0.1260645
13168000,-0.000347168,-0.006583062,0.003254755,0.017726073,-0.005119319,-0.1265678
14168000,-1.61E-05,-0.006774765,0.003981022,-0.009226649,0.00768302,-0.12483185
15168000,-0.000542983,-0.006750878,0.004342011,-0.06035995,-0.008659558,-0.121029586
16168000,-0.001002781,-0.006819698,0.004849119,-0.09892776,-0.017716259,-0.11600214
17168000,-0.001168822,-0.006857772,0.004934468,-0.13286921,-0.01903859,-0.11126918
18168000,-0.001215915,-0.00684664,0.004613277,-0.15765254,-0.022360142,-0.10808142
19168000,-0.00127714,-0.006810976,0.004445809,-0.16618346,-0.024233904,-0.105647095
20176000,-0.001354977,-0.006791852,0.004337112,-0.16835204,-0.021122564,-0.10428239
21168000,-0.001491911,-0.006995028,0.004271271,-0.18413927,0.00776983,-0.10934318
22168000,-0.001783093,-0.007276245,0.003848849,-0.20599604,0.064423405,-0.11448219
23168000,-0.002101424,-0.007414933,0.003110578,-0.21419923,0.12074772,-0.11506069
24168000,-0.002290954,-0.007423006,0.002489207,-0.21237722,0.15367919,-0.11245922
25168000,-0.002382135,-0.007364688,0.002013701,-0.20425205,0.1722559,-0.108372696
26168000,-0.002405425,-0.007299538,0.001782153,-0.2005292,0.18232723,-0.105230406
27168000,-0.002389932,-0.007242318,0.00167421,-0.19883761,0.18860465,-0.10338241
28168000,-0.00234673,-0.007188932,0.001642381,-0.19867133,0.19345556,-0.10135405
29175999,-0.002296222,-0.007123343,0.001632385,-0.19927222,0.19609721,-0.09935869
30176000,-0.002216231,-0.007072026,0.001504878,-0.19660425,0.19514713,-0.096793525
31176000,-0.002122319,-0.0070138,0.001316831,-0.19305015,0.19293283,-0.09534696
32176000,-0.002035784,-0.006916136,0.001170948,-0.18929146,0.19155414,-0.09383873
33176000,-0.001983024,-0.006829533,0.001091916,-0.18678391,0.1913044,-0.09299364
34176000,-0.00199517,-0.006723352,0.001069602,-0.18583682,0.19374324,-0.09133437
35176000,-0.001987506,-0.006598733,0.00103484,-0.18403007,0.19627702,-0.08975065
36176000,-0.001987479,-0.006486916,0.000978497,-0.1831901,0.1981514,-0.087833144
37176000,-0.001986038,-0.006390058,0.000913933,-0.18317536,0.19948706,-0.08523852
38176000,-0.001982413,-0.006303424,0.000841682,-0.18400866,0.20028178,-0.081717156
39176000,-0.001966828,-0.006229348,0.000767483,-0.18532528,0.20064566,-0.07733331
40176000,-0.001951131,-0.006166315,0.000709477,-0.18655202,0.2007945,-0.072393835
41176000,-0.001927624,-0.006117491,0.000661106,-0.18801877,0.20089945,-0.06746432
42176000,-0.001890263,-0.006075468,0.000616543,-0.18944204,0.20078632,-0.062057555
43176000,-0.001850355,-0.00603462,0.000578241,-0.19057481,0.20051506,-0.0572042
44176000,-0.001814045,-0.006017678,0.000552634,-0.1913719,0.20047554,-0.053006474
45176000,-0.001776176,-0.006007707,0.000473276,-0.19119865,0.19934323,-0.050514963
46176000,-0.001746801,-0.005987802,0.000391093,-0.1898422,0.1979234,-0.04732473
47176000,-0.001729246,-0.005973562,0.000321062,-0.1885224,0.19594689,-0.04449668
48176000,-0.001727347,-0.005968215,0.000300542,-0.18780378,0.1950692,-0.04144993
49176000,-0.001729115,-0.005968273,0.000292184,-0.18747464,0.19467099,-0.037942793
50176000,-0.00173484,-0.005967356,0.00028061,-0.1879018,0.194364,-0.03505849
51176000,-0.001742522,-0.005967302,0.00027221,-0.18803966,0.19451286,-0.03119856
52176000,-0.001742818,-0.005956031,0.000251506,-0.18836273,0.19474992,-0.0283022
53176000,-0.001732037,-0.005944982,0.00022356,-0.18858682,0.19511661,-0.025496054
54176000,-0.001713839,-0.005935065,0.000187212,-0.1889656,0.19558874,-0.023079526
55176000,-0.001692455,-0.005924614,0.000166277,-0.18916556,0.19610122,-0.019815736
56176000,-0.001663062,-0.005913158,0.000147222,-0.18981242,0.19608577,-0.017103802
57176000,-0.001636241,-0.005907277,0.000134849,-0.19027562,0.1963404,-0.015185313
58176000,-0.001608151,-0.005905624,0.000117765,-0.19100563,0.19648637,-0.012887691
59176000,-0.001592447,-0.005900385,0.000108246,-0.19150078,0.19628794,-0.01103659
60176000,-0.001581183,-0.005900308,0.000104507,-0.19182673,0.19624999,-0.008922917
61176000,-0.001583075,-0.005899593,9.99E-05,-0.1920716,0.19615403,-0.006881886
62176000,-0.001605809,-0.005904241,0.000102266,-0.19257784,0.19639662,-0.005448119
63176000,-0.001630177,-0.005926131,0.000110478,-0.19393444,0.19622411,-0.004682114
64176000,-0.001647968,-0.00596529,0.000137537,-0.1967698,0.19536392,-0.004465856
65176000,-0.001653992,-0.005997904,0.000162582,-0.19931912,0.19347987,-0.004946545
66176000,-0.00165137,-0.006030336,0.000200151,-0.20176968,0.19026062,-0.005716358
67176000,-0.001652568,-0.006053504,0.00024479,-0.2037956,0.18752559,-0.007288388
68176000,-0.001638081,-0.006067993,0.000297483,-0.20530699,0.18580893,-0.009842714
69176000,-0.001598694,-0.006065487,0.000315844,-0.20750205,0.18515982,-0.012997724
70176000,-0.001562542,-0.006052886,0.000304843,-0.20977248,0.18466902,-0.015462224
71176000,-0.001548712,-0.006037189,0.000288031,-0.2110547,0.18432459,-0.01811608
72176000,-0.001534975,-0.006025749,0.000278891,-0.21219899,0.18426563,-0.02052769
73176000,-0.001523338,-0.006022458,0.000269541,-0.21270372,0.18414499,-0.021406192
74176000,-0.001519825,-0.006022588,0.000251185,-0.21232386,0.18336646,-0.022156665
75176000,-0.001502855,-0.006018638,0.000239901,-0.21142602,0.18212703,-0.022728425
76176000,-0.001469985,-0.006018233,0.000251504,-0.2107228,0.1806492,-0.022408191
77176000,-0.001429796,-0.006019067,0.000273262,-0.21086675,0.1799235,-0.022382032
78176000,-0.001381978,-0.006018927,0.000263281,-0.21245724,0.17916478,-0.021644201
79176000,-0.001346436,-0.006001728,0.00024135,-0.21429786,0.17691283,-0.019558528
80176000,-0.001307171,-0.005988543,0.000224695,-0.21729372,0.17423645,-0.015861033
81176000,-0.001284284,-0.005965651,0.000216558,-0.21931247,0.17101939,-0.012602156
82176000,-0.001261756,-0.005944353,0.000211313,-0.22223519,0.16803789,-0.008061223
83176000,-0.001242735,-0.005925205,0.000206894,-0.22473897,0.16528906,-0.004187523
84176000,-0.001233403,-0.005908183,0.000207997,-0.22648327,0.16306563,-0.0007601
85176000,-0.001235304,-0.005894292,0.000209644,-0.22747792,0.16099967,0.001746113
86176000,-0.001239309,-0.005887053,0.000205707,-0.22810353,0.15905464,0.004394079
87176000,-0.001248573,-0.005892048,0.000198182,-0.2282656,0.15748613,0.006516307
88176000,-0.001264313,-0.005895105,0.000187851,-0.22844249,0.15563914,0.008171343
89176000,-0.001289188,-0.005904989,0.000175785,-0.22850566,0.15367071,0.009461068
90176000,-0.001324014,-0.005909688,0.000163542,-0.22890797,0.15206085,0.009023905
91176000,-0.001351986,-0.00591745,0.00015431,-0.22890027,0.15066804,0.008349215
92176000,-0.001389941,-0.005928684,0.000131696,-0.22950104,0.14895631,0.008423205
