timestamp,xyz[0],xyz[1],xyz[2]
12000000,0.43301103,-0.3705545,0.47543517
12004000,0.49215096,-0.12668195,-0.16464952
12008000,0.50049734,0.022103561,-0.5861176
12012000,0.041930333,0.1938283,-0.19939582
12020000,0.1593318,-0.27236727,0.6430441
12024000,0.15220234,-0.27784473,0.025826573
12032000,-0.15031621,-0.014146723,-0.23392312
12040000,0.08374484,0.373449,0.64455295
12044000,-0.060071394,-0.008186847,0.24056157
12048000,-0.48079783,-0.22382975,-0.44601333
12052000,-0.72495294,-0.3034178,-0.86268973
12056000,-0.5578637,0.15479437,-0.5314435
12060000,-0.2210218,0.3125149,0.15458351
12068000,0.35773942,-0.1276223,0.2811535
12072000,0.5593466,0.22612089,0.17214403
12076000,0.4714331,0.29660505,0.32824194
12084000,-0.26358873,0.23701748,-0.58232105
12092000,0.004037957,-0.0991085,-0.04959961
12096000,0.17768073,-0.15006787,0.14529161
12100000,0.36528412,-0.3076897,0.5065622
12108000,-0.035841644,-0.018257372,0.32104245
12112000,-0.3438144,-0.13509426,-0.17534235
12116000,-0.20887253,0.031497136,-0.65733016
12120000,0.13596332,0.1333853,-0.57580876
12124000,-0.040815055,0.26056924,-0.48971483
12128000,-0.42743385,0.29161516,-0.00895828
12132000,-0.33342537,-0.068036616,0.6053654
12136000,-0.15452665,-0.12184409,0.45001334
12140000,-0.2690335,0.037043188,0.191264
12144000,-0.29836145,-0.05039207,0.048760552
12148000,0.21749969,0.082035646,-0.41066062
12156000,0.58354455,0.12845594,-0.55199516
12160000,0.53986406,-0.12118017,0.016034976
12164000,-0.03601587,-0.24312091,0.64670426
12168000,-0.50036556,-0.047502294,0.9846909
12176000,0.07047056,0.003678855,-0.14825346
12180000,0.3315497,-0.26498604,-0.7703197
12184000,0.2670043,-0.33870593,-0.2973694
12188000,-0.3536809,-0.46610752,0.54098666
12192000,-0.58209485,-0.3880926,0.38636726
12196000,-0.124236256,0.22983514,-0.2573166
12200000,0.32364845,0.66205925,-0.53249854
12204000,0.11409013,0.47604176,-0.38695234
12208000,-0.23097543,-0.22787738,-0.15112275
12212000,0.16814683,-0.5278177,0.27044302
12216000,0.6223246,-0.009691939,0.56812954
12220000,0.40574166,0.37242654,0.3271297
12224000,0.002243631,0.13305806,-0.026773375
12232000,-0.6039631,0.110054724,-0.8857977
12236000,-0.538739,0.49566552,-0.49380726
12240000,-0.18060559,-0.07781237,-0.034131065
12244000,-0.015931297,-0.40871358,0.43331075
12248000,0.03691172,-0.06542258,0.692789
12252000,-0.08459842,-0.09029308,0.31248173
12256000,-0.30315807,-0.3108127,-0.10995712
12264000,0.47731033,0.40217423,0.08117585
12272000,0.2517829,-0.001208961,0.14512038
12276000,-0.14945129,-0.59813774,0.013948418
