timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
11980000,-0.6197842,-0.6197842,12.404602
12992000,224.57076,224.57076,12.40448
13996000,335.6599,335.6599,12.40097
15004000,324.35144,324.35144,12.37915
15988000,314.82114,314.82114,12.340027
16996000,275.40396,275.40396,12.298004
18004000,268.5662,268.5662,12.265289
18988000,258.6864,258.6864,12.237701
19996000,257.22894,257.22894,12.210266
20980000,259.06094,259.06094,12.184082
21988000,251.8793,251.8793,12.158417
23000000,238.2674,238.2674,12.128418
24004000,222.43588,222.43588,12.088409
24988000,161.82063,161.82063,12.050934
25996000,136.19246,136.19246,12.040405
27004000,140.99626,140.99626,12.049316
27988000,149.2384,149.2384,12.062164
28995999,155.357,155.357,12.071716
30004000,153.1845,153.1845,12.074127
30988000,141.83647,141.83647,12.069855
31996000,139.22183,139.22183,12.066589
33004000,194.98999,194.98999,12.067474
33988000,218.5894,218.5894,12.046997
35000000,218.36185,218.36185,12.011047
36004000,214.68976,214.68976,11.972626
36992000,211.20126,211.20126,11.936798
37996000,211.48482,211.48482,11.9021
39004000,207.66925,207.66925,11.86853
39988000,204.68791,204.68791,11.836182
40996000,201.96063,201.96063,11.803223
42004000,197.0155,197.0155,11.770447
42988000,166.86807,166.86807,11.740082
43996000,129.59482,129.59482,11.723541
45004000,117.96738,117.96738,11.718475
45988000,121.29619,121.29619,11.721924
46996000,132.0626,132.0626,11.731415
48004000,145.17049,145.17049,11.742279
48988000,153.83275,153.83275,11.750214
49996000,160.20663,160.20663,11.754883
51004000,160.85931,160.85931,11.75705
51988000,159.76312,159.76312,11.757782
52996000,158.57718,158.57718,11.757904
54004000,158.34312,158.34312,11.757751
54988000,157.79274,157.79274,11.757507
55996000,155.49268,155.49268,11.757263
57004000,151.25482,151.25482,11.757019
57988000,151.06754,151.06754,11.756805
58996000,179.46863,179.46863,11.757019
60004000,199.10135,199.10135,11.753418
60987999,172.03296,172.03296,11.754608
61996000,175.68858,175.68858,11.772217
63004000,198.57736,198.57736,11.8038025
63988000,215.34297,215.34297,11.838043
64996000,218.53467,218.53467,11.866272
66004000,205.91722,205.91722,11.885071
66992000,196.80353,196.80353,11.899902
67996000,182.41417,182.41417,11.91452
69004000,175.63658,175.63658,11.92865
69988000,193.15192,193.15192,11.951355
70996000,215.96887,215.96887,11.9843445
72004000,224.05455,224.05455,12.0156555
72988000,229.84831,229.84831,12.043121
73996000,227.18315,227.18315,12.069397
75004000,196.5474,196.5474,12.078033
75988000,167.60896,167.60896,12.069672
76996000,153.40959,153.40959,12.058228
78004000,152.02823,152.02823,12.05249
78988000,164.207,164.207,12.055267
79996000,168.82645,168.82645,12.061066
81004000,165.2585,165.2585,12.063751
81992000,159.54237,159.54237,12.064575
83000000,157.77917,157.77917,12.065613
84004000,156.41705,156.41705,12.067291
84988000,157.15604,157.15604,12.069
85996000,157.63799,157.63799,12.070587
87004000,154.89085,154.89085,12.071899
87988000,154.86493,154.86493,12.072998
88996000,155.3714,155.3714,12.073975
90004000,152.28421,152.28421,12.07431
90988000,150.97566,150.97566,12.074188
91996000,156.7937,156.7937,12.07486
93004000,163.78423,163.78423,12.079376
93988000,175.17276,175.17276,12.087891
94996000,188.3479,188.3479,12.10083
96004000,206.89815,206.89815,12.115387
96988000,212.59479,212.59479,12.130859
97996000,203.13048,203.13048,12.137634
99004000,177.4647,177.4647,12.128754
99988000,144.49734,144.49734,12.106079
100996000,130.12941,130.12941,12.0885315
102004000,125.83796,125.83796,12.080536
102988000,121.45864,121.45864,12.075623
103996000,116.63556,116.63556,12.068909
104980000,112.20385,112.20385,12.062256
105988000,112.5313,112.5313,12.059082
106996000,115.14282,115.14282,12.059021
107980000,121.00141,121.00141,12.060089
108988000,125.99432,125.99432,12.06134
109996000,136.99289,136.99289,12.06369
111004000,149.14122,149.14122,12.068329
111988000,160.48586,160.48586,12.075592
112996000,170.9074,170.9074,12.085541
114004000,178.6163,178.6163,12.095673
114988000,188.23555,188.23555,12.103546
115996000,189.1279,189.1279,12.110168
117004000,188.57245,188.57245,12.115082
117988000,173.82538,173.82538,12.114441
118996000,155.09694,155.09694,12.104187
120004000,135.16728,135.16728,12.089264
120988000,121.38418,121.38418,12.077087
121996000,112.89702,112.89702,12.068909
123004000,104.10196,104.10196,12.062927
123988000,96.9603,96.9603,12.058197
124995999,103.26098,103.26098,12.056976
126004000,105.58524,105.58524,12.058807
126988000,108.35259,108.35259,12.060699
128000000,113.1505,113.1505,12.061676
129004000,117.67638,117.67638,12.062012
129988000,126.29606,126.29606,12.06308
130996000,170.39996,170.39996,12.062866
132004000,159.9308,159.9308,12.0616455
132988000,170.1637,170.1637,12.069458
133996000,186.68782,186.68782,12.083252
135004000,191.0624,191.0624,12.097839
135988000,172.1442,172.1442,12.099457
136996000,149.02986,149.02986,12.08786
138004000,133.13164,133.13164,12.075867
138988000,132.83209,132.83209,12.070892
139996000,138.6657,138.6657,12.071869
140980000,141.16339,141.16339,12.074493
141988000,142.3867,142.3867,12.075409
142996000,140.63065,140.63065,12.073914
143980000,137.50392,137.50392,12.071259
144988000,135.79596,135.79596,12.068665
145996000,132.515,132.515,12.0668335
147004000,130.22003,130.22003,12.065735
147988000,130.73303,130.73303,12.064941
148996000,128.96458,128.96458,12.064056
150004000,127.482285,127.482285,12.063019
150988000,128.98793,128.98793,12.061951
151996000,127.39534,127.39534,12.060791
153004000,117.14446,117.14446,12.059845
153988000,138.23274,138.23274,12.069061
154996000,154.99455,154.99455,12.070526
156004000,144.48674,144.48674,12.058624
156988000,135.03978,135.03978,12.047394
157996000,128.97179,128.97179,12.040375
159004000,129.94756,129.94756,12.034424
159988000,126.92127,126.92127,12.032623
160996000,131.46404,131.46404,12.035431
162004000,136.69215,136.69215,12.036835
162988000,145.11195,145.11195,12.036591
163996000,147.93053,147.93053,12.038422
164980000,151.1682,151.1682,12.042603
165988000,147.18962,147.18962,12.04599
166996000,134.85146,134.85146,12.04718
168004000,128.65085,128.65085,12.048218
168988000,130.72064,130.72064,12.051178
170000000,135.37605,135.37605,12.055878
170980000,138.32245,138.32245,12.060638
171988000,138.4104,138.4104,12.064606
172996000,139.9215,139.9215,12.067291
174004000,138.86781,138.86781,12.068634
174988000,138.45544,138.45544,12.068787
175996000,136.1901,136.1901,12.068695
176980000,134.36588,134.36588,12.069153
177988000,134.23938,134.23938,12.070221
178996000,136.35971,136.35971,12.071716
179980000,135.39417,135.39417,12.073883
180988000,141.46324,141.46324,12.077179
181996000,149.66515,149.66515,12.08078
183004000,153.27336,153.27336,12.082886
183988000,155.66089,155.66089,12.082306
185000000,152.22911,152.22911,12.079651
185984000,146.6359,146.6359,12.076752
186992000,145.09306,145.09306,12.07489
188000000,145.81738,145.81738,12.074402
189004000,146.72075,146.72075,12.074493
189988000,138.99734,138.99734,12.074066
190996000,122.91175,122.91175,12.073517
191984000,115.83466,115.83466,12.075775
192992000,113.056274,113.056274,12.079712
193996000,113.13101,113.13101,12.083771
194980000,113.188156,113.188156,12.087097
195988000,111.22471,111.22471,12.089539
197000000,110.552666,110.552666,12.0911255
198004000,107.410835,107.410835,12.092102
198988000,108.206474,108.206474,12.09259
199996000,105.0431,105.0431,12.092865
200984000,104.43367,104.43367,12.092957
201988000,103.15577,103.15577,12.092926
202996000,98.732704,98.732704,12.092865
204004000,97.47591,97.47591,12.092773
204992000,95.76167,95.76167,12.09259
205996000,94.341095,94.341095,12.092316
207004000,91.70796,91.70796,12.091949
207988000,92.71979,92.71979,12.091583
209000000,91.09351,91.09351,12.091187
210004000,87.86817,87.86817,12.090698
210988000,85.17234,85.17234,12.096161
211996000,86.2315,86.2315,12.105438
213004000,86.06853,86.06853,12.114014
213988000,87.16647,87.16647,12.122101
214996000,85.678246,85.678246,12.130402
215980000,86.739525,86.739525,12.13855
216988000,86.16904,86.16904,12.146973
218000000,85.67046,85.67046,12.155487
219004000,86.442604,86.442604,12.1640625
219988000,88.33232,88.33232,12.172546
221000000,86.58481,86.58481,12.181274
222004000,87.79976,87.79976,12.190063
222988000,90.3926,90.3926,12.1987915
224000000,88.42554,88.42554,12.207855
225004000,92.020424,92.020424,12.21698
225988000,91.437485,91.437485,12.225952
226996000,91.82596,91.82596,12.235199
228004000,93.82278,93.82278,12.244568
228992000,93.65307,93.65307,12.253784
229996000,97.71945,97.71945,12.263367
231004000,98.50049,98.50049,12.273163
231988000,98.70806,98.70806,12.282776
232996000,100.21977,100.21977,12.292725
234004000,102.48167,102.48167,12.302795
234988000,106.61774,106.61774,12.312805
235996000,107.48806,107.48806,12.323151
237004000,108.63584,108.63584,12.33371
237988000,109.63716,109.63716,12.343628
238996000,105.068924,105.068924,12.349518
240004000,104.31319,104.31319,12.354919
240992000,101.26816,101.26816,12.360596
241996000,103.28785,103.28785,12.366364
243004000,102.82968,102.82968,12.371613
243992000,102.57218,102.57218,12.376129
244996000,101.214584,101.214584,12.380127
246004000,101.27107,101.27107,12.383606
246988000,99.38878,99.38878,12.38681
247996000,94.61019,94.61019,12.393005
249004000,92.382614,92.382614,12.400787
249988000,30.701208,30.701208,12.404602
250996000,0.83907264,0.83907264,12.404602
252004000,1.787579,1.787579,12.404602
252992000,-0.37810272,-0.37810272,12.404602
253999999,-1.5806507,-1.5806507,12.404602
