timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
12000000,0.00321104,-0.003675312,-0.000695232,-0.06265762,0.16750672,-9.994848
12004000,0.004059479,-0.006325307,-0.004387045,-0.10895876,0.18240716,-9.966248
12012000,-0.002043243,-0.003520898,0.002637899,-0.09984762,0.1759088,-9.903284
12016000,0.002884224,-0.007739415,0.006574474,0.003069546,0.1391787,-9.969963
12020000,0.008551162,-0.007570149,0.002420152,-0.046376377,0.1963083,-9.961927
12024000,0.000388367,-0.008120401,-0.002159969,-0.08177395,0.2325839,-9.869204
12028000,0.002040592,-0.00960331,-0.003958677,-0.049985617,0.22323634,-9.897593
12032000,0.002625669,-0.004712899,0.003444341,-0.055251386,0.20213178,-9.946008
12036000,0.00291267,-0.001040818,0.007265624,-0.08335923,0.20554715,-9.922706
12040000,0.004065589,-0.006879319,0.005979314,-0.052093253,0.2451893,-9.902746
12044000,-0.000499591,-0.005688141,0.002101189,-0.014682842,0.19777529,-9.893237
12048000,-0.004534721,-0.00876186,-0.004057464,-0.1016539,0.18612555,-9.928006
12056000,-0.004815579,-0.000547292,-0.000531105,0.001969865,0.13528742,-9.92811
12060000,-0.00484748,-0.006376236,0.002887201,-0.037064794,0.15731701,-9.852687
12064000,-0.002972758,-0.009074601,0.00228631,-0.039890822,0.19622818,-9.885059
12072000,0.002044883,-0.002412629,0.003549525,-0.09835748,0.15634887,-9.940511
12076000,0.001007362,-0.003203547,0.005838975,-0.13358186,0.23316167,-9.943164
12080000,-0.003284542,-7.51E-05,-0.004570384,-0.11976327,0.22728287,-9.95589
12084000,-0.001721089,-0.002628989,-0.002067467,-0.06235916,0.30565223,-9.968235
12088000,-0.000635595,-0.004161602,0.002373659,-0.050532952,0.2647557,-9.948959
12092000,-0.0004798,-0.00160168,-0.0028447,-0.024116782,0.14727911,-9.890848
12096000,0.002050941,-0.005809126,0.004952208,-0.06680956,0.14608945,-9.907981
12100000,0.003728341,-0.005866468,0.004746253,-0.05556584,0.14046904,-9.9752035
12104000,0.002435526,-0.002337959,0.004900152,-0.019559922,0.20683536,-9.977826
12108000,-0.001045116,-0.006638289,0.006078201,-0.03130573,0.21581925,-9.894337
12116000,0.001505178,-0.003180917,-0.002088414,-0.054063816,0.18431629,-9.899211
12124000,-0.003904742,-0.000103999,-0.005430047,-0.06243976,0.14303866,-9.959375
12128000,-0.004521364,-0.002590942,0.003717747,-0.046468463,0.10084242,-9.893584
12136000,-0.003986064,-0.001575522,0.000498611,-0.058228273,0.23410045,-9.907349
12144000,-0.005908747,-0.004404073,0.000877877,0.08381196,0.20023082,-9.977424
12148000,0.001707532,0.000193029,-0.005160369,-0.01727445,0.20000899,-10.033568
12152000,0.000252751,-0.000617758,-0.006786373,-0.0846479,0.21980278,-10.02939
12156000,0.003262212,-0.002200012,-0.003786789,-0.056572113,0.21140842,-9.9487505
12164000,-0.004699104,-0.003939665,0.005844817,-0.007242067,0.21011965,-9.922987
12172000,0.000964656,-0.001462414,0.004013911,-0.07152346,0.14591682,-9.950077
12176000,0.000483841,-0.004234357,-0.002545676,-0.07152346,0.14591682,-9.950077
12184000,-0.000265039,-0.005923797,0.006420424,-0.05246785,0.15571764,-9.901303
12192000,-0.003370926,-0.006973835,0.000978033,-0.07125908,0.121863574,-9.939483
12196000,0.001175632,-0.001300114,-0.002065273,-0.10865984,0.09968037,-9.904372
12200000,0.00195837,-0.000373981,-0.002206008,-0.10757547,0.14211106,-9.874862
12208000,-0.003090507,-0.010567185,-0.001216422,-0.13083139,0.20128791,-9.904132
12212000,0.005286309,-0.006402048,0.005214815,-0.12678726,0.18079196,-9.859068
12216000,0.005162993,-0.001157675,0.004257045,-0.07468492,0.12698914,-9.864059
12220000,0.002062864,-0.002055744,0.00221466,-0.08046148,0.07196598,-9.931681
12224000,0.00122061,-0.006330781,0.000958026,-0.11436525,0.14403528,-9.953218
12228000,-0.001643029,-0.007302742,-0.007427075,-0.12280031,0.15233605,-9.9246235
12232000,-0.005361535,0.002220266,-0.006132847,-0.09738813,0.0957772,-9.986804
12236000,-0.002792917,-0.00062949,-0.003595085,-0.10191224,0.10149318,-9.973596
12240000,-0.002324217,-0.009311156,-0.003000218,-0.12865372,0.10179383,-9.88726
12244000,-0.003360733,-0.004155277,0.002869167,-0.13074504,0.111721724,-9.914053
