timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,true_airspeed_m_s,indicated_airspeed_m_s.1,equivalent_airspeed_m_s,true_airspeed_m_s.1,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],device_id,x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ground_contact,maybe_landed,landed,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,yaw,dist_bottom,roll,pitch,yaw.1,thrust_body[0].1,timestamp.1,isTakeoff,isClimbing,isDescending,isCruise,isLand
41503486.0,-0.013417862,0.082457328,-0.04388165,0.2634616,0.0,1478.0,1500.0,1263.0,1507.0,1492.0,1540.0,14.69190359,15.01577736,15.57972534,15.4916425,15.83307028,15.14516986,15.47896177,149.27669550000005,149.27669550000005,12.07626837,-0.001631601,-0.005911853000000001,0.000791412,-0.189853186,0.192486802,-0.071471564,2.0,-0.07561512299999999,0.924384877,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001299025,0.244677721,-1.5535240030000002,-1.586283298,-1.7844467169999998,318.1009769,47.25361988,-0.02132973,0.035942531,-0.042576755,0.0,0.141330893,0.175866553,-9.869804824,-340.26352,960.3515419,12.07654349,-0.001066507,-0.007941513,-0.002043366,0.094285204,0.19704315100000006,-9.820708961000001,2294028.0,-0.001183323,-0.003872288,-0.009458721,-340.26352,50.50630799,50.36866711,2.403067886,0.052878256,15.33053579,15.15368573,0.0035369990000000007,1.061050257,-0.269423632,90.87660001,449.93428660000006,12.076538,96036.17666,1.141068601,0.338990044,-0.074232185,-0.018722077,0.011311729,0.012314583999999998,-0.000181312,-0.003761312,0.293335778,-1.558858544,0.7038695159999999,0.101396214,0.105260821,-0.6951301670000001,0.60214178,398713998.9,327335172.5,450590.6555,15.07098415,0.159507901,-15.07098415,-0.0034446890000000003,4.723000947,0.0,0.0,0.0,39.8714138,32.7364372,-1.4846287830000002,-249.83148140000003,-50.35346828,0.224925414,-15.06356192,0.06919405299999999,0.057060367,0.141795434,0.06262447,-1.57372395,50.52294828,-0.062009217,0.366319433,-0.007968062,0.59507,41503486.0,0.0,1.0,0.0,0.0,0.0
41525410.0,-0.014612338280561122,0.08707198406412825,-0.04376670955911824,0.3380986725450902,0.0,1478.0,1500.0,1263.0,1506.4549098196392,1492.5450901803608,1540.5450901803608,14.67764449965932,15.00108652008016,15.627038142885771,15.538940738076152,15.881413014428858,15.190759283967935,15.525557959178357,150.19363295571142,150.19363295571142,12.076246500981963,-0.0016307299458917838,-0.005911391308617234,0.0007911438156312625,-0.18984206070941884,0.1924786032985972,-0.07135077692184369,2.0,-0.07419760508416834,0.9258023949158317,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001463811202404811,0.254213358002004,-1.5543794206513026,-1.5863626816633265,-1.7569627806152304,317.7236768695391,47.55589034573146,-0.02138032145490982,0.03601797039078156,-0.042567030591182366,0.0,0.14001984645891782,0.17042091785771543,-9.868663222557114,-340.26352,960.3489979641282,12.076540497454909,0.0012401516613226452,-0.007149816935871744,0.0013629428737474952,0.08400255197595191,0.20752380757715433,-9.836086170298598,2294028.0,-0.001352044763527054,-0.0018140340200400802,-0.007879797521042085,-340.26352,50.57879391865732,50.37142315681363,2.545164814513026,0.08152368416833666,15.330539458456913,15.205249533126253,0.0025057952164328663,1.2421020094649298,-0.2694052619158317,90.87510475132265,450.0358620292585,12.076538,96034.9925496994,1.1410545551162323,0.1727469913987976,-0.33334799306412827,0.02323629250701403,0.006687891436873747,0.00990404641282565,-0.0012077195350701404,-0.004549348873747494,0.3033395051983968,-1.559200889523046,0.7032629058517034,0.10461493008817635,0.1090320426753507,-0.694669199496994,0.6020601412985972,398713999.2270541,327335131.0731463,450591.2761941884,15.070447699498997,0.16064191587775553,-15.07217916755511,-0.004164351941883767,4.723080112082164,0.0,0.0,0.0,39.8714138,32.7364372,-1.4808102066152307,-250.1790654032064,-50.354089143166334,0.22492827408817634,-15.061310070701403,0.0692084466513026,0.05232367941683367,0.12944758736272544,0.046023238897795596,-1.5737193309058115,50.523569143166334,-0.06534084633867736,0.35389765905210424,-0.007393940861723447,0.5922487985571142,41525409.52705411,0.0,1.0,0.0,0.0,0.0
41548081.0,-0.01581759111422846,0.09276656996793588,-0.04367066271543086,0.40522154589178355,0.0,1478.0,1500.0,1263.0,1506.0,1493.0,1541.0,14.666897125450902,14.990016139378756,15.67435094486974,15.586238976152304,15.929755747955912,15.236348707935871,15.572154149258516,151.11057041142283,151.11057041142283,12.076224631963928,-0.0016298588016032064,-0.005910929527054108,0.0007908757214428857,-0.18983093550901806,0.19247040468737475,-0.07122998984368736,2.0,-0.07278008716833667,0.9272199128316634,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010062626693386773,0.26374899491382764,-1.5552348383026053,-1.5864420654168334,-1.7294788443206413,317.34637683006014,47.85816081146292,-0.021430768621242484,0.036091726655310616,-0.04255726091182365,0.0,0.1367773458997996,0.16466093264529058,-9.86745570666533,-340.26352,960.3463907306613,12.076538,0.0029334750220440884,-0.006325170771543086,0.004449687809619239,0.08248362569338677,0.21017384876352704,-9.850919934166333,2294028.0,-0.00154930302004008,0.00022180094188376746,-0.006161540785571143,-340.26352,50.65127984731463,50.37417920362725,2.687261743026052,0.11016911224649298,15.330543126012024,15.256813336252504,0.001474591523046092,1.4231537618396792,-0.26938689183166337,90.87360949174348,450.12539562985967,12.076538,96033.9520426052,1.1410422085911824,0.06524775817635271,-0.5259631277615231,0.09053704553106212,0.0030184081022044088,0.007673431541082164,-0.002440248533066132,-0.005357360336673347,0.3124716567955912,-1.559545546819639,0.7027014550521044,0.10752387221843687,0.11250326260721442,-0.6942525844088177,0.6016813664248496,398713999.5541082,327335089.6012024,450591.88800561125,15.07,0.16177593066533066,-15.073551686212426,-0.005327790995991984,4.723159277254509,0.0,0.0,0.0,39.8714138,32.7364372,-1.476983008987976,-250.52465183927853,-50.35467968589178,0.22498351661122246,-15.059060299158316,0.06923488127454909,0.04704951255511022,0.12077836402204409,0.027799714328657313,-1.573713644076152,50.52415968589178,-0.0685674094248497,0.341447023240481,-0.006823286797595191,0.5895668824849699,41548081.01002004,0.0,1.0,0.0,0.0,0.0
41574526.0,-0.017077205671342684,0.1039088019519038,-0.043669923573146294,0.4344394588376754,0.0,1478.0,1500.0,1263.0,1506.0,1493.0,1541.0,14.673864408176353,14.997208964068136,15.72166374230461,15.633537214228456,15.978098476933868,15.281938131903807,15.618750343887776,152.02750786713426,152.02750786713426,12.076202762945892,-0.0016289872024048096,-0.005910467290581162,0.0007906080821643286,-0.18981981076352705,0.19246220653106216,-0.07110920276553107,2.0,-0.07136256925250502,0.928637430747495,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021589060040080156,0.2732846313707415,-1.5560902559539078,-1.5865214496252504,-1.7019949084809618,316.9690767450902,48.16043127719439,-0.021480487931863725,0.03615699248296593,-0.04254726286773547,0.0,0.1237917328496994,0.15731522596793587,-9.865915688997998,-340.26352,960.3434641959919,12.076538,0.0015328625330661328,-0.0053343096573146296,0.005924410214428858,0.12517282704008015,0.17332278564529058,-9.863012317749499,2294028.0,-0.00189051203006012,0.002144544412825651,-0.0037404251783567143,-340.26352,50.72376577597195,50.37693525044088,2.829358671539078,0.13881453986973946,15.330546789018037,15.308377139378758,0.0004433882845691385,1.604205513759519,-0.269368521747495,90.87211422761523,450.1541848947896,12.076538,96033.63593390782,1.1410384343867734,0.2540784582645291,-0.3831193101422846,0.28567604429659316,0.0041631116533066125,0.006350426811623247,-0.004712545799599198,-0.00626613250501002,0.3172071936933868,-1.5599018657294588,0.7023678080781564,0.10887017682765532,0.11446114041082164,-0.6940597026132265,0.5998037046372745,398713999.88116235,327335047.9018036,450592.45500841684,15.07,0.162909944997996,-15.075819599318637,-0.008729833993987975,4.7232384428817635,0.0,0.0,0.0,39.8714138,32.7364372,-1.473112321981964,-250.86016165891783,-50.355117278837675,0.22530299941683368,-15.056821008737476,0.06932205591182365,0.03906406133266534,0.13066575153306612,0.001392620492985979,-1.5737025711142283,50.524597278837675,-0.07126397163727455,0.3288507953607214,-0.006270122196392786,0.5875875837274549,41574525.51503006,0.0,1.0,0.0,0.0,0.0
41599861.0,-0.01923241455711423,0.11403337561923849,-0.04352009266733467,0.4605098501202405,0.0,1478.0,1500.0,1287.7094188376755,1506.1803607214429,1492.8196392785571,1541.7214428857715,14.683998861242484,15.007638352885772,15.768976541543086,15.680835454108216,16.02644120771543,15.32752755767535,15.665346536713427,152.9444453228457,152.9444453228457,12.076180893927855,-0.0016281156032064128,-0.0059100050541082165,0.00079034026252505,-0.18980868583767535,0.19245400819438882,-0.07098841568737475,2.0,-0.06994505133667335,0.9300549486633267,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033115493386773544,0.282820268008016,-1.5569456736052105,-1.5866008336533066,-1.6745109724609217,316.5917766781563,48.462701741122245,-0.021530286420841684,0.03621719738877756,-0.04253935267935872,0.0,0.1731870669739479,0.15114597458116233,-9.865173037062124,-340.26352,960.3411292444889,12.076537485971944,0.0012667835511022043,-0.0031718166392785577,0.005526609032064129,0.14827515001002003,0.146976531004008,-9.868431119268537,2294028.0,-0.0014322043266533067,0.004181305619238476,-0.0014917612945891787,-340.26352,50.799514460741484,50.3810994203006,2.9643704755831664,0.1749801885751503,15.33055105983968,15.367100467755511,-0.0007309934108216431,1.780885641751503,-0.26935243196392783,90.87535045286573,450.16284357655314,12.076537004408817,96033.55016028056,1.1410374045511023,0.4305895667895792,-0.3016094579739479,0.35916293711022046,0.005587517168336673,0.005672768615230461,-0.005440444509018036,-0.007186083430861724,0.3211473545991984,-1.5602457321743486,0.7020821967555111,0.10993570668737475,0.11614404296392786,-0.693904845006012,0.5977735269378758,398714000.2082164,327335006.1843687,450593.02201122243,15.07,0.16404395933066132,-15.078087512424847,-0.012131876991983967,4.723317608509018,0.0,0.0,0.0,39.8714138,32.7364372,-1.469252945757515,-251.19781333426855,-50.35555250725451,0.22555238881563128,-15.057328309098196,0.06926795111022044,0.030802774178356716,0.08425623587775552,-0.02597020137875751,-1.573694238553106,50.52503248921844,-0.07409038869939881,0.31674669451503007,-0.00565651997995992,0.5851876368737475,41599861.34268537,0.0,1.0,0.0,0.0,0.0
41622955.0,-0.023198714196392786,0.1221000180240481,-0.04306876508416834,0.4802152531503006,0.0,1478.0,1500.0,1362.3867735470942,1506.7254509018037,1492.2745490981963,1543.9018036072143,14.700538036553107,15.024612793607215,15.816289344428858,15.72813369763527,16.07478394214429,15.373116987094187,15.711942725891785,153.86138277855713,153.86138277855713,12.07615902490982,-0.001627244004008016,-0.0059095428176352705,0.0007900720781563126,-0.1897975605470942,0.19244580949298598,-0.07086762860921843,2.0,-0.06852753342084168,0.9314724665791584,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004464192673346693,0.29235590501002007,-1.557801091256513,-1.5866802173166334,-1.6470270360761523,316.2144766476954,48.764972201402806,-0.021580245026052103,0.036267167985971946,-0.04253566459919839,0.0,0.3487305387174349,0.1473557772264529,-9.866042835827656,-340.26352,960.3399906056112,12.07653593246493,0.0032949834388777558,0.0013599764509018043,0.0013421490400801605,0.13176845226252504,0.14187333350501002,-9.86035445483567,2294028.0,0.0006429038416833673,0.006448636024048096,0.0004081668817635274,-340.26352,50.881861163426855,50.38811112787575,3.085054583478958,0.2263533954689379,15.330556559799598,15.440301947194389,-0.0021949137635270542,1.9487253746893787,-0.2693409534549098,90.88815480108217,450.1307937456914,12.07653399551102,96033.9301753507,1.1410419244388776,0.5821877234869739,-0.34413051371743486,0.18664223788777554,0.007577542210420842,0.006300144519038076,-0.0030452261362725447,-0.008128640288577155,0.32347908849899804,-1.5605644169679358,0.7018937241943888,0.11043344760921843,0.11727088445490982,-0.6938268807575151,0.5954349281723447,398714000.5352705,327334964.43046093,450593.589014028,15.07,0.16517797366332668,-15.080355425531062,-0.01553391998997996,4.723396774136273,0.0,0.0,0.0,39.8714138,32.7364372,-1.4654164424468938,-251.53979631783568,-50.35598295406814,0.22566003376953908,-15.063389826372745,0.06892814788777556,0.021983685472945894,-0.07599812840280559,-0.0552657177234469,-1.5736914476913828,50.52546288152305,-0.0771794011242485,0.3056377838937876,-0.0049206994749498995,0.5819370460921844,41622955.178356715,0.0,1.0,0.0,0.0,0.0
41644967.0,-0.026033120539078157,0.12920461958717436,-0.042819526819639284,0.49709263018837674,0.0,1478.0,1500.0,1414.3386773547095,1507.5406492985971,1491.4593507014029,1547.7054108216432,14.728249944428859,15.052896216793586,15.86360214731463,15.775431938456913,16.123126673867738,15.418706413807614,15.758538917775551,154.77832023426853,154.77832023426853,12.076137155891784,-0.0016263726753507014,-0.005909080581162325,0.0007898038937875751,-0.18978643552705413,0.19243761079158317,-0.07074684153106212,2.0,-0.06711001550501002,0.93288998449499,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005616836278557113,0.30189154201202406,-1.5586565089078157,-1.58675960097996,-1.6195430996913827,315.8371766172345,49.06724266438878,-0.021628918561122243,0.03630420130861724,-0.042537414124248496,0.0,0.8483266152805607,0.14967695520240482,-9.871054738681362,-340.26352,960.3419251511021,12.076531708717434,0.0074776261422845654,0.0018811164949899817,-0.0009324318637274547,0.7394883578617228,0.1450306299038076,-9.850859856454909,2294028.0,0.006871291068136267,0.009308302871743484,0.0014122537254509016,-340.26352,50.976107334248496,50.40025833555111,3.1798988256432863,0.3051532905591182,15.33056427278557,15.539614634248498,-0.004181013304609217,2.1006215364749496,-0.2693377916492986,90.9182151766533,450.1008464248497,12.076525857154309,96034.27329402807,1.1410460079438878,0.5382238096533067,-0.22029074156513043,-0.03452892860921834,0.007977096,0.0066318972064128255,-0.0026344236252505,-0.009122887266533066,0.32561336257915835,-1.560856197262525,0.7017282668336673,0.11084313200801603,0.11834758521442885,-0.6937463590841684,0.5928705983146293,398714000.86232466,327334922.7036072,450594.1560168337,15.07,0.166311987995992,-15.082623341342686,-0.01893596325851703,4.723475939763527,0.0,0.0,0.0,39.8714138,32.7364372,-1.4616386960601204,-251.89290576332667,-50.35640111561123,0.22540356153907817,-15.08371915276553,0.06785443596793587,0.011731701897795599,-0.5287000895070136,-0.0895259902805611,-1.5737028921603207,50.52588090198397,-0.08038161551302604,0.2933967088937876,-0.004032419060120241,0.5784826972945892,41644966.8496994,0.0,1.0,0.0,0.0,0.0
41665880.0,-0.027718864795591183,0.1353329278517034,-0.042775371789579165,0.5111000845531062,0.0,1478.0,1500.0,1443.2284569138276,1508.6299575150301,1490.3700424849699,1553.1563126252504,14.767300106833668,15.092656162925852,15.910914950200402,15.822730176533065,16.17146940284569,15.464295837775552,15.805135112404809,155.69525768997997,155.69525768997997,12.076115286873748,-0.001625501621242485,-0.005908618344689379,0.0007895357094188376,-0.18977531078156315,0.19242941209018036,-0.07062605445290582,2.0,-0.06569249758917836,0.9343075024108217,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006769480158316633,0.31142717901402805,-1.5595119265591184,-1.5868389846432867,-1.5920591633066132,315.45987658677353,49.36951313012025,-0.02167628798797595,0.03632810569338677,-0.04254468181162324,0.0,1.6767760759939878,0.1582000474028056,-9.880270110128256,-340.26352,960.3469784096192,12.076524775170341,0.013846629332665328,-0.0016678135891783556,-0.0012688391743486973,1.9806826683386771,0.15657079788777556,-9.839926317697394,2294028.0,0.01731448741282565,0.012769081517034066,0.001507227513026052,-340.26352,51.08242926162325,50.417617124809624,3.248520389250501,0.4117861951523045,15.330574231583165,15.665425361623248,-0.006697028022044088,2.2363379260541083,-0.26934306975751504,90.96578722442885,450.0730327623247,12.076512513346694,96034.5789696994,1.1410496486012025,0.2958006094288578,0.07237446334068126,-0.30507131004408816,0.006762616,0.006663647074148297,-0.004237435729458918,-0.010169590144288577,0.32754725150901803,-1.561120674472946,0.7015861656392786,0.11116345534268537,0.11937340241683367,-0.6936632420981964,0.5900771932004008,398714001.18937874,327334881.0042084,450594.7230196393,15.07,0.16744600232865733,-15.084891259899798,-0.022338006801603204,4.723555105390782,0.0,0.0,0.0,39.8714138,32.7364372,-1.4579205770701404,-252.25730650721442,-50.356806809879764,0.22477757779559118,-15.118527663226452,0.06603594262925852,2.559538076152626e-05,-1.2781822044248496,-0.12882457099398797,-1.5737287828537074,50.52628636731463,-0.08369870893186372,0.28000669670941886,-0.002989420070140281,0.5748215718436873,41665880.3246493,0.0,1.0,0.0,0.0,0.0
41686794.0,-0.032337410735470945,0.14204385679759518,-0.04240769724048096,0.5267146254509018,0.0,1478.0,1500.0,1468.8717434869739,1510.081141482966,1488.918858517034,1558.246492985972,14.856993557815631,15.184327189218436,15.958227753086172,15.870028414609218,16.21981213543086,15.509885261743486,15.851731303426853,156.61219510961925,156.61219510961925,12.076093417855711,-0.0016246302064128256,-0.005908156468937876,0.0007892675250501001,-0.18976418567535072,0.192421213749499,-0.0705052673747495,2.0,-0.0642749796733467,0.9357250203266534,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007927854819639278,0.31829658856112225,-1.5601656370761523,-1.5869004206112225,-1.5704378911302603,315.07134221162323,49.59665453212425,-0.02172284615230461,0.036338923104208415,-0.04256217811623246,0.0,2.5052255367074148,0.16672313924248497,-9.88948548157515,-340.26352,960.3520316681362,12.076517838016033,0.02442898017835671,0.004890205464929858,-0.0031507088096192383,2.81043179601002,0.17003151645290582,-9.90165275885972,2294028.0,0.027757683757515028,0.016229859801603207,0.0016022016613226452,-340.26352,51.188751188998,50.43497591767535,3.3171419528577153,0.5184191001062124,15.33058419038076,15.791236088997996,-0.0092130431002004,2.372054315993988,-0.2693483478657315,91.0133592685972,450.04455349659327,12.076508,96034.90219807616,1.1410534977555111,0.022805260507014063,0.09282489449899803,-0.035862410356713614,0.005670989066132264,0.006725160428857716,-0.004114958094188377,-0.011267645326653307,0.32926231959719443,-1.5614084651102205,0.7014511071703406,0.11139147330661323,0.12033871905811624,-0.693596438739479,0.5871648939378757,398714001.552505,327334839.26873744,450595.2900224449,15.07,0.16858001666132266,-15.087159174849699,-0.025740049983967936,4.723634271018036,0.0,0.0,0.0,39.8714138,32.7364372,-1.454202458440882,-252.6217072511022,-50.3572125041483,0.22415159369138277,-15.15333617729459,0.06421744929058117,-0.011680511136272543,-2.027664319703407,-0.16812315170741485,-1.5737546731863727,50.52669182903808,-0.08657796227054107,0.26978245165931863,-0.001987106490981964,0.5714760956913828,41686793.7995992,0.0,1.0,0.0,0.0,0.0
41707707.0,-0.038454944202404806,0.1490525696472946,-0.041874668270541086,0.5431505661322645,0.0,1478.0,1500.0,1492.8557114228456,1511.7172841683366,1487.2827158316634,1563.1523046092184,14.972571356292585,15.302530545370741,16.005540555971944,15.91732665268537,16.268154869859718,15.555474685711422,15.89832749260521,157.52913251082168,157.52913251082168,12.076071548837675,-0.0016237586072144288,-0.00590769477755511,0.0007889993406813628,-0.18975306038476955,0.19241301559318635,-0.0703844802965932,2.0,-0.06285746175751504,0.937142538242485,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009089158547094188,0.32380325963126255,-1.5607162528356715,-1.5869526833126253,-1.551813091771543,314.67706583807615,49.78539663488978,-0.021768989671342685,0.036343051617234466,-0.04258490238076153,0.0,3.333674997420841,0.1752462308977956,-9.898700853022044,-340.26352,960.3570849266533,12.076510899018038,0.03716481982565129,0.016613998523046083,-0.0058224814108216415,3.4298867191362725,0.18447384975951903,-10.000516523092184,2294028.0,0.038200880102204404,0.019690637901803604,0.001697175993987976,-340.26352,51.29507311637275,50.45233471238477,3.38576351646493,0.6250520052444889,15.330594149178356,15.917046816372746,-0.01172905836272545,2.5077707061182366,-0.2693536259739479,91.06093131092184,450.01573403366734,12.076508,96035.23439783568,1.1410574534749498,-0.265815853304609,-0.025856669813627164,0.5092193663486968,0.004642153699398799,0.00680188623246493,-0.0031105634809619246,-0.01239194724248497,0.3308655459218437,-1.561708171498998,0.7013196483166332,0.11157231296993989,0.12127311319038077,-0.6935379734569137,0.5841918265551101,398714001.93406814,327334797.5148297,450595.8570252505,15.07,0.16971403099398796,-15.089427087955912,-0.029142092981963925,4.723713436645291,0.0,0.0,0.0,39.8714138,32.7364372,-1.450484339995992,-252.98610799499,-50.35761819841683,0.2235256094028056,-15.188144693206414,0.062398955951903805,-0.023386617653306605,-2.7771464351663324,-0.20742173242084166,-1.5737805633346693,50.52709728891784,-0.08923343067935871,0.2611762653667335,-0.0010055876773547101,0.5682919514028056,41707707.2745491,0.0,1.0,0.0,0.0,0.0
