timestamp,pressure,temperature
9976000,966.17773,12.404602
10096000,966.17474,12.404602
10196000,966.166,12.404602
10288000,966.1474,12.404602
10388000,966.1652,12.404602
10484000,966.1506,12.404602
10576000,966.1688,12.404602
10696000,966.16266,12.404602
10792000,966.1731,12.404602
10888000,966.17303,12.404541
10984000,966.1767,12.40448
11080000,966.1584,12.404449
11176000,966.1794,12.404419
11296000,966.1589,12.404358
11392000,966.1589,12.404236
11488000,966.14514,12.403961
11584000,966.14813,12.403381
11684000,966.1299,12.402557
11776000,966.10834,12.401489
11876000,966.0751,12.400177
11992000,966.0525,12.398315
12088000,966.0163,12.396606
12184000,965.9841,12.394653
12280000,965.9526,12.392548
12376000,965.90967,12.390198
12496000,965.8532,12.387054
12592000,965.80133,12.384308
12688000,965.7429,12.381378
12784000,965.6888,12.378235
12880000,965.64014,12.374908
13000000,965.5692,12.370483
13096000,965.48755,12.36676
13192000,965.42145,12.3628845
13288000,965.35443,12.358948
13383999,965.2655,12.35495
13504000,965.18695,12.3498535
13604000,965.12286,12.345734
13700000,965.05865,12.341614
13792000,964.9783,12.337524
13888000,964.8917,12.333466
13984000,964.83136,12.329468
14104000,964.7344,12.324554
14200000,964.667,12.32074
14296000,964.5986,12.317108
14392000,964.54315,12.31366
14488000,964.5036,12.310333
14584000,964.44073,12.30719
14680000,964.3776,12.304169
14800000,964.3092,12.300537
14896000,964.2631,12.297699
14996000,964.22473,12.294983
15088000,964.17303,12.292297
15184000,964.1371,12.289703
15304000,964.0623,12.28653
15400000,964.0067,12.284027
15496000,963.9725,12.281555
15592000,963.9403,12.279083
15688000,963.891,12.276642
15784000,963.85657,12.274231
15880000,963.81085,12.27182
16000000,963.7562,12.268829
16096000,963.71893,12.26651
16192000,963.6645,12.264191
16288000,963.62616,12.261932
16384000,963.59406,12.259766
16504000,963.56433,12.257111
16600000,963.5205,12.255096
16700000,963.4817,12.253174
16792000,963.4462,12.251343
16888000,963.42065,12.249573
16984000,963.4002,12.247894
17080000,963.3383,12.246307
17204000,963.3123,12.244415
17300000,963.2881,12.242981
17392000,963.2839,12.241608
17488000,963.2792,12.240265
17588000,963.24146,12.238983
17704000,963.20917,12.237366
17800000,963.1699,12.236084
17896000,963.13965,12.234772
17992000,963.13885,12.233398
18088000,963.097,12.231964
18184000,963.0704,12.230438
18280000,963.041,12.22876
18400000,962.9972,12.226471
18496000,962.9608,12.224396
18592000,962.9336,12.222168
18688000,962.8849,12.219727
18784000,962.83136,12.217102
18904000,962.7908,12.2135315
19000000,962.71796,12.21051
19096000,962.67194,12.207367
19192000,962.588,12.204102
19288000,962.5397,12.200775
19384000,962.4755,12.197357
19504000,962.4117,12.193054
19600000,962.3408,12.189545
19700000,962.27466,12.186005
19796000,962.22,12.182373
19888000,962.1479,12.17868
19984000,962.08453,12.174835
20104000,962.0054,12.169861
20200000,961.92633,12.16568
20296000,961.852,12.161285
20392000,961.77985,12.156708
20488000,961.674,12.151886
20584000,961.5946,12.14682
20704000,961.48676,12.140167
20800000,961.37164,12.134613
20896000,961.2817,12.128906
20992000,961.16895,12.123138
21088000,961.08044,12.11734
21184000,960.9702,12.111572
21304000,960.8319,12.104492
21400000,960.7487,12.0989685
21496000,960.63873,12.093567
21592000,960.5406,12.088348
21688000,960.4529,12.0833435
21784000,960.3979,12.078491
21904000,960.27637,12.072693
21976000,960.2281,12.069397
22096000,960.13965,12.06427
22192000,960.05536,12.060486
22288000,960.001,12.057068
22384000,959.93274,12.054016
22480000,959.90765,12.0513
22600000,959.85223,12.048492
22696000,959.8302,12.046631
22792000,959.7857,12.045105
22892000,959.77734,12.043915
22984000,959.75195,12.042999
23104000,959.73645,12.042236
23200000,959.7375,12.041901
23296000,959.72076,12.041779
23392000,959.7211,12.04187
23492000,959.73816,12.042145
23584000,959.7458,12.042603
23704000,959.75,12.0433655
23800000,959.76996,12.044128
23896000,959.77515,12.045013
23992000,959.8187,12.0460205
24088000,959.8321,12.047089
24184000,959.8613,12.048279
24304000,959.8605,12.049835
24400000,959.89764,12.051147
24496000,959.9201,12.052521
24592000,959.954,12.053925
24688000,959.9759,12.055359
24784000,960.00476,12.056824
24904000,960.0279,12.058685
25000000,960.04156,12.06015
25096000,960.0756,12.0616455
25192000,960.1073,12.06311
25288000,960.1417,12.064575
25384000,960.16644,12.06604
25504000,960.1859,12.06778
25600000,960.22235,12.069153
25696000,960.2325,12.070465
25792000,960.24365,12.071747
25888000,960.2814,12.072937
25984000,960.2765,12.074066
26080000,960.3284,12.075104
26200000,960.3431,12.076294
26296000,960.34796,12.077148
26392000,960.35504,12.077911
26488000,960.3977,12.078583
26584000,960.39246,12.079163
26704000,960.4018,12.079742
26800000,960.4117,12.080078
26896000,960.4251,12.080353
26992000,960.4095,12.080536
27092000,960.412,12.080627
27184000,960.42365,12.080658
27304000,960.40405,12.080566
27400000,960.41046,12.080414
27500000,960.3842,12.080231
27596000,960.4125,12.079987
27688000,960.39386,12.079681
27784000,960.3765,12.079346
27904000,960.3938,12.078918
28000000,960.36896,12.078583
28096000,960.38226,12.078217
28192000,960.3648,12.077881
28288000,960.36584,12.077545
28384000,960.3681,12.077209
28504000,960.3576,12.076843
28600000,960.34375,12.076569
28696000,960.33203,12.076294
28792000,960.33136,12.07605
28888000,960.31793,12.075806
28984000,960.3347,12.075623
29103999,960.3103,12.075378
29200000,960.3207,12.075195
29295999,960.32904,12.075043
29416000,960.30597,12.07489
29512000,960.29224,12.074768
29608000,960.29364,12.0746765
29704000,960.30164,12.074585
29824000,960.29834,12.074493
29923999,960.3076,12.074432
30016000,960.3176,12.074371
30112000,960.3024,12.074341
30231999,960.3101,12.07428
30328000,960.30176,12.074249
30424000,960.3048,12.074249
30520000,960.315,12.074249
30640000,960.3064,12.074219
30736000,960.30786,12.074219
30832000,960.3073,12.074249
30928000,960.31256,12.074249
31024000,960.2975,12.07428
31124000,960.3098,12.07428
31240000,960.31305,12.07431
31336000,960.29913,12.074341
31432000,960.3176,12.074371
31528000,960.31934,12.074432
31624000,960.32227,12.074463
31720000,960.32355,12.074493
31840000,960.30066,12.074554
31936000,960.3048,12.0746155
32032000,960.30896,12.0746765
32128000,960.31964,12.074738
32224000,960.3143,12.074799
32320000,960.33295,12.07486
32440000,960.3078,12.074951
32536000,960.3132,12.075012
32632000,960.31396,12.075073
32728000,960.3306,12.075134
32824000,960.31976,12.075226
32920000,960.32,12.075287
33040000,960.338,12.075378
33136000,960.3164,12.075439
33236000,960.32965,12.075531
33328000,960.327,12.075592
33424000,960.3285,12.075653
33520000,960.3312,12.075745
33640000,960.32745,12.075836
33736000,960.334,12.075897
33832000,960.3467,12.075958
33928000,960.3413,12.07605
34024000,960.3372,12.076111
34120000,960.31537,12.076172
34240000,960.34216,12.076263
34336000,960.324,12.076324
34432000,960.3408,12.0763855
34528000,960.3305,12.076416
34624000,960.33685,12.076477
34720000,960.3452,12.076538
34840000,960.3509,12.076599
34936000,960.3571,12.07666
35032000,960.33984,12.076691
35128000,960.34094,12.076752
35224000,960.3584,12.076782
35320000,960.3692,12.076843
35416000,960.34827,12.076874
35536000,960.34485,12.076935
35632000,960.3442,12.076996
35728000,960.36896,12.077026
35824000,960.3524,12.077057
35920000,960.3446,12.077087
36040000,960.3572,12.077148
36136000,960.3534,12.077179
36232000,960.35364,12.077209
36328000,960.3266,12.07724
36424000,960.35815,12.0772705
36520000,960.3513,12.077301
36640000,960.36774,12.077301
36736000,960.3573,12.077332
36832000,960.3361,12.077362
36928000,960.3352,12.077362
37024000,960.37585,12.077393
37120000,960.36194,12.077393
37240000,960.3795,12.077393
37336000,960.3636,12.077393
37436000,960.3631,12.077393
37528000,960.3559,12.077393
37624000,960.3511,12.077393
37724000,960.36584,12.077393
37840000,960.36725,12.077362
37936000,960.36273,12.077362
38032000,960.3413,12.077362
38128000,960.36365,12.077332
38224000,960.34686,12.077332
38320000,960.3611,12.077332
38440000,960.3623,12.077301
38536000,960.35394,12.0772705
38632000,960.37317,12.0772705
38728000,960.3617,12.07724
38824000,960.35504,12.077209
38920000,960.37067,12.077179
39040000,960.35254,12.077148
39136000,960.3537,12.077118
39232000,960.35474,12.077118
39328000,960.34827,12.077087
39424000,960.3658,12.077057
39520000,960.35077,12.077026
39640000,960.36005,12.076996
39736000,960.3692,12.076965
39832000,960.3408,12.076935
39928000,960.343,12.076904
40024000,960.34155,12.076874
40120000,960.3433,12.076843
40240000,960.34796,12.076813
40336000,960.34235,12.076782
40432000,960.3405,12.076752
40528000,960.34937,12.076721
40624000,960.36633,12.076721
40720000,960.34717,12.076691
40840000,960.34216,12.07666
40936000,960.33295,12.07663
41032000,960.35406,12.076599
41128000,960.34375,12.076599
41224000,960.3569,12.076569
41320000,960.3587,12.076569
41440000,960.35,12.076538
41536000,960.33734,12.076538
41632000,960.3592,12.076508
41728000,960.3419,12.076477
41824000,960.33704,12.076355
41920000,960.3273,12.07605
42040000,960.31226,12.075348
42136000,960.3026,12.074371
42232000,960.29333,12.073029
42328000,960.2507,12.07132
42424000,960.21625,12.069244
42520000,960.1648,12.066864
42640000,960.11115,12.063507
