timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
10000000,399.6441,12.404602,96615.945,1.1479572
10024000,399.51263,12.404602,96617.484,1.1479756
10048000,399.6441,12.404602,96615.97,1.1479576
10072000,399.5455,12.404602,96617.09,1.1479709
10096000,399.51263,12.404602,96617.48,1.1479754
10120000,399.7286,12.404602,96615.01,1.1479461
10144000,399.52673,12.404602,96617.34,1.1479739
10168000,399.6253,12.404602,96616.19,1.1479602
10196000,399.58777,12.404602,96616.6,1.1479651
10220000,399.6441,12.404602,96615.945,1.1479572
10240000,399.70514,12.404602,96615.25,1.147949
10264000,399.58777,12.404602,96616.586,1.1479648
10288000,399.75208,12.404602,96614.74,1.147943
10316000,399.57367,12.404602,96616.83,1.1479677
10336000,399.56427,12.404602,96616.88,1.1479684
10360000,399.68634,12.404602,96615.5,1.147952
10388000,399.59714,12.404602,96616.52,1.1479641
10408000,399.60654,12.404602,96616.38,1.1479625
10432000,399.48917,12.404602,96617.76,1.1479788
10460000,399.7145,12.404602,96615.164,1.147948
10484000,399.7239,12.404602,96615.055,1.1479467
10508000,399.6441,12.404602,96615.945,1.1479572
10528000,399.43283,12.404602,96618.42,1.1479867
10552000,399.56897,12.404602,96616.85,1.147968
10576000,399.56427,12.404602,96616.88,1.1479684
10600000,399.66287,12.404602,96615.766,1.1479552
10624000,399.57367,12.404602,96616.78,1.1479672
10648000,399.58777,12.404602,96616.63,1.1479654
10672000,399.78494,12.404602,96614.33,1.147938
10696000,399.62064,12.404602,96616.266,1.147961
10720000,399.4422,12.404602,96618.31,1.1479853
10744000,399.5549,12.404602,96617.01,1.1479698
10768000,399.61594,12.404602,96616.33,1.1479619
10792000,399.5314,12.404602,96617.31,1.1479735
10816000,399.49387,12.404572,96617.734,1.1479785
10844000,399.58307,12.404572,96616.664,1.1479658
10864000,399.65347,12.404541,96615.86,1.1479563
10888000,399.5314,12.404541,96617.305,1.1479734
10912000,399.3718,12.4045105,96619.09,1.1479946
10936000,399.42813,12.4045105,96618.45,1.147987
10960000,399.5314,12.4045105,96617.31,1.1479735
10984000,399.49857,12.40448,96617.67,1.1479778
11008000,399.51733,12.40448,96617.44,1.147975
11032000,399.43283,12.40448,96618.43,1.1479868
11056000,399.5455,12.404449,96617.13,1.1479714
11080000,399.65817,12.404449,96615.836,1.147956
11104000,399.52203,12.404449,96617.37,1.1479741
11128000,399.5549,12.404419,96616.99,1.1479697
11152000,399.5408,12.404419,96617.19,1.147972
11176000,399.47507,12.404419,96617.94,1.1479809
11200000,399.66757,12.404388,96615.695,1.1479543
11224000,399.70044,12.404388,96615.32,1.1479498
11248000,399.61124,12.404388,96616.36,1.1479622
11272000,399.6253,12.404358,96616.195,1.1479602
11296000,399.6488,12.404358,96615.89,1.1479566
11320000,399.61594,12.404327,96616.33,1.1479619
11348000,399.66757,12.404327,96615.71,1.1479545
11368000,399.70514,12.404297,96615.25,1.147949
11392000,399.6488,12.404236,96615.89,1.1479566
11420000,399.67697,12.404205,96615.6,1.1479532
11440000,399.62064,12.404144,96616.266,1.147961
11464000,399.7192,12.404053,96615.09,1.1479472
11488000,399.77087,12.403961,96614.516,1.1479403
11512000,399.7427,12.403839,96614.83,1.147944
11536000,399.70984,12.403717,96615.195,1.1479484
11560000,399.7286,12.403564,96614.99,1.1479459
11584000,399.74738,12.403381,96614.81,1.1479439
11608000,399.8131,12.403198,96614.05,1.1479347
11632000,399.78964,12.403015,96614.3,1.1479377
11656000,399.9211,12.4028015,96612.78,1.1479197
11684000,399.9023,12.402557,96612.984,1.147922
11704000,399.8976,12.402313,96613.03,1.1479226
11728000,399.98685,12.402039,96612.01,1.1479105
11752000,400.1136,12.401764,96610.56,1.1478933
11776000,400.09012,12.401489,96610.836,1.1478965
11804000,400.10422,12.401184,96610.67,1.1478946
11824000,400.231,12.400848,96609.19,1.147877
11848000,400.09952,12.400543,96610.74,1.1478955
11876000,400.37653,12.400177,96607.51,1.147857
11900000,400.38123,12.399841,96607.45,1.1478564
11920000,400.45163,12.399475,96606.65,1.1478468
11944000,400.2967,12.399109,96608.45,1.1478683
11968000,400.3953,12.398712,96607.31,1.1478547
11992000,400.5737,12.398315,96605.25,1.1478301
12016000,400.70047,12.397919,96603.78,1.1478127
12040000,400.72864,12.397491,96603.445,1.1478088
12064000,400.6817,12.397034,96603.945,1.1478146
12088000,400.88358,12.396606,96601.63,1.1477872
12112000,400.91174,12.396118,96601.32,1.1477835
12136000,401.13242,12.39566,96598.81,1.1477537
12164000,401.1465,12.395172,96598.61,1.1477513
12184000,401.16528,12.394653,96598.41,1.1477488
12208000,401.29675,12.394165,96596.86,1.1477305
12232000,401.32962,12.393616,96596.46,1.1477257
12256000,401.3343,12.393097,96596.445,1.1477256
12280000,401.4376,12.392548,96595.26,1.1477114
12308000,401.50803,12.391968,96594.42,1.1477015
12328000,401.49863,12.391388,96594.55,1.147703
12352000,401.724,12.390808,96591.94,1.147672
12376000,401.8085,12.390198,96590.97,1.1476605
12400000,401.78503,12.389587,96591.23,1.1476636
12428000,401.85074,12.388977,96590.5,1.1476549
12448000,402.0808,12.388336,96587.8,1.1476228
12472000,402.20288,12.387695,96586.4,1.1476061
12496000,402.29678,12.387054,96585.32,1.1475934
12520000,402.40475,12.386383,96584.055,1.1475784
12544000,402.6442,12.385681,96581.32,1.1475458
12572000,402.54092,12.38501,96582.54,1.1475604
12592000,402.7428,12.384308,96580.13,1.1475317
12616000,402.87427,12.383575,96578.66,1.1475142
12640000,402.98224,12.382874,96577.43,1.1474997
12664000,402.95407,12.382111,96577.72,1.147503
12688000,403.25455,12.381378,96574.29,1.1474624
12712000,403.25925,12.380615,96574.19,1.147461
12736000,403.57852,12.379822,96570.484,1.1474171
12760000,403.57382,12.379028,96570.57,1.1474181
12784000,403.71936,12.378235,96568.875,1.147398
12808000,403.6865,12.377441,96569.266,1.1474026
12831999,403.82736,12.376617,96567.62,1.1473831
12856000,404.13254,12.375763,96564.1,1.1473413
12880000,404.1419,12.374908,96564.016,1.1473403
12904000,404.27338,12.374054,96562.484,1.147322
12927999,404.44708,12.373169,96560.47,1.1472981
12952000,404.46118,12.372284,96560.33,1.1472964
12976000,404.58795,12.371399,96558.86,1.147279
13000000,404.75696,12.370483,96556.92,1.147256
13023999,405.1091,12.369568,96552.83,1.1472074
13048000,405.22647,12.368622,96551.45,1.1471909
13072000,405.1936,12.367706,96551.88,1.147196
13096000,405.4612,12.36676,96548.76,1.147159
13119999,405.5504,12.365784,96547.72,1.1471466
13144000,405.7852,12.364838,96545.016,1.1471145
13168000,405.82742,12.363861,96544.56,1.1471092
13192000,406.034,12.3628845,96542.15,1.1470804
13215999,406.3063,12.361908,96539.02,1.1470433
13240000,406.2312,12.360931,96539.85,1.1470531
13264000,406.48474,12.359955,96536.93,1.1470184
13288000,406.61618,12.358948,96535.445,1.1470008
13312000,406.78992,12.357941,96533.414,1.1469766
13336000,406.87912,12.356964,96532.38,1.1469644
13360000,407.23123,12.355957,96528.36,1.1469166
13383999,407.38617,12.35495,96526.55,1.146895
13408000,407.41434,12.353912,96526.17,1.1468906
13432000,407.5411,12.352905,96524.72,1.1468734
13459999,407.80402,12.351898,96521.69,1.1468374
13479999,407.99182,12.350861,96519.54,1.1468118
13504000,408.06226,12.3498535,96518.695,1.1468017
13528000,408.14676,12.348816,96517.76,1.1467906
13552000,408.32986,12.347809,96515.64,1.1467655
13575999,408.3815,12.346771,96515.016,1.1467581
13604000,408.62097,12.345734,96512.29,1.1467257
13624000,408.69608,12.344727,96511.4,1.146715
13648000,408.98248,12.343689,96508.11,1.146676
13672000,409.09045,12.342651,96506.85,1.146661
13700000,409.17496,12.341614,96505.87,1.1466494
13720000,409.4473,12.340607,96502.72,1.1466119
13744000,409.513,12.339569,96501.99,1.1466033
13768000,409.7196,12.3385315,96499.62,1.1465751
13792000,409.86984,12.337524,96497.83,1.1465539
13816000,410.12805,12.336487,96494.85,1.1465185
13840000,410.3863,12.33548,96491.89,1.1464833
13864000,410.24542,12.334473,96493.52,1.1465027
13888000,410.62103,12.333466,96489.17,1.146451
13912000,410.71494,12.3324585,96488.06,1.1464378
13936000,410.9168,12.331451,96485.75,1.1464103
13960000,411.05298,12.330444,96484.21,1.146392
13984000,411.14688,12.329468,96483.13,1.1463792
14008000,411.21262,12.328461,96482.336,1.1463698
14036000,411.5131,12.327484,96478.87,1.1463286
14056000,411.5882,12.326508,96478.016,1.1463184
14080000,411.74783,12.325531,96476.17,1.1462965
14104000,411.98727,12.324554,96473.44,1.1462641
14128000,412.28308,12.323578,96470.016,1.1462234
14152000,412.1469,12.322632,96471.57,1.1462418
14176000,412.38635,12.321686,96468.79,1.1462088
14200000,412.56946,12.32074,96466.7,1.146184
14224000,412.52252,12.319824,96467.22,1.1461902
14248000,412.7244,12.318909,96464.93,1.146163
14272000,412.95914,12.317993,96462.17,1.1461302
14296000,413.16104,12.317108,96459.86,1.1461027
14320000,412.9169,12.316223,96462.7,1.1461365
14344000,413.2784,12.315369,96458.49,1.1460865
14372000,413.47562,12.314484,96456.23,1.1460595
14392000,413.63992,12.31366,96454.31,1.1460367
14420000,413.63992,12.312805,96454.33,1.146037
14440000,413.82303,12.311981,96452.19,1.1460116
14464000,413.9545,12.311157,96450.695,1.1459938
14488000,413.98737,12.310333,96450.36,1.1459898
14512000,414.24557,12.30954,96447.36,1.1459541
14536000,414.24557,12.308746,96447.33,1.1459538
14560000,414.4146,12.307983,96445.41,1.145931
14584000,414.53198,12.30719,96444.07,1.1459152
14608000,414.63528,12.306427,96442.836,1.1459005
14632000,414.83246,12.305664,96440.586,1.1458737
14656000,414.9733,12.304901,96438.97,1.1458545
14680000,415.0766,12.304169,96437.766,1.1458402
14704000,415.21277,12.303436,96436.17,1.1458212
14728000,415.22214,12.302673,96436.08,1.1458201
14756000,415.47098,12.301971,96433.21,1.145786
14776000,415.5508,12.301239,96432.266,1.1457748
14800000,415.66818,12.300537,96430.92,1.1457589
14824000,415.7621,12.299805,96429.84,1.1457461
14848000,415.87946,12.299103,96428.52,1.1457304
14872000,415.62122,12.298401,96431.484,1.1457655
14896000,416.06726,12.297699,96426.31,1.1457042
14920000,416.07663,12.297028,96426.23,1.1457031
14944000,416.37244,12.296326,96422.78,1.1456622
14968000,416.35834,12.295654,96422.97,1.1456643
14996000,416.4006,12.294983,96422.48,1.1456585
15020000,416.471,12.294312,96421.664,1.1456488
15040000,416.6682,12.29364,96419.41,1.145622
15068000,416.78558,12.292969,96418.055,1.145606
15088000,416.84662,12.292297,96417.305,1.1455971
15112000,416.8748,12.2916565,96416.98,1.1455932
15136000,417.17526,12.291016,96413.516,1.145552
15160000,417.03912,12.290344,96415.13,1.1455712
15184000,417.1612,12.289703,96413.71,1.1455544
15212000,417.29733,12.2890625,96412.14,1.1455357
15232000,417.48984,12.288422,96409.91,1.1455091
15256000,417.48044,12.287781,96410,1.1455103
15284000,417.59314,12.28714,96408.72,1.145495
15304000,417.80908,12.28653,96406.234,1.1454655
15328000,417.7809,12.285889,96406.56,1.1454694
15352000,418.08142,12.285278,96403.04,1.1454276
15376000,417.90298,12.284637,96405.13,1.1454525
15400000,418.288,12.284027,96400.67,1.1453995
15424000,418.31146,12.283386,96400.43,1.1453966
15448000,418.40067,12.282776,96399.39,1.1453842
15472000,418.61194,12.282166,96396.97,1.1453555
15496000,418.58377,12.281555,96397.25,1.1453588
15520000,418.4664,12.280914,96398.67,1.1453757
15544000,418.8279,12.280304,96394.484,1.1453259
15568000,418.9312,12.279694,96393.31,1.145312
15592000,418.86548,12.279083,96394.03,1.1453205
15616000,419.00162,12.278473,96392.445,1.1453017
15640000,419.04858,12.277863,96391.92,1.1452955
15664000,419.17065,12.277252,96390.52,1.1452789
15688000,419.29272,12.276642,96389.1,1.145262
15712000,419.19882,12.2760315,96390.18,1.1452748
15736000,419.396,12.275452,96387.93,1.145248
15760000,419.56973,12.274841,96385.88,1.1452237
15784000,419.5932,12.274231,96385.66,1.145221
15808000,419.83264,12.273621,96382.875,1.145188
15832000,419.80917,12.27301,96383.164,1.1451914
15856000,420.01105,12.27243,96380.84,1.1451639
15880000,419.98758,12.27182,96381.086,1.1451668
15908000,420.0486,12.27121,96380.4,1.1451585
15928000,420.18478,12.27063,96378.805,1.1451396
15952000,420.28336,12.27002,96377.695,1.1451265
15976000,420.3632,12.26944,96376.79,1.1451157
16000000,420.4618,12.268829,96375.625,1.1451019
16028000,420.49933,12.2682495,96375.164,1.1450964
16048000,420.65897,12.26767,96373.35,1.1450748
16072000,420.6355,12.26709,96373.65,1.1450784
16096000,420.78574,12.26651,96371.89,1.1450574
16120000,420.8984,12.26593,96370.56,1.1450417
16144000,421.0815,12.26535,96368.45,1.1450167
16168000,421.14725,12.2647705,96367.7,1.1450077
16192000,421.25525,12.264191,96366.445,1.1449928
16216000,421.37262,12.263641,96365.11,1.1449769
16240000,421.35382,12.263062,96365.305,1.1449792
16264000,421.41016,12.262512,96364.69,1.1449718
16288000,421.5886,12.261932,96362.62,1.1449473
16312000,421.80923,12.261383,96360.08,1.1449171
16336000,421.81393,12.260834,96360.03,1.1449165
16360000,421.7623,12.260284,96360.6,1.1449233
16384000,421.8656,12.259766,96359.41,1.1449091
16408000,422.0346,12.259216,96357.49,1.1448864
16432000,422.0346,12.2586975,96357.49,1.1448864
16456000,422.213,12.258179,96355.445,1.144862
16484000,422.0252,12.257629,96357.625,1.144888
16504000,422.1285,12.257111,96356.43,1.1448737
16528000,422.40082,12.256622,96353.27,1.1448363
16552000,422.45245,12.2561035,96352.64,1.1448288
16576000,422.64496,12.255615,96350.445,1.1448027
16600000,422.5088,12.255096,96352.05,1.1448218
16624000,422.59332,12.254608,96351.016,1.1448095
16648000,422.8985,12.25412,96347.5,1.1447676
16672000,422.7952,12.253662,96348.72,1.1447822
16700000,422.84216,12.253174,96348.17,1.1447756
16720000,423.09567,12.252716,96345.27,1.1447412
16744000,422.86093,12.252258,96347.97,1.1447732
16768000,423.01587,12.251801,96346.2,1.1447523
16792000,423.14734,12.251343,96344.625,1.1447335
16816000,423.18958,12.250885,96344.18,1.1447282
16840000,423.37738,12.250458,96342,1.1447023
16864000,423.3398,12.25,96342.445,1.1447077
16888000,423.37268,12.249573,96342.06,1.144703
16916000,423.37738,12.2491455,96341.98,1.1447021
16936000,423.60742,12.248718,96339.32,1.1446705
16960000,423.5558,12.248322,96339.94,1.1446779
16984000,423.5464,12.247894,96340.02,1.1446788
17008000,423.5464,12.247498,96340.055,1.1446792
17032000,423.87976,12.247101,96336.2,1.1446334
17056000,423.76706,12.246704,96337.51,1.1446489
17080000,424.08633,12.246307,96333.83,1.1446053
17108000,423.98303,12.245941,96335.02,1.1446195
17128000,424.14737,12.245544,96333.13,1.1445969
17152000,424.199,12.245178,96332.54,1.1445899
17176000,424.1896,12.2447815,96332.625,1.144591
17204000,424.31168,12.244415,96331.234,1.1445744
17224000,424.26474,12.244049,96331.75,1.1445806
17248000,424.32578,12.243713,96331.04,1.1445721
17272000,424.4666,12.243347,96329.445,1.1445532
17300000,424.51828,12.242981,96328.81,1.1445457
17320000,424.45255,12.242645,96329.62,1.1445552
17344000,424.55582,12.24231,96328.42,1.144541
17372000,424.64502,12.241943,96327.4,1.1445289
17392000,424.55582,12.241608,96328.39,1.1445407
17416000,424.7718,12.241272,96325.91,1.1445111
17444000,424.85162,12.240936,96325,1.1445004
17464000,424.8704,12.240601,96324.82,1.1444982
17488000,424.59808,12.240265,96327.914,1.144535
17512000,424.91736,12.23996,96324.23,1.1444912
17540000,424.98306,12.239624,96323.47,1.1444821
17560000,425.08167,12.239288,96322.33,1.1444685
17588000,424.92673,12.238983,96324.15,1.1444902
17608000,425.16617,12.238647,96321.36,1.1444571
17632000,425.09106,12.238312,96322.234,1.1444675
17656000,425.10046,12.238007,96322.13,1.1444663
17680000,425.21313,12.237671,96320.82,1.1444507
17704000,425.20844,12.237366,96320.914,1.1444519
