timestamp,control[0],control[1],control[2],control[3],control[4]
10000000,0.029313337,0.01986617,-0.003865493,0.15,0
10004000,0.028130114,0.019827668,-0.003474856,0.15,0
10008000,0.028395586,0.019791171,-0.00331107,0.15,0
10012000,0.029439338,0.019784736,-0.003021386,0.15,0
10016000,0.029163543,0.019776616,-0.002928457,0.15,0
10020000,0.027654903,0.019799495,-0.00305187,0.15,0
10024000,0.026519537,0.019787325,-0.00319054,0.15,0
10028000,0.026194511,0.019681107,-0.00309188,0.15,0
10036000,0.02791167,0.019608445,-0.003234703,0.15,0
10040000,0.027969835,0.019525627,-0.003259463,0.15,0
10048000,0.027533995,0.019211119,-0.003139524,0.15,0
10052000,0.027560454,0.019327141,-0.002785993,0.15,0
10056000,0.027804326,0.019579295,-0.002580649,0.15,0
10060000,0.028181646,0.01984915,-0.002455117,0.15,0
10064000,0.028178005,0.020016948,-0.002460026,0.15,0
10068000,0.027281016,0.020124055,-0.002599427,0.15,0
10072000,0.02610198,0.020204518,-0.002880215,0.15,0
10076000,0.02589503,0.020222424,-0.003174286,0.15,0
10080000,0.026832031,0.020174416,-0.003179023,0.15,0
10084000,0.027713794,0.02000255,-0.002828701,0.15,0
10088000,0.027747585,0.019712457,-0.002402324,0.15,0
10092000,0.027252862,0.01943648,-0.002254544,0.15,0
10100000,0.026935536,0.019463586,-0.002520619,0.15,0
10104000,0.026323099,0.019823693,-0.002817644,0.15,0
10108000,0.026649652,0.019743137,-0.002813124,0.15,0
10112000,0.0277916,0.019601967,-0.002837659,0.15,0
10120000,0.028490974,0.019514244,-0.002309366,0.15,0
10124000,0.028263876,0.019633513,-0.002143011,0.15,0
10128000,0.028964864,0.019702427,-0.002351469,0.15,0
10132000,0.029975148,0.019693844,-0.002796312,0.15,0
10136000,0.029927488,0.019629654,-0.003128884,0.15,0
10140000,0.028929703,0.019675119,-0.003211255,0.15,0
10148000,0.027542511,0.01981064,-0.00296968,0.15,0
10156000,0.026877739,0.019737868,-0.003008096,0.15,0
10164000,0.02707701,0.019647349,-0.003058346,0.15,0
10168000,0.027580712,0.019318132,-0.003264394,0.15,0
10172000,0.027657187,0.019255761,-0.003310906,0.15,0
10176000,0.028706636,0.018497994,-0.004073391,0.15,0
10180000,0.029426627,0.018405214,-0.003859399,0.15,0
10184000,0.029819004,0.018577134,-0.003135352,0.15,0
10188000,0.02895467,0.018879995,-0.002617376,0.15,0
10192000,0.027391495,0.019125903,-0.002608784,0.15,0
10196000,0.025635244,0.019364558,-0.002357975,0.15,0
10200000,0.025278272,0.019552208,-0.002523519,0.15,0
10204000,0.02545536,0.019549245,-0.002628038,0.15,0
10208000,0.026253847,0.01959954,-0.002626637,0.15,0
10212000,0.027873643,0.019673768,-0.002348399,0.15,0
10216000,0.029259536,0.019765647,-0.001979723,0.15,0
10220000,0.02876715,0.019941187,-0.001946581,0.15,0
10224000,0.027476057,0.019996366,-0.002240973,0.15,0
10228000,0.02692132,0.01978233,-0.002496059,0.15,0
10232000,0.026940558,0.01948494,-0.002724594,0.15,0
10236000,0.027491534,0.01930463,-0.002820878,0.15,0
10240000,0.028130844,0.019170595,-0.002643972,0.15,0
10244000,0.0285968,0.019150889,-0.002314012,0.15,0
10252000,0.028710663,0.01913349,-0.002550558,0.15,0
10256000,0.027507506,0.018884942,-0.002743125,0.15,0
10260000,0.026624704,0.018919464,-0.002904376,0.15,0
