timestamp,xyz[0],xyz[1],xyz[2]
10000000,-0.001730452,0.004701139,0.001599361
10004000,-0.000581336,0.004870903,0.001854039
10008000,-0.001047463,0.005119611,0.000414136
10012000,-0.003102627,0.005128407,-0.002136886
10020000,0.000417001,0.004898,-0.001877539
10024000,0.00268786,0.004867145,-0.000659645
10028000,0.002710703,0.005583848,0.00043564
10032000,0.000782026,0.006136704,0.001123241
10036000,-0.000718965,0.006051381,0.001694548
10040000,-0.000834681,0.006496067,0.001906703
10044000,-0.000117319,0.007980125,0.001477285
10048000,6.23E-05,0.008775039,0.000839319
10052000,-0.000559995,0.007723087,-0.000529796
10056000,-0.001033077,0.005577548,-0.002336958
10060000,-0.001757549,0.003332824,-0.003437485
10064000,-0.001757759,0.00192043,-0.00339319
10068000,1.57E-05,0.001157698,-0.002163092
10072000,0.002360146,0.000597159,0.000313167
10076000,0.002895452,0.000562633,0.002618833
10080000,0.001043849,0.001059102,0.002665675
10084000,-0.000730065,0.002465983,-0.000425542
10092000,0.000176009,0.007015273,-0.005501073
10096000,0.001189871,0.007075508,-0.004353988
10104000,0.002408177,0.003759254,-0.001739025
10108000,0.001776023,0.004331609,-0.001779638
10112000,-0.000475027,0.005410153,-0.001562329
10116000,-0.002203846,0.006336242,-0.003074587
10120000,-0.001882439,0.006094162,-0.006222616
10128000,-0.002641284,0.004379103,-0.006093781
10132000,-0.004625623,0.004368007,-0.002168112
10136000,-0.004525537,0.004829939,0.000762592
10140000,-0.002516081,0.004549757,0.00149118
10144000,-0.000666372,0.003611061,0.000246163
10148000,0.000405722,0.003359465,-0.000984935
10152000,0.001368151,0.00346492,-0.001107058
10156000,0.001736374,0.003927087,-0.000648909
10160000,0.001577256,0.00419058,-0.000326609
10164000,0.001329512,0.004611088,-0.000208776
10168000,0.000343801,0.007020985,0.001599726
10172000,-0.000812253,0.010529754,0.005354293
10180000,-0.003128494,0.013741808,0.006427049
10184000,-0.003899024,0.012062956,4.06E-05
10188000,-0.002189131,0.009329176,-0.004531208
10192000,0.000932645,0.007036503,-0.004612446
10196000,0.003130627,0.005003025,-0.00284143
10200000,0.003834602,0.003354666,-0.001382712
10204000,0.003470047,0.003299706,-0.000463399
10212000,-0.001301977,0.002467846,-0.00291386
10216000,-0.004060992,0.001897791,-0.006156171
10220000,-0.003231873,0.000625341,-0.006069628
10228000,0.000512607,0.001923159,-0.001225191
10232000,0.00048575,0.004436023,0.000788399
10240000,-0.00184651,0.006937152,7.72E-05
10244000,-0.00315163,0.007090552,-0.001521954
10252000,-0.003357648,0.006831596,0.000556855
10256000,-0.00093043,0.00866509,0.002246544
10260000,0.00084412,0.008506304,0.003671059
10264000,0.001314072,0.00528931,0.003204817
10268000,0.000143334,0.00245889,0.000930385
10272000,-0.001724468,0.001587862,-0.001302167
10276000,-0.002494038,0.001722229,-0.002046417
10284000,0.001269633,0.002808596,0.000138602
10292000,0.001295573,0.004656591,0.001130555
10296000,0.001338004,0.005827579,0.002219416
10300000,0.002842524,0.004919531,0.002425716
10304000,0.004185576,0.003152268,0.001846551
10308000,0.004556654,0.001254373,0.00094605
10312000,0.003653769,0.000199034,0.000931486
10320000,-0.001520507,0.002419709,0.002719835
10324000,-0.001947373,0.001810915,0.002103344
10328000,-3.86E-05,0.000962249,0.000524689
10332000,0.00097064,0.001150946,6.03E-05
10336000,-0.000777196,0.002314579,0.00047301
10344000,-0.002832887,0.006520352,0.000681048
10352000,0.000463605,0.005625782,-0.00065304
10356000,0.002144849,0.004329108,0.000866722
10364000,0.003350814,0.001708938,0.004475016
10368000,0.00338844,0.002409072,0.003678421
10376000,0.004028576,0.007559977,0.002224964
10384000,0.005459593,0.007403989,-7.64E-05
10388000,0.005624731,0.006828938,-0.00150145
10392000,0.003385932,0.006964759,-0.001818013
10400000,0.001563583,0.004493984,0.001445444
10404000,0.002980303,0.003973656,0.002875268
10408000,0.003582543,0.004938682,0.001675434
10416000,0.005717331,0.005265146,-0.001230231
10420000,0.006320206,0.005126335,9.10E-05
10424000,0.004335488,0.003919148,0.00083558
10428000,0.001183926,0.001772148,0.000572989
10436000,0.000106991,0.000110877,-0.001247316
10444000,0.002948594,0.005963614,-0.00508729
10448000,0.004227521,0.007364455,-0.007177506
10456000,0.002778643,0.004666852,-0.004069972
10464000,0.002880282,0.003310118,0.000539086
10468000,0.003931047,0.003354939,-0.000213734
10472000,0.003412562,0.002953942,-0.001265943
10480000,0.00029376,0.006222589,-0.003622044
10488000,0.002671058,0.003083681,-0.001945261
10492000,0.002743759,0.001660004,0.001282408
