timestamp,xyz[0],xyz[1],xyz[2]
10000000,0.08672951,-0.07725141,0.15486397
10004000,0.28727892,0.0424406,0.063669376
10012000,-0.5137908,0.002199046,-0.6377556
10020000,0.75261897,-0.05160761,0.27126583
10024000,0.5677145,-0.00771356,0.30447322
10028000,0.005710594,0.1791759,0.27382123
10032000,-0.4821693,0.13821381,0.17190006
10036000,-0.3752478,-0.021330692,0.14282666
10040000,-0.028928917,0.11117143,0.053038716
10044000,0.17934023,0.37101457,-0.10735461
10048000,0.0449062,0.19872841,-0.1594915
10052000,-0.1555752,-0.262988,-0.3422787
10056000,-0.118270546,-0.5363845,-0.45179027
10060000,-0.18111795,-0.5611811,-0.27513173
10064000,-5.26E-05,-0.3530983,0.011073545
10068000,0.4433597,-0.19068295,0.30752453
10072000,0.58611673,-0.14013466,0.6190648
10076000,0.13382643,-0.008631334,0.57641655
10080000,-0.46290088,0.124117404,0.011710465
10084000,-0.44347855,0.35172042,-0.7728043
10092000,0.24623363,0.5531455,-0.32738006
10096000,0.25346562,0.015058696,0.2867713
10104000,0.12531292,-0.29836765,0.16396782
10108000,-0.15803853,0.14308885,-0.010153361
10112000,-0.56276244,0.26963568,0.054327212
10116000,-0.43220475,0.23152232,-0.3780645
10120000,0.08035168,-0.06051986,-0.78700733
10128000,-0.33305165,-0.16327152,0.4611203
10132000,-0.49608457,-0.002774019,0.9814174
10136000,0.025021449,0.11548294,0.732676
10140000,0.5023641,-0.07004546,0.18214688
10144000,0.46242735,-0.23467393,-0.31125426
10148000,0.26802367,-0.06289896,-0.30777445
10152000,0.2406071,0.02636382,-0.030530736
10156000,0.09205589,0.115541756,0.11453726
10160000,-0.03977952,0.06587322,0.08057497
10164000,-0.061935984,0.10512697,0.02945815
10168000,-0.24642794,0.6024743,0.45212543
10172000,-0.2890134,0.87719214,0.9386418
10180000,-0.34775555,0.13234478,-0.47204363
10184000,-0.19263257,-0.41971323,-1.5966148
10188000,0.42747325,-0.68344545,-1.1429495
10192000,0.78044397,-0.573168,-0.020309657
10196000,0.5494955,-0.5083695,0.44275385
10200000,0.17599387,-0.41208962,0.36467943
10204000,-0.09113888,-0.013740003,0.22982818
10212000,-0.79779226,-0.15267149,-0.61143816
10216000,-0.6897539,-0.14251381,-0.8105777
10220000,0.20727992,-0.3181125,0.0216358
10224000,0.6517483,-0.106141075,0.64935637
10228000,0.2843718,0.43059546,0.5617529
10232000,-0.006714251,0.6282158,0.5033976
10240000,-0.3171466,0.24444366,-0.39068937
10244000,-0.32628006,0.03835009,-0.3997925
10252000,0.26309207,0.12066653,0.37866026
10256000,0.6068045,0.45837358,0.42242232
10260000,0.44363743,-0.039696917,0.35612887
10264000,0.11748807,-0.80424845,-0.11656046
10268000,-0.29268447,-0.7076048,-0.56860816
10272000,-0.46695036,-0.21775675,-0.5581379
10276000,-0.19239244,0.03359171,-0.18606263
10284000,0.589957,0.122846924,0.30249244
10292000,-0.2070615,0.3494498,0.1694581
10300000,0.37612996,-0.22701201,0.05157493
10304000,0.33576298,-0.44181573,-0.14479125
10308000,0.09276938,-0.47447392,-0.22512513
10312000,-0.22572097,-0.2638346,-0.003641009
10320000,-0.68217945,0.27444553,0.17614782
10324000,-0.10671663,-0.15219858,-0.15412265
10328000,0.47719812,-0.21216638,-0.39466372
10336000,-0.43695885,0.29090828,0.10318258
10344000,-0.010122642,0.4615181,0.038100846
10352000,0.49252215,-0.17331561,-0.15382613
10356000,0.42031127,-0.32416847,0.3799404
10360000,0.21508062,-0.45279726,0.6183634
10364000,0.0864106,-0.2022453,0.28371012
10368000,0.009406387,0.17503354,-0.19914873
10376000,0.10291713,0.65877074,-0.10177338
10380000,0.10294229,0.17216189,-0.19122338
10384000,0.25481188,-0.21115875,-0.38411936
10388000,0.041284546,-0.14376284,-0.3562605
10392000,-0.5596998,0.033955425,-0.07914074
10400000,0.061485514,-0.4168144,0.5284925
10404000,0.3541801,-0.13008219,0.35745603
10408000,0.15056014,0.24125642,-0.29995883
10416000,0.44141543,-0.046995424,-0.09851398
10420000,0.1507187,-0.034702614,0.3303094
10424000,-0.4961796,-0.3017965,0.18614328
10428000,-0.7878905,-0.5367499,-0.065647915
10436000,0.27298668,-0.011312947,-0.20319207
10444000,0.2714131,0.84248704,-0.6619841
10448000,0.3197316,0.35021022,-0.5225539
10456000,-0.31104583,-0.51857066,0.70735854
10460000,-0.13504817,-0.40297627,0.8749338
10464000,0.1604581,0.06379263,0.2773309
10468000,0.26269117,0.011204973,-0.18820503
10472000,-0.12962107,-0.10024938,-0.26305205
10480000,-0.22693294,0.52382785,-0.31328055
10488000,0.2717119,-0.70618117,0.54475003
10492000,0.018175237,-0.3559191,0.8069172
10496000,-0.29958862,0.26143566,0.29380953
10500000,-0.56850994,0.29502618,-0.16684206
10504000,-0.4073417,0.13365546,-0.19444926
10508000,0.000523008,0.12968227,0.14627281
10512000,0.5776376,0.15248668,0.5017505
10516000,0.7996845,0.014893897,0.030822903
10524000,-0.3810175,0.03631541,-0.12816209
10528000,-0.5381877,0.43100008,0.19330254
10532000,-0.0884546,0.15982562,0.05349338
10536000,0.30664822,-0.29510093,-0.088211335
10544000,-0.59799606,-0.29360914,-0.28688824
10548000,-0.14987026,-0.3843799,-0.19749352
10552000,0.115068875,0.26869842,-0.22706726
10556000,0.15267766,0.38582867,-0.6006912
10560000,0.15260422,0.08036306,-0.4603898
10564000,0.024337515,-0.11592934,0.07279289
10568000,-0.017089032,-0.24772432,0.25301823
10576000,-0.0359698,0.35337463,0.11523768
10580000,-0.21856987,0.058195233,0.33870804
10584000,-0.54588085,-0.20100714,0.22294506
10588000,-0.5191947,-0.18305242,-0.11663401
10592000,0.078501746,0.03448992,-0.10257915
