timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
9144000,-0.054444425,-0.06644443,0.40060008,-0.2974219,13.253991,22.280006,-0.1805203,16.200602,0.10999999,-21.483692
9336000,-0.053682163,-0.065682165,0.40060008,-0.15237981,13.254025,24.840525,-0.23172998,12.831767,0.10999999,-28.071112
9528000,0.027346902,0.015346903,0.40059996,0.53881997,13.253906,26.000572,-0.25493333,9.564654,0.10999999,-36.883774
9744000,0.3118214,0.2998214,0.40059984,1.5148082,13.254281,26.084225,-0.25659886,6.5181513,0.10999999,-47.518456
9936000,0.71268684,0.7006869,0.40059882,2.1714423,13.254479,25.569706,-0.24630453,4.4771376,0.10999999,-56.38659
10128000,1.2256347,1.2136347,0.40059882,2.8343081,13.254739,24.82295,-0.23136422,2.941123,0.10999999,-64.189835
10344000,1.9506916,1.9386916,0.40059882,3.5755477,13.255131,23.982016,-0.2145377,1.7003098,0.10999999,-71.56301
10536000,2.7241073,2.7121074,0.40059483,4.1898217,13.255709,23.360718,-0.20210017,0.92194796,0.10999999,-77.0368
10728000,3.6121514,3.6001513,0.40060282,4.8206162,13.256148,22.92973,-0.19347163,0.36388883,0.10999999,-81.73632
10944000,4.753083,4.741083,0.40060282,5.551275,13.256728,22.591803,-0.18670149,-0.075485565,0.10999999,-86.388756
11136000,5.8815165,5.8695164,0.40060282,6.0860424,13.257646,22.380754,-0.18246217,-0.31668332,0.10999999,-90.0879
11328000,7.085781,7.0737815,0.40058687,6.3868747,13.258374,22.295357,-0.18073964,-0.4363961,0.10999999,-93.53202
11544000,8.500378,8.488378,0.40060282,6.578842,13.259141,22.289858,-0.18061434,-0.51792413,0.10999999,-97.246864
11736000,9.782823,9.770823,0.40060282,6.6169634,13.260071,22.335917,-0.18151692,-0.53934234,0.10999999,-100.48352
11928000,10.276204,11.0460415,2.2396452,6.4903326,13.260904,22.312996,-0.18104182,-1.3020784,0.10491146,-98.24671
12144000,11.071413,12.437596,3.264592,6.238915,13.261719,21.928005,-0.17332573,-1.8942649,0.09830676,-95.09751
12336000,11.928831,13.603545,3.6291094,5.752328,13.262436,21.54061,-0.16556346,-1.7681491,0.09261418,-92.5566
12528000,12.844671,14.661569,3.7855234,5.2309256,13.26324,21.30365,-0.16080819,-1.4295905,0.08708382,-90.18489
12744000,13.904223,15.742123,3.8601952,4.7948194,13.263889,21.203762,-0.15879746,-1.1154296,0.080963135,-87.60233
12936000,14.856859,16.634308,3.8904927,4.5255995,13.264412,21.216043,-0.15903263,-0.9257735,0.07555679,-85.31463
13151999,15.933449,17.57767,3.9099407,4.2914367,13.265039,21.262436,-0.15994793,-0.7827158,0.0694867,-82.70489
13344000,16.892223,18.376764,3.9223676,4.1362944,13.265654,21.30025,-0.1606919,-0.66830903,0.06410866,-80.337906
13536000,17.851698,19.151964,3.9335523,4.0489464,13.26607,21.310507,-0.16088873,-0.532613,0.05877918,-77.931656
13752000,18.93146,20.006304,3.9457135,3.9857175,13.266542,21.381308,-0.1622953,-0.3549351,0.05281919,-75.15743
13944000,19.891378,20.745255,3.95708,3.8982213,13.26705,21.460278,-0.16386455,-0.18731494,0.047548667,-72.62157
14136000,20.851345,21.464977,3.9692194,3.748085,13.267638,21.578814,-0.1662235,-0.04958132,0.042281345,-70.00038
14352000,21.931335,22.235485,3.9848206,3.4957337,13.268075,21.699286,-0.1686242,0.01846644,0.036353983,-66.93434
14544000,22.891335,22.864197,4.001385,3.203114,13.268412,21.816908,-0.17096992,0.032166693,0.03110972,-64.10052
14736000,23.851341,23.43222,4.020984,2.8766851,13.268943,21.928143,-0.17318399,-0.003426,0.02589906,-61.147568
14952000,24.931347,24.00548,4.0463214,2.5155578,13.269202,22.01635,-0.17494294,-0.09064399,0.020127121,-57.683235
15144000,25.891354,24.457232,4.0717344,2.2176943,13.269475,22.054237,-0.17569524,-0.19744995,0.015125228,-54.48149
15336000,26.85136,24.86235,4.0994787,1.9744709,13.27,22.063492,-0.17586982,-0.30427152,0.010293691,-51.171726
15552000,27.931368,25.2829,4.1324515,1.7931784,13.27012,22.056326,-0.17572412,-0.43441314,0.005095369,-47.31979
15744000,28.891375,25.64498,4.162348,1.7363025,13.270353,22.049356,-0.17558005,-0.5380792,0.000693252,-43.778233
15936000,29.851381,26.012083,4.191993,1.8073062,13.270658,21.981415,-0.17421514,-0.61056685,-0.003475796,-40.140007
16152000,30.931389,26.468475,4.2231736,2.0875075,13.270993,21.888449,-0.17234911,-0.6300283,-0.007852227,-35.960735
16344000,31.891388,26.956682,4.2466993,2.539218,13.271244,21.81773,-0.17092972,-0.5663857,-0.011495717,-32.17612
16536000,32.85138,27.56061,4.2645025,3.1509464,13.2716,21.735004,-0.16926809,-0.37885842,-0.014938557,-28.34787
16752000,33.93137,28.39678,4.276694,3.8806007,13.272104,21.661135,-0.16778061,-0.089134485,-0.018629378,-24.016329
16944000,34.89136,29.271875,4.2809386,4.444373,13.272538,21.643354,-0.16741632,0.032009315,-0.021829931,-20.15318
17136000,35.851353,30.243942,4.280335,4.8504877,13.273396,21.660278,-0.16773765,0.032091144,-0.025021251,-16.285202
17352000,36.931347,31.422613,4.275401,5.250509,13.273902,21.627897,-0.1670799,-0.11004362,-0.028624414,-11.951539
17544000,37.89134,32.54312,4.267375,5.6555963,13.274555,21.541925,-0.1653474,-0.32330343,-0.031832684,-8.147361
17736000,38.85133,33.730427,4.2560096,6.0683722,13.275522,21.361916,-0.16172786,-0.54120034,-0.034999676,-4.440831
17952000,39.93132,35.158123,4.238624,6.6439147,13.27619,21.11143,-0.15670478,-0.7583191,-0.038494963,-0.4302272
18144000,40.89131,36.529106,4.2180743,7.181267,13.27714,20.843271,-0.15132263,-0.9171509,-0.04153955,2.954542
18336000,41.851303,37.985195,4.1932697,7.606396,13.278186,20.58107,-0.14605768,-1.0106579,-0.04454323,6.1437674
18552000,42.931293,39.688847,4.1620865,7.9161987,13.279051,20.286308,-0.14014515,-1.0629551,-0.047913786,9.487404
18744000,43.891285,41.240932,4.132482,8.067127,13.280123,20.066097,-0.1357195,-1.0621812,-0.050934233,12.242228
