timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
7640000,4.23E-06,1.05E-05,-5.07E-07,0
7660000,3.72E-06,1.15E-05,-1.12E-06,0
7680000,3.93E-06,1.15E-05,-1.12E-06,0
7700000,3.88E-06,7.50E-06,-1.64E-06,0
7720000,4.21E-06,1.03E-05,-2.14E-06,0
7740000,4.72E-06,9.86E-06,-1.53E-06,0
7760000,4.31E-06,1.06E-05,-3.85E-06,0
7780000,4.37E-06,1.11E-05,-2.37E-06,0
7800000,4.24E-06,1.01E-05,9.61E-07,0
7820000,3.68E-06,1.00E-05,-2.05E-06,0
7840000,4.20E-06,9.87E-06,-1.17E-06,0
7860000,3.99E-06,8.26E-06,-3.58E-07,0
7880000,4.19E-06,8.77E-06,1.13E-06,0
7900000,3.60E-06,9.67E-06,2.65E-07,0
7920000,3.85E-06,8.81E-06,-5.76E-07,0
7940000,3.78E-06,8.78E-06,-1.42E-06,0
7960000,3.59E-06,7.51E-06,-2.10E-06,0
7980000,3.39E-06,9.33E-06,-1.98E-06,0
8000000,4.01E-06,8.34E-06,-1.38E-06,0
8020000,4.06E-06,8.32E-06,-1.17E-06,0
8040000,3.28E-06,9.98E-06,-6.56E-07,0
8060000,3.77E-06,8.17E-06,-9.61E-07,0
8080000,3.77E-06,9.76E-06,-1.21E-06,0
8100000,3.88E-06,8.59E-06,-2.83E-06,0
8120000,3.74E-06,9.76E-06,-1.37E-06,0
8140000,4.13E-06,9.57E-06,-7.52E-07,0
8160000,3.81E-06,8.24E-06,-4.90E-07,0
8180000,3.89E-06,8.87E-06,-1.35E-06,0
8200000,3.71E-06,1.05E-05,6.61E-07,0
8220000,4.04E-06,9.32E-06,1.09E-07,0
8240000,3.76E-06,8.56E-06,-3.88E-07,0
8260000,3.30E-06,9.59E-06,0,0
8284000,3.85E-06,9.66E-06,0,0
8300000,2.92E-06,6.86E-06,0,0
8324000,3.34E-06,8.89E-06,0,0
8340000,3.59E-06,8.52E-06,0,0
8360000,3.72E-06,7.68E-06,0,5.19E-06
8380000,3.94E-06,7.75E-06,0,1.28E-05
8400000,3.88E-06,8.80E-06,0,1.20E-05
