timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
177992000,10.570075,10.578042,10.797827,9.694611,9.89604
178992000,10.46428,10.476347,10.693505,9.308217,9.501163
179992000,10.03606,10.048312,10.255982,9.089773,9.277634
180992000,10.297883,10.313409,10.525877,9.28991,9.481293
181992000,10.741139,10.758654,10.979328,9.694043,9.892881
182992000,10.773442,10.794574,11.014913,9.839945,10.040798
183992000,10.618003,10.64085,10.857389,9.564969,9.759615
184992000,10.112457,10.135641,10.341343,9.183183,9.3695545
185992000,10.094913,10.118509,10.323366,9.150643,9.335905
186992000,10.532977,10.55942,10.772214,9.502953,9.694457
187992000,10.883011,10.907335,11.126136,9.801519,9.998137
188992000,10.7449875,10.766217,10.981278,9.704531,9.898385
189992000,10.308137,10.328013,10.533752,9.306961,9.49236
190992000,10.215191,10.234954,10.438257,9.086504,9.2669935
191992000,10.281776,10.30248,10.506346,9.319291,9.503701
192992000,10.669672,10.689066,10.899695,9.705771,9.897026
193992000,10.760575,10.778137,10.989328,9.71906,9.909492
194992000,3.693783,3.6943934,3.766535,2.3502347,2.3961284
195992000,-0.99077183,-0.9448144,-0.9632824,1.1071444,1.1287855
196992000,0.38306367,0.36011943,0.3671531,0.988554,1.007862
197992000,-0.9254686,-0.8651766,-0.8820887,0.88252586,0.8997772
