timestamp,pressure,temperature
7488000,966.17255,12.404602
7588000,966.1594,12.404602
7680000,966.1586,12.404602
7776000,966.1709,12.404602
7896000,966.1683,12.404602
7996000,966.17957,12.404602
8088000,966.1684,12.404602
8184000,966.166,12.404602
8280000,966.1582,12.404602
8380000,966.1749,12.404602
8496000,966.1719,12.404602
8592000,966.157,12.404602
8688000,966.16223,12.404602
8788000,966.17804,12.404602
8884000,966.17444,12.404541
8976000,966.1462,12.40448
9096000,966.1543,12.404449
9196000,966.1608,12.404388
9288000,966.16034,12.404358
9384000,966.1547,12.404236
9480000,966.1765,12.403992
9576000,966.1377,12.403473
9696000,966.13184,12.402466
9792000,966.1073,12.401398
9888000,966.07965,12.400116
9984000,966.06976,12.398682
10080000,966.0317,12.397034
10176000,965.9795,12.395172
10272000,965.9613,12.393127
10392000,965.90515,12.390289
10488000,965.85895,12.387817
10584000,965.8165,12.385162
10680000,965.7761,12.382294
10776000,965.7233,12.379242
10896000,965.6532,12.375183
10992000,965.59,12.371674
11088000,965.5098,12.368011
11184000,965.44464,12.364197
11280000,965.3776,12.360291
11376000,965.29724,12.356293
11472000,965.2386,12.352234
11592000,965.14825,12.347107
11688000,965.0721,12.343018
11784000,964.9908,12.338898
11884000,964.92316,12.334808
11980000,964.8457,12.33078
12096000,964.75323,12.325836
12192000,964.6994,12.32196
12288000,964.64435,12.318268
12384000,964.56726,12.314728
12484000,964.5041,12.31134
12575999,964.4411,12.308136
12696000,964.39264,12.304291
12796000,964.33276,12.301361
12888000,964.2903,12.298523
12984000,964.225,12.295746
13080000,964.18054,12.29306
13200000,964.12317,12.289795
13296000,964.07715,12.287231
13392000,964.0289,12.2846985
13488000,963.99426,12.282227
13584000,963.9601,12.279785
13680000,963.9091,12.277344
13800000,963.84686,12.274292
13900000,963.8189,12.271912
13992000,963.757,12.269531
14088000,963.7156,12.267181
14184000,963.6709,12.264893
14280000,963.6366,12.262634
14400000,963.59235,12.259918
14496000,963.56555,12.257843
14592000,963.5159,12.255829
14688000,963.4812,12.253906
14784000,963.4531,12.252075
14880000,963.43146,12.250336
15000000,963.3993,12.248291
15096000,963.36957,12.246735
15192000,963.3296,12.24527
15288000,963.2938,12.243866
15384000,963.27875,12.242493
15484000,963.26764,12.241211
15600000,963.2554,12.239624
15696000,963.20264,12.238373
15792000,963.199,12.237122
15888000,963.17145,12.23587
15984000,963.15216,12.234558
16080000,963.11334,12.233154
16176000,963.0893,12.231689
16296000,963.05005,12.229645
16392000,963.0448,12.227844
16488000,963.001,12.225861
16584000,962.9576,12.223633
16680000,962.91187,12.221222
16800000,962.86566,12.217926
16896000,962.8256,12.215088
