timestamp,x,y,z,temperature
80008000,-0.19682342,0.20003015,-9.88497,1.05E+29
80108000,-0.2483748,0.12770231,-9.787623,1.05E+29
80208000,-0.18218936,0.13877086,-9.73807,12.404602
80308000,-0.27882424,0.03292742,-9.848488,12.404602
80408000,47.88108,0.12536429,-9.735649,1.05E+29
80508000,37.374065,0.12491873,-9.837185,1.05E+29
80608000,29.575611,0.040460657,-9.772008,1.05E+29
80708000,23.282333,0.16191538,-9.77077,1.05E+29
80808000,19.34194,-0.5954626,-10.0843115,12.404602
80908000,15.598464,0.053349294,-10.030843,1.05E+29
81008000,12.282482,0.6175543,-9.908186,1.05E+29
81108000,9.026668,0.059563726,-9.837974,1.05E+29
81208000,6.522186,-0.8923569,-9.582248,1.05E+29
81308000,5.1353893,-0.68135643,-9.747425,1.05E+29
81408000,3.9588182,-0.018012967,-11.1115675,12.404358
81508000,2.7060504,0.10212246,-14.030052,1.05E+29
81608000,2.0608592,-0.062260315,-14.927403,1.05E+29
81708000,1.642313,-0.14298002,-13.932558,1.05E+29
81808000,1.2109406,-0.27098402,-13.182264,1.05E+29
81904000,1.0582093,-0.39673707,-13.273868,1.05E+29
82008000,0.8825708,-0.26548168,-13.730429,12.399536
82108000,0.85522497,-0.1591849,-13.88054,1.05E+29
82208000,0.8965155,-0.36188644,-13.80854,1.05E+29
82308000,0.8081859,-0.32994622,-13.583679,1.05E+29
82408000,0.9740646,-0.5902327,-13.465559,1.05E+29
82508000,1.0707384,-0.48847282,-13.523648,1.05E+29
82608000,1.1725105,-0.5339633,-13.635688,12.385956
82708000,1.183869,-0.5241222,-13.689258,1.05E+29
82808000,1.2940127,-0.6643017,-13.647078,1.05E+29
82908000,1.5356694,-0.77887696,-13.766733,1.05E+29
83008000,1.5950674,-0.6215065,-13.838968,1.05E+29
83108000,1.8223231,-0.6439685,-13.872893,1.05E+29
83208000,2.0896702,-0.78505105,-13.144132,12.3638
83308000,2.286569,-0.85123825,-12.159746,1.05E+29
83408000,2.4253724,-0.93118554,-11.366763,1.05E+29
83508000,2.5708945,-0.99096364,-10.976276,1.05E+29
83604000,2.7013366,-1.0485915,-10.616197,1.05E+29
83708000,2.692487,-0.88507074,-10.460744,1.05E+29
83808000,-1.2867572,-0.43078396,-10.898583,12.334869
83908000,-0.74815303,-0.46207348,-11.43406,1.05E+29
84008000,0.07924925,-0.40932712,-10.584356,1.05E+29
84108000,1.0743562,-0.4274303,-8.827416,1.05E+29
84208000,1.8088435,-0.43805817,-7.4014773,1.05E+29
84308000,2.249512,-0.62524676,-6.392908,1.05E+29
84408000,2.462664,-0.66053253,-6.6745386,12.305176
84508000,2.630048,-0.51280177,-7.421575,1.05E+29
84608000,2.662403,-0.54341125,-7.9176483,1.05E+29
84708000,2.425017,-0.44521672,-8.354479,1.05E+29
84808000,2.378967,-0.38286102,-8.463649,1.05E+29
84908000,2.3628943,-0.2803285,-8.528854,1.05E+29
85008000,2.2445724,-0.40300176,-8.726888,12.280212
85108000,2.1687686,-0.21992971,-8.898617,1.05E+29
85208000,2.0914178,-0.27896985,-9.060727,1.05E+29
85308000,2.0310128,-0.10320009,-9.164093,1.05E+29
85408000,1.9948347,0.032142606,-9.23921,1.05E+29
85508000,2.0065072,0.09051583,-9.290795,1.05E+29
85608000,1.8457885,0.060471267,-9.293116,12.257904
85704000,1.9895765,0.09227135,-9.4175205,12.254456
85808000,2.0698943,0.15379529,-9.322669,1.05E+29
85908000,1.8397751,0.27235478,-9.313898,1.05E+29
86008000,1.9155941,0.3230072,-9.246681,1.05E+29
86108000,1.9168788,0.30686602,-9.31284,1.05E+29
86208000,1.8181185,0.28919637,-9.2346945,12.236847
86308000,1.989214,0.28496215,-9.3961935,1.05E+29
