timestamp,x,y,z
84308000,-0.107228406,-0.120531864,-0.175103
84408000,-0.05676902,-0.07443014,-0.14255983
84508000,-0.012928274,-0.055438723,-0.12488255
84608000,-0.013441926,-0.037552767,-0.1128234
84708000,0.022577662,-0.032652173,-0.1081509
84808000,0.021422815,-0.03748176,-0.13062935
84908000,0.03877972,-0.017897082,-0.13579388
85008000,0.06427667,-0.01633951,-0.13243467
85108000,0.066574246,-0.007869347,-0.12104035
85208000,0.07473813,-0.016672427,-0.11251757
85308000,0.08195427,-0.006816103,-0.10845839
85408000,0.100380756,0.009944871,-0.110029444
85508000,0.10461531,-0.00036751,-0.11394865
85608000,0.10353549,-0.002501654,-0.101620704
85708000,0.113722,0.002768105,-0.094422944
85808000,0.111278206,0.000343413,-0.08721004
85908000,0.131949,-0.004748398,-0.084861845
86008000,0.11956366,-0.008352917,-0.07359996
86108000,0.1238206,-0.001639766,-0.06535697
86208000,0.13427041,-0.004226178,-0.06934814
86308000,0.1396759,0.002217953,-0.07004638
86408000,0.13296656,-0.00392244,-0.05434095
86508000,0.11855853,-0.006222928,-0.034259282
86608000,0.12960963,-0.006303509,-0.04302654
86708000,0.118759714,-0.014187449,-0.034900755
86808000,0.10949399,-0.015591375,-0.033911973
86908000,0.103391685,-0.018967025,-0.025317376
87008000,0.10034106,-0.010917669,-0.018135456
87108000,0.08949826,-0.027490098,-0.01082221
87208000,0.085214876,-0.008105852,-0.007314209
87308000,0.08826806,-0.014677081,-0.004980837
87408000,0.08311772,-0.001071646,-0.000442756
87508000,0.06873951,-0.000356893,-0.000466372
87608000,0.06705585,-0.006707432,0.017532231
87708000,0.050079636,-0.001235268,0.000844459
87808000,0.043267954,-0.004022028,0.012949059
87908000,0.038572185,-0.012148532,0.00951563
88008000,0.038041085,-0.006611252,0.012934552
88108000,0.026203206,-0.000902058,0.017652683
88208000,0.030163849,-0.009989714,0.008872052
88308000,0.010582188,-0.009870148,0.00998629
88408000,0.014147594,-0.010348165,0.00936563
88508000,0.009001995,-0.016183097,0.02192026
88608000,0.017550068,-0.009169447,0.026637403
88708000,-0.002761163,-0.010040689,0.020485587
88808000,-0.003480172,-0.010252453,0.017151076
88908000,-0.002797779,-0.01584936,0.027998101
89008000,-0.001594638,-0.011319469,0.015333081
89108000,-0.012465006,-0.000247009,0.024189156
89208000,-0.12774067,-0.053024888,0.023556337
89308000,-0.3171023,-0.05660163,0.014411604
89408000,-0.51647854,-0.024385419,-0.013877281
89508000,-0.6817666,-0.016197482,-0.05174664
89608000,-0.77213913,-0.014831172,-0.09262436
89708000,-0.749674,0.005966003,-0.12480887
89808000,-0.6699085,0.02078465,-0.1429295
89908000,-0.5852368,0.06592765,-0.17219225
90008000,-0.5061313,0.09992534,-0.19444227
90108000,-0.437891,0.119918406,-0.21683665
90208000,-0.36378044,0.13133882,-0.2350861
90308000,-0.29870903,0.16155595,-0.25662124
90408000,-0.24556926,0.1877255,-0.25867224
90508000,-0.19125386,0.21454011,-0.25266486
90608000,-0.15081204,0.23256645,-0.2745111
90708000,-0.10945172,0.24167061,-0.2850013
90808000,-0.06954479,0.2544292,-0.3019666
90908000,-0.038289454,0.27107322,-0.3206597
91008000,-0.005047894,0.30479088,-0.32819462
91108000,0.02299812,0.31267652,-0.32274196
91208000,0.039812986,0.33137992,-0.3313997
91308000,0.07231208,0.344287,-0.3553134
91408000,0.08581398,0.3670197,-0.3722333
91508000,0.11402786,0.3872657,-0.38264015
91608000,0.14065306,0.40165368,-0.39107442
91708000,0.16369358,0.40768945,-0.40133575
91808000,0.17686352,0.40297133,-0.4104084
91908000,0.21053208,0.39440286,-0.4079336
92008000,0.22575386,0.38054177,-0.40943998
92108000,0.25492594,0.3656816,-0.39864227
92208000,0.28076777,0.34841013,-0.3867769
92308000,0.30275506,0.31957275,-0.36874607
92408000,0.3262299,0.2857083,-0.35471502
92508000,0.35981822,0.25944352,-0.33615565
92608000,0.3780241,0.22635622,-0.32752565
92708000,0.40598953,0.21375614,-0.29145622
92808000,0.4296812,0.18003209,-0.27116463
92908000,0.43962,0.15612209,-0.23760232
93008000,0.4501283,0.12498605,-0.24432132
93108000,0.44907114,0.1059479,-0.2106181
93208000,0.45671412,0.09236801,-0.20437191
93308000,0.44552082,0.0757507,-0.18076405
93408000,0.44569865,0.061653912,-0.15179716
93508000,0.43183717,0.051796556,-0.13137342
93608000,0.4148603,0.047260195,-0.11992244
93708000,0.41322622,0.035938937,-0.09530657
93808000,0.39749783,0.033451978,-0.07926628
93908000,0.37953374,0.03542209,-0.063264824
94008000,0.35264304,0.031638652,-0.045100905
94108000,0.34356502,0.025317946,-0.03394256
94208000,0.31183928,0.02181602,-0.02494174
94308000,0.27106634,0.017351108,0.013347101
94408000,0.24968927,0.018563801,0.005391309
94508000,0.2155693,0.01212795,0.01818505
94608000,0.19124675,0.01282806,0.026244106
94708000,0.16070808,0.02131837,0.03422666
94808000,0.12900421,0.016030222,0.043256957
94908000,0.1110135,0.013101298,0.042170554
95008000,0.08332351,0.004906441,0.054112922
95108000,0.0717451,0.006035385,0.0681201
95208000,0.053728715,0.004307207,0.07119311
95308000,-0.09307875,-0.000777841,0.045275003
95408000,-0.2987361,0.008759671,0.047626436
95508000,-0.4659051,-0.000840033,0.025258351
95608000,-0.52068174,-0.002338276,-3.58E-05
95708000,-0.532046,-0.021350143,-0.024833005
95808000,-0.5084919,-0.019459857,-0.03236557
95908000,-0.4924778,-0.006912989,-0.04763142
96008000,-0.46686152,-0.003255735,-0.0832601
96108000,-0.4468116,0.011502513,-0.10048227
96208000,-0.42865562,0.018409092,-0.12912297
96308000,-0.40377635,0.028897533,-0.14994562
96408000,-0.37225184,0.045516193,-0.17106754
96508000,-0.346006,0.061355848,-0.18922788
96608000,-0.3155808,0.0872568,-0.19732943
96708000,-0.28606322,0.10353747,-0.20290667
96808000,-0.25441036,0.11963488,-0.22345206
96908000,-0.2195371,0.12206899,-0.22819854
97008000,-0.19512945,0.15040466,-0.25209403
97108000,-0.14586116,0.16382925,-0.24900904
97208000,-0.10747315,0.16665934,-0.25699997
97308000,-0.0706396,0.180416,-0.26116854
97408000,-0.03659924,0.20711322,-0.26659223
97508000,0.008254978,0.20191588,-0.274899
97608000,0.06893033,0.22665071,-0.2839051
97708000,0.11667548,0.21877734,-0.28167412
97808000,0.18803729,0.199688,-0.27669847
97908000,0.2475857,0.18166113,-0.27176088
98008000,0.32604456,0.1662888,-0.26535586
98108000,0.47329545,0.15714125,-0.2503885
98208000,0.63254225,0.10792809,-0.2339117
98308000,0.7696821,0.08444493,-0.21661225
98408000,0.8999223,0.10729719,-0.17708181
98508000,1.0335457,0.13859609,-0.14184763
98608000,1.1297519,0.1041441,-0.09740897
98708000,1.2051567,0.055650357,-0.04704711
98808000,1.2543572,0.026588239,0.031596784
98908000,1.245193,0.032938205,0.10783322
99008000,1.1058751,0.0783901,0.17088781
99108000,0.932254,0.14018393,0.21645287
99208000,0.7724703,0.20168172,0.24705468
99308000,0.6231375,0.2502413,0.29156727
99408000,0.5010551,0.3157937,0.32075843
99508000,0.37851322,0.38166505,0.33476627
99608000,0.28781348,0.43940428,0.3547539
99708000,0.19985059,0.4548471,0.37769532
99808000,0.1338237,0.46615803,0.4081347
99908000,0.082320675,0.5067738,0.40057606
100008000,0.002528003,0.52282566,0.39769956
100108000,-0.038248643,0.50734514,0.37164697
100208000,-0.13917127,0.427032,0.36284858
100308000,-0.1640637,0.34593025,0.36906555
100408000,-0.155803,0.3196591,0.407646
100508000,-0.12915415,0.35561332,0.42180642
100608000,-0.109503925,0.38014516,0.4165621
100708000,-0.10181717,0.4049864,0.3719107
100808000,-0.09680291,0.373962,0.35617062
100908000,-0.10471815,0.37083715,0.3594311
101008000,-0.10734335,0.39969766,0.35020292
101108000,-0.110965095,0.41325033,0.3501089
101208000,-0.10576181,0.41348416,0.39106423
101308000,-0.117616326,0.44596845,0.38450074
101408000,-0.12406319,0.48483747,0.37255844
101508000,-0.11257513,0.514624,0.3962456
101608000,-0.12990285,0.5290831,0.4100864
101708000,-0.12534323,0.57208,0.43109703
101808000,-0.13435544,0.6399947,0.4179711
101908000,-0.13299067,0.67941386,0.4238292
102008000,-0.14763798,0.6810908,0.43930274
102108000,-0.18466249,0.6676342,0.4427611
102208000,-0.24608284,0.56288564,0.45297682
102308000,-0.31498095,0.47629815,0.45716986
102408000,-0.35894352,0.39994088,0.42589968
102508000,-0.40245083,0.34709743,0.40497053
102608000,-0.418342,0.2754208,0.38662842
102708000,-0.41950747,0.20921093,0.38159874
102808000,-0.43528515,0.18063307,0.38703462
102908000,-0.42994487,0.13002187,0.38823152
103008000,-0.42042446,0.096431255,0.3736492
103108000,-0.4260012,0.07180474,0.35961246
103208000,-0.42462978,0.05610068,0.33281153
103308000,-0.423872,0.027796347,0.30302194
103408000,-0.40618002,0.007366982,0.29064277
103508000,-0.41633707,0.005499871,0.27359506
103608000,-0.41860706,-0.015752459,0.2571589
103708000,-0.4285332,-0.044148624,0.24521263
103808000,-0.43796927,-0.092959546,0.27088603
103908000,-0.4323031,-0.13847454,0.2715635
104008000,-0.4167922,-0.18519184,0.24165437
104108000,-0.41002163,-0.19772126,0.2032151
104208000,-0.39216653,-0.16024673,0.15668976
104308000,-0.3887932,-0.15399273,0.11529925
104408000,-0.36563095,-0.13799901,0.097398534
104508000,-0.34833938,-0.12838912,0.08805473
104608000,-0.3316728,-0.12232203,0.06650511
104708000,-0.3151661,-0.09739848,0.061802063
104808000,-0.29651028,-0.08160132,0.052248135
104908000,-0.2896829,-0.06801763,0.01746475
105008000,-0.27550426,-0.06640731,-0.004714856
105108000,-0.27205354,-0.051257517,-0.019892162
105208000,-0.25612894,-0.04325615,-0.04367387
105308000,-0.24904805,-0.027897254,-0.04927848
105408000,-0.2260045,-0.011694691,-0.05507925
105508000,-0.2208891,-0.019165905,-0.06905547
105608000,-0.19878727,0.005687899,-0.08618499
105708000,-0.18170698,0.006252736,-0.09088894
105808000,-0.16666326,0.017260889,-0.103403226
105908000,-0.15628009,0.020898128,-0.1049505
106008000,-0.14025657,0.03424941,-0.11730031
106108000,-0.12620808,0.035838824,-0.11880151
106208000,-0.10171194,0.03147321,-0.117113225
106308000,-0.086202055,0.040336747,-0.13096014
106408000,-0.07476187,0.055855867,-0.1287743
106508000,-0.05582657,0.03973667,-0.133848
106608000,-0.042619124,0.04151932,-0.13066083
106708000,-0.02574966,0.035641197,-0.13128556
106808000,-0.013267255,0.039406866,-0.13409105
106908000,0.006401959,0.045420244,-0.13543747
107008000,0.011434632,0.03312065,-0.13001585
107108000,0.021269562,0.03400248,-0.13239275
107208000,0.047452886,0.026755173,-0.13154994
107308000,0.037319407,0.033645183,-0.13032556
107408000,0.0517593,0.030619394,-0.11434063
107508000,0.06314198,0.022049284,-0.11460908
107608000,0.06320645,0.016517816,-0.10980084
107708000,0.07101884,0.015183937,-0.101494715
107808000,0.0795105,0.024564445,-0.10257022
107908000,0.08030105,0.027970469,-0.09492388
108008000,0.0782732,0.022544507,-0.09125234
108108000,0.090188906,0.011397928,-0.08519216
108208000,0.09086238,0.010545893,-0.07364009
108308000,0.09625129,0.012715226,-0.061342746
108408000,0.08942606,0.008831603,-0.06796398
108508000,0.0969895,0.002754594,-0.06465554
108608000,0.08683189,-0.005181452,-0.05300692
108708000,0.0915067,-0.000693724,-0.043993212
108808000,0.07237319,0.003767716,-0.044581033
108908000,0.08970816,0.01371274,-0.033480298
109008000,0.06917581,-0.00548434,-0.03480674
109108000,0.07393948,0.001712177,-0.039018165
109208000,0.059044015,0.002808867,-0.030424984
109308000,0.07147812,0.003777434,-0.02256384
109408000,0.0595683,3.38E-05,-0.010130278
109508000,0.061200287,-0.008210463,-0.019306874
109608000,0.058976732,0.000342343,-0.008806196
109708000,0.0523228,-0.006259949,-0.005859539
109808000,0.03492057,-0.000803787,-0.007495875
109908000,0.03403235,0.003013539,-0.004444095
110008000,0.03534373,-0.01020982,-0.009145906
110108000,0.04600146,-0.001650933,0.00113599
110208000,0.03367997,-0.016108254,0.006587607
110308000,0.026430136,-0.014213054,-0.006107589
110408000,0.03623649,-0.007185787,0.004938308
110508000,0.030826828,-0.006240784,0.002916459
110608000,0.030935291,-0.005183859,0.019498637
110708000,0.004494669,-0.008735432,0.008088054
110808000,0.015198235,0.005579281,-0.002032552
110908000,0.01734892,-0.005064929,0.013580144
111008000,0.020607816,-0.012211609,-0.003332096
111108000,0.01927163,-0.01822367,0.013033203
111208000,0.013613569,-0.017979013,0.013713766
111308000,-0.003344083,0.001303664,0.01510676
111408000,0.004567778,-0.015053809,0.017384356
111508000,0.010055237,-0.012740993,0.018184686
111608000,0.002370927,-0.01581673,0.02625585
111708000,0.000745096,-0.012142141,0.008936641
111808000,-0.009702861,-0.004897034,0.014907353
111908000,0.006942968,-0.017349102,0.009928433
112008000,-0.002982672,-0.007412122,0.018088058
112108000,-0.008325001,-0.006646153,0.008687461
112208000,-0.00212103,-0.014246985,0.003543723
112308000,0.004249677,0.005105275,0.016430836
112408000,0.001413947,-0.009685061,0.006988685
112508000,-0.00473106,-0.00966739,0.000818708
112608000,-0.014752578,-0.017071834,0.017241193
112708000,-0.007144907,-0.006408983,0.008072714
112808000,-0.017464742,-0.008205963,0.004558063
112908000,-0.015857812,-0.009762088,0.012046617
113008000,-0.015933583,-0.007456306,0.003758359
113108000,-0.014913262,-0.014708484,0.006356455
113208000,0.003755768,-0.005473564,0.008931178
113308000,-0.001295495,-0.003455912,0.004494824
113408000,-0.002078872,-0.000186283,0.006919964
113508000,-0.008569449,-0.000861375,0.009206976
113608000,-0.02513348,-0.01258457,0.010862513
113708000,-0.18097627,-0.010418659,-0.005427077
113808000,-0.27925366,-0.005392199,-0.01754881
113908000,-0.34132686,-0.013225128,-0.026014123
114008000,-0.37486807,-0.01659206,-0.050110318
114108000,-0.39951262,-0.009640066,-0.056789514
114208000,-0.4243547,-0.00132271,-0.078259416
114308000,-0.43323493,0.017340388,-0.102876246
114408000,-0.44896847,0.01883607,-0.122011356
114508000,-0.45489597,0.040413383,-0.13971178
114608000,-0.44698647,0.04550672,-0.1673904
114708000,-0.44462013,0.07116958,-0.1787335
114808000,-0.44274434,0.08510569,-0.2064726
114908000,-0.43069583,0.091715164,-0.21650396
115008000,-0.40975133,0.12946199,-0.23350494
115108000,-0.40073597,0.13768302,-0.24797007
115208000,-0.3762282,0.17289914,-0.2757953
115308000,-0.35878062,0.18571883,-0.28536412
115408000,-0.34010214,0.20989807,-0.29192328
115508000,-0.32219,0.22246131,-0.30578008
115608000,-0.28414205,0.24711075,-0.30827546
115708000,-0.23902133,0.26600072,-0.3174533
115808000,-0.15245119,0.28596956,-0.31853762
115908000,0.04251639,0.23825331,-0.30718726
116008000,0.28352186,0.18235354,-0.29360774
116108000,0.498995,0.12540661,-0.28586653
116208000,0.66694075,0.11205272,-0.2648766
116308000,0.8091511,0.1588667,-0.2270541
116408000,0.909992,0.2328704,-0.19330955
116508000,1.0083842,0.26336464,-0.14996871
116608000,1.0902437,0.1838429,-0.10475347
116708000,1.172239,0.11215894,-0.028299872
116808000,1.2394191,0.0993594,0.033445142
116908000,1.1573248,0.09674795,0.096889034
117008000,1.0433247,0.11893871,0.15163651
117108000,0.8944277,0.15755042,0.18577287
117208000,0.76162523,0.18840843,0.22775476
117308000,0.6566836,0.2092934,0.25842544
117408000,0.5712227,0.24599893,0.30918232
117508000,0.4901754,0.29598197,0.32704878
117608000,0.42446616,0.32733735,0.35218197
117708000,0.37396964,0.37002364,0.36438212
117808000,0.3258925,0.39419934,0.38004294
117908000,0.2640106,0.42762506,0.38531038
118008000,0.21046346,0.43597126,0.38113907
118108000,0.15103082,0.43805027,0.3841038
118208000,0.0953034,0.43506357,0.37493637
118308000,0.03255219,0.39998072,0.378978
118408000,-0.008968903,0.37754494,0.37175003
118508000,-0.06539726,0.33649367,0.36842903
118608000,-0.11824419,0.31442583,0.35558677
118708000,-0.16722262,0.28447446,0.3487084
118808000,-0.21000105,0.26063436,0.3357812
118908000,-0.261892,0.2296189,0.32113132
119008000,-0.30463848,0.20962721,0.30882505
119108000,-0.3586149,0.17787999,0.30230656
119208000,-0.39613706,0.16495876,0.27934256
119308000,-0.44223183,0.13722062,0.26351658
119408000,-0.4787338,0.12606366,0.25054705
119508000,-0.50227404,0.11682051,0.23441596
119608000,-0.54065794,0.08777048,0.2130335
119708000,-0.557095,0.07468444,0.18888244
119808000,-0.55750626,0.08073751,0.1558331
119908000,-0.55188596,0.08876296,0.1325521
120008000,-0.5476576,0.06616307,0.10137694
120108000,-0.5272811,0.06451487,0.068627074
120208000,-0.51285106,0.04644768,0.036019146
120308000,-0.48081872,0.0200032,0.008355679
120408000,-0.4600266,0.01913361,-0.008419048
120508000,-0.43060505,0.028841259,-0.038858403
120608000,-0.3951037,0.024039846,-0.061768577
120708000,-0.36682746,0.02035346,-0.07674729
120808000,-0.32463807,0.039904922,-0.101275764
120908000,-0.2931078,0.018059576,-0.111258365
121008000,-0.27367577,0.034106813,-0.1301697
121108000,-0.23367073,0.040246624,-0.14988154
121208000,-0.19527942,0.0515081,-0.16576988
121308000,-0.16951868,0.051307186,-0.16809067
121408000,-0.13144808,0.04871058,-0.17912893
121508000,-0.10368911,0.058016032,-0.18006225
121608000,-0.09021527,0.06346713,-0.17820126
121708000,-0.06718599,0.07111031,-0.18091285
121808000,-0.041417576,0.070576295,-0.18338777
121908000,-0.016260672,0.06780185,-0.1912713
122008000,0.000333338,0.07147845,-0.19050393
122108000,0.018086487,0.06119594,-0.17529468
122208000,0.030479766,0.056692034,-0.17838122
122308000,0.045629337,0.049925648,-0.17449483
122408000,0.05087648,0.050443962,-0.16716775
122508000,0.0734118,0.060590606,-0.16837916
122608000,0.08697563,0.05362892,-0.16939609
122708000,0.089686155,0.04149042,-0.15687636
122808000,0.113791496,0.046149846,-0.15094097
122908000,0.11304798,0.045261644,-0.14975639
123008000,0.11629505,0.038084373,-0.14278251
123108000,0.119399376,0.03773016,-0.13436447
123208000,0.1195714,0.03439785,-0.1210573
123308000,0.12908301,0.025944808,-0.11352328
123408000,0.13308625,0.032886494,-0.10215082
123508000,0.12279286,0.016246352,-0.10540659
123608000,0.118425556,0.013004728,-0.09920271
123708000,0.118964896,0.013260189,-0.08100877
123808000,0.1262566,0.018855391,-0.0834262
123908000,0.10980429,0.006823339,-0.0786274
124008000,0.109944165,0.006089551,-0.075483784
124108000,0.112120695,0.012050048,-0.058008272
124208000,0.1025421,-0.006590203,-0.05908149
124308000,0.08787281,0.00621415,-0.052733656
124408000,0.10397056,0.001000961,-0.03610339
124508000,0.09292788,-0.003185153,-0.042128846
124608000,0.08945925,0.005121975,-0.031044003
124708000,0.080892995,-0.003335161,-0.02546409
124808000,0.076437905,-0.007481905,-0.02095148
124912000,0.07746516,-0.002218815,-0.016678639
125012000,0.07260124,0.006677223,-0.0147929
125112000,0.055392493,-0.004494099,-0.003331511
125216000,0.047267385,0.008646132,-0.007952615
125316000,0.053798858,-0.008491509,0.003504789
125416000,0.045269035,-0.006834847,-0.006505308
125516000,0.028929941,0.010686388,0.000880591
125620000,0.029374588,0.002902772,0.009260507
125720000,0.030529417,-0.001858332,0.005176382
125820000,0.03272198,0.006779383,-0.000712334
125924000,0.017396955,-0.003574179,-0.000877136
126024000,0.0099686,-0.013267728,0.004046964
126124000,0.015746132,-0.008926418,0.002454938
126228000,0.0201621,-6.04E-05,0.011238633
126328000,0.000934965,-0.004659785,0.010641988
126428000,-0.003459301,0.00274262,-0.003138426
126528000,0.007866553,-0.000831066,0.004320955
126632000,-0.001461661,-0.002389842,0.01095469
126732000,0.001281666,-0.013907943,0.005063586
126832000,-0.009452465,-0.006134719,0.012164297
126936000,-0.007954912,0.00060596,0.016573153
127036000,-0.009286425,-0.005364878,0.02638987
127136000,4.83E-05,-0.009726902,0.008396031
127240000,-0.015155812,-5.18E-06,0.000610718
127340000,-0.015477588,-0.003778706,0.001968465
127440000,-0.001982306,-0.009494619,0.002299941
127540000,0.001424229,0.00436885,0.007881195
127644000,-0.008041864,-0.017190276,0.001524894
127744000,-0.009980838,-0.011679958,-0.002285434
127844000,-0.008793447,-0.000565211,0.003837296
127948000,-0.009672056,-0.001869116,-0.002340257
128048000,-0.006089101,-0.00426133,0.011524753
128148000,-0.008240511,0.001597001,0.001178748
128252000,-0.006097555,-0.005436355,0.008342391
128352000,-0.017977785,-0.012236826,-0.003766025
128452000,-0.013809805,-0.002310578,0.00336831
128552000,-0.002314776,-0.003299181,-0.001085329
128656000,-0.002217101,-0.010854589,0.005266409
128756000,-0.00023802,0.00060474,-8.17E-05
128856000,0.000511379,-0.007382331,-0.001267315
128960000,-0.009195267,-0.012968136,-0.004504202
129060000,-0.004627052,0.004952214,0.002327037
129160000,-0.004623168,-0.000423937,-0.005252995
129259999,0.000745807,-0.01011484,-0.004693208
129364000,-0.005079045,-0.007176063,-0.00772303
129464000,-0.009136001,0.0022105,-0.001275032
129564000,-0.004912742,0.00676971,-0.006688213
129668000,0.00684975,-0.007874447,-0.00308779
129768000,0.003101181,-0.003117874,0.001155552
129868000,0.001088821,0.00826076,-0.001327349
129972000,-0.009951862,0.004057793,-0.003627732
130072000,-0.008501035,0.001851562,-0.013200414
130172000,-0.011489777,0.002735453,-0.008315424
130272000,0.010390765,-0.014165889,-0.002734169
130376000,-0.003412385,-0.00193892,-0.004384142
130476000,-0.011013489,-0.004933299,0.00305401
130576000,-0.003536446,-0.001771468,0.003258741
130680000,-0.001860554,-0.010121491,0.008898626
130780000,0.011708689,0.015043362,0.000986272
130880000,0.008600509,-0.00444248,-0.006343157
130980000,-0.003023474,-0.004662942,-0.001085363
131080000,-0.015796369,-0.009568997,-0.008776687
131180000,-0.002617901,-0.007287282,0.000603926
131280000,-0.003994742,-0.005450564,-0.013253863
131380000,-0.005778003,-0.00285582,-0.004501805
131480000,-0.00265333,-0.000914001,-0.006353256
131580000,-0.00557695,-0.012125543,-0.000990769
131680000,0.001936554,-0.009875818,0.003632994
131780000,0.008240733,-0.009752533,-0.006099599
131880000,-0.003678531,-0.003973083,0.005976832
131980000,-0.004702191,-0.009594718,0.00055573
132080000,-0.009245949,-0.001935868,0.000976714
132180000,-0.000509863,-0.011402478,-0.004850228
132280000,0.003602286,-0.00851378,-0.005893406
132380000,0.005256528,-0.019648153,0.007084736
132480000,0.001947961,-0.008347577,-0.007004283
132580000,0.001226386,-0.003498936,0.005779087
132680000,-0.005715606,-0.002819676,0.000636996
132780000,-0.002373264,-0.000523202,0.000611367
132880000,0.005600324,-0.006937357,-0.002338388
132980000,0.000240027,-0.008711647,-8.34E-05
133080000,-0.013544255,-0.012826355,0.001905188
133180000,-0.002210642,-0.00110203,0.004883654
133280000,0.006564133,-0.002257605,-0.001156612
133380000,0.009512203,-0.008100259,0.00728863
133480000,-0.005997305,-0.001776953,0.008382168
133580000,-0.005888715,0.002550965,0.013775462
133680000,0.001547747,0.00329166,0.00821406
133780000,0.14332588,0.041983977,0.01321067
133880000,0.35222757,0.11110283,0.021141237
133980000,0.49877542,0.022460222,0.047418997
134080000,0.5976125,-0.064487316,0.061911322
134180000,0.586998,-0.07950733,0.094895385
134280000,0.49808747,-0.029163655,0.12866977
134380000,0.4257823,0.04260924,0.16603312
134480000,0.37022442,0.070702285,0.1822476
134580000,0.33097324,0.06327863,0.20695223
134680000,0.31718123,0.06624778,0.22432949
134780000,0.28751212,0.094798565,0.23141506
134880000,0.2758253,0.101007186,0.2350855
134980000,0.2514723,0.11507091,0.25051558
135080000,0.22807826,0.13548006,0.26304206
135180000,0.20418966,0.15600798,0.26826587
135280000,0.17662098,0.15921822,0.27671278
135380000,0.15557036,0.18065645,0.2883309
135480000,0.14239582,0.17641982,0.29946366
135580000,0.10625374,0.1916058,0.30091092
135680000,0.09026032,0.2045889,0.305819
135780000,0.065030776,0.22023879,0.31019646
135880000,0.060525298,0.28269458,0.29244056
135980000,0.055467222,0.33540586,0.27862963
136080000,0.065235525,0.3714352,0.25960228
136180000,0.059196256,0.41644877,0.2759172
136280000,0.038040306,0.4246937,0.28111795
136380000,0.002251016,0.44541225,0.31917834
136480000,-0.026279252,0.47698477,0.3267272
136580000,-0.06768487,0.48392057,0.35387307
136680000,-0.12688124,0.47721592,0.35917148
136780000,-0.17742369,0.47498208,0.3639866
136880000,-0.23612726,0.47298208,0.33835402
136980000,-0.3030158,0.45994517,0.3227411
137080000,-0.3761014,0.45506588,0.31057093
137180000,-0.42881927,0.3872685,0.31502047
137280000,-0.4769056,0.35409465,0.30875114
137380000,-0.52524036,0.30708775,0.30016288
137480000,-0.5552708,0.26625255,0.26325002
137580000,-0.58262116,0.24301064,0.22802123
137680000,-0.6026464,0.21982504,0.19405687
137780000,-0.5902615,0.17569904,0.17669204
137880000,-0.59594446,0.1331652,0.13400696
137980000,-0.5724314,0.09800477,0.1223423
138080000,-0.54678464,0.057780784,0.10101978
138180000,-0.4981845,0.033647865,0.074051805
138280000,-0.444858,0.02264951,0.04856256
138380000,-0.41258782,0.017747603,0.024984444
138480000,-0.350276,-0.003504683,-0.000288076
138580000,-0.32447195,0.003048851,-0.014712485
138680000,-0.26845074,-0.007797155,-0.020491078
138780000,-0.23675865,-0.003413495,-0.0366021
138880000,-0.19993168,-0.00720792,-0.042067047
138980000,-0.16901354,-0.005927484,-0.064296395
139080000,-0.12421813,-0.002614924,-0.065900736
139180000,-0.10996301,0.00590997,-0.0724655
139280000,-0.086652644,-0.007772798,-0.07843874
139380000,-0.065288775,0.003707767,-0.075840384
139480000,-0.04586748,0.001276352,-0.07206219
139580000,-0.009092419,0.008639379,-0.08273003
139680000,0.001059562,0.004970153,-0.0737008
139780000,0.022200415,0.012503328,-0.09236146
