timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
81284000,-0.0024159197,-0.0091582555,0.0,-0.004243308
81304000,-0.0025289424,-0.009310151,0.0,-0.0041834954
81324000,-0.0026420958,-0.009459938,0.0,-0.0041601597
81344000,-0.0027539087,-0.009613087,0.0,-0.004178751
81364000,-0.002866952,-0.009773255,0.0,-0.004232554
81384000,-0.0029809575,-0.009951779,0.0,-0.0043162275
81404000,-0.003094067,-0.010151112,0.0,-0.004421619
81424000,-0.0032085031,-0.010379014,0.0,-0.004540793
81444000,-0.003321466,-0.010633019,0.0,-0.0046710004
81464000,-0.0034342974,-0.010906562,0.0,-0.0048095244
81484000,-0.0035474128,-0.011195554,0.0,-0.004952332
81504000,-0.0036572649,-0.011494784,0.0,-0.005097133
81524000,-0.0037659868,-0.011794866,0.0,-0.0052415426
81544000,-0.0038729834,-0.012093812,0.0,-0.005385321
81564000,-0.0039792103,-0.012391972,0.0,-0.00552088
81584000,-0.004084358,-0.012680893,0.0,-0.0056499657
81604000,-0.004188807,-0.012954321,0.0,-0.0057730055
81624000,-0.004290335,-0.01321891,0.0,-0.0058906185
81644000,-0.004393258,-0.013471732,0.0,-0.0060008285
81664000,-0.0044921427,-0.013706274,0.0,-0.0061067874
81684000,-0.0045915027,-0.013929434,0.0,-0.0062133344
81704000,-0.0046908045,-0.0141401095,0.0,-0.0063196514
81724000,-0.0047885845,-0.014345399,0.0,-0.006428173
81744000,-0.004885237,-0.014538922,0.0,-0.00654274
81764000,-0.004982252,-0.014725886,0.0,-0.0066657034
81784000,-0.0050790086,-0.01491066,0.0,-0.0067972485
81804000,-0.005174274,-0.015091112,0.0,-0.006938895
81828000,-0.0052879406,-0.01530332,0.0,-0.0071302596
81844000,-0.0053637754,-0.015443223,0.0,-0.0072673564
81864000,-0.0054586637,-0.015620456,0.0,-0.0074526225
81884000,-0.0055537284,-0.015798315,0.0,-0.007650555
81904000,-0.0056481054,-0.015979534,0.0,-0.00786347
81924000,-0.005742882,-0.016160632,0.0,-0.008090659
81944000,-0.0058371313,-0.016340556,0.0,-0.008333371
81964000,-0.00593037,-0.016523216,0.0,-0.008590621
81984000,-0.00602413,-0.016705861,0.0,-0.008860013
82008000,-0.0061365524,-0.016921166,0.0,-0.009197404
82024000,-0.0062109423,-0.017061273,0.0,-0.009431311
82044000,-0.006303211,-0.017237244,0.0,-0.0097328825
82064000,-0.0063953623,-0.017415605,0.0,-0.010042038
82084000,-0.006486828,-0.01758794,0.0,-0.010348356
82108000,-0.006596431,-0.017790638,0.0,-0.010710211
82124000,-0.006668913,-0.017923748,0.0,-0.010951594
82144000,-0.006759205,-0.018083768,0.0,-0.0112502305
82164000,-0.006849914,-0.01824039,0.0,-0.011542675
82184000,-0.0069398195,-0.01839193,0.0,-0.011834189
82204000,-0.0070295963,-0.018538008,0.0,-0.012123497
82224000,-0.007120525,-0.018681632,0.0,-0.012411755
82244000,-0.007210121,-0.018819712,0.0,-0.012701982
82264000,-0.0073005985,-0.018953858,0.0,-0.012990404
82284000,-0.0073901443,-0.01908159,0.0,-0.013281243
82304000,-0.007479868,-0.019206878,0.0,-0.013572499
82324000,-0.007568477,-0.019328546,0.0,-0.013862904
82344000,-0.007656543,-0.019444985,0.0,-0.014154356
82364000,-0.0077434303,-0.01955803,0.0,-0.0144498525
82384000,-0.007831179,-0.019668624,0.0,-0.01474815
82404000,-0.007919782,-0.019776415,0.0,-0.015048518
82424000,-0.008008843,-0.019881053,0.0,-0.015349513
82444000,-0.008098539,-0.01998161,0.0,-0.0156547
82464000,-0.008187123,-0.020079542,0.0,-0.015961694
82484000,-0.008275955,-0.020176046,0.0,-0.016268611
82504000,-0.008365042,-0.020266987,0.0,-0.016577104
82524000,-0.0084537,-0.020360945,0.0,-0.016887765
82544000,-0.008542823,-0.020451061,0.0,-0.017197158
82564000,-0.008630793,-0.02053606,0.0,-0.017507596
82588000,-0.008737106,-0.020639293,0.0,-0.017875863
82608000,-0.008825612,-0.0207196,0.0,-0.01818324
82624000,-0.008895734,-0.02077917,0.0,-0.018431488
82648000,-0.009001624,-0.02087354,0.0,-0.018801106
82668000,-0.009091074,-0.02094828,0.0,-0.01910911
82684000,-0.009162148,-0.021003788,0.0,-0.019356092
82708000,-0.009268696,-0.021085288,0.0,-0.01972532
82724000,-0.009338911,-0.0211342,0.0,-0.019971233
82744000,-0.009426497,-0.021193868,0.0,-0.020275408
82764000,-0.009514995,-0.021251295,0.0,-0.020581212
82784000,-0.0096035255,-0.021309018,0.0,-0.020885114
82804000,-0.009690858,-0.021362754,0.0,-0.021190135
82824000,-0.00977932,-0.02141664,0.0,-0.021497369
82844000,-0.009867131,-0.021463128,0.0,-0.021803925
82868000,-0.009972305,-0.021513833,0.0,-0.022169728
82884000,-0.010042837,-0.02154482,0.0,-0.022414003
82908000,-0.010149215,-0.021588674,0.0,-0.022781907
82924000,-0.010219464,-0.021617955,0.0,-0.023028268
82944000,-0.010306234,-0.021652363,0.0,-0.02333793
82964000,-0.01039296,-0.021682383,0.0,-0.02364689
82984000,-0.0104808975,-0.021713845,0.0,-0.023957605
83004000,-0.01056965,-0.02175055,0.0,-0.024270318
83024000,-0.010656322,-0.021789234,0.0,-0.024580963
83044000,-0.010779027,-0.021827474,0.0,0.0
83064000,-0.011039097,-0.02185962,-1.1089533e-05,0.0
83084000,-0.011249698,-0.021896278,-1.2809328e-05,0.0
83104000,-0.011422969,-0.02193214,-5.851779e-06,0.0
83124000,-0.011564391,-0.02196909,9.066258e-06,0.0
83144000,-0.011682591,-0.022004459,4.552445e-05,0.0
83168000,-0.011804757,-0.022043835,9.544548e-05,0.0
83184000,-0.011874996,-0.022071486,0.00014404368,0.0
83204000,-0.0119512575,-0.02210155,0.00021788287,0.0
83224000,-0.01202689,-0.02212666,0.0002926652,0.0
83244000,-0.012096589,-0.022147158,0.00036005376,0.0
83264000,-0.0121620735,-0.02216248,0.00044380274,0.0
83284000,-0.012221746,-0.022172589,0.00052546506,0.0
83308000,-0.012294079,-0.022182316,0.0006260887,0.0
83324000,-0.012343218,-0.022188837,0.00069636694,0.0
