timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
124232000,124232000,0.005835563,-0.014502123,0.003612843,0.2570405,0,0,0,0
124236000,124236000,0.005595505,-0.014525784,0.003576489,0.2570405,0,0,0,0
124240000,124240000,0.005169681,-0.014603678,0.003548953,0.2570405,0,0,0,0
124244000,124244000,0.004891576,-0.014732273,0.003521611,0.2570405,0,0,0,0
124252000,124252000,0.005564411,-0.014822738,0.00372658,0.25702304,0,0,0,0
124256000,124256000,0.006068791,-0.014789611,0.003726524,0.25702304,0,0,0,0
124260000,124260000,0.005641731,-0.014690436,0.00369743,0.25702304,0,0,0,0
124264000,124264000,0.005291515,-0.014621185,0.003615478,0.25702304,0,0,0,0
124268000,124268000,0.005021393,-0.014616942,0.003572741,0.25702304,0,0,0,0
124272000,124272000,0.004732359,-0.014658,0.003605195,0.25702304,0,0,0,0
124276000,124276000,0.011027565,-0.014920235,0.005600106,0.2570047,0,0,0,0
124280000,124280000,0.011181442,-0.014972389,0.005533292,0.2570047,0,0,0,0
124284000,124284000,0.011409955,-0.015030153,0.00546777,0.2570047,0,0,0,0
124288000,124288000,0.011399335,-0.015020823,0.005474366,0.2570047,0,0,0,0
124292000,124292000,0.011186413,-0.01481428,0.005551731,0.2570047,0,0,0,0
124296000,124296000,0.010841046,-0.014654314,0.00557612,0.2570047,0,0,0,0
124300000,124300000,0.010939991,-0.014594954,0.005705196,0.2571513,0,0,0,0
124304000,124304000,0.01073753,-0.014680786,0.005719947,0.2571513,0,0,0,0
124308000,124308000,0.010846315,-0.014764121,0.005791757,0.2571513,0,0,0,0
124312000,124312000,0.011175279,-0.014836451,0.005861252,0.2571513,0,0,0,0
124316000,124316000,0.011282845,-0.014940349,0.005852883,0.2571513,0,0,0,0
124320000,124320000,0.01080131,-0.01501218,0.005780483,0.2571513,0,0,0,0
124324000,124324000,0.010424087,-0.014966719,0.005892833,0.25727722,0,0,0,0
124328000,124328000,0.009495228,-0.014919706,0.005804809,0.25727722,0,0,0,0
124332000,124332000,0.008918393,-0.014926784,0.005701989,0.25727722,0,0,0,0
124336000,124336000,0.008575259,-0.014957812,0.005664862,0.25727722,0,0,0,0
124340000,124340000,0.008396707,-0.01496709,0.005686918,0.25727722,0,0,0,0
124348000,124348000,0.008585301,-0.014957044,0.005974416,0.25739333,0,0,0,0
124352000,124352000,0.008409663,-0.014979098,0.006046188,0.25739333,0,0,0,0
124356000,124356000,0.008197445,-0.014990596,0.006047125,0.25739333,0,0,0,0
124360000,124360000,0.007821437,-0.014950603,0.006015556,0.25739333,0,0,0,0
124364000,124364000,0.007553883,-0.014913756,0.005982402,0.25739333,0,0,0,0
124368000,124368000,0.007570827,-0.014935512,0.005987978,0.25739333,0,0,0,0
124372000,124372000,0.008119056,-0.014956817,0.006094905,0.25749558,0,0,0,0
124376000,124376000,0.008272203,-0.01503522,0.006088515,0.25749558,0,0,0,0
124380000,124380000,0.008275969,-0.015117925,0.006119572,0.25749558,0,0,0,0
124384000,124384000,0.007966918,-0.015191745,0.006142635,0.25749558,0,0,0,0
124388000,124388000,0.007199192,-0.015212499,0.006121012,0.25749558,0,0,0,0
124392000,124392000,0.006327776,-0.015093342,0.006049204,0.25749558,0,0,0,0
124396000,124396000,0.006412602,-0.014990058,0.006123775,0.2576478,0,0,0,0
124400000,124400000,0.006240576,-0.014925379,0.006111363,0.2576478,0,0,0,0
124404000,124404000,0.006022605,-0.014935816,0.006110595,0.2576478,0,0,0,0
124408000,124408000,0.005917658,-0.014949774,0.006154213,0.2576478,0,0,0,0
124412000,124412000,0.006037565,-0.014981153,0.006144645,0.2576478,0,0,0,0
124416000,124416000,0.006150129,-0.015025348,0.006175275,0.2576478,0,0,0,0
124420000,124420000,0.006499345,-0.015019804,0.006352192,0.2577933,0,0,0,0
124424000,124424000,0.006296337,-0.01500638,0.006264547,0.2577933,0,0,0,0
124428000,124428000,0.00609325,-0.015027944,0.006263711,0.2577933,0,0,0,0
124432000,124432000,0.005961679,-0.015130661,0.00621639,0.2577933,0,0,0,0
124440000,124440000,0.005866948,-0.015079845,0.006204967,0.2577933,0,0,0,0
124444000,124444000,0.005992383,-0.014989028,0.006431465,0.25792706,0,0,0,0
124448000,124448000,0.005266874,-0.015008668,0.006477054,0.25792706,0,0,0,0
124452000,124452000,0.004839736,-0.015041737,0.006489348,0.25792706,0,0,0,0
124456000,124456000,0.004566965,-0.01510362,0.006515148,0.25792706,0,0,0,0
124460000,124460000,0.004323401,-0.015202954,0.006537417,0.25792706,0,0,0,0
124464000,124464000,0.004215546,-0.015216414,0.006554044,0.25792706,0,0,0,0
124468000,124468000,0.004429221,-0.015152078,0.006680413,0.25805223,0,0,0,0
124472000,124472000,0.004603379,-0.015087748,0.006607087,0.25805223,0,0,0,0
124476000,124476000,0.005082872,-0.014971856,0.00647795,0.25805223,0,0,0,0
124480000,124480000,0.005312786,-0.014916008,0.006452744,0.25805223,0,0,0,0
124484000,124484000,0.005185752,-0.014996633,0.00649999,0.25805223,0,0,0,0
124488000,124488000,0.004821559,-0.015089579,0.006533469,0.25805223,0,0,0,0
124492000,124492000,0.004760286,-0.015062455,0.006709685,0.2581843,0,0,0,0
124496000,124496000,0.004279627,-0.014954353,0.006694453,0.2581843,0,0,0,0
124500000,124500000,0.004133056,-0.014860129,0.006659389,0.2581843,0,0,0,0
124504000,124504000,0.004155165,-0.014839316,0.006666882,0.2581843,0,0,0,0
124508000,124508000,0.00418601,-0.014863335,0.006694158,0.2581843,0,0,0,0
124512000,124512000,0.00413629,-0.01483505,0.006691743,0.2581843,0,0,0,0
124516000,124516000,0.004199907,-0.014740715,0.006812322,0.25825018,0,0,0,0
124520000,124520000,0.003775255,-0.014821272,0.006837102,0.25825018,0,0,0,0
124524000,124524000,0.003528383,-0.01500738,0.006908143,0.25825018,0,0,0,0
124528000,124528000,0.003211799,-0.015147649,0.006969831,0.25825018,0,0,0,0
124532000,124532000,0.003030552,-0.015203267,0.006946029,0.25825018,0,0,0,0
124536000,124536000,0.003215777,-0.015160099,0.006825021,0.25825018,0,0,0,0
124540000,124540000,0.003723807,-0.015010746,0.006797871,0.25832555,0,0,0,0
124548000,124548000,0.003418543,-0.014963411,0.006752667,0.25832555,0,0,0,0
124552000,124552000,0.002505813,-0.015010148,0.00671635,0.25832555,0,0,0,0
124556000,124556000,0.002211489,-0.015046954,0.006749614,0.25832555,0,0,0,0
124560000,124560000,0.002016422,-0.015149731,0.006780908,0.25832555,0,0,0,0
124564000,124564000,0.00237625,-0.015154323,0.00684451,0.25837976,0,0,0,0
124568000,124568000,0.00262493,-0.015133649,0.006700617,0.25837976,0,0,0,0
124572000,124572000,0.00277721,-0.015162019,0.006575493,0.25837976,0,0,0,0
124576000,124576000,0.002488097,-0.015210666,0.006568523,0.25837976,0,0,0,0
124580000,124580000,0.001923234,-0.015223481,0.006654576,0.25837976,0,0,0,0
124584000,124584000,0.001528679,-0.015257757,0.006663487,0.25837976,0,0,0,0
124588000,124588000,0.002051753,-0.015269224,0.006715255,0.25843728,0,0,0,0
124592000,124592000,0.002336597,-0.015230274,0.006694627,0.25843728,0,0,0,0
124596000,124596000,0.002334378,-0.015111763,0.006741548,0.25843728,0,0,0,0
124600000,124600000,0.002261455,-0.015009796,0.006777845,0.25843728,0,0,0,0
124604000,124604000,0.002201022,-0.014981858,0.006797974,0.25843728,0,0,0,0
124612000,124612000,0.002153306,-0.014977215,0.006921633,0.25852603,0,0,0,0
124616000,124616000,0.002181093,-0.01492746,0.006890953,0.25852603,0,0,0,0
124620000,124620000,0.002353959,-0.014907829,0.006877739,0.25852603,0,0,0,0
124624000,124624000,0.00218646,-0.014931103,0.006876203,0.25852603,0,0,0,0
124628000,124628000,0.002698493,-0.015105275,0.006945596,0.25852603,0,0,0,0
124632000,124632000,0.002520443,-0.015145397,0.007002956,0.25852603,0,0,0,0
124636000,124636000,0.002479101,-0.015104905,0.007047388,0.25861126,0,0,0,0
124640000,124640000,0.001902052,-0.01511956,0.006999453,0.25861126,0,0,0,0
124644000,124644000,0.001726564,-0.015093468,0.006941443,0.25861126,0,0,0,0
124648000,124648000,0.001711146,-0.015025295,0.006884075,0.25861126,0,0,0,0
124652000,124652000,0.00167175,-0.0149922,0.006836025,0.25861126,0,0,0,0
124656000,124656000,0.001618318,-0.014977882,0.006828227,0.25861126,0,0,0,0
124660000,124660000,0.001747499,-0.014952309,0.006944985,0.25869572,0,0,0,0
124664000,124664000,0.001346174,-0.014996747,0.006966667,0.25869572,0,0,0,0
124668000,124668000,0.000825571,-0.015011463,0.007022419,0.25869572,0,0,0,0
124676000,124676000,0.000237534,-0.015044363,0.007098756,0.25869572,0,0,0,0
124680000,124680000,0.000149062,-0.014997566,0.007095648,0.25869572,0,0,0,0
124684000,124684000,0.000234113,-0.014919918,0.00718187,0.25877655,0,0,0,0
124688000,124688000,0.00018518,-0.014686368,0.007070849,0.25877655,0,0,0,0
124692000,124692000,0.000388577,-0.014804335,0.007056465,0.25877655,0,0,0,0
124696000,124696000,0.000811883,-0.014952263,0.007066408,0.25877655,0,0,0,0
124700000,124700000,0.000651848,-0.014951635,0.007066379,0.25877655,0,0,0,0
124704000,124704000,0.001167905,-0.015051106,0.007028153,0.25877655,0,0,0,0
124708000,124708000,0.001132379,-0.01496209,0.00701838,0.25877053,0,0,0,0
124711999,124711999,0.000920634,-0.014898967,0.006965094,0.25877053,0,0,0,0
124716000,124716000,0.000755929,-0.014908891,0.006963508,0.25877053,0,0,0,0
124720000,124720000,0.000118254,-0.014915291,0.006840801,0.25877053,0,0,0,0
124723999,124723999,-0.00023038,-0.014912181,0.006867874,0.25877053,0,0,0,0
124728000,124728000,-0.000477477,-0.014855418,0.006894827,0.25877053,0,0,0,0
124732000,124732000,-0.000664938,-0.01474943,0.006924935,0.2587443,0,0,0,0
124735999,124735999,-0.00092192,-0.014767984,0.006855608,0.2587443,0,0,0,0
124740000,124740000,-0.001078494,-0.014771914,0.00685325,0.2587443,0,0,0,0
124744000,124744000,-0.00058965,-0.01485597,0.006914343,0.2587443,0,0,0,0
124747999,124747999,-0.000757633,-0.014951021,0.006977704,0.2587443,0,0,0,0
124752000,124752000,-0.001194909,-0.015042624,0.007010668,0.2587443,0,0,0,0
124756000,124756000,-0.001206062,-0.014964912,0.00705155,0.2586978,0,0,0,0
124759999,124759999,-0.000831187,-0.014856223,0.007024301,0.2586978,0,0,0,0
124764000,124764000,-0.000194549,-0.014763443,0.007065364,0.2586978,0,0,0,0
124768000,124768000,0.00013936,-0.014808636,0.007090383,0.2586978,0,0,0,0
124772000,124772000,1.76E-05,-0.014922783,0.007081264,0.2586978,0,0,0,0
124780000,124780000,-0.00059877,-0.014950937,0.006936654,0.25866246,0,0,0,0
124788000,124788000,-0.001079733,-0.014902804,0.00695307,0.25866246,0,0,0,0
124796000,124796000,-0.000886555,-0.01477563,0.007303175,0.25866246,0,0,0,0
124800000,124800000,-0.000712117,-0.014762532,0.007350965,0.25866246,0,0,0,0
124804000,124804000,-0.000514072,-0.014675546,0.0073509,0.2586403,0,0,0,0
124808000,124808000,-0.000617038,-0.014670063,0.007213388,0.2586403,0,0,0,0
124812000,124812000,-0.000762645,-0.014665823,0.007213707,0.2586403,0,0,0,0
124816000,124816000,-0.001054819,-0.014689412,0.006914003,0.2586403,0,0,0,0
124820000,124820000,-0.00090614,-0.014787972,0.006929894,0.2586403,0,0,0,0
124824000,124824000,-0.00061027,-0.014847424,0.007034897,0.2586403,0,0,0,0
124828000,124828000,0.005370934,-0.014899237,0.008968104,0.25861353,0,0,0,0
124832000,124832000,0.005069032,-0.014839657,0.008961297,0.25861353,0,0,0,0
124835999,124835999,0.004635993,-0.014809534,0.008902657,0.25861353,0,0,0,0
124840000,124840000,0.004507438,-0.014868367,0.008904856,0.25861353,0,0,0,0
124844000,124844000,0.004680036,-0.014995188,0.008980427,0.25861353,0,0,0,0
124847999,124847999,0.004653315,-0.015135061,0.009016543,0.25861353,0,0,0,0
124852000,124852000,0.004584489,-0.015107207,0.00901724,0.2585826,0,0,0,0
124856000,124856000,0.00443566,-0.015071984,0.008946551,0.2585826,0,0,0,0
124859999,124859999,0.004123668,-0.014985547,0.008872838,0.2585826,0,0,0,0
124868000,124868000,0.002956778,-0.014825404,0.008897219,0.2585826,0,0,0,0
124871999,124871999,0.002295897,-0.014868768,0.008883548,0.2585826,0,0,0,0
124876000,124876000,0.001919296,-0.014825158,0.00884871,0.25853807,0,0,0,0
124880000,124880000,0.001992199,-0.014859285,0.0088203,0.25853807,0,0,0,0
124883999,124883999,0.002153717,-0.01490104,0.008747912,0.25853807,0,0,0,0
124888000,124888000,0.002180424,-0.014856935,0.008693073,0.25853807,0,0,0,0
124892000,124892000,0.001955658,-0.014690286,0.008737111,0.25853807,0,0,0,0
124900000,124900000,0.001541004,-0.014639862,0.008707566,0.25862437,0,0,0,0
124904000,124904000,0.00144198,-0.014618563,0.008704399,0.25862437,0,0,0,0
124907999,124907999,0.00176338,-0.014643541,0.008774776,0.25862437,0,0,0,0
124912000,124912000,0.002115425,-0.014669826,0.008789593,0.25862437,0,0,0,0
124916000,124916000,0.001884645,-0.014647957,0.008748398,0.25862437,0,0,0,0
124924000,124924000,0.001131552,-0.014734518,0.008746973,0.25871748,0,0,0,0
124931999,124931999,0.000762111,-0.01476036,0.00875627,0.25871748,0,0,0,0
124936000,124936000,0.000840419,-0.01458334,0.008804007,0.25871748,0,0,0,0
124940000,124940000,0.00116669,-0.014409676,0.008794738,0.25871748,0,0,0,0
124943999,124943999,0.001135019,-0.014357084,0.008745308,0.25871748,0,0,0,0
124948000,124948000,0.000632946,-0.014370156,0.008696047,0.25879544,0,0,0,0
124952000,124952000,0.000312529,-0.014489796,0.00874537,0.25879544,0,0,0,0
124955999,124955999,-9.67E-05,-0.014560638,0.008807016,0.25879544,0,0,0,0
124964000,124964000,-0.001251397,-0.014585074,0.00885809,0.25879544,0,0,0,0
124972000,124972000,-0.00156962,-0.01455738,0.00878119,0.2588594,0,0,0,0
124976000,124976000,-0.00142929,-0.014579579,0.008718011,0.2588594,0,0,0,0
124979999,124979999,-0.001171712,-0.014611756,0.008704932,0.2588594,0,0,0,0
124988000,124988000,-0.000510913,-0.014780516,0.008790288,0.2588594,0,0,0,0
124991999,124991999,-0.000510927,-0.014632579,0.008934298,0.2588594,0,0,0,0
124996000,124996000,-0.000476522,-0.014603989,0.009002475,0.25921136,0,0,0,0
125000000,125000000,-0.000228256,-0.014617413,0.009046221,0.25921136,0,0,0,0
125003999,125003999,-0.000245424,-0.014645848,0.009049139,0.25921136,0,0,0,0
125012000,125012000,-0.001191879,-0.014581535,0.008910914,0.25921136,0,0,0,0
125020000,125020000,-0.00163278,-0.014611334,0.008837909,0.25953972,0,0,0,0
125024000,125024000,-0.001448668,-0.014728464,0.008857269,0.25953972,0,0,0,0
125028000,125028000,-0.001483811,-0.014859617,0.00886758,0.25953972,0,0,0,0
125032000,125032000,-0.001686426,-0.014924508,0.008836295,0.25953972,0,0,0,0
125036000,125036000,-0.002004071,-0.014882362,0.008850195,0.25953972,0,0,0,0
125040000,125040000,-0.002418865,-0.014780022,0.008904001,0.25953972,0,0,0,0
125044000,125044000,-0.002787318,-0.014713978,0.008834321,0.25986093,0,0,0,0
125048000,125048000,-0.002927991,-0.014729677,0.008832927,0.25986093,0,0,0,0
125052000,125052000,-0.003083859,-0.014784722,0.008793682,0.25986093,0,0,0,0
125056000,125056000,-0.003262572,-0.014864096,0.008883214,0.25986093,0,0,0,0
125060000,125060000,-0.003392034,-0.014874905,0.008882804,0.25986093,0,0,0,0
125064000,125064000,-0.002966545,-0.014828973,0.008968054,0.25986093,0,0,0,0
125068000,125068000,-0.003007111,-0.014788216,0.008921938,0.26015788,0,0,0,0
125072000,125072000,-0.002971462,-0.014838077,0.008894908,0.26015788,0,0,0,0
125076000,125076000,-0.002827365,-0.014848251,0.008851939,0.26015788,0,0,0,0
125084000,125084000,-0.002565632,-0.014824946,0.008622492,0.26015788,0,0,0,0
125088000,125088000,-0.002679232,-0.014839305,0.008609829,0.26015788,0,0,0,0
125091999,125091999,-0.002545939,-0.01497674,0.008516997,0.26045334,0,0,0,0
125096000,125096000,-0.002375242,-0.015047316,0.008414842,0.26045334,0,0,0,0
125100000,125100000,-0.002425115,-0.0151223,0.008331509,0.26045334,0,0,0,0
125103999,125103999,-0.002600874,-0.015059732,0.008361832,0.26045334,0,0,0,0
125108000,125108000,-0.002893444,-0.014954567,0.008477741,0.26045334,0,0,0,0
125112000,125112000,-0.003248421,-0.014900142,0.008561202,0.26045334,0,0,0,0
125120000,125120000,-0.003572936,-0.014863228,0.00847148,0.26043284,0,0,0,0
125124000,125124000,-0.003868388,-0.014981955,0.008432542,0.26043284,0,0,0,0
125127999,125127999,-0.004044512,-0.015074987,0.0083474,0.26043284,0,0,0,0
125132000,125132000,-0.003821303,-0.01507546,0.008328898,0.26043284,0,0,0,0
125136000,125136000,-0.003935576,-0.015074922,0.008326175,0.26043284,0,0,0,0
125139999,125139999,-0.003556238,-0.01482925,0.008496872,0.26040655,0,0,0,0
125144000,125144000,-0.003437646,-0.014718968,0.008452185,0.26040655,0,0,0,0
125148000,125148000,-0.003469124,-0.014688652,0.008407566,0.26040655,0,0,0,0
125151999,125151999,-0.004055983,-0.014757695,0.008446517,0.26040655,0,0,0,0
125156000,125156000,-0.004799528,-0.014894521,0.008481439,0.26040655,0,0,0,0
125160000,125160000,-0.005207636,-0.015014565,0.008526974,0.26040655,0,0,0,0
125163999,125163999,-0.005181128,-0.014966186,0.008588742,0.26036817,0,0,0,0
125168000,125168000,-0.004760772,-0.014932454,0.008571004,0.26036817,0,0,0,0
125172000,125172000,-0.004501981,-0.014875624,0.008478109,0.26036817,0,0,0,0
125175999,125175999,-0.004584846,-0.014803922,0.008408684,0.26036817,0,0,0,0
125180000,125180000,-0.004539919,-0.014752049,0.008354477,0.26036817,0,0,0,0
125184000,125184000,-0.004414624,-0.014731588,0.008305943,0.26036817,0,0,0,0
125187999,125187999,-0.004504624,-0.014583705,0.008196902,0.26032847,0,0,0,0
125192000,125192000,-0.004451055,-0.014590491,0.008013455,0.26032847,0,0,0,0
125196000,125196000,-0.004180181,-0.014668774,0.007969504,0.26032847,0,0,0,0
125204000,125204000,-0.003869442,-0.014644738,0.008296969,0.26032847,0,0,0,0
125211999,125211999,-0.00451665,-0.014641544,0.008289481,0.26020417,0,0,0,0
125216000,125216000,-0.004615165,-0.014673643,0.008276667,0.26020417,0,0,0,0
125220000,125220000,-0.004830397,-0.014726432,0.008233396,0.26020417,0,0,0,0
125223999,125223999,-0.005335742,-0.014757192,0.008178575,0.26020417,0,0,0,0
125228000,125228000,-0.005863173,-0.014750823,0.008149772,0.26020417,0,0,0,0
125232000,125232000,-0.006274882,-0.014674276,0.008124951,0.26020417,0,0,0,0
125235999,125235999,-0.000646708,-0.014616787,0.009637692,0.2600819,0,0,0,0
125240000,125240000,-0.000297993,-0.01451079,0.009669771,0.2600819,0,0,0,0
125244000,125244000,-7.13E-05,-0.014534434,0.009713107,0.2600819,0,0,0,0
125247999,125247999,0.000243597,-0.014521064,0.009669812,0.2600819,0,0,0,0
125252000,125252000,0.00072885,-0.014513973,0.009628317,0.2600819,0,0,0,0
125256000,125256000,0.000974523,-0.014533332,0.009648333,0.2600819,0,0,0,0
125259999,125259999,0.00077591,-0.014431512,0.0096933,0.2599672,0,0,0,0
125264000,125264000,0.000395697,-0.014365099,0.009708194,0.2599672,0,0,0,0
125268000,125268000,0.000297813,-0.014359882,0.009707868,0.2599672,0,0,0,0
125272000,125272000,-0.000315161,-0.014314085,0.009675475,0.2599672,0,0,0,0
125276000,125276000,-0.000420804,-0.01433203,0.009641496,0.2599672,0,0,0,0
125284000,125284000,-0.001160961,-0.014276344,0.009670769,0.25984758,0,0,0,0
125288000,125288000,-0.001434172,-0.014280865,0.009732085,0.25984758,0,0,0,0
125292000,125292000,-0.001645523,-0.014294252,0.009794564,0.25984758,0,0,0,0
125296000,125296000,-0.001867165,-0.014384231,0.009764787,0.25984758,0,0,0,0
125300000,125300000,-0.002188932,-0.014476821,0.009705117,0.25984758,0,0,0,0
125308000,125308000,-0.002564775,-0.014322903,0.009680441,0.25975388,0,0,0,0
125312000,125312000,-0.002413412,-0.01415758,0.009654926,0.25975388,0,0,0,0
125316000,125316000,-0.002491419,-0.014126189,0.009629072,0.25975388,0,0,0,0
125320000,125320000,-0.002629292,-0.014094207,0.009573408,0.25975388,0,0,0,0
125324000,125324000,-0.002774541,-0.014134983,0.009513009,0.25975388,0,0,0,0
125328000,125328000,-0.002694323,-0.014212767,0.009503342,0.25975388,0,0,0,0
125332000,125332000,-0.002565917,-0.014103005,0.009495855,0.25967002,0,0,0,0
125335999,125335999,-0.002642395,-0.014064685,0.009474313,0.25967002,0,0,0,0
125340000,125340000,-0.00326523,-0.014065035,0.00937699,0.25967002,0,0,0,0
125344000,125344000,-0.003754393,-0.014058048,0.009307115,0.25967002,0,0,0,0
125347999,125347999,-0.003774795,-0.014032004,0.00929491,0.25967002,0,0,0,0
125352000,125352000,-0.003798972,-0.014058044,0.009369231,0.25967002,0,0,0,0
125356000,125356000,-0.004366977,-0.01403028,0.009383642,0.25958374,0,0,0,0
125359999,125359999,-0.004528842,-0.014096307,0.00942895,0.25958374,0,0,0,0
125364000,125364000,-0.004271489,-0.014168402,0.009404979,0.25958374,0,0,0,0
125368000,125368000,-0.003634573,-0.014200715,0.009369324,0.25958374,0,0,0,0
125371999,125371999,-0.003249929,-0.014151987,0.009371168,0.25958374,0,0,0,0
125376000,125376000,-0.003530807,-0.014049284,0.00943942,0.25958374,0,0,0,0
125380000,125380000,-0.004371302,-0.013869407,0.009464826,0.25949526,0,0,0,0
125383999,125383999,-0.005080675,-0.013847681,0.009505656,0.25949526,0,0,0,0
125388000,125388000,-0.005584944,-0.013823735,0.009527489,0.25949526,0,0,0,0
125392000,125392000,-0.005657048,-0.013761571,0.009545706,0.25949526,0,0,0,0
125395999,125395999,-0.005265208,-0.013720954,0.009497664,0.25949526,0,0,0,0
125400000,125400000,-0.00466394,-0.013695039,0.009388359,0.25949526,0,0,0,0
125404000,125404000,-0.004489491,-0.013640005,0.009282473,0.25944006,0,0,0,0
125407999,125407999,-0.004757793,-0.013758896,0.009319626,0.25944006,0,0,0,0
125412000,125412000,-0.005396776,-0.013880976,0.009383013,0.25944006,0,0,0,0
125419999,125419999,-0.005880228,-0.013785627,0.009502626,0.25944006,0,0,0,0
125424000,125424000,-0.005950546,-0.013637552,0.009518232,0.25944006,0,0,0,0
125428000,125428000,-0.006007493,-0.01349326,0.009422617,0.25937188,0,0,0,0
125436000,125436000,-0.005570824,-0.013659399,0.009130957,0.25937188,0,0,0,0
125440000,125440000,-0.00587108,-0.013719378,0.00907437,0.25937188,0,0,0,0
125448000,125448000,-0.005905645,-0.01371721,0.009150257,0.25937188,0,0,0,0
125452000,125452000,-0.006433138,-0.013649426,0.00901486,0.25930268,0,0,0,0
125455999,125455999,-0.006591848,-0.01379329,0.008995209,0.25930268,0,0,0,0
125460000,125460000,-0.006712098,-0.013947025,0.009035856,0.25930268,0,0,0,0
125464000,125464000,-0.006826509,-0.013979696,0.009069554,0.25930268,0,0,0,0
125467999,125467999,-0.006910168,-0.013949808,0.009010957,0.25930268,0,0,0,0
125472000,125472000,-0.006802652,-0.013965625,0.008926124,0.25930268,0,0,0,0
125476000,125476000,-0.006636613,-0.013917338,0.008830895,0.25923303,0,0,0,0
125479999,125479999,-0.006247039,-0.013894906,0.008825263,0.25923303,0,0,0,0
125484000,125484000,-0.005920131,-0.013828896,0.008856414,0.25923303,0,0,0,0
125488000,125488000,-0.005943127,-0.013814583,0.00889061,0.25923303,0,0,0,0
125491999,125491999,-0.006454982,-0.013817538,0.00888184,0.25923303,0,0,0,0
125496000,125496000,-0.007073171,-0.013702607,0.008915081,0.25923303,0,0,0,0
125500000,125500000,-0.007577069,-0.013645947,0.008847188,0.2593497,0,0,0,0
125503999,125503999,-0.007586089,-0.013611477,0.008882285,0.2593497,0,0,0,0
125508000,125508000,-0.007539809,-0.013564138,0.008936568,0.2593497,0,0,0,0
125516000,125516000,-0.007598909,-0.013620654,0.008949696,0.2593497,0,0,0,0
125524000,125524000,-0.00741315,-0.013873937,0.008658073,0.2594548,0,0,0,0
125528000,125528000,-0.00715351,-0.013978472,0.008575834,0.2594548,0,0,0,0
125532000,125532000,-0.007341311,-0.013942951,0.008562994,0.2594548,0,0,0,0
125536000,125536000,-0.007460096,-0.013832677,0.008701774,0.2594548,0,0,0,0
125540000,125540000,-0.00753208,-0.013842296,0.008698776,0.2594548,0,0,0,0
125544000,125544000,-0.007541657,-0.013777403,0.008848741,0.2594548,0,0,0,0
125548000,125548000,-0.008109801,-0.013827143,0.008745234,0.25957054,0,0,0,0
125552000,125552000,-0.00836149,-0.013897048,0.00872763,0.25957054,0,0,0,0
125556000,125556000,-0.008081564,-0.013942331,0.008655716,0.25957054,0,0,0,0
125564000,125564000,-0.00727515,-0.014051694,0.008580591,0.25957054,0,0,0,0
125568000,125568000,-0.007309985,-0.01398704,0.008553975,0.25957054,0,0,0,0
125576000,125576000,-0.008562937,-0.013745302,0.008356416,0.25967863,0,0,0,0
125580000,125580000,-0.008844486,-0.013757298,0.008373739,0.25967863,0,0,0,0
125584000,125584000,-0.008904167,-0.01375721,0.008450501,0.25967863,0,0,0,0
125588000,125588000,-0.008707592,-0.013706628,0.008580693,0.25967863,0,0,0,0
125591999,125591999,-0.00835598,-0.013683138,0.00865341,0.25967863,0,0,0,0
125596000,125596000,-0.008681485,-0.013665479,0.008570433,0.2598069,0,0,0,0
125603999,125603999,-0.008611912,-0.013918504,0.008402797,0.2598069,0,0,0,0
125608000,125608000,-0.008848172,-0.013947973,0.008273926,0.2598069,0,0,0,0
125612000,125612000,-0.008915175,-0.013955746,0.008269597,0.2598069,0,0,0,0
125620000,125620000,-0.00355899,-0.013825156,0.008537483,0.2599188,0,0,0,0
125624000,125624000,-0.003380793,-0.01386077,0.008594107,0.2599188,0,0,0,0
125627999,125627999,-0.003433927,-0.013860658,0.008575555,0.2599188,0,0,0,0
125636000,125636000,-0.003698264,-0.013843758,0.008558879,0.2599188,0,0,0,0
125639999,125639999,-0.003847322,-0.013837155,0.00852311,0.2599188,0,0,0,0
125644000,125644000,-0.00405491,-0.013781432,0.008603312,0.26002908,0,0,0,0
125648000,125648000,-0.004208559,-0.013758356,0.008527876,0.26002908,0,0,0,0
125651999,125651999,-0.004274712,-0.01376343,0.008523967,0.26002908,0,0,0,0
125656000,125656000,-0.004452586,-0.013739675,0.00846813,0.26002908,0,0,0,0
125660000,125660000,-0.004509847,-0.013762986,0.008464065,0.26002908,0,0,0,0
125663999,125663999,-0.004122963,-0.013909981,0.00853143,0.26002908,0,0,0,0
125668000,125668000,-0.004576532,-0.013928136,0.008574904,0.26012248,0,0,0,0
125672000,125672000,-0.004964952,-0.013933418,0.008469941,0.26012248,0,0,0,0
125675999,125675999,-0.005012855,-0.013908742,0.008428084,0.26012248,0,0,0,0
125680000,125680000,-0.004942417,-0.013941554,0.008496823,0.26012248,0,0,0,0
125684000,125684000,-0.005017924,-0.013948336,0.00849195,0.26012248,0,0,0,0
125692000,125692000,-0.006161229,-0.013675032,0.008824169,0.26019233,0,0,0,0
125696000,125696000,-0.006307696,-0.01352817,0.00888536,0.26019233,0,0,0,0
125699999,125699999,-0.006360463,-0.013587115,0.008877819,0.26019233,0,0,0,0
125704000,125704000,-0.006262086,-0.013670784,0.008851422,0.26019233,0,0,0,0
125708000,125708000,-0.006062364,-0.013682889,0.008828439,0.26019233,0,0,0,0
