timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
80016000,399.5596,12.404602,96616.97,1.1479694
80040000,399.70514,12.404602,96615.29,1.1479495
80064000,399.60184,12.404602,96616.48,1.1479635
80088000,399.60654,12.404602,96616.375,1.1479623
80112000,399.57367,12.404602,96616.78,1.1479672
80136000,399.7192,12.404602,96615.15,1.1479478
80160000,399.59714,12.404602,96616.55,1.1479644
80184000,399.50323,12.404602,96617.59,1.1479769
80208000,399.60654,12.404602,96616.39,1.1479626
80232000,399.5549,12.404602,96617.03,1.1479702
80256000,399.51263,12.404602,96617.484,1.1479756
80280000,399.66757,12.404602,96615.664,1.1479539
80308000,399.58307,12.404602,96616.695,1.1479661
80328000,399.62064,12.404602,96616.25,1.1479609
80352000,399.47037,12.404602,96617.984,1.1479815
80376000,399.60654,12.404602,96616.41,1.1479627
80400000,399.52203,12.404602,96617.37,1.1479741
80424000,399.66287,12.404602,96615.74,1.1479548
80448000,399.57367,12.404602,96616.78,1.1479672
80472000,399.65817,12.404602,96615.83,1.1479559
80496000,399.49387,12.404602,96617.734,1.1479785
80524000,399.6488,12.404602,96615.94,1.1479572
80544000,399.56427,12.404602,96616.914,1.1479688
80568000,399.3718,12.404602,96619.125,1.147995
80592000,399.38586,12.404602,96618.945,1.1479928
80616000,399.50323,12.404602,96617.59,1.1479769
80640000,399.69104,12.404602,96615.414,1.1479509
80664000,399.51733,12.404602,96617.42,1.1479748
80688000,399.50793,12.404602,96617.555,1.1479764
80716000,399.66757,12.404602,96615.69,1.1479542
80736000,399.59244,12.404602,96616.555,1.1479645
80760000,399.48917,12.404602,96617.76,1.1479788
80784000,399.48447,12.404602,96617.83,1.1479796
80808000,399.56427,12.404602,96616.87,1.1479682
80832000,399.66757,12.404602,96615.72,1.1479546
80856000,399.57367,12.404572,96616.8,1.1479673
80880000,399.4469,12.404572,96618.29,1.1479851
80904000,399.5455,12.404572,96617.13,1.1479714
80928000,399.50323,12.404572,96617.62,1.1479771
80952000,399.5455,12.404541,96617.11,1.147971
80976000,399.56897,12.404541,96616.85,1.147968
81000000,399.66287,12.404541,96615.78,1.1479553
81024000,399.51733,12.4045105,96617.44,1.147975
81048000,399.43283,12.4045105,96618.42,1.1479867
81076000,399.75208,12.40448,96614.75,1.147943
81096000,399.49387,12.40448,96617.695,1.1479781
81120000,399.57837,12.40448,96616.76,1.1479669
81144000,399.6441,12.404449,96616,1.1479579
81168000,399.58307,12.404449,96616.67,1.1479659
81192000,399.62064,12.404449,96616.25,1.1479609
81216000,399.68167,12.404419,96615.54,1.1479524
81244000,399.66287,12.404419,96615.734,1.1479547
81264000,399.5549,12.404419,96617,1.1479698
81288000,399.6253,12.404419,96616.21,1.1479604
81312000,399.65817,12.404388,96615.83,1.1479559
81340000,399.7333,12.404388,96614.914,1.147945
81360000,399.56427,12.404388,96616.914,1.1479688
81384000,399.66757,12.404388,96615.695,1.1479543
81408000,399.70984,12.404358,96615.22,1.1479486
81432000,399.7239,12.404358,96615.04,1.1479465
81456000,399.63,12.404327,96616.125,1.1479594
81480000,399.40466,12.404297,96618.734,1.1479903
81504000,399.60184,12.404236,96616.47,1.1479635
81528000,399.75677,12.404175,96614.664,1.1479421
81552000,399.59244,12.404083,96616.555,1.1479645
81576000,399.8178,12.403992,96613.97,1.1479337
81600000,399.70044,12.40387,96615.35,1.1479502
81624000,399.78494,12.403748,96614.33,1.147938
81648000,399.8272,12.403595,96613.88,1.1479328
81672000,399.79434,12.403412,96614.22,1.1479367
81696000,399.738,12.403229,96614.88,1.1479447
81720000,399.8178,12.403015,96613.97,1.1479337
81744000,399.80374,12.4028015,96614.13,1.1479357
81768000,399.8272,12.402557,96613.9,1.1479329
81796000,399.7286,12.402313,96614.984,1.1479459
81816000,400.03848,12.402069,96611.45,1.1479039
81844000,399.97275,12.401794,96612.17,1.1479124
81864000,400.2169,12.40152,96609.36,1.147879
81888000,400.1324,12.401215,96610.31,1.1478903
81912000,400.07135,12.400909,96611.03,1.1478989
81936000,400.14175,12.400574,96610.23,1.1478893
81960000,400.09952,12.400238,96610.69,1.1478947
81984000,400.35773,12.399902,96607.73,1.1478596
82008000,400.34836,12.399536,96607.83,1.1478608
82032000,400.4986,12.39917,96606.086,1.1478401
82056000,400.47043,12.398773,96606.43,1.1478442
82080000,400.63474,12.398376,96604.55,1.1478218
82104000,400.50797,12.397949,96606,1.1478391
82128000,400.7803,12.397522,96602.86,1.1478018
82152000,400.65823,12.397064,96604.24,1.1478182
82176000,400.7662,12.396606,96603.02,1.1478037
82200000,400.846,12.396118,96602.08,1.1477925
82224000,400.99625,12.39563,96600.336,1.1477718
82248000,401.05728,12.395111,96599.65,1.1477636
82272000,401.08548,12.394592,96599.31,1.1477597
82296000,401.2451,12.3940735,96597.445,1.1477375
82320000,401.15118,12.393524,96598.586,1.147751
82344000,401.38596,12.392975,96595.82,1.1477182
82368000,401.47986,12.392395,96594.74,1.1477053
82392000,401.39066,12.391815,96595.79,1.1477177
82420000,401.6254,12.391205,96593.09,1.1476858
82440000,401.74747,12.3905945,96591.64,1.1476685
82464000,401.85544,12.389984,96590.44,1.1476542
82488000,401.82727,12.389343,96590.74,1.1476578
82512000,402.01508,12.388672,96588.58,1.1476321
82536000,402.11838,12.388031,96587.375,1.1476178
82560000,402.20758,12.387329,96586.34,1.1476055
82584000,402.23575,12.386658,96586.03,1.1476018
82608000,402.3813,12.385956,96584.36,1.1475819
82632000,402.6489,12.385223,96581.29,1.1475455
82656000,402.73343,12.384491,96580.26,1.1475332
82680000,402.78976,12.383759,96579.64,1.1475259
82704000,402.96817,12.382996,96577.55,1.147501
82728000,402.98694,12.382233,96577.35,1.1474987
82752000,403.09964,12.381439,96576.016,1.1474829
82776000,403.26395,12.380646,96574.164,1.1474608
82800000,403.5269,12.379822,96571.11,1.1474246
82828000,403.57852,12.378998,96570.49,1.1474172
82848000,403.7757,12.378143,96568.234,1.1473904
82872000,403.7851,12.377289,96568.15,1.1473893
82900000,403.8837,12.376404,96567,1.1473757
82920000,404.18417,12.375519,96563.55,1.1473347
82944000,404.22174,12.374634,96563.086,1.1473292
82968000,404.35788,12.373718,96561.48,1.14731
82992000,404.35788,12.372803,96561.52,1.1473106
83016000,404.61142,12.371857,96558.555,1.1472753
83040000,404.78043,12.37088,96556.625,1.1472524
83064000,404.8274,12.369934,96556.09,1.1472461
83088000,405.15134,12.368927,96552.34,1.1472015
83112000,405.20767,12.36795,96551.69,1.1471938
83136000,405.3626,12.366913,96549.91,1.1471726
83160000,405.4659,12.365906,96548.74,1.1471587
83188000,405.73822,12.364868,96545.57,1.1471211
83208000,405.7664,12.3638,96545.24,1.1471171
83232000,405.93073,12.362732,96543.336,1.1470945
83256000,406.1279,12.361664,96541.03,1.1470672
83280000,406.4143,12.360565,96537.734,1.147028
83304000,406.3251,12.359467,96538.8,1.1470406
83328000,406.6068,12.358368,96535.55,1.147002
83352000,406.97302,12.357239,96531.31,1.1469517
83380000,407.15613,12.35611,96529.21,1.1469268
83400000,407.15143,12.35498,96529.26,1.1469272
83424000,407.40027,12.353851,96526.37,1.1468929
83448000,407.51764,12.352692,96525.016,1.1468768
83476000,407.85098,12.351532,96521.164,1.1468312
83496000,407.96835,12.350372,96519.82,1.1468152
83520000,408.28763,12.349213,96516.16,1.1467716
83544000,408.297,12.348053,96516,1.1467698
83572000,408.52237,12.346863,96513.42,1.1467391
83596000,408.68668,12.345703,96511.5,1.1467162
83616000,408.83694,12.344513,96509.8,1.1466961
83640000,409.1609,12.343323,96506.01,1.146651
83664000,409.2407,12.342133,96505.11,1.1466403
83688000,409.32523,12.340912,96504.11,1.1466285
83712000,409.66324,12.339722,96500.21,1.1465821
83736000,409.7055,12.338501,96499.72,1.1465763
83760000,409.9919,12.337311,96496.46,1.1465375
83784000,410.08582,12.33609,96495.35,1.1465244
83808000,410.1891,12.334869,96494.18,1.1465105
83832000,410.51773,12.333649,96490.36,1.1464651
83856000,410.67267,12.332428,96488.6,1.1464442
83880000,410.88864,12.331238,96486.1,1.1464145
83904000,411.09055,12.330017,96483.74,1.1463865
83928000,411.17975,12.328796,96482.73,1.1463743
83952000,411.3112,12.327576,96481.21,1.1463563
83976000,411.5882,12.326355,96478.03,1.1463186
84000000,411.85114,12.325134,96474.945,1.146282
84024000,412.09528,12.323883,96472.17,1.1462489
84048000,412.12344,12.322662,96471.86,1.1462452
84072000,412.33942,12.321442,96469.35,1.1462154
84096000,412.4427,12.320251,96468.13,1.146201
84120000,412.79483,12.319031,96464.07,1.1461527
84144000,413.06244,12.31781,96460.97,1.1461159
84168000,413.14694,12.31662,96460.03,1.1461047
84192000,413.2831,12.31543,96458.44,1.1460859
84216000,413.39578,12.3142395,96457.19,1.146071
84240000,413.71506,12.31308,96453.445,1.1460265
84264000,413.8465,12.31192,96451.93,1.1460085
84288000,413.97797,12.3107605,96450.42,1.1459906
84312000,414.19864,12.309631,96447.91,1.1459607
84336000,414.2315,12.308502,96447.48,1.1459556
84364000,414.57425,12.307373,96443.57,1.1459092
