timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
82464000,0,0.19843762,1.6138798,0,0.68830967,-0.07153572,0.06851825,0.7186221,1
82488000,0,0.20557557,1.6138798,0,0.68806076,-0.07410001,0.07097437,0.7183623,1
82512000,0,0.21273643,1.6138798,0,0.6878022,-0.07667157,0.07343747,0.7180923,1
82536000,0,0.21991938,1.6138798,0,0.68753403,-0.07925009,0.075907215,0.7178123,1
82560000,0,0.2271236,1.6138798,0,0.6872561,-0.0818352,0.07838328,0.7175222,1
82584000,0,0.23434821,1.6138798,0,0.6869685,-0.084426574,0.080865346,0.7172219,1
82608000,0,0.24159314,1.6138798,0,0.6866711,-0.08702412,0.083353326,0.7169114,1
82632000,0,0.24885747,1.6138798,0,0.6863638,-0.08962749,0.08584688,0.7165906,1
82656000,0,0.25614026,1.6138798,0,0.6860466,-0.09223627,0.088345625,0.7162594,1
82680000,0,0.26344058,1.6138798,0,0.6857196,-0.09485012,0.09084921,0.715918,1
82704000,0,0.2707577,1.6138798,0,0.6853826,-0.097468704,0.09335734,0.71556616,1
82728000,0,0.27809066,1.6138798,0,0.6850357,-0.10009166,0.09586965,0.715204,1
82752000,0,0.28543848,1.6138798,0,0.6846789,-0.10271857,0.09838576,0.7148314,1
82776000,0,0.29280025,1.6138798,0,0.6843121,-0.10534908,0.100905314,0.7144485,1
82800000,0,0.30017883,1.6138798,0,0.6839352,-0.107984155,0.10342924,0.714055,1
82824000,0,0.30757317,1.6138798,0,0.6835481,-0.110623404,0.10595716,0.7136508,1
82848000,0,0.31498224,1.6138798,0,0.6831509,-0.11326638,0.10848866,0.71323615,1
82872000,0,0.32240498,1.6138798,0,0.68274355,-0.115912676,0.11102332,0.7128109,1
