timestamp,indicated_airspeed_m_s,true_airspeed_m_s
11020000,0.5082251,0.5181503
11044000,1.1179818,1.1398278
11068000,-1.4319865,-1.4599715
11092000,1.0627311,1.0834941
11116000,-0.84094596,-0.8573761
11140000,-1.3167828,-1.3425119
11164000,0.17709468,0.18055454
11188000,1.6560345,1.6883935
11212000,-1.0636401,-1.0844259
11236000,-1.2429763,-1.2672616
11260000,-0.50014055,-0.50991297
11284000,-0.7356123,-0.7499828
11308000,0.59997,0.6116938
11332000,-1.7905451,-1.8255376
11356000,-1.1007141,-1.122222
11380000,1.360884,1.3874717
11404000,1.0915223,1.1128469
11428000,2.4185429,2.4657912
11452000,3.7304912,3.8033776
11476000,5.1057925,5.205535
11504000,6.2116036,6.3329854
11524000,6.9421463,7.077779
11548000,8.027942,8.184769
11572000,8.905855,9.079858
11596000,9.82268,10.014646
11620000,10.593572,10.800561
11644000,11.197331,11.416096
11668000,11.908863,12.141584
11692000,12.567891,12.813352
11716000,13.067594,13.322991
11740000,13.761614,14.030537
11764000,14.343907,14.624219
11788000,14.937,15.228708
11812000,15.482102,15.784491
11836000,15.821052,16.130177
11860000,16.325344,16.644386
11884000,16.77938,17.107258
11908000,17.176622,17.512146
11932000,17.626055,17.9705
11960000,18.020283,18.372381
11980000,18.340992,18.699522
12004000,18.68077,19.045876
12028000,19.057266,19.429665
12052000,19.28429,19.661196
12076000,19.621675,20.005112
12100000,19.879683,20.268074
12124000,20.1708,20.5649
12148000,20.41988,20.818827
12172000,20.578135,20.98005
12196000,20.830708,21.237728
12220000,20.99665,21.406902
12244000,21.239363,21.654203
12268000,21.273352,21.688826
12292000,21.514874,21.935242
12316000,21.644642,22.067575
12340000,21.72696,22.151495
12364000,21.87412,22.301542
12388000,22.048489,22.479488
12412000,22.167517,22.600563
12440000,22.284384,22.719847
12460000,22.358091,22.795021
12484000,22.411924,22.849909
12508000,22.513376,22.95315
12532000,22.58787,23.029356
12560000,22.63518,23.077454
12580000,22.73802,23.182577
12604000,22.75947,23.20428
12628000,22.87994,23.327148
12652000,22.887753,23.33491
12676000,22.93082,23.378868
12700000,22.972807,23.421932
12724000,23.019459,23.46935
12748000,23.032024,23.482187
12772000,23.049591,23.500187
12796000,23.114187,23.5659
12820000,23.090862,23.542143
12844000,23.091328,23.5427
12867999,23.195395,23.64914
12896000,23.127684,23.58011
12916000,23.17149,23.62457
12940000,23.146463,23.599287
12963999,23.163456,23.616571
12988000,23.235258,23.689959
13012000,23.225388,23.679789
13036000,23.21785,23.672245
13059999,23.275593,23.731348
13088000,23.26294,23.7182
13108000,23.217983,23.672567
13136000,23.25114,23.706398
13155999,23.235807,23.690865
13180000,23.23531,23.690346
13204000,23.189919,23.644411
13228000,23.206757,23.661654
