timestamp,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0]
12104000,0,-0.1965777,1.6137167,0.6884317,0.07086186,-0.0678839,0.71863216,1
12128000,0,-0.18836796,1.6137167,0.68870455,0.06791139,-0.06505742,0.718917,1
12152000,0,-0.18034486,1.6137167,0.68896,0.06502688,-0.062294126,0.7191836,1
12176000,0,-0.17248404,1.6137167,0.6891995,0.062199697,-0.05958576,0.71943367,1
12200000,0,-0.16479476,1.6137167,0.6894235,0.059433278,-0.056935597,0.71966743,1
12224000,0,-0.15725495,1.6137167,0.68963325,0.056719787,-0.05433614,0.7198864,1
12248000,0,-0.14984527,1.6137167,0.68982977,0.05405234,-0.051780794,0.7200916,1
12272000,0,-0.14254871,1.6137167,0.6900141,0.05142489,-0.049263764,0.72028404,1
12296000,0,-0.13536519,1.6137167,0.6901866,0.048837475,-0.046785083,0.72046405,1
12320000,0,-0.12827972,1.6137167,0.690348,0.04628476,-0.044339646,0.72063255,1
12344000,0,-0.12127914,1.6137167,0.690499,0.04376206,-0.041922964,0.72079015,1
12368000,0,-0.11435173,1.6137167,0.69064003,0.041265197,-0.03953103,0.7209374,1
12392000,0,-0.10748691,1.6137167,0.6907717,0.038790405,-0.03716024,0.7210748,1
12416000,0,-0.10068566,1.6137167,0.69089407,0.03633808,-0.034810975,0.72120255,1
12440000,0,-0.09393869,1.6137167,0.69100755,0.033904914,-0.032480065,0.72132105,1
12464000,0,-0.08723755,1.6137167,0.6911125,0.03148789,-0.030164614,0.72143054,1
12488000,0,-0.08057451,1.6137167,0.6912092,0.029084262,-0.027861997,0.7215315,1
12512000,0,-0.07394926,1.6137167,0.69129765,0.026693944,-0.025572132,0.72162384,1
12536000,0,-0.06735496,1.6137167,0.69137824,0.024314499,-0.023292683,0.72170794,1
12560000,0,-0.060785335,1.6137167,0.691451,0.021943696,-0.021021513,0.72178394,1
12584000,0,-0.054234628,1.6137167,0.69151616,0.019579485,-0.01875666,0.72185194,1
12608000,0,-0.04770347,1.6137167,0.69157374,0.017222121,-0.016498363,0.721912,1
12632000,0,-0.041186742,1.6137167,0.6916238,0.014869782,-0.014244881,0.7219643,1
12656000,0,-0.03467977,1.6137167,0.6916665,0.012520807,-0.011994621,0.7220089,1
12680000,0,-0.028178258,1.6137167,0.6917018,0.010173669,-0.009746121,0.7220458,1
12704000,0,-0.02168171,1.6137167,0.69172984,0.007828217,-0.007499237,0.722075,1
12728000,0,-0.015186362,1.6137167,0.6917505,0.005483116,-0.005252688,0.72209656,1
12752000,0,-0.008688797,1.6137167,0.691764,0.003137156,-0.003005317,0.7221106,1
12776000,0,-0.002185861,1.6137167,0.6917701,0.000789224,-0.000756057,0.722117,1
12800000,0,0.004323202,1.6137167,0.6917689,-0.001560929,0.001495331,0.72211576,1
12823999,0,0.010840796,1.6137167,0.69176036,-0.003914145,0.003749653,0.7221068,1
12848000,0,0.01737017,1.6137167,0.6917444,-0.006271572,0.00600801,0.7220902,1
12872000,0,0.02391272,1.6137167,0.6917211,-0.00863369,0.00827086,0.7220658,1
12896000,0,0.03046808,1.6137167,0.6916902,-0.01100034,0.010538052,0.7220336,1
12919999,0,0.037037883,1.6137167,0.6916519,-0.013372086,0.012810125,0.72199357,1
12944000,0,0.043624677,1.6137167,0.6916059,-0.01574982,0.015087935,0.72194564,1
12968000,0,0.050229166,1.6137167,0.69155234,-0.018133773,0.017371701,0.7218897,1
12992000,0,0.056853,1.6137167,0.691491,-0.020524507,0.019661967,0.72182566,1
13015999,0,0.06349651,1.6137167,0.69142187,-0.022922115,0.021958815,0.7217535,1
13040000,0,0.07016161,1.6137167,0.6913449,-0.025327267,0.02426289,0.72167313,1
13064000,0,0.076848425,1.6137167,0.69125986,-0.027739966,0.026574196,0.7215844,1
13088000,0,0.08355803,1.6137167,0.6911668,-0.03016058,0.028893083,0.7214873,1
13111999,0,0.090290286,1.6137167,0.69106567,-0.032589022,0.031219471,0.72138166,1
13136000,0,0.09704659,1.6137167,0.6909563,-0.035025768,0.033553813,0.72126746,1
13160000,0,0.10382657,1.6137167,0.6908386,-0.037470654,0.03589595,0.7211446,1
13184000,0,0.110630825,1.6137167,0.6907124,-0.039923858,0.038246058,0.72101295,1
13207999,0,0.11746,1.6137167,0.6905778,-0.042385582,0.04060433,0.7208724,1
