timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
11184000,-0.001098333,-0.005625865,0.000305705,0.022832666,-0.003108851,-0.12788434
12184000,4.20E-05,-0.006691492,0.003442264,0.022559196,0.001623261,-0.12748244
13184000,0.000241982,-0.006811096,0.004009882,-0.013420328,0.009738736,-0.12492913
14184000,-0.000371933,-0.006882036,0.004415055,-0.056483623,-0.006452282,-0.12006034
15184000,-0.000911605,-0.006922036,0.004977321,-0.099689655,-0.014350195,-0.113586925
16184000,-0.001073168,-0.006955938,0.005072056,-0.132169,-0.016161438,-0.108189724
17184000,-0.001117285,-0.006956133,0.004926565,-0.15357135,-0.020549864,-0.10508848
18184000,-0.001156786,-0.006920652,0.004787496,-0.16252169,-0.026968615,-0.10406212
19184000,-0.001273386,-0.006912132,0.004537184,-0.16421755,-0.024852294,-0.10408454
20184000,-0.001401398,-0.006927474,0.004204602,-0.16461292,-0.01846654,-0.10448422
21184000,-0.001542068,-0.006953307,0.003828308,-0.16379486,-0.009794484,-0.10646777
22184000,-0.001645291,-0.00696064,0.003533926,-0.16383207,-0.00348797,-0.10827195
23184000,-0.001710972,-0.006904243,0.003352211,-0.16138378,-0.000787629,-0.10856043
24184000,-0.00169042,-0.006860503,0.003270611,-0.16050732,-0.002979795,-0.108935066
25184000,-0.001586058,-0.00676995,0.002935842,-0.15743004,-0.012676171,-0.10875534
26184000,-0.001455671,-0.006493503,0.001977088,-0.13749647,-0.021944528,-0.10367958
27184000,-0.001446085,-0.006371757,0.001642198,-0.12637037,-0.019678758,-0.10007012
28184000,-0.001485276,-0.00640011,0.001684006,-0.13149115,-0.010866671,-0.09975701
29183999,-0.001595567,-0.006501221,0.001583131,-0.1486156,0.0218559,-0.10104205
30183999,-0.00172929,-0.006564966,0.001279339,-0.16021563,0.06969657,-0.10005388
31184000,-0.001790477,-0.006593295,0.001024078,-0.16679364,0.09936676,-0.09801601
32184000,-0.001799596,-0.00660311,0.000902645,-0.17209172,0.11323444,-0.09480601
33184000,-0.001792516,-0.006607047,0.000820908,-0.17838089,0.11933043,-0.09270908
34184000,-0.001783778,-0.006588447,0.000802571,-0.18196334,0.12443898,-0.091119476
35184000,-0.001768021,-0.006571009,0.000710681,-0.18315254,0.12957914,-0.09006897
36184000,-0.00174877,-0.00653349,0.000653451,-0.18265659,0.13321844,-0.08967749
37184000,-0.001717727,-0.006488079,0.000641103,-0.1813389,0.13586274,-0.08761241
38184000,-0.001690582,-0.006427964,0.000657807,-0.17897865,0.13959144,-0.08337907
39184000,-0.001677016,-0.006343678,0.000679976,-0.17712924,0.1461326,-0.077682406
40184000,-0.001701604,-0.006235792,0.000649075,-0.17793311,0.15508634,-0.07177198
41184000,-0.001752214,-0.006136322,0.000572659,-0.18155167,0.16299485,-0.06703455
42184000,-0.001787687,-0.006043408,0.000470193,-0.18518087,0.16959436,-0.06297955
43184000,-0.001798576,-0.005977818,0.000387627,-0.1879464,0.1735561,-0.059648756
44184000,-0.001799859,-0.00593519,0.000337594,-0.18982737,0.17577988,-0.057043593
45184000,-0.001785636,-0.005903947,0.000286362,-0.19150703,0.17748411,-0.05482598
46184000,-0.001755247,-0.005872803,0.000252266,-0.19296512,0.17855924,-0.051805243
47184000,-0.001715898,-0.005850541,0.000217562,-0.19441213,0.17921525,-0.04882218
48184000,-0.001662873,-0.005827028,0.000197675,-0.19555123,0.17980796,-0.046051275
49184000,-0.001612983,-0.005812519,0.000177363,-0.19666006,0.18012547,-0.042478688
50184000,-0.001569256,-0.005797235,0.000162648,-0.19758023,0.18002938,-0.03932632
51184000,-0.001533969,-0.005789835,0.000150634,-0.19833387,0.1801126,-0.03522557
52184000,-0.001496481,-0.005794855,0.000139654,-0.19922784,0.18002373,-0.03199057
53184000,-0.00146429,-0.005794637,0.000121311,-0.19971405,0.17920513,-0.028407663
54184000,-0.001453908,-0.005799702,0.000104056,-0.20008433,0.178569,-0.025352616
55184000,-0.001460849,-0.005806973,0.000113351,-0.20090243,0.17852527,-0.021962196
56184000,-0.001470705,-0.005822323,0.000137123,-0.20238623,0.17864476,-0.019245967
57184000,-0.001482737,-0.005840296,0.000158924,-0.20438,0.17832662,-0.017001841
58184000,-0.001491966,-0.005861093,0.000176823,-0.20600359,0.17717779,-0.014685825
59184000,-0.001506758,-0.005878256,0.000195441,-0.20788443,0.1760185,-0.012495468
60184000,-0.001520868,-0.00589289,0.000223073,-0.20952556,0.17474727,-0.010404539
61192000,-0.001535657,-0.005900751,0.000240846,-0.21075644,0.17398131,-0.0082736
62184000,-0.001549252,-0.00589277,0.000255588,-0.21154858,0.17320518,-0.006571808
63184000,-0.001558789,-0.005890386,0.000267828,-0.21215099,0.17278184,-0.005093326
64184000,-0.00155794,-0.005891608,0.000274671,-0.2129545,0.17275661,-0.004244652
65184000,-0.001543089,-0.005885649,0.000285487,-0.21361561,0.17261858,-0.00356923
66184000,-0.001536649,-0.005884293,0.000290517,-0.21382737,0.17260805,-0.00444634
67184000,-0.001536271,-0.005881347,0.000287977,-0.2138704,0.17262772,-0.005921095
68184000,-0.001518175,-0.00588916,0.000289129,-0.21454921,0.17270559,-0.007668844
69184000,-0.001489461,-0.005895642,0.000282212,-0.21528813,0.17235178,-0.009600535
70192000,-0.001466197,-0.005903672,0.000267876,-0.2156176,0.17161378,-0.01122272
71184000,-0.001459386,-0.005909202,0.000245137,-0.21564808,0.17076929,-0.012543844
72184000,-0.001454564,-0.005920006,0.000230917,-0.21553466,0.16977257,-0.013719484
73184000,-0.001453113,-0.005932357,0.00023708,-0.21570958,0.169141,-0.013690854
74184000,-0.001448293,-0.005937302,0.000244488,-0.21567091,0.1688015,-0.013832266
75184000,-0.001439396,-0.005936951,0.00024738,-0.21533388,0.16883639,-0.014935158
76184000,-0.001420655,-0.005939778,0.000248743,-0.21488875,0.16876945,-0.014532618
77184000,-0.001399923,-0.005950143,0.00025742,-0.21474329,0.16905212,-0.01419774
78184000,-0.00138084,-0.00596277,0.000265585,-0.21481074,0.16951399,-0.013235547
79184000,-0.001363837,-0.005966172,0.000283535,-0.2151047,0.16955592,-0.011647288
80184000,-0.001352329,-0.005971,0.000298489,-0.21570833,0.169929,-0.010418572
81184000,-0.001328806,-0.00596574,0.00027642,-0.21692455,0.1693765,-0.009271148
82184000,-0.001307654,-0.005963727,0.000250293,-0.2180293,0.16894309,-0.007279648
83184000,-0.001291554,-0.005965124,0.000226627,-0.2192895,0.16866021,-0.005313974
84184000,-0.00128345,-0.005970923,0.000203117,-0.22008666,0.16865018,-0.003696146
85184000,-0.00127604,-0.005974178,0.000184421,-0.22041047,0.16844298,-0.002325745
86184000,-0.001277058,-0.005990862,0.000154523,-0.2208297,0.16794038,-0.001245695
87184000,-0.001288605,-0.006013765,0.000132266,-0.22159791,0.16668436,0.000778115
88184000,-0.001307583,-0.006041989,0.000114313,-0.2232902,0.16444987,0.002080533
89184000,-0.001325071,-0.006070543,0.000114745,-0.22573735,0.16162774,0.003630658
90184000,-0.001343627,-0.006104496,0.000117828,-0.22912072,0.15688965,0.004050632
91184000,-0.001354623,-0.00613613,0.000132994,-0.23208302,0.15143625,0.00383533
92184000,-0.001363851,-0.006158298,0.000140409,-0.23466766,0.14677328,0.004063604
93184000,-0.001369609,-0.006179378,0.000153553,-0.23688976,0.14200428,0.00340251
94184000,-0.001377179,-0.00619143,0.000164003,-0.23843995,0.13848007,0.002127919
95184000,-0.001379324,-0.006193966,0.000161798,-0.23935932,0.13700326,0.00046754
96184000,-0.001379178,-0.006198272,0.000159333,-0.23987286,0.1358898,-0.000111041
97184000,-0.001376118,-0.006205092,0.000151261,-0.24011384,0.13483252,-0.00079491
98184000,-0.001372626,-0.006212073,0.000143357,-0.23998556,0.1343456,-0.001112382
99184000,-0.001370568,-0.006213174,0.000142756,-0.2398817,0.13399887,-0.001833658
100184000,-0.00137122,-0.006221882,0.000139051,-0.24025452,0.13330694,-0.002292141
101184000,-0.001370893,-0.006219205,0.000141905,-0.24027318,0.13319775,-0.003181743
102184000,-0.001372753,-0.006216421,0.000138038,-0.24068552,0.13402684,-0.003584585
103184000,-0.001373919,-0.006212313,0.000141992,-0.24117927,0.13471659,-0.003656247
104184000,-0.00136805,-0.006203485,0.000139865,-0.24124092,0.13651551,-0.00387958
105184000,-0.001362887,-0.006195424,0.000133589,-0.24139482,0.1383416,-0.003910004
106184000,-0.001357688,-0.006182964,0.000118903,-0.24157606,0.14077623,-0.004097712
107184000,-0.001353508,-0.006176437,0.000106101,-0.24153301,0.14288734,-0.003850632
108184000,-0.001346387,-0.006169181,9.16E-05,-0.2413961,0.14497566,-0.003889882
109184000,-0.00133542,-0.006164329,8.32E-05,-0.24119042,0.14629263,-0.003971176
110184000,-0.001324362,-0.006161422,6.88E-05,-0.24099922,0.14767188,-0.003912202
111184000,-0.001312164,-0.006160589,5.61E-05,-0.2408305,0.14861122,-0.004031577
112184000,-0.001301693,-0.006155117,5.79E-05,-0.24035063,0.14994851,-0.002363045
113192000,-0.00127207,-0.006146514,4.51E-05,-0.24081904,0.15080765,-0.000846625
114184000,-0.001227617,-0.006145238,2.96E-05,-0.24219006,0.15148261,0.000154588
115184000,-0.001169316,-0.006154079,1.91E-05,-0.2440331,0.15245688,0.001003986
116184000,-0.001117404,-0.006169213,1.74E-05,-0.24560595,0.15368484,0.001470472
117184000,-0.001062568,-0.006190425,1.84E-05,-0.24757406,0.15528648,0.001954422
118184000,-0.001010785,-0.006214206,1.86E-05,-0.24957846,0.15734306,0.002010038
119184000,-0.000966259,-0.006236733,1.96E-05,-0.25162452,0.15951419,0.002170466
120184000,-0.000934088,-0.006245838,1.77E-05,-0.25297388,0.1609504,0.001162324
121184000,-0.000908986,-0.006245276,9.41E-06,-0.25375107,0.16211137,-0.000250991
122184000,-0.000891611,-0.006238923,4.57E-06,-0.2546126,0.16308564,-0.002583317
123184000,-0.000879682,-0.006228181,-4.00E-06,-0.2550029,0.16378292,-0.005483641
124184000,-0.000865386,-0.006218317,-5.95E-06,-0.25541475,0.16422859,-0.008097237
125191999,-0.000845597,-0.006214941,-6.32E-06,-0.25572085,0.16464528,-0.011010395
126191999,-0.000842982,-0.006214017,-2.15E-05,-0.25568315,0.16489662,-0.013660458
127191999,-0.000831393,-0.006207668,-4.38E-05,-0.25562072,0.16493745,-0.015583476
128191999,-0.00079916,-0.00619234,-6.71E-05,-0.25491673,0.16492192,-0.016607575
129191999,-0.00078142,-0.006169685,-7.69E-05,-0.25386176,0.16560663,-0.017147118
130191999,-0.000765212,-0.006137381,-8.58E-05,-0.25211608,0.1668225,-0.01767252
131192000,-0.000753348,-0.006106359,-9.38E-05,-0.25057378,0.16822764,-0.017708126
132192000,-0.000741234,-0.006080669,-0.000100459,-0.24961127,0.16956194,-0.017836902
133192000,-0.00072941,-0.006056902,-0.000110219,-0.24925096,0.17064099,-0.017970912
134192000,-0.000719249,-0.006038377,-0.000118077,-0.24906561,0.17161845,-0.017555857
135192000,-0.00069937,-0.006027387,-0.000122656,-0.24921505,0.17251517,-0.017083053
136192000,-0.000687353,-0.006019504,-0.000129536,-0.2493295,0.17321172,-0.016630007
137192000,-0.000666132,-0.006012606,-0.000134604,-0.24980164,0.17400175,-0.016538562
138192000,-0.000649368,-0.00600579,-0.000141569,-0.2502472,0.17463051,-0.015628064
139192000,-0.000635151,-0.0059926,-0.00014468,-0.2507739,0.17512107,-0.013948928
140192000,-0.000626661,-0.005970344,-0.000141979,-0.25126845,0.17522421,-0.010914555
141192000,-0.000623633,-0.005947046,-0.000135725,-0.2516155,0.17512533,-0.007658494
142192000,-0.000628443,-0.005920813,-0.00011714,-0.25199208,0.1752387,-0.004290122
143192000,-0.00063466,-0.005894707,-0.000100284,-0.25225058,0.17563164,-0.002105973
144192000,-0.000638186,-0.00587715,-8.51E-05,-0.25243905,0.17611544,-0.001214173
145192000,-0.000638732,-0.005865439,-6.59E-05,-0.25259757,0.1766235,-0.001636162
146192000,-0.000639493,-0.005855983,-4.42E-05,-0.2527554,0.17732693,-0.002705189
147192000,-0.000641446,-0.00584967,-2.72E-05,-0.2528485,0.17790622,-0.004111518
148192000,-0.000642528,-0.005847169,-8.30E-06,-0.25294995,0.17856169,-0.00625035
149192000,-0.000642737,-0.005844641,5.21E-06,-0.25297406,0.1791507,-0.009629674
150192000,-0.000644051,-0.005851382,1.34E-05,-0.25303414,0.17944235,-0.012483401
151192000,-0.000644199,-0.005868695,1.01E-05,-0.2531393,0.17952436,-0.015240669
152192000,-0.000648965,-0.005887511,2.85E-06,-0.25328383,0.17985725,-0.017713433
153192000,-0.000647841,-0.005904162,-6.86E-06,-0.25337788,0.18015516,-0.018786544
154192000,-0.000643485,-0.005928024,-9.45E-06,-0.25345135,0.18059833,-0.020280315
155192000,-0.000635277,-0.005944049,-1.64E-05,-0.25352812,0.1809312,-0.021227093
156192000,-0.000626574,-0.005962232,-2.56E-05,-0.25362274,0.18133557,-0.021259058
157192000,-0.000622176,-0.005977378,-2.76E-05,-0.2537188,0.1817487,-0.021219118
158192000,-0.000614278,-0.005997576,-2.57E-05,-0.25385723,0.18225054,-0.021322854
159192000,-0.000609031,-0.006023546,-2.90E-05,-0.2541299,0.18294254,-0.022129886
160192000,-0.000598212,-0.006041259,-3.45E-05,-0.2544105,0.18355362,-0.023966707
161192000,-0.000584795,-0.006064305,-3.08E-05,-0.25466996,0.18428,-0.025886068
162192000,-0.000575256,-0.006078931,-2.49E-05,-0.25492585,0.18505487,-0.02908645
163192000,-0.000556635,-0.006090648,-2.27E-05,-0.25517243,0.18566708,-0.032842994
164192000,-0.000545781,-0.006098544,-1.86E-05,-0.25534648,0.18648006,-0.03653682
165192000,-0.000538572,-0.006102216,-7.75E-06,-0.25535157,0.18724994,-0.03779942
166192000,-0.000525495,-0.006099643,2.54E-06,-0.25533387,0.1877943,-0.039373152
167192000,-0.000524852,-0.006094528,1.07E-05,-0.2553036,0.18852115,-0.04063217
168192000,-0.000516553,-0.006084192,2.28E-05,-0.2552389,0.18917716,-0.04229944
169192000,-0.000518255,-0.006065365,3.86E-05,-0.2551273,0.18993315,-0.042946838
170192000,-0.000522206,-0.006041088,4.49E-05,-0.25505862,0.1905302,-0.044033192
171192000,-0.000527437,-0.006022339,7.04E-05,-0.2548942,0.19091766,-0.044892173
172192000,-0.00053789,-0.006001298,8.58E-05,-0.2547821,0.19147784,-0.04486961
173192000,-0.000543615,-0.005988003,0.000105133,-0.25466442,0.1918125,-0.045794316
174192000,-0.000551574,-0.005979736,0.000125479,-0.2545422,0.19198576,-0.04549437
175192000,-0.000555951,-0.005969402,0.000130385,-0.2544951,0.19198196,-0.04560826
176192000,-0.000560253,-0.005962782,0.000140915,-0.25442934,0.19218338,-0.044780206
177192000,-0.000560058,-0.005959279,0.000158234,-0.2543288,0.19227928,-0.043320637
178192000,-0.000558548,-0.005954005,0.000165031,-0.2542796,0.19244353,-0.040521048
179192000,-0.000561201,-0.005954695,0.000177726,-0.25421417,0.19279462,-0.037864532
180192000,-0.00055553,-0.005959525,0.000180292,-0.25420308,0.19296083,-0.035873
181192000,-0.000546186,-0.005972139,0.000182472,-0.25421152,0.19323571,-0.03357046
182192000,-0.000543631,-0.005978512,0.000181956,-0.2542364,0.19368857,-0.032165367
183192000,-0.000536011,-0.005986396,0.000178859,-0.25427604,0.19400978,-0.030387294
184192000,-0.000532115,-0.005988584,0.000178604,-0.25427043,0.19412874,-0.028671492
185192000,-0.000532625,-0.005989645,0.000176235,-0.254284,0.19419497,-0.028699884
186192000,-0.000538189,-0.005998292,0.000171472,-0.25407833,0.19418661,-0.028781079
187192000,-0.000545693,-0.006005624,0.000173793,-0.2538115,0.19396767,-0.028960418
188192000,-0.000550291,-0.006009837,0.000170572,-0.25356397,0.19355664,-0.029324805
