timestamp,roll,pitch,yaw,thrust_body[0]
12140000,-0.06477046,-0.33195165,-0.005876899,1
12144000,-0.06672536,-0.33192024,-0.005876899,1
12148000,-0.06865981,-0.331876,-0.005876899,1
12156000,-0.07248363,-0.31566474,-0.005876899,1
12160000,-0.07435367,-0.3156349,-0.005876899,1
12168000,-0.078095086,-0.3154241,-0.005876899,1
12172000,-0.079903156,-0.3154093,-0.005876899,1
12176000,-0.08170462,-0.31540123,-0.005876899,1
12180000,-0.083476365,-0.299654,-0.005876899,1
12184000,-0.08522848,-0.299597,-0.005876899,1
12188000,-0.08699603,-0.29957017,-0.005876899,1
12196000,-0.09054587,-0.29955515,-0.005876899,1
12200000,-0.092279084,-0.2995002,-0.005876899,1
12204000,-0.093997166,-0.28407517,-0.005876899,1
12208000,-0.09572169,-0.28400937,-0.005876899,1
12212000,-0.097458065,-0.2839452,-0.005876899,1
12216000,-0.09916355,-0.28387657,-0.005876899,1
12220000,-0.10086097,-0.28383934,-0.005876899,1
12224000,-0.102528624,-0.28383514,-0.005876899,1
12228000,-0.10414269,-0.2688237,-0.005876899,1
12232000,-0.10575687,-0.2689134,-0.005876899,1
12236000,-0.10739843,-0.2690238,-0.005876899,1
12240000,-0.10900186,-0.2691214,-0.005876899,1
12244000,-0.1105863,-0.2692453,-0.005876899,1
12248000,-0.11216975,-0.2693777,-0.005876899,1
12252000,-0.11373763,-0.2546894,-0.005876899,1
12256000,-0.11528582,-0.2548472,-0.005876899,1
12260000,-0.11681801,-0.25507197,-0.005876899,1
12268000,-0.119922064,-0.25554943,-0.005876899,1
12276000,-0.12288058,-0.24158263,-0.005876899,1
12280000,-0.12434958,-0.2418561,-0.005876899,1
12284000,-0.12582858,-0.24213219,-0.005876899,1
12288000,-0.1272943,-0.2424264,-0.005876899,1
12292000,-0.12876894,-0.24279042,-0.005876899,1
12300000,-0.13169852,-0.22928216,-0.005876899,1
12304000,-0.13315292,-0.22967517,-0.005876899,1
12308000,-0.13459069,-0.22995764,-0.005876899,1
12312000,-0.13595188,-0.23007293,-0.005876899,1
12316000,-0.13729502,-0.23018049,-0.005876899,1
12320000,-0.13865802,-0.23032399,-0.005876899,1
12324000,-0.1400159,-0.21633895,-0.005876899,1
12328000,-0.1413419,-0.21640828,-0.005876899,1
12332000,-0.1426343,-0.21649458,-0.005876899,1
12336000,-0.14393595,-0.21661127,-0.005876899,1
12340000,-0.14522423,-0.21674873,-0.005876899,1
12344000,-0.14649163,-0.21691293,-0.005876899,1
12348000,-0.14779559,-0.20307623,-0.005876899,1
12352000,-0.14907067,-0.20315202,-0.005876899,1
12356000,-0.15032296,-0.20328143,-0.005876899,1
12360000,-0.15158673,-0.20343976,-0.005876899,1
12368000,-0.1540674,-0.20371681,-0.005876899,1
12372000,-0.15532817,-0.19008556,-0.005876899,1
12380000,-0.1577838,-0.19045193,-0.005876899,1
12384000,-0.15897216,-0.19062121,-0.005876899,1
12388000,-0.16014297,-0.19084886,-0.005876899,1
12392000,-0.16131936,-0.19110261,-0.005876899,1
12396000,-0.16248357,-0.17771468,-0.005876899,1
12400000,-0.16365017,-0.17801104,-0.005876899,1
12404000,-0.16482346,-0.17834991,-0.005876899,1
12408000,-0.16596273,-0.17874704,-0.005876899,1
12412000,-0.16707706,-0.17915575,-0.005876899,1
12416000,-0.16820672,-0.17959929,-0.005876899,1
12420000,-0.16934927,-0.16662636,-0.005876899,1
12424000,-0.1704481,-0.16719724,-0.005876899,1
12428000,-0.17156328,-0.16783334,-0.005876899,1
12432000,-0.17267205,-0.16854446,-0.005876899,1
12436000,-0.17376761,-0.16930526,-0.005876899,1
12440000,-0.17484953,-0.170144,-0.005876899,1
12444000,-0.17592005,-0.1576353,-0.005876899,1
12448000,-0.17702457,-0.15855335,-0.005876899,1
12452000,-0.17808929,-0.15956506,-0.005876899,1
12456000,-0.17913432,-0.16067442,-0.005876899,1
12460000,-0.18019006,-0.16179506,-0.005876899,1
12464000,-0.18123616,-0.16291347,-0.005876899,1
12468000,-0.18229751,-0.15077913,-0.005876899,1
12472000,-0.1833351,-0.15202022,-0.005876899,1
12476000,-0.18432835,-0.15336537,-0.005876899,1
12484000,-0.18630372,-0.1561012,-0.005876899,1
12488000,-0.18730973,-0.15750363,-0.005876899,1
12496000,-0.189285,-0.14726852,-0.005876899,1
12500000,-0.19026917,-0.1487908,-0.005876899,1
12504000,-0.1912813,-0.15032387,-0.005876899,1
12508000,-0.1922718,-0.1519065,-0.005876899,1
12516000,-0.19416443,-0.14217132,-0.005876899,1
12520000,-0.19509208,-0.143934,-0.005876899,1
12524000,-0.19602682,-0.14573099,-0.005876899,1
12528000,-0.19696659,-0.1474882,-0.005876899,1
12532000,-0.1978909,-0.14925082,-0.005876899,1
12536000,-0.19881764,-0.15107132,-0.005876899,1
12540000,-0.19973083,-0.13986512,-0.005876899,1
12544000,-0.20063157,-0.14171803,-0.005876899,1
12548000,-0.20151585,-0.14357303,-0.005876899,1
12552000,-0.20239668,-0.14544995,-0.005876899,1
12556000,-0.20331433,-0.14735577,-0.005876899,1
12560000,-0.20419267,-0.14929952,-0.005876899,1
12564000,-0.2050169,-0.13821022,-0.005876899,1
12568000,-0.20583409,-0.14009587,-0.005876899,1
12572000,-0.20669064,-0.142032,-0.005876899,1
12576000,-0.20755331,-0.1440025,-0.005876899,1
12580000,-0.20836467,-0.14596972,-0.005876899,1
12584000,-0.20917942,-0.1479588,-0.005876899,1
12588000,-0.20996283,-0.1369549,-0.005876899,1
12592000,-0.21072493,-0.13886335,-0.005876899,1
12596000,-0.21148752,-0.14080116,-0.005876899,1
12600000,-0.21224053,-0.14276266,-0.005876899,1
12604000,-0.21299869,-0.1446756,-0.005876899,1
12608000,-0.21376808,-0.14654477,-0.005876899,1
12612000,-0.21455215,-0.13548931,-0.005876899,1
12616000,-0.21530917,-0.13735412,-0.005876899,1
12620000,-0.21604195,-0.13922302,-0.005876899,1
12624000,-0.21675965,-0.14107239,-0.005876899,1
12628000,-0.21747036,-0.14289542,-0.005876899,1
12632000,-0.21820681,-0.14465623,-0.005876899,1
12636000,-0.21892533,-0.13351998,-0.005876899,1
12644000,-0.22026278,-0.13710232,-0.005876899,1
12648000,-0.22093783,-0.13881703,-0.005876899,1
12652000,-0.22160313,-0.14056028,-0.005876899,1
12660000,-0.22288604,-0.13115446,-0.005876899,1
12664000,-0.2235192,-0.1328548,-0.005876899,1
12668000,-0.22414508,-0.13449733,-0.005876899,1
12672000,-0.22471261,-0.13610826,-0.005876899,1
12676000,-0.2252919,-0.13770719,-0.005876899,1
12680000,-0.22587405,-0.139263,-0.005876899,1
12684000,-0.22642681,-0.1279578,-0.005876899,1
12692000,-0.22753896,-0.131097,-0.005876899,1
12696000,-0.2280692,-0.13269646,-0.005876899,1
12700000,-0.22862846,-0.13422035,-0.005876899,1
12704000,-0.22918421,-0.13564488,-0.005876899,1
12708000,-0.22975434,-0.12424585,-0.005876899,1
12716000,-0.23088062,-0.12708102,-0.005876899,1
12720000,-0.23145752,-0.12845935,-0.005876899,1
12724000,-0.23202011,-0.1298306,-0.005876899,1
12728000,-0.23254994,-0.13123408,-0.005876899,1
12732000,-0.23308289,-0.11978744,-0.005876899,1
12736000,-0.2336361,-0.121157214,-0.005876899,1
12740000,-0.23421161,-0.12248972,-0.005876899,1
12744000,-0.23474799,-0.1237556,-0.005876899,1
12748000,-0.23527138,-0.12500599,-0.005876899,1
12752000,-0.235796,-0.1262657,-0.005876899,1
12756000,-0.23625945,-0.11471315,-0.005876899,1
12760000,-0.23671247,-0.11597045,-0.005876899,1
12764000,-0.23718399,-0.117260985,-0.005876899,1
12768000,-0.23762459,-0.1185185,-0.005876899,1
12772000,-0.23805307,-0.119753145,-0.005876899,1
12776000,-0.23849785,-0.121013515,-0.005876899,1
12780000,-0.23892194,-0.109362125,-0.005876899,1
12784000,-0.23935504,-0.11051334,-0.005876899,1
12788000,-0.23983781,-0.11165968,-0.005876899,1
12792000,-0.24032968,-0.11277795,-0.005876899,1
12796000,-0.2407871,-0.11391555,-0.005876899,1
12800000,-0.24120878,-0.11504426,-0.005876899,1
12804000,-0.24162948,-0.10331482,-0.005876899,1
12808000,-0.24204695,-0.10446948,-0.005876899,1
12812000,-0.24246971,-0.105636135,-0.005876899,1
12816000,-0.2429055,-0.10680869,-0.005876899,1
12820000,-0.24331458,-0.10803369,-0.005876899,1
12823999,-0.2437179,-0.10921735,-0.005876899,1
12828000,-0.24413987,-0.09745423,-0.005876899,1
12835999,-0.24497312,-0.09965445,-0.005876899,1
12840000,-0.24541894,-0.10073451,-0.005876899,1
12844000,-0.2458396,-0.10186338,-0.005876899,1
12848000,-0.24623975,-0.10297376,-0.005876899,1
12852000,-0.24663417,-0.09122096,-0.005876899,1
12855999,-0.24705216,-0.0923648,-0.005876899,1
12860000,-0.24747318,-0.093462355,-0.005876899,1
