timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
12080000,-0.13363013,-0.14563012,0.40059984,-0.29808116,13.254077,19.374346,-0.12240537,17.872906,0.10999999,-17.95601
12272000,-0.14239645,-0.15439644,0.40059984,-0.2816529,13.254013,23.02456,-0.19541095,14.808236,0.10999999,-21.893906
12488000,-0.13722816,-0.14922817,0.40060034,-0.14777699,13.253958,25.213724,-0.23919532,11.139423,0.10999999,-30.145525
12680000,-0.04472043,-0.056720432,0.40060008,0.66647524,13.254074,25.84014,-0.2517213,8.172074,0.10999999,-39.055523
12872000,0.20959723,0.19759724,0.40059984,1.4499968,13.254061,25.67806,-0.24847999,5.7633595,0.10999999,-48.05122
13088000,0.64652276,0.6345228,0.40059882,2.2258766,13.254351,25.038733,-0.23568763,3.712092,0.10999999,-57.295666
13280000,1.1802268,1.1682268,0.40059882,2.970284,13.254793,24.32879,-0.22147995,2.366597,0.10999999,-64.399254
13495999,1.9448702,1.9328707,0.4005996,3.7526312,13.255314,23.551504,-0.2059238,1.2932144,0.10999999,-71.11758
13688000,2.7619586,2.7499585,0.40060282,4.4481626,13.25556,23.020216,-0.19529311,0.614793,0.10999999,-76.12767
13880000,3.7101538,3.6981537,0.40060282,5.1690826,13.256193,22.597546,-0.18682705,0.12631425,0.10999999,-80.45128
14096000,4.945512,4.933512,0.40058687,5.99765,13.2572975,22.299896,-0.18085197,-0.26067275,0.10999999,-84.72473
14288000,6.1907606,6.1787605,0.40060282,6.655677,13.257658,22.135855,-0.17756394,-0.4781,0.10999999,-88.16556
14480000,7.538522,7.5265217,0.40060282,7.095579,13.258438,22.039587,-0.17562297,-0.5399846,0.10999999,-91.36894
14696000,9.129081,9.117081,0.40060282,7.3878508,13.259686,22.041304,-0.17563234,-0.5009563,0.10999999,-94.81535
14888000,10.001019,10.578746,1.6091448,7.5431175,13.260406,22.093048,-0.17665285,-0.81747013,0.10720831,-94.867836
15080000,10.597809,12.055893,2.9103165,7.598317,13.261238,21.850328,-0.17178181,-1.8706005,0.10145753,-92.122635
15296000,11.509642,13.702378,3.49646,7.3129535,13.263017,21.28298,-0.16039926,-1.9668497,0.09507011,-89.41322
15488000,12.409067,15.076834,3.6970446,6.737572,13.263413,20.908716,-0.15290605,-1.534506,0.089546494,-87.31085
15680000,13.342992,16.354021,3.7764566,6.306421,13.264179,20.768278,-0.15008198,-1.089599,0.08406521,-85.381226
15896000,14.410916,17.708067,3.8068464,5.9959846,13.265339,20.772095,-0.15013511,-0.7349313,0.07782404,-83.29949
16088000,15.366571,18.858845,3.813239,5.7789016,13.265838,20.845552,-0.1515943,-0.5416987,0.07216262,-81.47487
16280000,16.324701,19.971632,3.8124044,5.602997,13.266498,20.934134,-0.15335271,-0.43104488,0.066372536,-79.64393
16496000,17.40384,21.192902,3.8085406,5.468662,13.267635,20.978966,-0.1542266,-0.3694105,0.05975605,-77.58996
16688000,18.363533,22.253685,3.8046303,5.3784366,13.267921,20.995129,-0.15454414,-0.34070426,0.053817242,-75.77736
16880000,19.323404,23.296186,3.8010073,5.3032103,13.268596,20.953814,-0.15370436,-0.3273075,0.047856323,-73.986786
17096000,20.403349,24.447205,3.7977083,5.2322392,13.269781,20.896233,-0.15252903,-0.31148803,0.041163214,-72.01168
17288000,21.363333,25.460405,3.7951107,5.1826243,13.270073,20.837658,-0.15135169,-0.30640626,0.03523747,-70.29177
17480000,22.32333,26.463636,3.7930129,5.1354003,13.27074,20.76667,-0.14991862,-0.2887993,0.029342324,-68.60668
17696000,23.403334,27.57743,3.7913232,5.09254,13.271607,20.702013,-0.1486081,-0.27789596,0.022747194,-66.74735
17888000,24.363338,28.557312,3.7903295,5.0650344,13.272123,20.64475,-0.14745255,-0.26445514,0.01692767,-65.127716
18080000,25.323345,29.533728,3.789509,5.0434365,13.272704,20.565416,-0.14585423,-0.2540173,0.011149141,-63.537395
18296000,26.403353,30.628977,3.7887468,5.027671,13.273707,20.485735,-0.14424054,-0.23779452,0.004707557,-61.787155
18488000,27.36336,31.595718,3.7884102,5.0095205,13.273943,20.444614,-0.14341342,-0.23593009,-0.000985642,-60.253452
18680000,28.323366,32.55976,3.7882085,4.98916,13.274609,20.391394,-0.1423357,-0.2322278,-0.006638976,-58.743607
18896000,29.403374,33.63805,3.7882943,4.9634047,13.275686,20.33882,-0.14126267,-0.22633715,-0.012962224,-57.065514
19088000,30.36338,34.589344,3.78873,4.940188,13.275852,20.289566,-0.14027427,-0.21674621,-0.018538915,-55.595875
19280000,31.323387,35.536785,3.7893581,4.9132,13.276512,20.243229,-0.13933434,-0.21264562,-0.024077773,-54.142925
19496000,32.40338,36.597534,3.7902565,4.885515,13.277549,20.21937,-0.13883641,-0.21224241,-0.030286038,-52.51414
19688000,33.363373,37.536167,3.7913246,4.860286,13.2778,20.17153,-0.1378746,-0.2039962,-0.035768718,-51.078224
19880000,34.323364,38.466846,3.7927902,4.8215733,13.27827,20.125273,-0.13694006,-0.1986116,-0.041204695,-49.65833
20096000,35.403355,39.504,3.794932,4.791056,13.279319,20.100061,-0.13641486,-0.19605681,-0.047277864,-48.06885
20288000,36.36335,40.41625,3.7973194,4.757238,13.279724,20.068226,-0.13577004,-0.19443753,-0.0526402,-46.658276
20480000,37.32334,41.317814,3.8002405,4.7206635,13.280296,20.019289,-0.13477986,-0.185778,-0.057955336,-45.253498
20696000,38.40333,42.322277,3.804017,4.686696,13.281192,20.006697,-0.1345101,-0.18402314,-0.063890696,-43.66876
20888000,39.363323,43.20464,3.8078985,4.6529446,13.281576,19.969683,-0.13376212,-0.18338257,-0.06911356,-42.26011
21080000,40.323315,44.086105,3.8118248,4.625563,13.28197,19.929852,-0.13295762,-0.18312126,-0.07428638,-40.849194
21296000,41.403305,45.073727,3.8164432,4.5958314,13.2829075,19.894413,-0.1322301,-0.17476793,-0.08004411,-39.259846
21488000,42.363297,45.94649,3.8208046,4.573976,13.283204,19.849277,-0.13132146,-0.17416745,-0.0851049,-37.844448
21680000,43.323288,46.81651,3.825303,4.555402,13.283783,19.851137,-0.13134708,-0.16786306,-0.09011969,-36.420918
21896000,44.40328,47.786346,3.8308108,4.537896,13.284492,19.812796,-0.13056608,-0.17001192,-0.09571311,-34.803432
22088000,45.36327,48.64814,3.8357208,4.5295634,13.284965,19.792442,-0.13014956,-0.17360899,-0.100619294,-33.362293
22280000,46.32326,49.507305,3.8407621,4.516972,13.285501,19.757393,-0.12943785,-0.18045577,-0.10547826,-31.909502
22496000,47.40325,50.47441,3.8464062,4.510839,13.286485,19.7385,-0.12904032,-0.1831202,-0.11088066,-30.264977
22688000,48.363243,51.33536,3.8513584,4.500494,13.286731,19.699934,-0.12826405,-0.18517575,-0.11562214,-28.796661
22880000,49.241947,52.193226,2.6697173,4.495481,13.287179,19.692669,-0.1281098,-0.21170917,-0.12032503,-27.318794
23096000,49.70792,53.141415,0.91983736,4.3026094,13.288143,19.522799,-0.1246931,-0.8564332,-0.12565567,-25.741337
23288000,49.875763,53.923298,0.26746678,3.8379521,13.288409,19.136011,-0.11695203,-1.4181849,-0.13038494,-24.565481
23480000,49.948013,54.598778,-0.030232102,3.163281,13.288905,18.644464,-0.107111186,-1.7406274,-0.1350244,-23.671679
23696000,49.981464,55.189213,-0.18205896,2.3167775,13.289426,18.010239,-0.09441625,-1.9013041,-0.1400526,-23.017126
23888000,49.99351,55.566364,-0.24494617,1.6438133,13.289604,17.524656,-0.08470104,-1.8915812,-0.14431734,-22.717224
24080000,50.21265,55.817432,1.6085447,1.0262144,15.334307,17.140284,-0.036119536,-1.3585931,-0.14762789,-23.025568
24296000,50.94346,55.977333,2.9303997,0.6235723,15.334707,17.259676,-0.038499374,0.25768209,-0.15083398,-23.519598
24488000,51.77767,56.102158,3.4316437,0.8103461,15.334664,17.829048,-0.049887676,1.3445439,-0.15370044,-23.6927
24680000,52.68352,56.298687,3.6676354,1.2730471,15.334625,18.668926,-0.06668602,1.8101782,-0.15679011,-23.47284
24896000,53.73844,56.61998,3.7971413,1.7385004,15.335062,19.512497,-0.083548695,1.7945578,-0.16061398,-22.72915
25088000,54.689404,56.98534,3.8599906,2.0952172,15.335171,20.007732,-0.09345123,1.5294167,-0.16424453,-21.694412
25280000,55.645508,57.418343,3.9003873,2.3934026,15.335577,20.294846,-0.09918537,1.217211,-0.16794278,-20.415466
25496000,56.7237,57.96695,3.933606,2.656631,15.336121,20.418001,-0.10163761,0.89804727,-0.17205247,-18.783
25688000,57.683044,58.5012,3.957149,2.8620784,15.336372,20.396751,-0.10120758,0.6757886,-0.17556861,-17.22888
25880000,58.642757,59.075607,3.977559,3.0515316,15.3367195,20.309208,-0.09944977,0.5009944,-0.17890225,-15.623376
26096000,59.72262,59.76294,3.997694,3.233541,15.337458,20.206835,-0.09738754,0.39364988,-0.18243167,-13.774691
26288000,60.682564,60.410435,4.013444,3.444452,15.337785,20.07855,-0.09481531,0.34114674,-0.18536045,-12.113949
26480000,61.642532,61.104645,4.026732,3.6939454,15.33832,19.979954,-0.09283268,0.33208343,-0.18811253,-10.442201
26696000,62.722515,61.943268,4.0389266,3.9405706,15.339148,19.918718,-0.09159141,0.3972248,-0.19104174,-8.546955
26888000,63.68251,62.729614,4.047736,4.1269317,15.339254,19.87706,-0.09075611,0.4889589,-0.1935494,-6.8384666
27080000,64.642525,63.55087,4.054674,4.294428,15.340029,19.912477,-0.09144897,0.56190157,-0.19599943,-5.1037087
27296000,65.72255,64.509544,4.060742,4.449516,15.341145,19.97226,-0.092622295,0.59279066,-0.19874814,-3.101961
27488000,66.68257,65.38619,4.0649104,4.5576158,15.341365,20.027552,-0.09372374,0.57776797,-0.20120187,-1.2793984
27680000,67.64259,66.28227,4.0681076,4.6562495,15.341931,20.090014,-0.09496164,0.5175556,-0.20366834,0.5773567
27896000,68.72262,67.30774,4.0708356,4.7574964,15.342983,20.113554,-0.09541141,0.41028604,-0.2064543,2.696997
28088000,69.68264,68.23388,4.07253,4.8632054,15.343394,20.094812,-0.09502836,0.3137242,-0.20890857,4.5853662
28280000,70.64266,69.17737,4.073356,4.9709587,15.344101,20.070444,-0.094526865,0.22129205,-0.21134496,6.4731083
28496000,71.72269,70.259155,4.073268,5.093887,15.345324,20.010502,-0.09330356,0.12133508,-0.21403955,8.574049
28688000,72.6827,71.240524,4.0722003,5.203727,15.3456135,19.965748,-0.09240268,0.04055862,-0.21640268,10.419262
28880000,73.642715,72.24303,4.070076,5.3073587,15.3464985,19.916744,-0.091404915,-0.030763943,-0.21874653,12.241452
29095999,74.72273,73.39559,4.0666156,5.4152217,15.347627,19.83284,-0.08970426,-0.096722044,-0.22135441,14.250341
29287999,75.68275,74.43567,4.0626125,5.4851513,15.347856,19.766045,-0.08836378,-0.13569242,-0.2236446,15.991409
29503999,76.762764,75.61691,4.057384,5.5257244,15.349063,19.693182,-0.08688238,-0.15859453,-0.2261994,17.899334
29695999,77.72278,76.67405,4.052528,5.542011,15.350026,19.629248,-0.08558443,-0.17904927,-0.22846365,19.55413
29888000,78.68279,77.73608,4.0472608,5.5400124,15.350353,19.594025,-0.08487342,-0.18556815,-0.23072746,21.170921
30104000,79.76281,78.92976,4.0417438,5.518157,15.351726,19.555622,-0.08407793,-0.17960633,-0.2332848,22.949442
30296000,80.722824,79.98385,4.036786,5.4843397,15.352566,19.528967,-0.08352802,-0.18913528,-0.23557459,24.500595
30512000,81.80284,81.15929,4.0320153,5.416128,15.353356,19.466599,-0.08226484,-0.17849539,-0.2381448,26.20235
30704000,82.76286,82.19247,4.028611,5.331618,15.354066,19.446012,-0.08183893,-0.15939438,-0.24043597,27.687113
30896000,83.722885,83.209305,4.0257707,5.236621,15.354933,19.410975,-0.081120834,-0.13601786,-0.2427257,29.146763
31112000,84.80291,84.33297,4.0235887,5.1265097,15.355664,19.398926,-0.08086523,-0.10892063,-0.24530599,30.770432
31304000,85.76293,85.31234,4.022621,5.0258145,15.3563385,19.385027,-0.08057377,-0.09174484,-0.24759774,32.201363
31496000,86.72295,86.27379,4.0225496,4.9299307,15.357197,19.368252,-0.0802211,-0.07468184,-0.24988152,33.624367
31712000,87.80298,87.33447,4.0235167,4.824976,15.357948,19.369936,-0.08023975,-0.06183324,-0.25244164,35.224457
31904000,88.763,88.25971,4.025256,4.733357,15.358647,19.358524,-0.07999754,-0.07156001,-0.25471044,36.65371
32096000,89.72302,89.169815,4.027752,4.655535,15.359382,19.33816,-0.07957555,-0.071793124,-0.25694793,38.082165
