timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
7648000,756000,39.8714137,32.7364371,0.011516833,0.04088136,-0.11944046,0.013374181,0.06818389,-0.07340341,-0.02478098,0.028896755,0.041800547,0.10724817
7752000,756000,39.8714137,32.7364371,0.01264994,0.037603296,-0.1192869,0.01536587,0.060597967,-0.07253768,-0.00388248,0.055305686,-0.07425527,0.10581254
7848000,756000,39.8714137,32.7364371,0.013215546,0.0331021,-0.11863954,0.01579394,0.055575218,-0.07074393,0.07050372,0.039371748,0.005094334,0.107247114
7944000,756000,39.8714137,32.7364371,0.014176721,0.030649237,-0.11936299,0.017954828,0.05119418,-0.0704951,0.015914163,0.06704732,-0.067805864,0.10225751
8048000,756000,39.8714137,32.7364371,0.014648262,0.025250174,-0.11778558,0.01929777,0.043737054,-0.06726849,0.000948261,0.030107882,0.004935078,0.11004637
8144000,756000,39.8714137,32.7364371,0.015526529,0.022518363,-0.11648501,0.019985743,0.040731687,-0.064229056,0.020036152,0.045085818,-0.012442469,0.10550021
8248000,756000,39.8714137,32.7364371,0.015051133,0.018268524,-0.11377266,0.021254372,0.034652434,-0.060528934,0.0749835,-0.00187532,-0.04406273,0.1092367
8344000,756000,39.8714137,32.7364371,0.014396294,0.030263904,-0.11142499,-0.04119767,1.1542149,-0.028345617,-2.7737625,50.74379,1.3599907,0.10666914
8448000,756000,39.8714137,32.7364371,-0.006563481,0.42072824,-0.09755375,-0.3167898,6.2976875,0.11698322,-2.2848632,44.031914,1.1827284,0.1
8544000,756000,39.8714137,32.7364371,-0.04818211,1.2085966,-0.07457896,-0.5167588,10.054375,0.21919872,-1.9114401,35.02106,0.8349204,0.1
8648000,756000,39.8714137,32.7364371,-0.10160606,2.4174092,-0.04304349,-0.65991336,13.270392,0.3003153,-1.2093014,27.898893,0.7257582,0.1
8744000,756000,39.8714137,32.7364371,-0.16096172,3.8029306,-0.008869251,-0.7450857,15.665367,0.3471612,-1.287275,22.614878,0.24170613,0.1
8848000,756000,39.8714137,32.7364371,-0.20250006,5.535714,0.019257065,-0.7724719,17.765606,0.29061097,-1.1561587,17.80905,0.07257517,0.1
8944000,756000,39.8714137,32.7364371,-0.24007624,7.3072085,0.039419938,-0.79673976,19.23792,0.3077687,-0.9327332,13.435427,0.5530035,0.1
9048000,756000,39.8714137,32.7364371,-0.25597492,9.367599,0.054743916,-0.7730919,20.462027,0.31499678,-1.3191055,10.6940365,0.18942635,0.1
9144000,756000,39.8714137,32.7364371,-0.27153718,11.372643,0.06644443,-0.8051233,21.369982,0.2974219,-1.180399,8.366358,0.02254173,0.1
9248000,756000,39.8714137,32.7364371,-0.2769151,13.635207,0.06943325,-0.7844991,22.114796,0.2506248,-0.9215751,6.2307725,-0.3468869,0.1
9344000,756000,39.8714137,32.7364371,-0.2847871,15.784213,0.064842254,-0.78850436,22.621614,0.13741043,-1.2837842,4.5216675,-1.6461693,0.1
9448000,756000,39.8714137,32.7364371,-0.2965154,18.16319,0.034854576,-0.8607034,23.000912,-0.1773521,-1.931275,2.9272835,-3.7577317,0.1
9552000,756000,39.8714137,32.7364371,-0.3305625,20.573774,-0.03592362,-1.021422,23.23381,-0.6553302,-2.3773165,1.700376,-4.6532106,0.1
9648000,756000,39.8714137,32.7364371,-0.38525233,22.819754,-0.1483576,-1.1964155,23.355593,-1.1170993,-2.3581018,1.043438,-4.246907,0.2076569
9744000,756000,39.8714137,32.7364371,-0.4660052,25.074398,-0.2998214,-1.365369,23.426598,-1.5148082,-2.0628667,0.49521294,-3.6363432,0.35912073
9848000,756000,39.8714137,32.7364371,-0.58153164,27.52625,-0.5029217,-1.5398396,23.461044,-1.8794577,-1.954666,0.11365127,-3.1638005,0.562221
9944000,756000,39.8714137,32.7364371,-0.7131586,29.790354,-0.7197461,-1.7092432,23.454914,-2.1979644,-2.0238914,-0.32839072,-3.2087636,0.7790454
10048000,756000,39.8714137,32.7364371,-0.8860971,32.24455,-0.9853798,-1.9099015,23.413498,-2.551674,-2.0436947,-0.64347064,-3.3874583,1.0446792
10144000,756000,39.8714137,32.7364371,-1.0725346,34.50473,-1.2618368,-2.112833,23.34576,-2.8911183,-2.1816597,-0.97118026,-3.5070133,1.3211361
