timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,true_airspeed_m_s,indicated_airspeed_m_s.1,equivalent_airspeed_m_s,true_airspeed_m_s.1,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x.1,y.1,z.1,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,yaw,dist_bottom,roll,pitch,yaw.1,thrust_body[0].1,isTakeoff,isClimbing,isDescending,isCruise,isLand,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131
60005267,-0.017618891,-0.010816437,-0.053662677,0.3325591,0.0,1473.0,1500.0,1333.0,1506.226645,1492.773355,1494.0,17.04938673,17.46889875,16.93167657,16.87263768,17.28764549,17.03772753,17.456795,175.7037585,175.7037585,11.74163473,-0.001249928,-0.005791963000000001,0.00017665400000000002,-0.205310149,0.158640627,-0.008156121,3.0,1.5129025809999999,2.512902581,15,0,0,1,0,0.0,0,0,0,0,0,-0.18864967800000002,0.016824358,1.088937423,1.072206609,-0.9867219979999999,323.2915783,49.65065195,-0.019797846,0.003065327,-0.030329551,0.0,0.08192677400000001,0.48023469399999996,-9.59447702,11.74029546,954.4051876,11.74029546,0.002391915,-0.012057028999999999,-0.09096390800000001,0.065646384,0.519892506,-9.550803363,0.006125767,0.0008939960000000001,-0.08301301700000001,97.93005303,102.67458640000001,-2.4453123519999997,-0.641241396,15.36957747,16.08631639,-0.01433479,-1.1619085759999999,-0.1,70.51473378,501.8343848,11.74018422,95440.76182,1.133994184,-0.008401813000000001,-0.473774886,-0.067028701,0.007164024000000001,0.007611496,-0.09128340800000001,-0.191449275,0.048189017,1.084091742,0,0.851295305,-0.094227425,-0.028750064,0.515349187,0.262690776,398708046.8,327449013.1,502189.8712,17.42508502,5.7131066210000006,16.48853165,-1.325084922,1.2370183890000002,39.8714138,32.7368418,-66.76246503,690.3801672999999,-102.2487931,5.981028392000001,16.35434806,-1.215788409,1.17423313,-1.299976515,0.383248539,1.238049789,102.4863129,0.013915058000000001,-0.035954166,-0.12654876699999998,0.33082882,0,0,1,0,0,,,,,
60046004,-0.01393252,-0.01107203,-0.053453062,0.33144495,0.0,1473.0,1500.0,1332.0,1508.0,1491.0,1494.0,17.06478828,17.48463831,16.88360072,16.82470971,17.23857175,16.98791925,17.405795,174.73055159999998,174.73055159999998,11.74140062,-0.00125046,-0.005792006999999999,0.00017663599999999998,-0.205317002,0.15864034400000002,-0.008044324,3.0,1.516303261,2.516303261,15,0,0,1,0,0.0,0,0,0,0,0,-0.18637921600000001,0.009593644,1.086815508,1.0718819609999999,-0.879555757,322.61561560000007,49.56143447,-0.019789485,0.0029925570000000003,-0.030474476,0.0,-0.451157233,0.486415769,-9.550741218999999,-9.1e+26,954.397578,11.73997116,0.0018637620000000001,-0.02012749,-0.09048186800000001,-0.427174924,0.49573605299999995,-9.575393735,0.0011598280000000001,-0.009126463000000001,-0.09148589900000001,97.81873028,102.64310649999999,-2.468873976,-0.7454211559999999,15.36953497,16.0422616,-0.013454542,-1.1317398109999999,-0.1,70.36387595,502.0248826,11.73982306,95438.6097,1.1339685179999999,0.42345056600000003,-0.364293184,0.07624081099999999,0.00791648,0.004037788,-0.09021985199999999,-0.196702795,0.03165701,1.076235356,0,0.853619352,-0.092377559,-0.036793325,0.511314995,0.163463038,398708068.0,327449090.4,502240.783,17.40704541,5.761212242,16.44643903,-1.307045335,1.233555025,39.8714138,32.7368418,-66.52536359,691.0241139,-102.2979843,6.020625246,16.27355083,-1.1937037940000002,1.045343333,-1.8009306969999999,0.555981695,1.234195264,102.5355043,0.018636787,-0.036821024,-0.125335447,0.3296756,0,0,1,0,0,,,,,
60090741,-0.013174253,-0.011417476999999999,-0.052974624000000005,0.33016482,0.0,1473.0,1500.0,1331.615123,1506.384877,1492.615123,1494.0,16.93388156,17.35068577,16.83552487,16.77678175,17.18949802,16.93811097,17.354795000000003,173.7573446,173.7573446,11.741166499999999,-0.001250992,-0.00579205,0.000176618,-0.20532385399999997,0.158640061,-0.007932527,3.0,1.519703941,2.519703941,15,0,0,1,0,0.0,0,0,0,0,0,-0.18410875399999999,0.002362929,1.084693592,1.071557314,-0.772389517,321.93965289999994,49.472217,-0.01977617,0.002907195,-0.030615014,0.0,-1.0299568270000001,0.495725532,-9.500512676,-1.92e+27,954.3895514000001,11.73964683,-0.004907758,-0.027855678,-0.10687691,-1.309150057,0.483241915,-9.469200431,-0.004449594,-0.020393984,-0.10131422,97.70740752,102.6116266,-2.4924356,-0.849600916,15.36949246,15.99820681,-0.012574293,-1.1015710459999999,-0.1,70.21301813,502.0118057,11.73951042,95438.76195,1.133970335,0.071690333,0.32553920399999997,-0.145195819,0.0037324890000000003,-0.001839999,-0.09151574,-0.188986541,0.015109441000000001,1.0777606659999999,0,0.854062859,-0.08483962199999999,-0.041963455,0.511481712,0.047385807,398708089.3,327449167.8,502291.6947,17.389005800000003,5.809317864,16.40434641,-1.289005747,1.23009166,39.8714138,32.7368418,-66.28966557,691.6625136,-102.34665490000002,6.058573603999999,16.18868182,-1.170903367,0.91122481,-2.334799894,0.74739835,1.2303339690000001,102.58417490000001,0.016877048999999998,-0.036302804,-0.126077148,0.329090609,0,0,1,0,0,,,,,
60127477,-0.014073516999999999,-0.011534365,-0.054017345999999994,0.3296756,0.0,1473.0,1500.0,1330.0,1507.0,1492.0,1494.0,16.91169433,17.32798599,16.78744902,16.72885379,17.14042429,16.88830269,17.303795,172.78413769999997,172.78413769999997,11.74093239,-0.001251523,-0.005792093000000001,0.0001766,-0.205330707,0.158639779,-0.00782073,3.0,1.5231046209999999,2.523104621,15,0,0,1,0,0.0,0,0,0,0,0,-0.181838291,-0.004867785,1.082571677,1.071232667,-0.665223276,321.2636902,49.38299953,-0.019768515,0.0028163890000000003,-0.030757186000000002,0.0,-1.384378835,0.466410558,-9.377411366,-2.46e+27,954.3828695000001,11.73932838,-0.010058434,-0.053328964000000006,-0.127878477,-1.652324889,0.37388369299999996,-9.254093292,-0.008084576999999999,-0.03667879,-0.116105592,97.59608477,102.5801468,-2.515997225,-0.9537806759999999,15.36944996,15.95415202,-0.011694043999999999,-1.071402281,-0.1,70.0621603,502.10793499999994,11.73916835,95437.64925,1.133957165,0.333046902,-0.022751699,0.021022304,0.006912255,-0.014539883,-0.100076038,-0.180051785,-0.0014554120000000001,1.079924289,0,0.8542853159999999,-0.076742283,-0.046842497999999996,0.511963353,0.0,398708110.5,327449245.2,502342.6065,17.37096619,5.857423485,16.36225379,-1.270966159,1.226628296,39.8714138,32.7368418,-66.04315865,692.3203222,-102.39549009999999,6.096691886,16.0929983,-1.136743185,0.856018884,-2.585117426,0.971488192,1.22567277,102.63301009999999,0.027578186,-0.037533371,-0.12172012900000001,0.32794413,0,0,1,0,0,,,,,
60164214,-0.014658596999999999,-0.011326936999999999,-0.054345432,0.3285519,0.0,1473.0,1500.0,1329.0,1506.0,1493.0,1494.0,16.825253699999998,17.23948555,16.73937317,16.68092583,17.09135056,16.83849441,17.252795000000003,171.81093080000002,171.81093080000002,11.74069827,-0.001252055,-0.005792136,0.00017658099999999998,-0.20533755899999998,0.158639496,-0.007708933,3.0,1.526505301,2.526505301,15,0,0,1,0,0.0,0,0,0,0,0,-0.17956782899999998,-0.012098498999999999,1.080449761,1.070908019,-0.558057036,320.58772749999997,49.29378206,-0.019753297,0.002713487,-0.030889042999999998,0.0,-1.473147381,0.39136554700000004,-9.168031818,-2.46e+27,954.3777798000001,11.73901692,-0.006455791999999999,-0.069345146,-0.141988626,-1.644576711,0.230772478,-9.153780027,-0.009381908000000001,-0.058903844000000004,-0.136773002,97.48476202,102.54866690000001,-2.539558849,-1.057960436,15.36940745,15.91009723,-0.010813796,-1.041233516,-0.1,69.91130247,502.05388039999997,11.73885639,95438.25327,1.133964386,-0.430114286,-0.258098679,-0.205481252,-0.008984737,-0.031260089,-0.120902585,-0.182976083,-0.018055155,1.0728519509999999,0,0.856327334,-0.073929475,-0.054414265999999996,0.508201486,0.0,398708131.8,327449322.6,502393.5183,17.35292659,5.905529106,16.32016118,-1.252926571,1.223164932,39.8714138,32.7368418,-65.78385447,693.0011099999999,-102.4445202,6.135011349,15.98451087,-1.089133541,0.894242097,-2.499721918,1.23426169,1.22006452,102.6820402,0.018287863999999997,-0.046993707,-0.127316097,0.2995204,0,0,1,0,0,,,,,
60204951,-0.014017107,-0.014583435,-0.053882937,0.3081574,0.0,1472.0,1500.0,1328.877776,1507.0,1492.0,1494.0,16.68029286,17.0909188,16.69129732,16.63299787,17.04227682,16.78868613,17.201795,170.83772390000001,170.83772390000001,11.74046415,-0.0012525869999999999,-0.00579218,0.000176563,-0.205344412,0.158639213,-0.007597136,3.0,1.529905981,2.5299059809999997,15,0,0,1,0,0.0,0,0,0,0,0,-0.17729736699999998,-0.019329213,1.078327845,1.070583372,-0.450890795,319.9117648,49.20456459,-0.019736889,0.002559562,-0.031059224,0.0,-1.561064653,0.31659342100000004,-8.957234754,-2.46e+27,954.372699,11.73870508,-0.015868299,-0.08703320699999999,-0.16344101800000002,-1.572122341,0.267971909,-8.739299325,-0.010671266,-0.081123713,-0.157322699,97.37376936,102.50827209999999,-2.545670481,-1.1574994109999999,15.36937331,15.87311703,-0.010074874000000001,-1.007221118,-0.1,69.74930329,502.1746446,11.73854368,95436.88019,1.1339480290000001,0.10799474099999999,-0.556323225,-0.038668595,-0.012166585,-0.055895599000000004,-0.139171784,-0.175644898,-0.034708511000000004,1.0735408000000002,0,0.85670109,-0.066524044,-0.059700382,0.5080070839999999,0.0,398708153.3,327449399.8,502443.4075,17.31670734,5.951930386,16.26102526,-1.2275015,1.219463602,39.8714138,32.7368418,-65.52471549,693.6812938999999,-102.4934596,6.17329814,15.87619294,-1.04125952,0.932208925,-2.414486265,1.497771516,1.214455116,102.7309796,0.030353397999999997,-0.047804952000000005,-0.12223430099999999,0.29647076,0,0,1,0,0,,,,,
60241688,-0.014852351000000001,-0.015316618999999998,-0.054240703,0.2995204,0.0,1473.0,1500.0,1327.0,1505.0,1494.0,1494.0,16.60845479,17.01740164,16.64322147,16.58506991,16.99320309,16.73887785,17.150795000000002,169.864517,169.864517,11.74023004,-0.001253119,-0.005792223000000001,0.000176545,-0.20535126399999998,0.15863893,-0.007485339000000001,3.0,1.533306661,2.533306661,15,0,0,1,0,0.0,0,0,0,0,0,-0.17495962199999998,-0.026573802999999997,1.076218093,1.070260796,-0.344851814,319.23501289999996,49.10728361,-0.019710855,0.00238345,-0.03117053,0.0,-1.5629180569999999,0.269410043,-8.603126873999999,-2.46e+27,954.3685162,11.73835603,-0.014822565,-0.11544498199999999,-0.177433073,-1.5200780219999999,0.185993765,-8.406792031,-0.011154465,-0.102819205,-0.165971445,97.26314642,102.4578927,-2.53223812,-1.251840707,15.36934854,15.84406038,-0.009494238,-0.968903851,-0.1,69.57482578,502.16709800000007,11.73825045,95436.97948,1.133949253,-0.235101493,-0.04083951,-0.357791807,-0.014177758,-0.073816078,-0.162199688,-0.170562932,-0.050168705,1.072688826,0,0.8572741629999999,-0.060423582,-0.064990408,0.507144826,0.0,398708175.6,327449476.8,502490.7113,17.23452691,5.994022805,16.15880102,-1.1834046809999998,1.215160654,39.8714138,32.7368418,-65.28227751,694.3004172999999,-102.5332392,6.2082816560000005,15.78501166,-0.9666571190000001,0.944255156,-2.3454120919999997,1.83572415,1.208728938,102.7707575,0.021587601,-0.082582728,-0.13377213400000001,0.17146772,0,0,1,0,0,,,,,
60286425,-0.01152293,-0.022852888999999998,-0.054184064000000004,0.20698155,0.0,1472.0,1500.0,1299.0,1507.0,1492.0,1492.0,16.56193348,16.96969854,16.59514562,16.53714194,16.94412936,16.68906957,17.099795,168.8913101,168.8913101,11.73999592,-0.0012536510000000002,-0.005792266,0.00017652599999999998,-0.20535811699999998,0.158638647,-0.007373541,3.0,1.5367073409999998,2.536707341,15,0,0,1,0,0.0,0,0,0,0,0,-0.17192475699999998,-0.033962155,1.074234365,1.069959679,-0.250492492,318.55008480000004,48.92645579,-0.019675352,0.002206236,-0.031219177,0.0,-1.5647714609999999,0.22222666600000002,-8.249018993,-2.46e+27,954.3643332999999,11.73800699,-0.008406142,-0.14464960000000002,-0.18060327,-1.4740720040000002,0.150963746,-8.152095051,-0.011637665,-0.124514697,-0.174620191,97.15252347,102.40751329999999,-2.518805759,-1.346182002,15.36932376,15.81500372,-0.008913601,-0.930586585,-0.1,69.40034828,502.3147603,11.73796011,95435.28598,1.133929087,-0.250544877,-0.528260423,-0.38271717299999997,-0.009550904,-0.10743507699999999,-0.175595583,-0.16889701,-0.064694516,1.0692618999999999,0,0.8583300709999999,-0.056122150999999995,-0.070683455,0.5050924760000001,0.0,398708197.8,327449553.8,502538.0152,17.15234647,6.0361152229999995,16.05657677,-1.1393078620000001,1.210857707,39.8714138,32.7368418,-65.03983954,694.9195407999999,-102.5730188,6.243265172,15.69383037,-0.892054718,0.956301387,-2.276337919,2.173676784,1.20300276,102.8105355,0.033087373999999996,-0.11801931800000001,-0.13620507699999998,0.040295355,0,0,1,0,0,,,,,
60327162,-0.009296512,-0.036644337,-0.05606699,0.07339075,0.0,1472.140428,1500.0,1218.638528,1505.0,1494.0,1488.561712,16.46554402,16.87105412,16.54706976,16.48921398,16.89505563,16.63926129,17.048795000000002,167.9181032,167.9181032,11.7397618,-0.001254183,-0.00579231,0.000176508,-0.20536496899999998,0.158638365,-0.0072617440000000005,3.0,1.5401080219999999,2.540108022,15,0,0,1,0,0.0,0,0,0,0,0,-0.16888989100000001,-0.041350507,1.0722506379999999,1.069658562,-0.15613316900000002,317.86515660000003,48.74562796,-0.019634908,0.002003185,-0.031226305,0.0,-1.533405505,0.18767878100000002,-7.9398214739999995,-2.46e+27,954.3634499,11.73772803,-0.012708915,-0.153231979,-0.181662154,-1.517648357,0.082465735,-7.763420545,-0.008356838,-0.139535014,-0.17608428199999998,97.04190052,102.35713390000001,-2.5053733990000002,-1.4405232980000002,15.36929898,15.78594707,-0.008332965,-0.892269318,-0.1,69.22587077,502.3838455,11.73769939,95434.45915,1.133919269,0.5981412629999999,-0.854615323,-0.344484265,-0.007502226999999999,-0.12681272300000002,-0.178682078,-0.16303123,-0.064192359,1.0691953859999999,0,0.858505878,-0.053732623,-0.06898595099999999,0.505293099,0.0,398708220.1,327449630.7,502585.3191,17.07016603,6.078207642000001,15.95435253,-1.095211042,1.206554759,39.8714138,32.7368418,-64.7837243,695.5621572000001,-102.6091988,6.279478564,15.60497223,-0.796302683,0.9105639000000001,-2.159764959,2.454351257,1.197286976,102.8467157,0.046315449,-0.151449575,-0.139800078,0.0,0,0,1,0,0,,,,,
60371798,-0.0027064040000000004,-0.049705902,-0.05594661099999999,0.001015646,0.0,1471.0,1500.0,1171.0,1506.0,1493.0,1485.0,16.38242759,16.78595829,16.49899391,16.44128602,16.84598189,16.58945302,16.997795,166.9448963,166.9448963,11.73952769,-0.001254715,-0.005792353,0.00017649,-0.20537182199999998,0.15863808199999999,-0.007149946999999999,3.0,1.5435087019999998,2.543508702,15,0,0,1,0,0.0,0,0,0,0,0,-0.165855025,-0.04873886,1.07026691,1.069357445,-0.061773847,317.1802285,48.56480014,-0.019586222,0.001792036,-0.03116059,0.0,-1.4761186030000002,0.162990327,-7.665667349,-2.46e+27,954.365141,11.73750378,0.000793377,-0.16659712699999998,-0.17493558899999997,-1.489974897,0.061786637,-7.48930172,-0.002138956,-0.149346716,-0.17194221199999998,96.93127757,102.30675450000001,-2.491941038,-1.5348645930000002,15.3692742,15.75689042,-0.0077523290000000005,-0.8539520509999999,-0.1,69.05139327,502.2555735,11.7374618,95435.95869,1.1339371440000001,-0.198072323,-0.11611913199999999,-0.508126131,-0.007694123000000001,-0.144496443,-0.18044330600000003,-0.16440041,-0.081001299,1.063652737,0,0.859951347,-0.050247162000000005,-0.076383227,0.502114591,0.0,398708242.3,327449707.7,502632.6229,16.987985600000002,6.12030006,15.85212828,-1.051114223,1.202251812,39.8714138,32.7368418,-64.51693674,696.2231051,-102.64257009999999,6.3166516239999995,15.51792682,-0.684047665,0.819737982,-2.006128866,2.690331787,1.191579302,102.8800887,0.054272775999999995,-0.181690465,-0.143339059,0.0,0,0,1,0,0,,,,,
