timestamp,x,y,z,temperature
16992000,-0.000446498,-0.007482907,0.005402242,-5.32E+20
17092000,-0.004940453,-0.01211701,-0.008427857,-5.32E+20
17192000,-0.008352567,-0.008564643,0.000409115,12.404602
17292000,-0.007732853,0.001772426,-0.005658342,-5.32E+20
17392000,-0.004690253,-0.005949148,-0.003625119,-5.32E+20
17492000,-0.007154822,-0.005058174,0.003146702,-5.32E+20
17592000,0.000754572,-0.003355358,0.004148896,-5.32E+20
17692000,0.000610771,-0.004713588,0.006142148,-5.32E+20
17792000,0.0758649,-0.038628086,0.25781164,12.404602
17892000,0.25041974,-0.015546031,0.23777051,-5.32E+20
17992000,0.3501912,-0.028560417,-0.060770027,-5.32E+20
18092000,0.32370582,-0.061902773,-0.24154225,-5.32E+20
18192000,0.2700929,0.011037194,-0.2044278,-5.32E+20
18292000,0.2066846,0.008248912,0.10680703,-5.32E+20
18392000,0.18965021,0.21649928,0.13873301,12.404327
18492000,0.13951422,0.2698324,0.040107753,-5.32E+20
18592000,0.10440656,0.1950471,-0.013911742,-5.32E+20
18692000,0.08005588,0.14020239,0.011242064,-5.32E+20
18792000,0.064355046,0.15866569,0.07658552,-5.32E+20
18892000,0.05015467,0.17825024,0.093037724,-5.32E+20
18992000,0.04795322,0.1902646,0.08948749,12.398987
19092000,0.020738935,0.18405393,0.04893702,-5.32E+20
19192000,0.002768671,0.18312113,0.043605816,-5.32E+20
19292000,-0.002095745,0.1780755,0.05390009,-5.32E+20
19392000,0.010174273,0.18243496,0.06824345,-5.32E+20
19492000,-0.00246481,0.18785289,0.07164799,-5.32E+20
19592000,-0.003389512,0.18449378,0.068672016,12.384644
19692000,-0.002471297,0.19977723,0.050691705,-5.32E+20
19792000,-0.016283903,0.21508485,0.048196953,-5.32E+20
19892000,-0.014225482,0.20003647,0.04210205,-5.32E+20
19992000,0.019464971,0.17249224,0.06456598,-5.32E+20
20092000,0.49614844,0.1534104,0.091400705,-5.32E+20
20192000,0.52631354,0.1358833,0.12233208,12.361664
20292000,0.43672723,0.1446304,0.13211262,-5.32E+20
20392000,0.35289282,0.16377228,0.13196793,-5.32E+20
20492000,0.28101727,0.1467971,0.1349363,-5.32E+20
20592000,0.21731043,0.13954474,0.15482561,-5.32E+20
20692000,0.2357595,0.14315067,0.15678133,-5.32E+20
20792000,0.43508455,0.22232509,0.26936412,12.333069
20892000,0.4104454,0.22100706,0.30879363,-5.32E+20
20992000,0.34225872,0.16401309,0.2762461,-5.32E+20
21092000,0.28682774,0.15414847,0.23513274,-5.32E+20
21192000,0.23766424,0.15189557,0.23840685,-5.32E+20
21292000,0.1891447,0.20560722,0.27312452,-5.32E+20
21392000,0.14146738,0.26745602,0.30182105,12.305237
21492000,0.09798637,0.3290525,0.32756454,-5.32E+20
21592000,0.04746631,0.37012574,0.34067926,-5.32E+20
21692000,0.01818007,0.4227107,0.34031639,-5.32E+20
21792000,-0.026590561,0.47068748,0.34929836,-5.32E+20
21892000,-0.045146745,0.5005103,0.3651415,-5.32E+20
21992000,-0.089144655,0.5349114,0.3927171,12.28064
22092000,-0.11242846,0.57644564,0.3994155,12.276825
22192000,-0.12169441,0.59763825,0.41012123,-5.32E+20
22292000,-0.14795479,0.6307161,0.41228527,-5.32E+20
22392000,-0.1638471,0.63587433,0.41224802,-5.32E+20
22492000,-0.189432,0.6177245,0.41692582,-5.32E+20
22592000,-0.19867381,0.59364897,0.4192005,12.256714
22692000,-0.2139283,0.5460115,0.40206587,-5.32E+20
22792000,-0.22985378,0.52234924,0.39978373,-5.32E+20
22892000,-0.23213114,0.49358505,0.37351942,-5.32E+20
22992000,-0.23557636,0.45726594,0.37306228,-5.32E+20
23092000,-0.2357644,0.42135942,0.37491757,-5.32E+20
23192000,-0.23560184,0.41044658,0.36159962,12.234192
23292000,-0.22125465,0.3936969,0.35367468,-5.32E+20
23392000,-0.22136095,0.38102823,0.34518722,-5.32E+20
23492000,-0.20903736,0.38359615,0.34781262,-5.32E+20
23592000,-0.19973186,0.38326427,0.3428304,-5.32E+20
23692000,-0.18600197,0.38357958,0.34410873,-5.32E+20
23792000,-0.17407614,0.4105189,0.35863775,12.215607
23892000,-0.17099456,0.42240843,0.34875497,-5.32E+20
23992000,-0.15786375,0.4478083,0.36851382,-5.32E+20
24092000,-0.15039487,0.47983098,0.3656453,-5.32E+20
24192000,-0.16584164,0.52583647,0.37592638,-5.32E+20
24292000,-0.15039712,0.55154085,0.38806123,-5.32E+20
24392000,-0.15351081,0.5911539,0.39559865,12.199799
24492000,-0.15512067,0.6260862,0.412395,-5.32E+20
24592000,-0.15808104,0.6320021,0.4210035,-5.32E+20
24692000,-0.20001455,0.64288807,0.42082176,-5.32E+20
24792000,-0.23258851,0.5905079,0.41701025,-5.32E+20
24892000,-0.30461824,0.5543507,0.4217049,-5.32E+20
24992000,-0.35515746,0.50767213,0.4067695,12.183258
25092000,-0.42426816,0.44993138,0.38689744,-5.32E+20
25192000,-0.47675937,0.37865317,0.36961222,-5.32E+20
25292000,-0.51623714,0.318957,0.34729254,-5.32E+20
25392000,-0.55301183,0.25488916,0.33173203,-5.32E+20
25492000,-0.57876426,0.20174402,0.30622804,-5.32E+20
25592000,-0.6109351,0.16176009,0.26150638,12.166138
25692000,-0.6128603,0.13017546,0.2568453,12.163513
25792000,-0.6087417,0.09986672,0.2306648,-5.32E+20
25892000,-0.59525454,0.09162352,0.21431486,-5.32E+20
25992000,-0.57220566,0.068027474,0.18138662,-5.32E+20
26092000,-0.55634195,0.04520984,0.16077699,-5.32E+20
26192000,-0.5373255,0.032373752,0.13920285,12.15033
26292000,-0.48273376,0.025174798,0.12198591,12.147888
26392000,-0.47016966,0.032755163,0.089033775,-5.32E+20
26492000,-0.4214178,0.021832915,0.075371645,-5.32E+20
26592000,-0.37753487,0.024108328,0.061767414,-5.32E+20
26692000,-0.3545647,0.025132578,0.037225634,-5.32E+20
26792000,-0.3148157,0.016785976,0.033590127,12.134766
26892000,-0.27046645,0.008860088,0.012520088,-5.32E+20
26992000,-0.23828362,0.015034209,0.009839526,-5.32E+20
27092000,-0.20233384,0.00981688,-0.014587359,-5.32E+20
27192000,-0.18584889,0.021161783,-0.015962882,-5.32E+20
27292000,-0.20910904,0.006718671,-0.03826379,-5.32E+20
27392000,-0.22994842,0.013364089,-0.048451222,12.118225
27492000,-0.25619853,0.009577707,-0.051866133,-5.32E+20
27592000,-0.26831934,0.006138271,-0.06064705,-5.32E+20
