timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
17936000,0,-0.21463214,-2.1518862,-2.2198448,-4.628144,267.71826,54.359344
18440000,0,-0.056412388,-2.0588205,-2.1951308,-11.601965,276.28262,65.412796
18920000,0,0.07448445,-1.952976,-2.1712399,-18.777008,285.1428,66.978294
19424000,0,0.2193993,-1.8143827,-2.1451702,-27.021383,294.26587,65.86296
19928000,0,0.34906584,-1.6467679,-2.1200395,-35.39798,302.9401,63.589806
20432000,0.43633232,0.34906584,-2.005922,-2.0962021,-6.895458,311.0128,61.44353
20936000,0.87266463,0.2570619,-1.8560238,-2.0710757,-15.046866,318.19046,58.015327
21440000,0.87266463,0.204539,-1.6788363,-2.0437927,-24.13842,323.89734,56.72559
21920000,0.87266463,0.20515254,-1.4929767,-2.0177083,-32.937344,327.75092,56.262077
22424000,0.87266463,0.20283036,-1.3329949,-1.9876053,-42.89225,329.04858,55.665222
22928000,0.87266463,0.20136835,-1.3329949,-1.9590987,-51.876564,326.88693,56.12319
23432000,0.87266463,0.20284995,-1.3329949,-1.9317373,-59.7208,321.79916,57.11812
23936000,0.87266463,0.20783916,-1.3329949,-1.9100143,-65.12265,314.61063,57.60729
24440000,0.87266463,0.21468683,-1.3329949,-1.8939137,-68.08214,305.78284,57.467796
24920000,0.68398124,0.22074623,-1.3329949,-1.888055,-67.659096,296.36584,57.467056
25424000,0.3549494,0.22676729,-1.3329949,-1.8948275,-63.49137,286.45795,58.1163
25928000,0.10051197,0.2337491,-1.3329949,-1.9093248,-57.51289,277.16858,58.457005
26432000,-0.03317864,0.24051523,-1.3329949,-1.9288437,-50.617428,268.53085,58.13897
26936000,-0.07377138,0.24678168,-1.3329949,-1.9526466,-42.997665,260.36646,57.45411
27440000,-0.21897012,0.25241226,-1.4381211,-1.976406,-35.740055,252.43887,56.820713
27920000,-0.3531512,0.25721264,-1.5739627,-1.999031,-29.183573,244.94507,56.34735
28424000,-0.4301486,0.26224497,-1.7125236,-2.0248675,-22.118628,236.90144,56.02363
28928000,-0.43138322,0.1811189,-1.8182524,-2.0469482,-16.309624,228.53659,55.166183
29432000,-0.41035914,0.043996744,-1.9064306,-2.0682933,-11.032276,220.10875,52.4424
29935999,-0.38126692,0.009629703,-1.979215,-2.085295,-7.010872,211.77423,50.539867
30440000,-0.33572757,-0.005530975,-2.0395346,-2.099289,-3.8832588,203.45683,49.300426
30920000,-0.28228223,-0.00655707,-2.0883987,-2.1109138,-1.4567833,195.4858,48.59144
31424000,-0.21993533,-0.002238811,-2.1310086,-2.1216116,0.6075287,187.05951,48.121082
31928000,-0.13853444,0.00444716,-2.1479652,-2.1262965,1.415905,178.58835,47.87107
32432000,-0.068522155,0.011423716,-2.1578763,-2.1294274,1.8853035,170.10776,47.750187
32936000,-0.004075577,0.018245846,-2.152541,-2.128437,1.6303864,161.62018,47.74073
33440000,0.033545244,0.02599161,-2.1471858,-2.1273365,1.3754654,153.15353,47.7618
33920000,0.05884325,0.03295143,-2.1347368,-2.1237445,0.7815628,145.07901,47.794037
