timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
17184000,-0.001309919,-0.005995154,0.001351315,0.007448109,0.002061199,-0.13097872
18184000,-0.001026304,-0.006252084,0.002682325,0.006332392,0.00474374,-0.1306304
19184000,-0.000946405,-0.006303451,0.002976785,-0.014346968,0.011530902,-0.12915185
20184000,-0.001051598,-0.006308538,0.003050797,-0.04993341,0.005629435,-0.12600765
21184000,-0.001230494,-0.006318869,0.003331909,-0.08760228,-0.003246944,-0.121469446
22184000,-0.001319593,-0.006342004,0.003528283,-0.11287359,-0.004007801,-0.11645397
23184000,-0.001374223,-0.006351396,0.003683291,-0.12663408,0.001314967,-0.112229764
24184000,-0.001442955,-0.006300611,0.003753636,-0.12952468,0.025161572,-0.106466204
25184000,-0.001686454,-0.00620856,0.003429079,-0.1249518,0.1013881,-0.102316484
26184000,-0.001920727,-0.006192083,0.002940828,-0.122722134,0.17033131,-0.10102173
27184000,-0.002038591,-0.006223733,0.002714775,-0.12693544,0.20427287,-0.10042926
28184000,-0.00209807,-0.006280424,0.002540845,-0.14123358,0.2220889,-0.09992227
29184000,-0.002124611,-0.006335288,0.00229577,-0.16152555,0.22861013,-0.09922773
30184000,-0.00212908,-0.00635888,0.002096656,-0.1742387,0.230203,-0.0976444
31184000,-0.002123282,-0.006376966,0.001895572,-0.1856148,0.23008916,-0.09715319
32184000,-0.002108915,-0.006360618,0.001705655,-0.19314387,0.22733694,-0.095827356
33184000,-0.002067315,-0.006332287,0.001572493,-0.19803636,0.22472575,-0.09438523
34184000,-0.002011122,-0.006294796,0.001488506,-0.20146903,0.2222061,-0.09275566
35184000,-0.00194648,-0.006245563,0.00144623,-0.20359214,0.21989582,-0.09148807
36184000,-0.001894399,-0.006205694,0.001418052,-0.20464398,0.21809122,-0.090043075
37184000,-0.00184737,-0.006168193,0.001388162,-0.2052218,0.2162374,-0.0879949
38184000,-0.0017945,-0.006136748,0.001355346,-0.20557727,0.2142852,-0.08507327
39184000,-0.001740703,-0.006099506,0.001313535,-0.20558757,0.21209618,-0.08121751
40184000,-0.00170303,-0.006076108,0.001284648,-0.20567238,0.21056685,-0.076978296
41184000,-0.001654373,-0.006075382,0.00124306,-0.20617233,0.20868452,-0.072549514
42184000,-0.00158659,-0.006108098,0.000996924,-0.20752776,0.20181899,-0.067156754
43184000,-0.00152303,-0.006103992,0.000744121,-0.20760061,0.19496275,-0.06260969
44184000,-0.001484923,-0.006092303,0.000625832,-0.20749296,0.19404568,-0.061702114
45184000,-0.001469561,-0.006073606,0.000559798,-0.20749296,0.19404568,-0.061702114
46184000,-0.001460595,-0.006115451,0.000534581,-0.20749296,0.19404568,-0.0617021
47184000,-0.001458865,-0.006069189,0.00047863,-0.20749296,0.19404568,-0.0617021
48184000,-0.001458272,-0.006041029,0.000440412,-0.20762561,0.19409242,-0.06136023
49184000,-0.001450735,-0.006017764,0.000399874,-0.20837909,0.19420892,-0.05918627
50184000,-0.001441944,-0.006005321,0.0003673,-0.20864818,0.19431582,-0.05789294
51184000,-0.001431964,-0.005991188,0.00033312,-0.20873001,0.1942825,-0.057428896
52184000,-0.001426701,-0.005976751,0.00030237,-0.20887244,0.1942044,-0.05478138
53184000,-0.00142021,-0.005954886,0.000266939,-0.2095089,0.1940847,-0.049465615
54184000,-0.001407342,-0.005933941,0.000238312,-0.21012445,0.19403978,-0.044340998
55184000,-0.001394725,-0.005929554,0.000226784,-0.21012445,0.19403978,-0.044340998
56184000,-0.001381064,-0.005928892,0.000205398,-0.21009824,0.19404651,-0.044132285
57184000,-0.001374374,-0.00593631,0.00019341,-0.21024354,0.1940787,-0.04276251
58184000,-0.001384199,-0.005955959,0.000183547,-0.21097079,0.19316824,-0.03893186
59184000,-0.001404457,-0.005988926,0.000182433,-0.21189481,0.1906156,-0.03310781
60184000,-0.001424562,-0.00601559,0.000197977,-0.21268299,0.18753171,-0.026261982
61184000,-0.001445673,-0.006026801,0.000205624,-0.21345492,0.1847748,-0.019363973
62184000,-0.001481051,-0.006038768,0.000218622,-0.21424417,0.18155023,-0.012684744
63184000,-0.001511613,-0.006045464,0.000218416,-0.21478978,0.17897327,-0.007302067
64184000,-0.001538564,-0.006039847,0.000206059,-0.21505447,0.17751093,-0.004980526
65184000,-0.001560087,-0.006031238,0.000200985,-0.21505848,0.17748392,-0.004970429
66184000,-0.001570692,-0.006029686,0.000191856,-0.21499467,0.17738149,-0.004932253
67184000,-0.001574132,-0.006031762,0.000175134,-0.21496098,0.17735896,-0.004911444
68184000,-0.001577696,-0.006019302,0.000176507,-0.21496098,0.17735896,-0.004911441
69184000,-0.001579992,-0.006007778,0.000187042,-0.21496098,0.17735896,-0.004911449
70184000,-0.001579894,-0.006010067,0.000191677,-0.21485825,0.17728285,-0.004967379
71184000,-0.00158031,-0.006023041,0.000191652,-0.21485825,0.17728285,-0.004967379
