timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
17004000,-0.00105139,-0.00722827,-0.00456394,-0.18400937,0.1651815,-9.881439
17008000,0.001145254,-0.007816982,-0.002452692,-0.15344007,0.18125568,-9.832006
17016000,0.002435917,-0.006397975,0.002271147,-0.16663651,0.19394444,-9.959754
17020000,0.00136027,-0.007084768,9.71E-05,-0.2469731,0.17619486,-9.966751
17024000,-0.002485857,-0.005400651,-0.0021949,-0.28334472,0.23534541,-10.002314
17032000,0.00413865,-0.003771201,0.002283895,-0.18949887,0.20956664,-9.924547
17036000,0.005082754,-0.003528983,-0.005388014,-0.13152504,0.22332339,-9.953833
17044000,0.006439782,-0.004232605,0.000961646,-0.08321125,0.20130517,-10.017618
17048000,0.00764348,-0.002515955,-0.003116133,-0.12246052,0.16243184,-9.973482
17052000,0.000726174,-0.005921914,0.002075479,-0.15820295,0.13363603,-9.962806
17056000,-0.003512968,-0.011179007,0.004961276,-0.16847827,0.18286496,-9.940137
17060000,-0.000512149,-0.011181489,0.000874129,-0.1351103,0.24801606,-9.936824
17064000,-0.004820318,-0.006984187,-0.002821604,-0.12172277,0.21002491,-9.96997
17068000,-0.013951991,-0.006183315,-0.002245935,-0.14020398,0.1324428,-9.920313
17072000,-0.007704803,-0.009341752,-0.003360284,-0.15508513,0.17659533,-9.900528
17076000,-0.000814461,-0.011322855,-0.003551296,-0.17915364,0.20659071,-9.936108
17080000,-0.002164642,-0.008953799,-0.003548262,-0.15656903,0.24943654,-9.902594
17084000,-0.006676548,-0.00739783,-0.000462221,-0.15777485,0.21859308,-9.951483
17088000,-0.00897619,-0.009992112,0.004006648,-0.21753296,0.14240375,-9.91346
17096000,-0.00487874,-0.007306552,-0.001248471,-0.14731255,0.16507177,-9.909368
17100000,-0.005892011,-0.002883777,0.004389105,-0.16311228,0.18405348,-9.931769
17104000,-0.004146202,-0.005851983,8.45E-06,-0.12362274,0.24748969,-9.962348
17112000,-0.004259957,-0.005633944,0.00302143,-0.20968214,0.07191595,-9.9249735
17120000,0.006601991,-0.008284361,-0.004375618,-0.14113282,0.18927708,-10.022214
17124000,-0.002266261,-0.007532165,-0.001616011,-0.0844933,0.14458168,-9.965432
17128000,-0.006138169,-0.004066743,0.002801186,-0.09039876,0.12257865,-9.962117
17132000,-0.00595748,-0.004060362,-0.00265614,-0.12687494,0.17869955,-9.954376
17136000,0.003549409,-0.004555207,-0.00136073,-0.18153535,0.14892401,-9.859041
17140000,0.000873935,-0.005660902,0.005535208,-0.15866615,0.18457848,-9.84431
17144000,-0.00262709,-0.00695306,0.006644666,-0.14585164,0.18234164,-9.928519
17152000,0.000427113,-0.010898825,0.003559632,-0.23077415,0.18557195,-9.888776
17160000,0.00239809,-0.000809203,-0.002693148,-0.204443,0.11420496,-9.898964
17164000,0.004067508,-0.008931007,0.005497916,-0.14647178,0.18286414,-9.925981
17168000,0.000324969,-0.008437945,0.007213906,-0.11289421,0.25892833,-9.892099
17176000,0.005890837,-0.008927372,-0.000765315,-0.19682357,0.0886423,-9.941955
17180000,0.003615165,-0.002602665,0.001735858,-0.2244819,0.15957503,-9.966174
17184000,-0.003350331,-0.001660799,0.002594196,-0.16809215,0.19008629,-9.989116
17188000,0.003489864,-0.003292691,1.10E-05,-0.12969783,0.21442915,-9.941239
17192000,0.001448492,-0.005622689,0.001839515,-0.12969783,0.21442915,-9.941239
17196000,-0.002381476,-0.008181684,-0.001502567,-0.16661307,0.1792045,-9.910774
17200000,0.003187528,-0.005460457,0.001220842,-0.1558096,0.1999363,-9.9567375
17204000,0.000155392,-0.008144778,0.004611783,-0.16840936,0.21685788,-9.938268
17212000,-0.005673212,0.000761364,0.004096795,-0.123469405,0.20146574,-9.987588
17216000,-0.006044976,0.002651291,0.00418242,-0.1773407,0.18506992,-9.935468
17220000,-0.002027121,-0.002322919,-0.002937386,-0.17717269,0.17123638,-9.893293
17224000,-0.004314695,-0.00294925,-0.00586838,-0.15930177,0.16511205,-9.925131
17232000,-0.006663011,-0.009660094,0.000141884,-0.15149923,0.16838543,-9.94005
17236000,-0.005766116,-0.011203587,0.002190137,-0.17720057,0.11323471,-9.908126
17240000,-0.003228941,-0.014940253,-4.08E-05,-0.17710541,0.107774734,-9.906544
17248000,0.000197654,-0.011030261,0.002244341,-0.18428771,0.15145455,-9.9332075
17252000,-0.00265504,-0.009093541,0.006017817,-0.14710127,0.16870469,-9.935912
17256000,-0.010389022,-0.003199576,0.007181622,-0.2160074,0.20385225,-9.868893
17264000,-0.002477263,-0.004964666,-0.000367689,-0.21892379,0.23187645,-9.824523
17268000,-0.001067519,-0.009807441,0.000345802,-0.122373484,0.18606645,-9.861227
17272000,-0.000346141,-0.007275058,-0.002453995,-0.18680103,0.16118464,-9.908567
17276000,-0.002153994,-0.005406634,-0.003015111,-0.22335042,0.1931987,-9.843832
17280000,-0.002916618,-0.003916377,-0.001998546,-0.21695025,0.1846621,-9.850937
17284000,-0.001389881,-0.007366617,-0.001221428,-0.21002762,0.13502134,-9.956046
17288000,0.002487366,-0.013084137,-0.003374962,-0.18377997,0.19277366,-9.914039
17292000,-0.001821679,-0.00583055,-0.006310235,-0.15778625,0.17685682,-9.933875
17296000,-0.004493476,-0.004862418,-0.003593759,-0.09977692,0.10522831,-9.962424
17300000,-0.000281759,-0.006569193,0.002404508,1.225347,0.10317325,-9.936135
17304000,-0.001801298,-0.008185626,0.002640589,7.9837832,0.113385275,-9.8751
17308000,-0.005516485,-0.010628024,0.00289307,18.386217,0.105420165,-9.856931
17312000,-0.002857871,-0.007982082,0.003846866,27.480656,0.14074947,-9.958365
17320000,-0.000753277,-0.008160224,-0.006041714,40.560925,0.24944837,-9.813317
17324000,0.000606141,-0.01030244,0.00296267,44.83468,0.20277452,-9.814013
17328000,0.000680728,-0.006311302,0.002489456,47.72063,0.14871827,-9.7983465
17332000,-0.002598641,-0.007913202,-0.003553359,47.72063,0.14871827,-9.7983465
17340000,0.005591329,-0.013719447,0.001080778,51.704086,0.14417516,-9.859558
17344000,0.002942364,-0.009789756,0.002668547,52.311275,0.12894334,-9.861684
17352000,0.002804674,-0.008261864,0.005144951,52.34063,0.22940828,-9.842236
17356000,-0.003998105,-0.008789307,-0.000494561,52.111435,0.20499636,-9.793653
17360000,-0.007311525,-0.010200291,0.00280058,51.84006,0.18635559,-9.855261
17364000,-0.005420356,-0.005012524,-0.000975659,51.557655,0.21315901,-9.889427
