timestamp,indicated_airspeed_m_s,true_airspeed_m_s
18008000,1.2217288,1.2455992
18028000,1.7050271,1.7383388
18052000,-0.9559794,-0.97465956
18076000,0.8610556,0.87788326
18100000,0.9213187,0.9393196
18124000,-0.87359536,-0.890657
18148000,1.1060017,1.1276065
18172000,-1.1035899,-1.1251428
18196000,-0.93190426,-0.9501073
18220000,-1.1324037,-1.1545308
18244000,0.31740275,0.32360116
18268000,1.5406849,1.5707893
18292000,-0.80666304,-0.8224249
18316000,-0.7313775,-0.7456683
18340000,-1.5228066,-1.5525557
18368000,-0.3636528,-0.37075943
18388000,1.2931828,1.3184435
18412000,3.2075026,3.270155
18436000,3.966715,4.0441995
18460000,4.9559417,5.0527906
18484000,6.0346355,6.152535
18508000,7.0162187,7.153286
18532000,7.88491,8.038921
18556000,8.963257,9.138395
18580000,9.842625,10.034926
18604000,10.356983,10.559352
18628000,11.307215,11.528111
18652000,11.945245,12.178643
18680000,12.675978,12.923734
18700000,13.180653,13.438158
18724000,13.818707,14.0885515
18748000,14.374156,14.654934
18772000,14.928102,15.219643
18796000,15.32894,15.628476
18820000,15.797862,16.106518
18844000,16.315813,16.634527
18868000,16.74046,17.06763
18892000,17.19427,17.53031
18916000,17.68153,18.026894
18940000,18.040684,18.39322
18964000,18.396345,18.755756
18988000,18.74386,19.109999
19012000,19.047598,19.41991
19036000,19.306902,19.684214
19060000,19.602821,19.985865
19084000,19.935,20.324373
19108000,20.15273,20.54654
19136000,20.48397,20.884188
19156000,20.664587,21.06829
19180000,20.908554,21.317072
19204000,21.049679,21.46107
19228000,21.198109,21.612356
19252000,21.475853,21.89544
19276000,21.507723,21.92793
19300000,21.65483,22.078001
19324000,21.854729,22.281723
19348000,21.95624,22.385277
19372000,22.131128,22.563757
19396000,22.213501,22.64769
19420000,22.302343,22.738207
19444000,22.355865,22.792704
19468000,22.48191,22.921091
19492000,22.482029,22.921469
19516000,22.585796,23.027288
19540000,22.693308,23.136774
19564000,22.684301,23.127739
19588000,22.779005,23.224241
19612000,22.78024,23.225489
19636000,22.84346,23.290009
19660000,22.871075,23.318207
19688000,22.917044,23.365215
19708000,22.97795,23.427275
19732000,22.954514,23.403421
19756000,23.00326,23.453173
19784000,23.003454,23.453138
19804000,23.067953,23.51917
19828000,23.027588,23.478216
19852000,23.069542,23.52087
19876000,23.0984,23.550177
19900000,23.080143,23.531755
19924000,23.134869,23.587568
19952000,23.175259,23.629011
19976000,23.06877,23.52027
19996000,23.113153,23.565886
20020000,23.137589,23.590681
20048000,23.118526,23.571463
20068000,23.13111,23.584341
20092000,23.146458,23.59996
20120000,23.159262,23.613049
20140000,23.109264,23.56213
20164000,23.14469,23.59838
20188000,23.14006,23.593985
20212000,23.166546,23.620728
20236000,23.077288,23.529896
20260000,23.068325,23.521027
20284000,23.108631,23.562141
20308000,23.069437,23.52235
20332000,23.064434,23.517094
20356000,23.037638,23.490017
20380000,23.075968,23.529432
20408000,23.014475,23.466629
20428000,23.032766,23.485231
20456000,23.045938,23.499046
20476000,23.028584,23.481424
20500000,22.921679,23.372398
20524000,23.005806,23.458261
20552000,22.991478,23.444008
20572000,22.960693,23.412537
20596000,22.986048,23.438614
20620000,22.866966,23.317411
20644000,22.87233,23.322834
20668000,22.826405,23.27611
20696000,22.840363,23.290749
20716000,22.8721,23.323067
20740000,22.895672,23.347345
20764000,22.831474,23.282284
20788000,22.775011,23.224855
20816000,22.746344,23.195545
20836000,22.713854,23.16264
20860000,22.707714,23.156368
20884000,22.677242,23.125677
20908000,22.697891,23.146599
20932000,22.678892,23.127573
20956000,22.63258,23.080656
20980000,22.663076,23.111692
21004000,22.64956,23.098072
21028000,22.617033,23.065199
21052000,22.556782,23.003765
21076000,22.591684,23.039518
21100000,22.510487,22.956959
21124000,22.46214,22.90798
21148000,22.489502,22.935934
21172000,22.503727,22.950756
21196000,22.473602,22.920155
21220000,22.361702,22.80611
21244000,22.444849,22.891094
21268000,22.413544,22.859537
21292000,22.47848,22.92584
21320000,22.381193,22.826918
21340000,22.363867,22.80948
21364000,22.319534,22.764376
21392000,22.331835,22.77708
21412000,22.336676,22.782356
21436000,22.328299,22.773808
21464000,22.370646,22.817125
21484000,22.309282,22.754805
21508000,22.384394,22.831818
21532000,22.344172,22.790758
21556000,22.34416,22.790678
21580000,22.373123,22.820822
21604000,22.337812,22.784746
21632000,22.236807,22.682034
21652000,22.326824,22.774012
21680000,22.16256,22.606934
21700000,21.992916,22.434072
21728000,21.919052,22.358826
21748000,21.918558,22.358538
21776000,21.728804,22.165312
21796000,21.654943,22.089901
21820000,21.675789,22.111736
21848000,21.50541,21.937662
21868000,21.41571,21.846786
21892000,21.416357,21.847137
21916000,21.272192,21.700417
21940000,21.24893,21.676867
21964000,21.20162,21.629057
21988000,21.194986,21.622416
22012000,21.02555,21.449783
22036000,20.983646,21.40723
22060000,20.985744,21.409494
22084000,21.033926,21.458946
22108000,20.920437,21.343239
22132000,20.922937,21.345976
22160000,20.79268,21.21318
22180000,20.826466,21.247938
22204000,20.803078,21.224411
22228000,20.746334,21.166496
22252000,20.78813,21.209566
22276000,20.6987,21.118324
22300000,20.798164,21.219849
22324000,20.695126,21.115093
22348000,20.718945,21.139515
22372000,20.7582,21.179844
22396000,20.738033,21.159355
22420000,20.690504,21.110916
22444000,20.670942,21.091105
22468000,20.773281,21.195984
22492000,20.756989,21.179281
22516000,20.782104,21.20491
22540000,20.790567,21.213846
22564000,20.686716,21.10813
22588000,20.695377,21.117134
22612000,20.711792,21.133995
22636000,20.62061,21.040924
22660000,20.723742,21.146389
22684000,20.62233,21.04304
22708000,20.744526,21.167875
22732000,20.73108,21.154383
22756000,20.681795,21.104334
22780000,20.601027,21.021921
22804000,20.600653,21.02177
22828000,20.62171,21.043383
22852000,20.638023,21.060347
22880000,20.574715,20.995855
22904000,20.705355,21.129171
22924000,20.620794,21.043087
22948000,20.600256,21.0224
22972000,20.64928,21.072449
22996000,20.691702,21.11589
23020000,20.618057,21.040802
23044000,20.651878,21.07559
23068000,20.564503,20.986757
23092000,20.595657,21.018456
23116000,20.593008,21.015965
23140000,20.59412,21.017193
23168000,20.549696,20.972036
23188000,20.588226,21.01145
23212000,20.538145,20.96055
23236000,20.557629,20.980686
23260000,20.584673,21.00813
23284000,20.540646,20.963484
23308000,20.581758,21.00548
23332000,20.522552,20.94536
23356000,20.52263,20.945395
23384000,20.515705,20.938576
23404000,20.5292,20.952389
23428000,20.457163,20.879097
23452000,20.495607,20.91847
23476000,20.484787,20.90748
23500000,20.426825,20.84837
23524000,20.461267,20.883837
23548000,20.44203,20.864376
23572000,20.422373,20.844336
23596000,20.445465,20.868073
23620000,20.448614,20.871384
23644000,20.354141,20.774958
23668000,20.406654,20.828913
23696000,20.313904,20.734243
23716000,20.34718,20.768494
23740000,20.381517,20.803673
23764000,20.39948,20.821947
23788000,20.432367,20.855759
23812000,20.345001,20.76651
23836000,20.384062,20.806704
23860000,20.394562,20.81754
23884000,20.384306,20.807133
23912000,20.383104,20.805983
23932000,20.293848,20.715176
23956000,20.30211,20.723808
23980000,20.33576,20.758062
24004000,20.316305,20.738228
24028000,20.281845,20.703255
24052000,20.27364,20.695137
24080000,20.305283,20.727486
24100000,20.231962,20.65279
24124000,20.274822,20.696829
24148000,20.340425,20.763842
24172000,20.23542,20.656641
24200000,20.160738,20.580826
24220000,20.209002,20.62999
24244000,20.215181,20.63646
24268000,20.212093,20.633627
24292000,20.253601,20.676025
24316000,20.219427,20.641155
24340000,20.156937,20.577587
24364000,20.142809,20.563353
24388000,20.204065,20.625923
24416000,20.206562,20.628428
24440000,20.082258,20.501625
24460000,20.161009,20.582376
24484000,20.183996,20.60589
24508000,20.139877,20.560883
24532000,20.08165,20.501673
24556000,20.179464,20.601612
24580000,20.208607,20.63134
24604000,20.177542,20.599806
24628000,20.096455,20.517181
24652000,20.05619,20.476192
24676000,20.068144,20.488523
24700000,19.98439,20.403294
24724000,20.08402,20.505041
24748000,20.105715,20.527195
24772000,20.05407,20.474928
24796000,20.03199,20.452171
24820000,20.070774,20.492142
24844000,20.066444,20.487766
24868000,20.050213,20.471193
24892000,20.091707,20.513737
24916000,19.99054,20.410625
24940000,20.037176,20.458586
24964000,19.901548,20.320024
24988000,19.958904,20.3786
25012000,19.990826,20.41134
25036000,20.037132,20.458874
25060000,19.955694,20.375793
25084000,19.931356,20.351027
25108000,19.916523,20.335869
25136000,19.977139,20.397974
25156000,19.919233,20.339087
25180000,20.003796,20.425528
25204000,19.986898,20.408218
25228000,19.891779,20.311115
25252000,19.904045,20.323975
25276000,19.908585,20.32858
25300000,19.855417,20.274755
25328000,19.851519,20.270695
25348000,19.90206,20.322508
25372000,19.88436,20.304447
25400000,19.913235,20.334082
25420000,19.889849,20.310183
25444000,19.873579,20.293716
25468000,19.849243,20.26926
25492000,19.823805,20.243235
25520000,19.809929,20.229185
25540000,19.79157,20.2104
25564000,19.821726,20.241348
25588000,19.797852,20.217272
25612000,19.892227,20.313816
25640000,19.769886,20.188902
25660000,19.799461,20.219128
25684000,19.816685,20.237043
25708000,19.78267,20.202238
25732000,19.791754,20.21146
25756000,19.770195,20.189867
25784000,19.91408,20.336807
25804000,19.7431,20.162544
25828000,19.743196,20.162416
25852000,19.85256,20.27431
25876000,19.735916,20.155218
25900000,19.77116,20.191317
25924000,19.750023,20.170004
25948000,19.706085,20.12505
25972000,19.722975,20.14255
25996000,19.708351,20.127789
26020000,19.757723,20.178242
26044000,19.712595,20.132372
26068000,19.69975,20.119167
26092000,19.64766,20.066227
26116000,19.69054,20.110195
26140000,19.71691,20.137045
26164000,19.621952,20.040041
26188000,19.715918,20.136509
26212000,19.762848,20.184576
26236000,19.693144,20.113514
26260000,19.682402,20.102432
26284000,19.685272,20.10546
26308000,19.686346,20.106579
26332000,19.626507,20.045835
26356000,19.593508,20.012268
26380000,19.689575,20.110561
26404000,19.605312,20.02443
26428000,19.714949,20.136568
26452000,19.590101,20.009102
26476000,19.585629,20.00473
26504000,19.615252,20.03498
26524000,19.62611,20.046242
26548000,19.598965,20.018635
26572000,19.636042,20.05658
26596000,19.599136,20.019146
26620000,19.58131,20.000896
26644000,19.613064,20.033512
26672000,19.593084,20.013412
26692000,19.581903,20.001965
26716000,19.626884,20.047804
26740000,19.576496,19.996723
26764000,19.467367,19.885342
26788000,19.573967,19.994062
26816000,19.574812,19.995255
26836000,19.491426,19.910154
26860000,19.549944,19.970112
26884000,19.57937,20.000156
26908000,19.537226,19.957294
26932000,19.527658,19.94756
26956000,19.55719,19.977764
26980000,19.561922,19.982878
27008000,19.515512,19.93544
27028000,19.438753,19.85727
27052000,19.56919,19.990599
27076000,19.573486,19.995197
27100000,19.561127,19.982449
27128000,19.587994,20.010227
27148000,19.562654,19.98429
27172000,19.638088,20.061363
27196000,19.654686,20.078619
27220000,19.631279,20.054787
27244000,19.614578,20.037788
27268000,19.727528,20.153294
27292000,19.684954,20.11012
27316000,19.628061,20.05218
27340000,19.642193,20.066442
27364000,19.680185,20.105474
27388000,19.696835,20.122566
27412000,19.760355,20.187416
27436000,19.688068,20.113857
27460000,19.799978,20.228165
27484000,19.644224,20.069223
27508000,19.81702,20.245884
27532000,19.837822,20.267181
27556000,19.820097,20.249247
27580000,19.814264,20.243282
27604000,19.698002,20.124834
27628000,19.82129,20.250582
27652000,19.829868,20.259441
27676000,19.711332,20.138657
27700000,19.761765,20.190252
27724000,19.845425,20.275732
27748000,19.773453,20.202318
27772000,19.845499,20.275936
27796000,19.776035,20.205364
27820000,19.760876,20.189974
27844000,19.801775,20.231821
27868000,19.778147,20.20754
27896000,19.79232,20.222218
27916000,19.84612,20.277298
27940000,19.842564,20.27375
