timestamp,control[0],control[1],control[2],control[3],control[4]
18000000,0.029987697,0.023146236,-0.004639516,0.15,0
18004000,0.029235493,0.023170331,-0.004524224,0.15,0
18012000,0.028078556,0.022782747,-0.00476672,0.15,0
18020000,0.028935773,0.02287672,-0.005312533,0.15,0
18024000,0.02894663,0.022951003,-0.005259628,0.15,0
18028000,0.028726615,0.022747548,-0.005233991,0.15,0
18032000,0.029145027,0.022581013,-0.005304571,0.15,0
18036000,0.02963631,0.022700515,-0.005366291,0.15,0
18040000,0.030214982,0.022932371,-0.005326246,0.15,0
18044000,0.031148048,0.023137316,-0.005122214,0.15,0
18048000,0.031425796,0.023215864,-0.004892246,0.15,0
18052000,0.031541735,0.023169886,-0.004761894,0.15,0
18056000,0.031717308,0.023118949,-0.004767546,0.15,0
18060000,0.031037739,0.023047324,-0.005095035,0.15,0
18068000,0.030112658,0.023207037,-0.006031569,0.15,0
18072000,0.03087375,0.02357117,-0.005897512,0.15,0
18080000,0.032227047,0.023907185,-0.005308532,0.15,0
18084000,0.032232046,0.023937088,-0.005307783,0.15,0
18088000,0.031155888,0.023612415,-0.005419227,0.15,0
18092000,0.030135669,0.023278503,-0.005439522,0.15,0
18096000,0.029299382,0.023124361,-0.005389077,0.15,0
18100000,0.029336486,0.02314303,-0.005387826,0.15,0
18104000,0.03137378,0.023090728,-0.005377072,0.15,0
18108000,0.031671695,0.022878483,-0.005487385,0.15,0
18116000,0.029479863,0.022878394,-0.005527786,0.15,0
18124000,0.029803328,0.02300025,-0.00516629,0.15,0
18128000,0.030510506,0.022967724,-0.004878218,0.15,0
18132000,0.030915009,0.022948138,-0.004821749,0.15,0
18136000,0.029750664,0.02301611,-0.005046452,0.15,0
18140000,0.028213643,0.023149699,-0.005357352,0.15,0
18144000,0.02768125,0.023309397,-0.00565445,0.15,0
18148000,0.028072856,0.023480922,-0.005767115,0.15,0
18152000,0.028571958,0.023566568,-0.005545974,0.15,0
18156000,0.028703453,0.023448657,-0.005157977,0.15,0
18160000,0.029122837,0.02319305,-0.004899754,0.15,0
18164000,0.029630493,0.022942204,-0.004822686,0.15,0
18168000,0.029962225,0.022752218,-0.004767588,0.15,0
18172000,0.0307004,0.022731498,-0.004717271,0.15,0
18176000,0.03129845,0.022902865,-0.004748665,0.15,0
18180000,0.031304643,0.022932753,-0.004747889,0.15,0
18184000,0.031237677,0.023470208,-0.005100913,0.15,0
18188000,0.031172954,0.023589425,-0.005256641,0.15,0
18192000,0.03104984,0.02368197,-0.005266897,0.15,0
18196000,0.031278584,0.023797594,-0.005280216,0.15,0
18204000,0.031566128,0.023945425,-0.005359352,0.15,0
18212000,0.030039199,0.023718068,-0.005231019,0.15,0
18216000,0.02881347,0.023684511,-0.005333184,0.15,0
18220000,0.028803498,0.023675855,-0.005333601,0.15,0
18224000,0.028881537,0.023282316,-0.005799792,0.15,0
18228000,0.030716324,0.0230997,-0.005632258,0.15,0
18232000,0.031451963,0.023113484,-0.005420757,0.15,0
18236000,0.030653797,0.023283685,-0.005328469,0.15,0
18240000,0.029670287,0.023479939,-0.005358598,0.15,0
18244000,0.028591495,0.023568803,-0.005441723,0.15,0
18248000,0.02795733,0.023606898,-0.005468634,0.15,0
18252000,0.028303333,0.02366837,-0.005475748,0.15,0
18260000,0.029914644,0.023538671,-0.005508884,0.15,0
18264000,0.03078718,0.023496183,-0.005398334,0.15,0
18272000,0.030475555,0.023272645,-0.005031691,0.15,0
18276000,0.030469542,0.023260899,-0.005032081,0.15,0
18280000,0.029314747,0.023070628,-0.004978396,0.15,0
18284000,0.029289985,0.023125583,-0.005013071,0.15,0
18288000,0.029432986,0.023104616,-0.004840129,0.15,0
18292000,0.029479932,0.022870727,-0.004772964,0.15,0
18300000,0.019637516,0.022782067,0.002481025,0,0
18304000,0.019266922,0.023013141,0.001567525,0,0
18308000,0.019256216,0.023043098,0.001566691,0,0
18316000,0.019591233,0.02377235,0.000100406,0,0
18320000,0.02018546,0.02371366,-0.000149673,0,0
18324000,0.020573733,0.023612646,-0.000667789,1,0
18328000,0.02085969,0.02358063,-0.00052125,1,0
18332000,0.020864103,0.023574172,-0.000421114,1,0
18336000,0.02138685,0.023419522,0.001165518,1,0
18340000,0.021398379,0.023404613,0.001336583,1,0
18344000,0.021549614,0.023039872,0.003747723,1,0
18352000,0.020828856,0.023346784,0.003952062,1,0
18356000,0.021041676,0.023607615,0.002760655,1,0
18360000,0.021083025,0.023582812,0.002847439,1,0
18364000,0.022317281,0.02349083,0.00255639,1,0
18372000,0.022339415,0.02350401,0.00472768,1,0
18380000,0.021101097,0.02369988,0.004022206,1,0
18388000,0.020256884,0.024037357,0.001238931,1,0
18396000,0.020934861,0.02359034,0.000639024,1,0
18400000,0.020237738,0.022816306,0.001899898,1,0
18404000,0.019069029,0.022746129,0.002959328,1,0
18408000,0.018208427,0.022853427,0.002795475,1,0
18412000,0.018131554,0.023054618,0.001147353,1,0
18416000,0.019121844,0.02323391,0.000142776,1,0
18420000,0.020295858,0.02330465,0.001054489,1,0
18424000,0.021711715,0.023278723,0.002628884,1,0
18432000,0.023646608,0.023379585,0.003286898,1,0
18436000,0.021952953,0.023543177,0.002245221,1,0
18440000,0.019294905,0.023513606,0.002053324,1,0
18444000,0.01804344,0.023747167,0.001734096,1,0
18448000,0.017610334,0.024044884,0.0010485,1,0
18452000,0.017426435,0.023986433,0.000588308,1,0
18456000,0.018239168,0.023614256,0.000527162,1,0
18460000,0.019968865,0.023330528,0.000762986,1,0
18464000,0.02125552,0.023198176,0.000923659,1,0
