timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
17960000,0.008008662,0,1.044843,1.598742,0.15075016,nan,0.28647888
18440000,0,0,1.5554687,1.5554541,0,221.34033,11.872598
18944000,0,-0.20589839,1.5535703,1.5549902,0.09979416,215.04672,52.568275
19448000,0,-0.042944007,1.5449682,1.5521121,0.68359,204.45692,65.102036
19952000,0,0.09401487,1.5361865,1.5487778,1.2873447,192.79677,66.76725
20456000,0,0.23844029,1.5136648,1.5403291,2.7393496,181.173,65.54768
20960000,-0.37547326,0.34906584,1.5282512,1.5283772,0.013775363,169.9674,63.14538
21440000,-0.43633232,0.34906584,1.4864309,1.5123523,2.5735621,159.80983,61.237225
21944000,-0.43204433,0.24153525,1.4390403,1.4941252,5.133349,149.5133,57.47799
22448000,-0.39610392,0.20515844,1.4086628,1.4794991,6.8317704,139.64143,57.16002
22952000,-0.3366083,0.20646022,1.3872232,1.4658849,8.106398,129.59349,57.58332
23456000,-0.25769404,0.20721418,1.379447,1.45674,8.547209,119.42668,57.56804
23960000,-0.18557717,0.20725223,1.3787633,1.4500827,8.550449,109.26512,57.328827
24440000,-0.12875198,0.20762108,1.3859813,1.4471289,8.102345,99.62418,57.05623
24944000,-0.08270583,0.20829521,1.4002259,1.4473305,7.257996,89.57748,56.75086
25448000,-0.05626226,0.20922534,1.4149115,1.4480855,6.399872,79.5897,56.479153
25952000,-0.055008564,0.21080694,1.4219772,1.4424349,5.979318,69.65285,56.254227
26456000,-0.0483959,0.21275297,1.4368879,1.4426348,5.121194,59.780724,55.997765
26960000,-0.054656595,0.21520735,1.444345,1.4344901,4.6868644,49.961258,55.779293
27464000,0.4134525,0.1958035,1.7824533,2.2707376,33.789574,223.88809,56.59507
27944000,0.5201067,0.1998787,1.9398949,2.3002603,26.408222,216.95406,56.929432
28448000,0.549733,0.20400962,2.0813274,2.3308885,19.09605,209.21115,57.11106
28952000,0.5241322,0.20856051,2.1904016,2.3567424,13.146693,200.8712,57.212437
29455999,0.47532392,0.2141575,2.282001,2.3805895,8.001192,191.95645,57.23301
29960000,0.3915022,0.22083414,2.3481815,2.3991292,4.218509,182.57663,56.99799
30440000,0.28869098,0.22731991,2.396614,2.4138787,1.4499836,173.35614,56.542877
30944000,0.15164077,0.23368755,2.4220874,2.4221888,0.009687424,163.53073,55.865364
31448000,0.011747577,0.2386038,2.42919,2.424734,-0.38186073,153.69902,55.110596
31952000,-0.103301585,0.24221687,2.422337,2.4222772,-0.004146576,143.96867,54.421776
32456000,-0.17922479,0.24492174,2.4062543,2.4158247,0.8633461,134.35136,53.93989
32960000,-0.22080047,0.24739315,2.3848147,2.4061267,2.0103302,124.80399,53.69863
33440000,-0.2264813,0.25009748,2.3691626,2.397707,2.8432465,115.72613,53.572186
33944000,-0.20679455,0.25327024,2.3573442,2.389633,3.465847,106.20162,53.42667
34448000,-0.12693332,0.25647095,2.3799617,2.3799598,46.708252,96.65941,53.281826
34952000,-0.093663946,0.25949207,2.3742318,2.37423,37.22236,87.125084,53.170288
35456000,-0.07372127,0.2623933,2.3671038,2.3671021,27.740036,77.61164,53.063828
35960000,-0.06141504,0.26511326,2.3613858,2.3613844,18.033371,68.126495,52.97562
36464000,-0.061572533,0.26779786,2.352011,2.358892,3.7121353,58.670208,52.885475
36944000,-0.053198863,0.27015567,2.3505847,2.346188,3.775772,49.71221,52.723507
37448000,-0.033124425,0.27264357,2.3585417,2.3390145,3.34964,40.34549,52.60443
37952000,-0.09104028,0.27512765,1.8545678,1.4123505,-25.762068,362.92178,52.469612
38456000,-0.7353929,0.27754316,1.6940331,1.391909,-18.08528,357.6594,52.356644
38960000,-0.7652322,0.2806066,1.5393586,1.3706719,-10.334445,352.10867,52.532356
39440000,-0.73069817,0.28444472,1.4110243,1.3519437,-3.674692,345.9231,52.77743
39944000,-0.6204798,0.17170055,1.311394,1.3367233,1.5549695,338.2039,51.930515
40448000,-0.5019878,0.0494146,1.2425872,1.3265605,4.8674355,329.9521,49.368412
40952000,-0.39365274,0.019258043,1.2002964,1.320197,6.792636,321.56015,48.3193
41456000,-0.27985442,0.011647803,1.1762702,1.3161201,7.8917212,313.06787,48.025696
41960000,-0.14711118,0.015613697,1.1787493,1.3158585,7.7516346,304.54593,47.88596
42440000,-0.028310273,0.021224352,1.194588,1.3177966,6.97635,296.47223,47.708836
42944000,0.06405273,0.02620346,1.2178005,1.3209854,5.8620563,288.0866,47.57113
43448000,0.13611619,0.03050416,1.2587149,1.3273044,3.9216442,279.76874,47.516174
43952000,0.15990354,0.03578747,1.2909783,1.3324997,2.3942919,271.46994,47.560444
44456000,0.14939277,0.040824775,1.3144869,1.336458,1.2799969,263.13052,47.669167
44960000,0.12688741,0.044883747,1.3378749,1.3406736,0.16570282,254.74895,47.79673
45440000,0.09454279,0.048837457,1.3525213,1.3434961,-0.5355358,246.71637,47.903973
45944000,0.06419915,0.052666567,1.3655633,1.3462083,-1.1627293,238.2378,48.008713
46448000,0.033177454,0.055174537,1.3699945,1.3473198,-1.3768597,229.74251,48.059753
46952000,0.003696116,0.05707846,1.3658373,1.3466469,-1.1779346,221.24767,48.092342
47456000,-0.01572047,0.058890812,1.3601642,1.3455801,-0.90496063,212.756,48.081818
47960000,-0.025309125,0.060291365,1.3544959,1.3444232,-0.63199425,204.26068,48.046825
48440000,-0.025345812,0.06142859,1.3519082,1.3439132,-0.5071144,196.1864,47.993633
48944000,-0.024126621,0.061688542,1.347773,1.342969,-0.3081894,187.71718,47.921253
49448000,-0.024209207,0.062163875,1.3420779,1.3415251,-0.035224915,179.2588,47.85314
49952000,-0.011762906,0.06288824,1.3465608,1.3427892,-0.24935532,170.81465,47.778072
50456000,-0.01232144,0.06291175,1.3423998,1.34164,-0.050434113,162.39058,47.66421
