timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
145996000,145.68893,145.68893,11.936523
147004000,143.1293,143.1293,11.952606
147988000,145.35103,145.35103,11.968353
148996000,145.72643,145.72643,11.984528
150004000,144.26512,144.26512,12.000763
150988000,145.79436,145.79436,12.016663
151996000,144.97559,144.97559,12.0329895
153004000,144.43962,144.43962,12.049408
153988000,153.02881,153.02881,12.065399
154996000,204.80745,204.80745,12.065186
156004000,178.59108,178.59108,12.048859
156988000,168.33232,168.33232,12.038452
157996000,162.13441,162.13441,12.034027
159004000,160.19748,160.19748,12.033661
159988000,157.76176,157.76176,12.035248
160996000,158.82521,158.82521,12.037567
161984000,158.26826,158.26826,12.039886
162988000,161.06636,161.06636,12.042114
163996000,147.14572,147.14572,12.048798
164984000,147.14304,147.14304,12.058624
165992000,144.76945,144.76945,12.064178
166996000,137.03311,137.03311,12.066681
168004000,130.90994,130.90994,12.067993
168988000,127.77875,127.77875,12.069733
169996000,124.81407,124.81407,12.071899
171004000,123.67698,123.67698,12.073975
171988000,122.298965,122.298965,12.075592
172996000,122.633514,122.633514,12.076904
174004000,122.64737,122.64737,12.077545
174988000,123.005554,123.005554,12.07724
175996000,118.108154,118.108154,12.076782
176980000,113.19595,113.19595,12.076599
177988000,110.2346,110.2346,12.076782
178996000,108.6945,108.6945,12.077362
180004000,109.01207,109.01207,12.078064
180988000,105.653046,105.653046,12.078735
181996000,103.93234,103.93234,12.079285
182980000,103.80825,103.80825,12.079773
183988000,100.13527,100.13527,12.08017
184996000,96.77881,96.77881,12.080475
186004000,95.874855,95.874855,12.080841
186992000,94.05192,94.05192,12.081177
188000000,88.04802,88.04802,12.081665
189004000,82.26172,82.26172,12.088654
189988000,84.0908,84.0908,12.10144
190996000,88.275925,88.275925,12.11496
192004000,85.338425,85.338425,12.126923
192988000,84.355125,84.355125,12.137695
193996000,83.128426,83.128426,12.14856
195004000,81.226944,81.226944,12.159546
195988000,80.21476,80.21476,12.170319
197000000,78.754684,78.754684,12.181274
198004000,76.80215,76.80215,12.192108
198988000,76.000885,76.000885,12.202637
199996000,75.594734,75.594734,12.213348
201004000,73.19869,73.19869,12.22403
201988000,73.33278,73.33278,12.2343445
203000000,72.472755,72.472755,12.244904
204004000,71.13062,71.13062,12.255402
204992000,71.17299,71.17299,12.265564
205996000,70.19197,70.19197,12.275879
207004000,68.8847,68.8847,12.286377
207992000,67.50664,67.50664,12.2968445
208996000,66.92163,66.92163,12.307709
209980000,68.40937,68.40937,12.318298
210992000,68.90379,68.90379,12.32901
211996000,67.10816,67.10816,12.33963
213004000,69.407776,69.407776,12.35025
213988000,66.916115,66.916115,12.360565
215000000,68.93852,68.93852,12.371155
216004000,68.00898,68.00898,12.381561
216992000,70.54461,70.54461,12.3923645
217996000,43.81528,43.81528,12.404572
218980000,-0.5162255,-0.5162255,12.404572
219988000,0.56045103,0.56045103,12.404572
220996000,0.4070341,0.4070341,12.404572
222004000,0.62499255,0.62499255,12.404572
