timestamp,xyz[0],xyz[1],xyz[2]
10004000,0.24625652,0.5530996,-0.32534203
10008000,0.25347954,0.015030414,0.28801557
10012000,0.17926782,-0.530706,0.4901847
10016000,0.12531199,-0.29836845,0.16394019
10020000,-0.15837717,0.14318192,-0.010837048
10028000,-0.4334039,0.23183855,-0.3794999
10032000,0.079534605,-0.060324922,-0.78683174
10036000,0.14296025,-0.2654225,-0.42774096
10044000,-0.49604595,-0.002786826,0.9816051
10048000,0.025079638,0.115491144,0.731531
10052000,0.50240874,-0.0700334,0.1810166
10056000,0.46246368,-0.23468721,-0.3108961
10064000,0.24062018,0.026339747,-0.02939763
10068000,0.09205595,0.11553473,0.11489677
10076000,-0.061949007,0.10514794,0.028543554
10080000,-0.24643281,0.60248274,0.45178658
10084000,-0.28901166,0.87718964,0.93879235
10088000,-0.23130125,0.6706632,0.7404986
10092000,-0.34775585,0.13234597,-0.4720955
10096000,-0.19264004,-0.41969845,-1.5972797
10100000,0.4274702,-0.6834381,-1.1432374
10104000,0.7804581,-0.57319117,-0.019145727
10108000,0.54951763,-0.5084077,0.44460535
10116000,-0.09114054,-0.013736427,0.22968698
10120000,-0.39522326,-0.055275053,-0.002001759
10124000,-0.79780984,-0.15263975,-0.61292195
10132000,0.20724681,-0.31805474,0.018857926
10136000,0.65172666,-0.106103584,0.6475373
10144000,-0.006717198,0.6282176,0.50320166
10148000,-0.26591808,0.38083422,0.21298225
10152000,-0.31714526,0.24443871,-0.39053446
10156000,-0.32627887,0.038346514,-0.39967096
10160000,-0.31459606,-0.18540773,0.14110754
10164000,0.26309204,0.12066586,0.37867308
10168000,0.60680413,0.45837456,0.42239332
10172000,0.4436372,-0.039693028,0.35608667
10180000,-0.29268456,-0.707582,-0.5686239
10188000,-0.19241324,0.033695146,-0.18775266
10196000,0.5899676,0.122890994,0.3033898
10204000,-0.20705265,0.34946916,0.17019373
10208000,0.010611534,0.2927682,0.2725671
10212000,0.37613094,-0.22698934,0.05165863
10220000,0.09241118,-0.47437453,-0.22520895
10224000,-0.2267847,-0.2635733,-0.003678851
10228000,-0.6127293,0.28136826,0.27101934
10232000,-0.6840524,0.2764173,0.17089567
10240000,0.475877,-0.2034089,-0.3813014
10244000,0.25628754,0.053857155,-0.11302564
10252000,-0.5085574,0.58448875,0.013204739
10260000,0.34067988,-0.0545101,-0.18458076
10268000,0.41316956,-0.32681313,0.37540188
10272000,0.20630008,-0.4566241,0.6510067
10280000,0.01359978,0.17267354,-0.1880091
10284000,0.063456364,0.6286012,-0.2652946
10288000,0.10084423,0.65851253,-0.11138328
10296000,0.26137215,-0.210689,-0.42587966
10300000,0.03565316,-0.14451222,-0.35921377
10304000,-0.56768346,0.032596774,-0.04877688
10308000,-0.5219612,-0.20162624,0.31241962
10316000,0.36135012,-0.13133314,0.36476797
10320000,0.147941,0.24109243,-0.29871944
10324000,0.09324415,0.1297392,-0.6322715
10328000,0.44965303,-0.045195952,-0.10484099
10332000,0.1523081,-0.03411834,0.32604027
10336000,-0.5039609,-0.3026478,0.18297464
10344000,-0.54626346,-0.41308087,-0.24587575
10348000,0.26291466,-0.019636013,-0.17613846
10356000,0.2879784,0.8465804,-0.61958814
10360000,0.32473156,0.3576105,-0.52837485
10368000,-0.30690643,-0.5123406,0.62321615
10372000,-0.1298357,-0.40122646,0.85047626
10376000,0.1596106,0.06295602,0.30999923
10380000,0.25660667,0.012113199,-0.17259187
10384000,-0.14183271,-0.0961015,-0.28241402
10388000,-0.5718739,0.29820257,-0.3145171
10392000,-0.24104048,0.5268123,-0.3517695
10396000,0.32282776,-0.07862888,-0.118004136
10400000,0.28105325,-0.7094513,0.60876584
10404000,0.035078317,-0.35885668,0.8799902
10408000,-0.28333157,0.26185197,0.3114696
10412000,-0.56671065,0.29680103,-0.19406846
10420000,-0.006159168,0.12963577,0.12878585
10424000,0.56368726,0.15296467,0.4906246
10428000,0.80436325,0.00897437,0.024376616
10432000,0.2717492,-0.20726655,-0.5270732
10436000,-0.38153577,0.011443399,-0.12137702
10440000,-0.5277598,0.4135124,0.20163804
10444000,-0.08369243,0.15229902,0.057823185
10452000,-0.19791366,-0.16090941,-0.19498096
10456000,-0.60518587,-0.2952534,-0.26616815
10460000,-0.1481943,-0.38685206,-0.15452108
10464000,0.12769878,0.269754,-0.22172198
10468000,0.15598896,0.3892939,-0.63595194
10472000,0.15957901,0.08216138,-0.49760693
10476000,0.025102481,-0.11786522,0.046761613
10480000,-0.04127468,-0.24923773,0.24539101
10484000,-0.057327986,0.12654409,0.09056859
10488000,-0.024303604,0.3571667,0.12555204
10492000,-0.2060247,0.059158813,0.33135164
10496000,-0.54683506,-0.2064814,0.18628511
10500000,-0.51238096,-0.19105178,-0.1772202
10504000,0.08127558,0.03097044,-0.21043229
10512000,0.75819147,0.57627887,0.47083002
10516000,0.08434178,0.09173484,0.5593393
10520000,-0.11631897,-0.3404628,0.19215807
10528000,0.071005136,-0.54122573,-0.29226753
10536000,-0.045047764,-0.052382573,-0.3114008
10544000,0.24658355,0.09348051,-0.04739216
10548000,0.12522632,0.25856823,0.1469104
10552000,-0.061924428,0.23377,0.094869375
10560000,0.3614899,-0.11531374,-0.07362097
10564000,-0.11964683,-0.37942472,0.118999556
10568000,-0.25959238,-0.008898363,0.3133099
10572000,-0.13206813,0.3152091,0.34559402
10576000,-0.41576442,0.36954403,-0.034826383
10580000,-0.37942916,0.3948298,-0.43214557
10584000,0.098493814,0.25407544,-0.38634565
10588000,-0.21770497,-0.17888363,-0.09461343
10592000,-0.5589193,-0.5117492,0.44925153
10596000,-0.31900963,-0.4172569,0.6779918
10600000,-0.017923765,-0.24419606,0.25119424
10604000,0.49324542,-0.008535907,-0.005908083
10608000,0.49636123,0.17813578,0.24468704
10616000,-0.5709219,0.15377182,-0.04825732
10620000,-0.22823182,-0.1917241,-0.37454736
10628000,0.6053991,-0.14149791,0.14633816
10632000,0.7078612,0.29000005,-0.124557674
10636000,0.5476781,0.55270773,0.08460717
10640000,0.3229748,0.5179873,0.5373512
10644000,0.110864565,-0.060074806,0.674258
10648000,-0.024101783,-0.6684995,0.84318626
10652000,-0.17014197,-0.4231354,0.9542297
10656000,-0.360309,0.23619379,0.871089
10664000,-0.4220099,-0.07510205,0.08846358
10668000,-0.36208695,0.029863939,0.112909704
10672000,-0.42861745,0.27137375,0.5967062
10680000,0.6498203,0.14551443,1.4803619
10684000,0.6534915,-0.086740136,1.6531656
10692000,-0.49666116,-0.097308934,1.18554
10696000,-0.9654579,0.28141335,0.73709697
10700000,-0.35595307,0.72137415,0.91746366
10704000,0.2926569,-0.09659454,1.352967
10708000,0.6260487,-1.2315724,1.486754
10712000,1.015785,-0.81166923,1.4656003
10720000,-0.057059303,0.30449662,1.8208909
10724000,-0.44951615,0.27708524,1.7923672
10732000,-0.08151996,0.13520092,1.2564566
10740000,0.33481893,-0.007319793,1.3535876
10744000,0.22759314,-0.43791825,1.0624006
10748000,0.1366482,-1.1102734,1.4361277
10752000,0.5116576,-1.8963449,2.2809038
10756000,1.2827654,-2.2669115,2.7277908
10760000,2.1530445,-2.2310364,2.892867
10764000,2.9521275,-2.4205883,3.308955
10768000,3.0788877,-2.4795532,3.5444467
10772000,2.481987,-2.0302866,3.0939786
10776000,2.1873434,-1.9616168,2.292278
10784000,2.0911205,-3.0230207,1.4266965
10788000,1.4480236,-2.9004698,1.6885546
10792000,1.579121,-2.176836,1.8446665
10800000,2.2573025,-1.7426605,1.2403044
10808000,2.4590394,-0.73601717,1.3605269
10812000,2.7640781,-1.0342221,1.0822896
10816000,2.4409041,-0.99749255,0.6934171
10824000,1.6238267,-0.25532115,-0.3439319
10828000,1.467375,-0.29109782,0.14303344
10832000,1.3017834,-0.053858623,0.8685392
10840000,1.0598904,-0.12228857,-0.07719676
10844000,0.9457554,-0.0698177,-0.5122678
10848000,1.5002335,0.26278913,-0.2772624
10852000,2.190935,0.13483876,-0.117948905
10856000,1.9297899,0.04028828,-0.58369124
10860000,1.4160318,0.057789665,-0.73550117
10868000,1.027793,0.07001133,-0.31827843
10872000,0.74630415,0.5318886,-0.61331916
10876000,0.6421885,0.8435229,-1.3623154
10880000,0.57592314,0.61608654,-1.583685
10884000,0.50440645,0.29047585,-1.2854836
10888000,0.964118,0.30817345,-1.4467523
10892000,1.1960078,0.3340274,-1.7442167
10896000,0.99331665,0.4001504,-1.7473977
10900000,0.96546686,0.88283795,-1.6996295
10904000,0.88293743,1.6457555,-1.4261332
