timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
10992000,226.41554,226.41554,12.40448
12000000,333.91653,333.91653,12.399536
12984000,322.3095,322.3095,12.375
13992000,302.06216,302.06216,12.333893
15000000,274.2519,274.2519,12.298126
15988000,271.72324,271.72324,12.273376
16992000,273.79498,273.79498,12.247803
18000000,263.0061,263.0061,12.215576
18988000,249.23872,249.23872,12.180298
19992000,240.67831,240.67831,12.143585
21000000,234.68652,234.68652,12.109283
21984000,237.29202,237.29202,12.078796
22992000,245.15121,245.15121,12.050812
24000000,254.80736,254.80736,12.02298
24984000,263.1974,263.1974,11.99765
25992000,263.36707,263.36707,11.9748535
27000000,258.21088,258.21088,11.949219
27984000,245.19171,245.19171,11.917664
28991999,235.62376,235.62376,11.879608
30000000,226.32747,226.32747,11.839294
31008000,220.87381,220.87381,11.799957
31996000,216.27605,216.27605,11.763947
33000000,167.7996,167.7996,11.737152
34008000,159.11398,159.11398,11.733429
34992000,165.34482,165.34482,11.742004
36000000,170.38507,170.38507,11.751923
37008000,171.85794,171.85794,11.7578125
37992000,174.72562,174.72562,11.762238
39000000,170.39963,170.39963,11.763184
40008000,158.11314,158.11314,11.755585
40992000,141.34631,141.34631,11.744598
42000000,128.86191,128.86191,11.7361145
43008000,126.11748,126.11748,11.73349
43992000,127.95292,127.95292,11.734772
45000000,129.61427,129.61427,11.737213
45984000,131.78162,131.78162,11.738953
46992000,131.175,131.175,11.739746
48000000,131.57501,131.57501,11.73999
49008000,128.50883,128.50883,11.740082
49992000,129.2496,129.2496,11.740265
51000000,129.57234,129.57234,11.740631
52008000,128.51112,128.51112,11.741119
52992000,130.9887,130.9887,11.741638
54000000,131.03824,131.03824,11.7421875
55008000,128.76262,128.76262,11.742706
55992000,168.76425,168.76425,11.740356
57000000,155.47794,155.47794,11.728455
57984000,113.83995,113.83995,11.719788
58996000,113.929214,113.929214,11.735107
60000000,137.53152,137.53152,11.765198
61008000,155.5732,155.5732,11.7966
61992000,170.14732,170.14732,11.82547
63000000,175.30975,175.30975,11.852661
64008000,178.98872,178.98872,11.877991
64992000,180.47455,180.47455,11.901703
66000000,182.44168,182.44168,11.92572
67008000,187.34622,187.34622,11.951019
67992000,193.8423,193.8423,11.977478
69000000,197.19324,197.19324,12.004669
70008000,173.61783,173.61783,12.02005
70992000,152.93561,152.93561,12.024628
72000000,145.36732,145.36732,12.022949
73008000,139.84846,139.84846,12.026001
73992000,145.06277,145.06277,12.036407
75000000,156.60481,156.60481,12.049988
76008000,165.63565,165.63565,12.061615
76992000,173.36949,173.36949,12.069458
78000000,174.59111,174.59111,12.074371
79008000,172.91046,172.91046,12.0772705
79992000,172.83676,172.83676,12.079102
81000000,174.70436,174.70436,12.080505
82008000,173.1221,173.1221,12.081696
82992000,173.53708,173.53708,12.082672
84004000,174.78595,174.78595,12.083466
85008000,172.8656,172.8656,12.084106
85992000,169.74016,169.74016,12.083923
