timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
10004000,0.000184627,-0.002096707,-0.002369215,-0.11027032,0.17501229,-9.901809
10008000,-0.000175277,-0.009179916,0.000246703,-0.06499646,0.1780861,-9.918418
10016000,0.000642351,-0.004180803,-0.004517,-0.07628362,0.1866735,-9.933118
10020000,-0.004258646,-0.004338454,-0.000329432,-0.17024478,0.14860533,-9.914909
10028000,-0.002817375,-0.003999654,-0.009845729,-0.027378669,0.2086853,-9.954714
10032000,-0.000550339,-0.007919716,-0.010528022,-0.056871727,0.19652516,-9.939721
10036000,-0.004697771,-0.006749474,-0.005173892,-0.110254675,0.17143893,-9.946241
10040000,-0.010317249,-0.006243724,0.002807448,-0.12211053,0.19883537,-9.986627
10044000,-0.007305377,-0.005318678,0.003133401,-0.113395385,0.16926487,-10.004693
10048000,-0.001631083,-0.004897978,0.001248942,-0.11710303,0.17441602,-9.994286
10052000,-0.000618229,-0.009359035,-0.001157206,-0.093950905,0.2276407,-9.905217
10056000,-0.002121385,-0.007651827,-0.003884951,-0.01976205,0.17705546,-9.85444
10060000,-0.000872426,-0.006220711,0.0001977,-0.052495223,0.13613069,-9.962882
10064000,0.000902686,-0.007507741,-0.000301522,-0.1375151,0.20203595,-9.998659
10068000,-0.00199237,-0.004736194,0.001019574,-0.119538344,0.23057872,-9.913009
10072000,-0.000117187,-0.008350317,-0.001233714,-0.07474663,0.13680872,-9.892221
10076000,-0.001791959,-0.00297133,0.000806838,-0.030208342,0.16217206,-9.938174
10080000,-0.004484675,0.003084666,0.008655779,-0.009244432,0.19717693,-9.981357
10088000,-0.005208566,0.00348693,0.008114707,-0.019913035,0.20444669,-10.009849
10092000,-0.008131635,-0.000774432,-0.007254034,-0.14917532,0.25107676,-9.969167
10096000,-0.003706341,-0.003446475,-0.011061197,-0.1002087,0.24760608,-9.986221
10100000,0.002727943,-0.005704987,-0.001514142,0.012296327,0.25774258,-10.0180025
10104000,0.002722723,-0.004491024,0.00095564,0.03322025,0.28870314,-10.004731
10108000,0.001225667,-0.009710992,-6.98E-05,-0.084094584,0.27420634,-9.914032
10112000,0.000696815,-0.006942457,-0.000738519,-0.15042028,0.21930547,-9.847222
10116000,-0.000373082,-0.005016002,0.000488581,-0.14065905,0.16005547,-9.86288
10120000,-0.004658084,-0.010995782,-0.00293259,-0.08782845,0.18874519,-9.927279
10128000,-0.005609056,-0.011252524,-0.007570412,-0.12757048,0.17265859,-9.917342
10132000,0.003269171,-0.012337569,0.002099588,-0.101973094,0.23309769,-9.902167
10136000,-0.00104655,-0.007817709,1.41E-05,-0.09954545,0.17260318,-9.949054
10144000,-0.002349807,-0.004131274,0.003877855,-0.09972841,0.2080166,-9.862052
10152000,-0.003625406,-0.002188243,-0.005426732,-0.04991765,0.27280742,-9.930661
10156000,-0.008809349,-0.006461551,-4.34E-05,-0.049270283,0.2836159,-9.937038
10160000,-0.005910187,-0.005212702,0.003289644,0.012897852,0.23777589,-9.885937
10168000,-0.000676195,0.000818391,0.005474394,-0.11562941,0.24312007,-9.978408
10172000,-9.88E-05,-0.00935073,0.003771492,-0.04320787,0.19014117,-9.929449
10176000,-0.003027958,-0.012451776,-0.001524734,-0.057587337,0.05854346,-9.929089
10184000,-0.006062876,-0.00811901,-0.002402173,-0.08947769,0.20545152,-9.960167
10188000,-0.002054139,-0.007812406,0.000160273,-0.051777516,0.20111045,-9.988948
10192000,0.002208383,-0.007242378,0.002726964,-0.05132327,0.21988466,-9.964843
10196000,0.00185091,-0.008066625,0.00014205,-0.031145476,0.22184286,-9.928171
10200000,-0.00313609,-0.006287712,-0.000205629,-0.018211078,0.12889056,-10.019966
10204000,-0.002786756,-0.001899035,0.004467265,-0.064753756,0.13346915,-10.000434
10208000,0.00317757,-0.006537945,0.002708424,-0.08678717,0.18006063,-9.8899555
10212000,0.003646203,-0.010508765,0.001014836,-0.10384542,0.162381,-9.87315
10216000,0.002518778,-0.00910013,0.000469769,-0.13625145,0.16761555,-9.930816
10220000,0.001307266,-0.013142956,-0.000423724,-0.09073165,0.15955433,-10.004622
10224000,-0.001884695,-0.008074543,0.004130437,-0.08766644,0.19169408,-10.044311
10228000,-0.006531819,-0.004943474,0.003875613,-0.08814211,0.21436644,-10.047779
10232000,-0.005409765,-0.010081418,0.002013856,-0.07925297,0.16911994,-10.001592
10240000,0.00215146,-0.009275068,-0.001638867,-0.08562647,0.1439798,-9.922393
