timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
10184000,-0.001297855,-0.005307485,-9.95E-05,0.026071498,-0.010134246,-0.11897202
11184000,5.34E-06,-0.006420116,0.003147749,0.024430802,-0.007801343,-0.12022427
12184000,0.000501629,-0.006866914,0.004266037,-0.006198419,0.007301408,-0.116402425
13184000,-0.000460741,-0.006852935,0.004881187,-0.059440866,-0.01459015,-0.10817956
14184000,-0.001033129,-0.006920309,0.005495377,-0.09276363,-0.022217866,-0.09912413
15184000,-0.00123333,-0.006936126,0.00587107,-0.11127337,-0.02153378,-0.09396005
16184000,-0.001380312,-0.006935729,0.00621025,-0.11976778,-0.014243702,-0.09281793
17192000,-0.001761864,-0.006847711,0.006537702,-0.12053258,0.024902636,-0.09257399
18184000,-0.002587286,-0.006718279,0.005417285,-0.1294747,0.12061599,-0.098055296
19184000,-0.003054988,-0.006639872,0.003954781,-0.14212912,0.1759999,-0.103815526
20184000,-0.003212859,-0.006550144,0.00268918,-0.15331219,0.19830534,-0.108556196
21184000,-0.003152896,-0.006479091,0.002025086,-0.16023383,0.19901647,-0.11232357
22184000,-0.003016082,-0.006437567,0.001718649,-0.16726972,0.19478641,-0.115393795
23184000,-0.00284689,-0.006411667,0.001648107,-0.17499718,0.1915749,-0.11787448
24184000,-0.002658988,-0.006422847,0.001606642,-0.18351816,0.18604515,-0.11871155
25184000,-0.002411749,-0.006388502,0.001382826,-0.18908042,0.1692956,-0.117166914
26184000,-0.002245827,-0.006266578,0.00122355,-0.18553442,0.15633953,-0.11286763
27184000,-0.002188559,-0.006119579,0.001080355,-0.1734732,0.15242521,-0.10740279
28184000,-0.002221965,-0.006034483,0.000993388,-0.16099966,0.15887512,-0.10145825
29183999,-0.00226613,-0.005997628,0.000911972,-0.15148209,0.16697763,-0.09603563
30183999,-0.002314179,-0.005968137,0.000809147,-0.14382261,0.17524746,-0.09071794
31184000,-0.002349944,-0.005964067,0.000743504,-0.14053309,0.18321328,-0.08731444
32184000,-0.002365235,-0.005958931,0.000674486,-0.13908178,0.18888833,-0.08424628
33184000,-0.002351727,-0.005932028,0.000592466,-0.13990797,0.19172303,-0.08269575
34184000,-0.002310003,-0.005912155,0.000522882,-0.14292498,0.19383502,-0.08234757
35184000,-0.002253447,-0.005877842,0.000468237,-0.14660491,0.19423674,-0.08230779
36184000,-0.002195301,-0.005840054,0.000436174,-0.14938232,0.19381835,-0.082281105
37184000,-0.00214075,-0.0057905,0.000412965,-0.15112926,0.19205903,-0.08133246
38184000,-0.002091104,-0.005748538,0.000400459,-0.15186839,0.1900998,-0.07946742
39184000,-0.002046665,-0.005717327,0.000336169,-0.15114611,0.18625309,-0.07635658
40184000,-0.002024359,-0.005705088,0.00027499,-0.14959459,0.1830037,-0.07267593
41184000,-0.002009727,-0.005692362,0.000212213,-0.14815244,0.17928061,-0.06869785
42184000,-0.002011339,-0.005680566,0.000193991,-0.14807746,0.17721947,-0.064363174
43184000,-0.002012374,-0.005669105,0.000195371,-0.14978512,0.17617504,-0.060474973
44184000,-0.002005158,-0.00565428,0.000203828,-0.1526292,0.1747761,-0.056361422
45184000,-0.001993078,-0.005634615,0.000195113,-0.1554543,0.17373301,-0.05336918
46184000,-0.001981742,-0.005616884,0.000189883,-0.15744656,0.17337407,-0.049815826
47184000,-0.001955512,-0.005596005,0.000176627,-0.1590257,0.17273918,-0.046079125
48184000,-0.001902661,-0.005591977,0.000179303,-0.16107891,0.17299189,-0.043050956
