timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
9096000,0,-0.18215673,1.5687871,1.5737354,0.378227,286.8845,60.171734
9600000,0,-0.037693873,1.570103,1.5738548,0.3308906,275.59836,66.579414
10080000,0,0.09428097,1.5645316,1.5723836,0.7063331,264.34323,67.00703
10584000,0,0.24218644,1.5456642,1.5674217,1.9287255,252.65189,65.59304
11088000,-0.35592434,0.34906584,1.5533361,1.5584725,0.44120875,241.3912,63.201286
11592000,-0.4302295,0.34906584,1.5097595,1.5468614,3.0986953,230.66422,61.31652
12096000,-0.41278395,0.22669879,1.4671066,1.5361017,5.328619,220.35841,57.250397
12600000,-0.38149956,0.20456989,1.4353878,1.5264385,7.1275682,210.44438,57.20147
13103999,-0.3138672,0.206103,1.4193794,1.51998,8.081625,200.34769,57.532078
13584000,-0.24244075,0.20687166,1.4098512,1.5151594,8.608118,190.66441,57.426163
14088000,-0.16354196,0.20732062,1.4148524,1.5143986,8.2897215,180.50563,57.1893
14592000,-0.11147969,0.20773694,1.41998,1.5135475,7.9713225,170.38509,56.98812
15096000,-0.07264138,0.20880517,1.432592,1.5152291,7.2287736,160.32416,56.750523
15600000,-0.05422049,0.21010952,1.4451665,1.517137,6.486223,150.33261,56.45282
16104000,-0.047649156,0.21191269,1.4579759,1.5194396,5.7402625,140.40788,56.187454
16584000,-0.04427829,0.21383406,1.4710249,1.5222082,4.9908895,131.00348,55.968193
17088000,-0.053743675,0.21619019,1.4764565,1.5217917,4.6690803,121.17738,55.741962
17592000,-0.060411878,0.21948107,1.481942,1.5213019,4.347271,111.39396,55.524292
18096000,-0.06311959,0.22298746,1.4874815,1.5207179,4.025461,101.636444,55.31662
18600000,-0.062138453,0.22690555,1.4930277,1.5200095,3.703652,91.917366,55.0821
19104000,-0.058469098,0.23100322,1.498618,1.5191324,3.3818424,82.237625,54.846638
19584000,-0.05223008,0.23514114,1.5044096,1.5184884,3.0532103,73.04821,54.640182
20088000,-0.05844756,0.10708512,1.5009768,1.510728,3.1521409,63.492004,53.15083
20592000,-0.048087236,-0.002232666,1.5043683,1.5084566,2.8235087,54.368984,50.492245
21096000,-0.25910202,0.018371288,0.7707359,0.23347002,-45.615334,185.83684,48.994648
21600000,-0.8011176,0.18746294,0.7309764,0.1856413,-36.494747,183.45819,53.79262
22104000,-0.86484545,0.22343147,0.49070156,0.13556163,-27.036226,180.47925,55.84643
22584000,-0.85896087,0.23916884,0.3096281,0.08670009,-17.878359,176.51483,56.11061
23088000,-0.81184053,0.25004637,0.15272717,0.040070117,-9.334223,170.84673,56.027977
23592000,-0.7038188,0.25849283,0.028368786,0,-2.399008,163.54485,55.780346
24096000,-0.51430744,0.26545486,-0.049844828,-0.027327647,1.9631777,154.82803,55.795937
24600000,-0.28891343,0.27130428,-0.087290615,-0.042611264,4.059202,145.26837,55.931786
25104000,-0.10102399,0.27597356,-0.095819175,-0.04807999,4.5276613,135.43903,55.843643
