timestamp,x,y,z,temperature
8080000,-0.002849396,-0.015153681,-0.000126335,-7.21E-21
8180000,0.00445005,0.001279616,0.001245873,12.404602
8280000,-0.009461507,0.005401235,0.003215112,-7.21E-21
8380000,-0.003232026,-0.002679807,-0.008516002,-7.21E-21
8480000,0.00134324,-0.009830509,-0.00368965,-7.21E-21
8580000,0.003153489,-0.006301643,0.008506836,-7.21E-21
8680000,0.002138166,0.000838061,0.007335019,-7.21E-21
8780000,0.054592237,-0.034820855,0.1686012,12.404602
8880000,0.2187475,-0.0379749,0.28487965,-7.21E-21
8980000,0.33550102,-0.009194139,0.013008301,-7.21E-21
9080000,0.33452228,-0.040786844,-0.21231808,-7.21E-21
9180000,0.28306934,-0.03008158,-0.22473702,-7.21E-21
9280000,0.23567532,-0.004267199,0.02223813,-7.21E-21
9380000,0.21178836,0.12245237,0.17396577,12.404358
9480000,0.16978677,0.23358616,0.09588719,-7.21E-21
9580000,0.12015613,0.21652251,0.004148183,-7.21E-21
9680000,0.09219747,0.15138768,-0.00805816,-7.21E-21
9780000,0.0801021,0.14027902,0.04383796,-7.21E-21
9880000,0.060421184,0.17495646,0.10200019,-7.21E-21
9980000,0.049376637,0.17739782,0.09675407,12.399841
10080000,0.03962393,0.18176202,0.07000705,-7.21E-21
10180000,0.030267645,0.17381755,0.047835145,-7.21E-21
10280000,0.017870918,0.16183466,0.049226552,-7.21E-21
10380000,0.00351595,0.17945544,0.0557162,-7.21E-21
10480000,0.00963674,0.18604754,0.07643906,-7.21E-21
10580000,0.005729955,0.19430648,0.071583584,12.386871
10680000,0.001060594,0.19598117,0.059842918,-7.21E-21
10780000,-0.01460136,0.21211354,0.054490406,-7.21E-21
10880000,-0.008223143,0.20267923,0.05813438,-7.21E-21
10980000,-0.01741287,0.21001823,0.05927057,-7.21E-21
11080000,-0.35916764,0.17646876,0.05793635,-7.21E-21
11180000,-0.53692776,0.13417101,0.016089963,12.3654785
11280000,-0.53039896,0.07667354,-0.002950794,-7.21E-21
11380000,-0.48731863,0.049477447,-0.009641088,-7.21E-21
11480000,-0.43460697,0.048218764,-0.029068224,-7.21E-21
11580000,-0.36455882,0.041178387,-0.03710857,-7.21E-21
11680000,-0.3036721,0.036241144,-0.05934143,-7.21E-21
11780000,-0.32678336,0.057000574,-0.0609702,12.337219
11880000,-0.44482464,0.108063646,0.001121662,-7.21E-21
11980000,-0.36954665,0.035724163,-0.023830166,-7.21E-21
12080000,-0.29034492,-0.06324127,-0.085720815,-7.21E-21
12180000,-0.20239396,-0.1257487,-0.14259027,-7.21E-21
12280000,-0.13373579,-0.13235624,-0.16498168,-7.21E-21
12380000,-0.08672134,-0.09338057,-0.15513225,12.307831
12480000,-0.041846886,-0.047209706,-0.13718478,-7.21E-21
12580000,-0.020994622,-0.04249138,-0.11512306,-7.21E-21
12680000,0.007846762,-0.029164268,-0.10342406,-7.21E-21
12780000,0.021966375,-0.023653649,-0.1248937,-7.21E-21
12884000,0.04632111,-0.019530686,-0.14298454,12.286774
12984000,0.05422319,-0.023601983,-0.13416713,12.283051
13083999,0.08001929,-0.007748043,-0.12998027,-7.21E-21
13184000,0.085166864,-0.001208209,-0.11276473,-7.21E-21
13288000,0.091188796,-0.010805529,-0.10441244,-7.21E-21
13388000,0.10098091,-0.006135171,-0.09338305,12.267822
13488000,0.1141326,-0.00336384,-0.09453369,-7.21E-21
13588000,0.12024363,0.003439579,-0.1041629,-7.21E-21
13688000,0.12302537,-0.004600682,-0.08210206,-7.21E-21
13788000,0.123588555,0.005731062,-0.087642595,-7.21E-21
13888000,0.13380212,-0.001794861,-0.07638661,-7.21E-21
13988000,0.13957486,0.002417137,-0.06599902,12.2465515
14088000,0.14432228,-0.000954022,-0.06863423,-7.21E-21
14188000,0.14002118,-0.003486962,-0.052985556,-7.21E-21
14288000,0.13193603,0.000633398,-0.047554165,-7.21E-21
14388000,0.1180608,-0.004993639,-0.05307502,-7.21E-21
14488000,0.1321836,-0.013877354,-0.03495333,-7.21E-21
14588000,0.120191984,-0.007480149,-0.032211915,12.226074
14688000,0.10791728,-0.005672472,-0.026863225,-7.21E-21
14788000,0.117026426,-0.000693572,-0.029688485,-7.21E-21
14888000,0.10926635,-0.009911953,-0.024613358,-7.21E-21
14988000,0.11174592,-0.01763088,-0.019325083,-7.21E-21
15088000,0.08767359,-0.010120904,-0.005660606,-7.21E-21
15188000,0.09204468,-0.007937043,-0.001716961,12.206085
15288000,0.0922821,-0.007505453,-0.001838103,-7.21E-21
15388000,0.07041613,-0.006576924,0.000234946,-7.21E-21
15488000,0.06803542,-0.013837822,0.011742991,-7.21E-21
15588000,0.06751971,-0.010162892,0.006002672,-7.21E-21
15688000,0.05935114,-0.011041618,0.011313467,-7.21E-21
15788000,0.051938962,-0.009387208,0.01593629,12.186401
15888000,0.032724537,-0.013620188,0.018177304,12.183289
15988000,0.030313995,-0.012859284,0.013841744,-7.21E-21
16088000,0.024569375,-0.004698961,0.03729284,-7.21E-21
16188000,0.023522906,-0.012173524,0.025157224,-7.21E-21
16288000,0.007924087,-0.009299133,0.017637776,-7.21E-21
16388000,0.004926467,-0.001483816,0.016420292,12.167053
16488000,-0.001843313,-0.013438482,0.010709334,-7.21E-21
16588000,0.009326521,-0.014485065,0.02156064,-7.21E-21
16688000,-0.008817297,-0.009358604,0.018412935,-7.21E-21
16788000,-0.017081905,-0.0029505,0.019728135,-7.21E-21
16888000,-0.021212501,-0.016503224,0.020162432,-7.21E-21
16988000,-0.011125999,-0.014548627,0.026409728,12.148224
17088000,-0.01276934,-0.014192755,0.019073537,-7.21E-21
17188000,-0.017968899,-0.0168694,0.011139404,-7.21E-21
17288000,-0.010948332,-0.023276256,0.00724138,-7.21E-21
17388000,-0.008108441,-0.010710269,0.013453722,-7.21E-21
17488000,-0.01436959,-0.005124814,0.025324788,-7.21E-21
17588000,-0.029082002,-0.015386942,0.016333062,12.129852
17688000,-0.017305378,-0.011462342,0.01669357,-7.21E-21
17788000,-0.01393752,-0.008789171,0.015667617,-7.21E-21
17888000,-0.01879896,-0.015875405,0.013266685,-7.21E-21
17988000,-0.024639813,-0.017796462,0.013612921,-7.21E-21
18088000,-0.03185821,-0.006128057,0.001794655,-7.21E-21
18188000,-0.011302953,0.001020507,0.005323298,12.111847
18288000,-0.005279118,-0.006220026,0.005586282,-7.21E-21
18388000,-0.007431274,-0.005783407,0.017768297,-7.21E-21
18488000,-0.013769864,-0.00896742,0.003493186,-7.21E-21
18588000,-0.011835697,-0.002423842,0.005096181,-7.21E-21
18688000,-0.030941147,-0.000445135,0.001299084,-7.21E-21
18788000,-0.015188191,-0.011501011,0.004853447,12.094116
18888000,-0.002391385,0.000440343,0.013393047,12.091278
18988000,-0.008528828,0.005790597,0.00910817,-7.21E-21
19088000,-0.003634107,-0.013619934,0.006453945,-7.21E-21
19188000,-0.019929167,-0.006762285,0.000473815,-7.21E-21
19288000,-0.01000963,-0.001319521,0.005566644,-7.21E-21
19388000,-0.001939877,-0.008092966,0.007552605,12.076508
19488000,-0.009043763,0.006342026,0.000145909,-7.21E-21
19588000,-0.007805558,-0.011769254,0.009003744,-7.21E-21
19688000,0.005059763,-0.004313468,0.005774202,-7.21E-21
19788000,-0.002175147,-0.008709978,-0.00178743,-7.21E-21
19888000,-0.02099621,-0.048235226,0.001024558,-7.21E-21
19988000,-0.063789904,-0.08910352,-0.00959104,12.059082
